[[1, 7], [2, 4], [3, 5], [6, 7]]
[0, 4, 34, 5, 35, 37, 49, 44]
[0, 4, 34, 5, 35, 37, 50, 44]
[0, 4, 34, 5, 35, 37, 44, 51]
[0, 4, 34, 5, 35, 37, 52, 44]
[0, 4, 34, 5, 35, 37, 44, 53]
[0, 4, 34, 5, 35, 37, 44, 54]
[0, 4, 34, 5, 35, 37, 49, 50]
[0, 4, 34, 5, 35, 37, 49, 51]
[0, 4, 34, 5, 35, 37, 49, 52]
[0, 4, 34, 5, 35, 37, 49, 54]
[0, 4, 34, 5, 35, 37, 50, 52]
[0, 4, 34, 5, 35, 37, 50, 53]
[0, 4, 34, 5, 35, 37, 50, 54]
[0, 4, 34, 5, 35, 37, 52, 51]
[0, 4, 34, 5, 35, 37, 51, 53]
[0, 4, 34, 5, 35, 37, 51, 54]
[0, 4, 34, 5, 35, 37, 52, 53]
[0, 4, 34, 5, 35, 37, 52, 54]
[0, 4, 34, 5, 35, 37, 53, 54]
[0, 4, 34, 5, 35, 40, 38, 39]
[0, 4, 34, 5, 35, 42, 38, 39]
[0, 4, 34, 5, 35, 38, 43, 39]
[0, 4, 34, 5, 35, 38, 39, 44]
[0, 4, 34, 5, 35, 49, 38, 39]
[0, 4, 34, 5, 35, 38, 50, 39]
[0, 4, 34, 5, 35, 38, 39, 51]
[0, 4, 34, 5, 35, 38, 52, 39]
[0, 4, 34, 5, 35, 38, 39, 53]
[0, 4, 34, 5, 35, 38, 39, 54]
[0, 4, 34, 5, 35, 40, 42, 38]
[0, 4, 34, 5, 35, 40, 38, 43]
[0, 4, 34, 5, 35, 40, 49, 38]
[0, 4, 34, 5, 35, 40, 38, 50]
[0, 4, 34, 5, 35, 40, 38, 51]
[0, 4, 34, 5, 35, 40, 38, 52]
[0, 4, 34, 5, 35, 40, 38, 53]
[0, 4, 34, 5, 35, 40, 38, 54]
[0, 4, 34, 5, 35, 42, 38, 43]
[0, 4, 34, 5, 35, 42, 38, 44]
[0, 4, 34, 5, 35, 42, 49, 38]
[0, 4, 34, 5, 35, 42, 38, 50]
[0, 4, 34, 5, 35, 42, 38, 51]
[0, 4, 34, 5, 35, 42, 38, 52]
[0, 4, 34, 5, 35, 42, 38, 53]
[0, 4, 34, 5, 35, 42, 38, 54]
[0, 4, 34, 5, 35, 38, 43, 44]
[0, 4, 34, 5, 35, 49, 38, 43]
[0, 4, 34, 5, 35, 38, 43, 50]
[0, 4, 34, 5, 35, 38, 43, 51]
[0, 4, 34, 5, 35, 38, 43, 52]
[0, 4, 34, 5, 35, 38, 43, 53]
[0, 4, 34, 5, 35, 38, 43, 54]
[0, 4, 34, 5, 35, 49, 38, 44]
[0, 4, 34, 5, 35, 38, 50, 44]
[0, 4, 34, 5, 35, 38, 44, 51]
[0, 4, 34, 5, 35, 38, 52, 44]
[0, 4, 34, 5, 35, 38, 44, 53]
[0, 4, 34, 5, 35, 38, 44, 54]
[0, 4, 34, 5, 35, 49, 38, 50]
