[[0, 4, 5, 7], [2, 4], [3, 5], [6, 7]]
[[4,8,13,28,39,113],[37, 17, 18, 51, 53]]
[[2,8,8,16,32,92],[37, 17, 18, 51, 54]]
[[3,9,15,25,28,99],[37, 17, 18, 53, 54]]
[[4,10,10,26,34,76],[17, 38, 18, 39, 53]]
[[2,8,5,20,52,89],[17, 38, 18, 39, 54]]
[[4,10,7,26,39,73],[40, 17, 38, 18, 54]]
[[5,15,5,23,35,75],[17, 38, 43, 18, 53]]
[[5,11,11,27,20,89],[17, 38, 50, 18, 53]]
[[3,9,9,29,28,117],[17, 38, 50, 18, 54]]
[[4,10,10,34,24,76],[17, 38, 18, 51, 53]]
[[3,5,15,25,53,53],[17, 38, 18, 53, 54]]
[[3,13,9,29,33,73],[40, 17, 18, 39, 53]]
[[3,5,6,13,28,68],[40, 17, 18, 39, 54]]
[[2,8,8,40,42,68],[42, 17, 18, 39, 54]]
[[2,8,5,28,27,41],[17, 43, 18, 39, 54]]
[[4,8,7,28,24,65],[17, 18, 39, 44, 53]]
[[4,8,10,28,24,68],[49, 17, 18, 39, 53]]
[[2,4,8,28,52,58],[49, 17, 18, 39, 54]]
[[2,10,11,14,22,55],[17, 50, 18, 39, 54]]
[[4,10,13,34,24,85],[17, 52, 18, 39, 51]]
[[3,7,12,43,33,70],[17, 18, 39, 51, 54]]
[[5,7,17,27,30,49],[17, 52, 18, 39, 53]]
[[3,7,18,23,18,100],[17, 52, 18, 39, 54]]
[[4,8,19,20,44,71],[17, 18, 39, 53, 54]]
[[4,16,4,28,39,52],[40, 17, 43, 18, 53]]
[[4,12,13,20,39,75],[40, 17, 43, 18, 54]]
[[5,17,11,21,5,71],[40, 17, 52, 18, 44]]
[[2,8,5,28,27,101],[40, 17, 18, 44, 54]]
[[4,8,13,28,29,89],[40, 49, 17, 18, 54]]
[[4,12,10,24,29,78],[40, 17, 50, 18, 53]]
[[4,10,10,38,24,70],[40, 17, 52, 18, 51]]
[[3,11,9,43,33,35],[40, 17, 18, 51, 53]]
[[5,11,8,27,55,56],[40, 17, 52, 18, 53]]
[[4,14,7,34,29,53],[40, 17, 18, 53, 54]]
[[3,13,12,33,28,70],[42, 17, 18, 44, 53]]
[[3,9,12,21,23,84],[42, 17, 18, 44, 54]]
[[3,11,3,27,18,53],[42, 49, 17, 18, 54]]
[[3,7,9,23,23,79],[42, 17, 50, 18, 54]]
[[4,6,10,26,4,60],[42, 17, 18, 51, 53]]
[[3,9,9,25,33,93],[42, 17, 18, 53, 54]]
[[4,16,10,24,24,64],[17, 43, 52, 18, 44]]
[[3,11,6,35,28,50],[17, 43, 18, 44, 53]]
[[5,9,11,29,20,75],[49, 17, 43, 18, 53]]
[[3,9,9,25,23,105],[49, 17, 43, 18, 54]]
[[3,5,9,33,28,71],[17, 43, 50, 18, 54]]
[[5,9,14,17,35,84],[17, 43, 52, 18, 51]]
[[2,8,8,36,42,56],[17, 43, 18, 51, 54]]
[[6,14,9,22,26,71],[17, 43, 52, 18, 53]]
[[4,10,10,10,34,70],[17, 43, 52, 18, 54]]
[[3,9,6,41,38,78],[17, 43, 18, 53, 54]]
[[4,10,7,22,29,67],[49, 17, 52, 18, 44]]
[[3,7,12,31,28,88],[49, 17, 18, 44, 54]]
[[4,14,13,26,24,71],[17, 50, 52, 18, 44]]
[[3,7,18,19,28,112],[17, 50, 18, 44, 54]]
[[4,6,16,22,29,66],[17, 18, 44, 51, 53]]
[[4,12,13,28,19,99],[17, 18, 44, 51, 54]]
[[4,14,7,34,34,53],[17, 52, 18, 44, 53]]
[[4,10,10,18,34,82],[17, 52, 18, 44, 54]]
[[5,9,8,21,40,96],[49, 17, 50, 18, 53]]
[[4,12,10,28,24,84],[49, 17, 18, 51, 53]]
[[2,10,8,22,32,106],[49, 17, 18, 51, 54]]
[[6,10,12,22,41,46],[49, 17, 52, 18, 53]]
[[3,7,9,27,28,61],[49, 17, 18, 53, 54]]
[[4,10,10,22,29,94],[17, 50, 18, 51, 53]]
[[6,12,9,24,36,57],[17, 50, 52, 18, 53]]
[[3,9,6,17,53,90],[17, 50, 18, 53, 54]]
[[5,15,11,19,20,93],[17, 52, 18, 51, 53]]
[[4,6,16,42,29,48],[17, 18, 51, 53, 54]]
[[2,4,8,20,37,76],[17, 52, 18, 53, 54]]
[[2,12,11,24,47,93],[34, 35, 37, 17, 54]]
[[2,14,14,22,32,86],[34, 35, 17, 38, 54]]
[[3,11,9,27,28,77],[34, 35, 17, 39, 54]]
[[4,10,19,18,14,103],[34, 35, 42, 17, 53]]
[[2,8,14,32,37,92],[34, 35, 42, 17, 54]]
[[4,8,13,12,19,113],[34, 35, 17, 43, 53]]
[[2,10,8,18,32,76],[34, 35, 17, 43, 54]]
[[3,7,9,19,23,79],[34, 35, 17, 52, 44]]
[[4,10,7,22,64,79],[34, 35, 17, 44, 54]]
[[2,6,2,14,37,84],[34, 35, 49, 17, 54]]
[[2,6,5,14,42,87],[34, 35, 17, 50, 54]]
[[3,11,15,23,53,59],[34, 35, 17, 51, 54]]
[[3,11,9,19,58,101],[34, 35, 17, 52, 54]]
[[4,8,4,20,24,56],[34, 35, 17, 53, 54]]
[[4,8,13,20,29,89],[34, 37, 17, 38, 53]]
[[2,8,5,24,32,65],[34, 37, 17, 38, 54]]
[[3,11,12,35,33,62],[34, 37, 17, 39, 54]]
[[3,3,6,23,23,60],[34, 40, 37, 17, 53]]
[[4,12,4,28,49,84],[34, 37, 42, 17, 53]]
[[2,10,5,22,27,67],[34, 37, 42, 17, 54]]
[[2,4,8,16,17,118],[34, 37, 17, 43, 54]]
[[3,7,9,19,23,79],[34, 37, 17, 52, 44]]
[[4,6,13,22,29,87],[34, 37, 17, 44, 53]]
[[4,16,7,24,34,73],[34, 37, 49, 17, 53]]
[[4,16,13,16,24,79],[34, 37, 17, 50, 53]]
[[4,10,16,26,34,64],[34, 37, 17, 52, 51]]
[[5,11,14,15,55,56],[34, 37, 17, 51, 53]]
[[3,11,9,19,58,101],[34, 37, 17, 52, 54]]
[[4,14,7,18,49,77],[34, 37, 17, 53, 54]]
[[4,10,10,26,19,76],[34, 42, 17, 38, 53]]
[[2,8,11,28,17,113],[34, 42, 17, 38, 54]]
[[2,14,8,18,32,80],[34, 17, 38, 43, 54]]
[[3,5,3,37,13,59],[34, 17, 38, 52, 44]]
[[4,6,7,26,14,45],[34, 17, 38, 44, 53]]
[[2,12,5,20,32,69],[34, 49, 17, 38, 54]]
[[4,10,13,26,34,85],[34, 17, 38, 50, 53]]
[[2,8,8,24,22,116],[34, 17, 38, 50, 54]]
[[4,16,10,24,24,64],[34, 17, 38, 52, 51]]
[[4,10,13,18,54,61],[34, 40, 17, 39, 53]]
[[5,9,5,29,30,87],[34, 42, 17, 39, 53]]
[[5,13,8,21,40,70],[34, 17, 43, 39, 53]]
[[4,10,16,26,34,64],[34, 17, 52, 39, 44]]
[[3,7,9,27,28,85],[34, 17, 39, 44, 53]]
[[3,7,3,27,33,73],[34, 17, 39, 44, 54]]
[[3,13,15,17,43,67],[34, 17, 50, 39, 54]]
[[5,11,17,19,35,59],[34, 17, 52, 39, 51]]
[[4,10,10,38,24,76],[34, 17, 39, 51, 53]]
[[3,13,12,29,33,82],[34, 40, 42, 17, 53]]
[[3,9,3,17,28,69],[34, 40, 42, 17, 54]]
[[3,9,15,29,43,57],[34, 40, 17, 43, 54]]
[[4,12,19,20,9,99],[34, 40, 17, 52, 44]]
[[5,11,17,27,20,47],[34, 40, 17, 44, 53]]
[[3,7,18,23,38,76],[34, 40, 17, 44, 54]]
[[3,9,12,21,33,96],[34, 40, 49, 17, 53]]
[[3,7,24,19,18,82],[34, 40, 17, 50, 53]]
[[3,11,15,23,38,77],[34, 40, 17, 52, 51]]
[[4,12,13,28,44,45],[34, 40, 17, 51, 53]]
[[4,10,10,18,74,52],[34, 40, 17, 51, 54]]
[[4,10,13,30,39,43],[34, 40, 17, 52, 53]]
[[5,13,14,25,15,70],[34, 40, 17, 53, 54]]
[[4,12,13,20,9,117],[34, 42, 17, 43, 53]]
[[4,8,10,24,29,68],[34, 42, 17, 44, 53]]
[[4,8,13,28,19,83],[34, 42, 49, 17, 53]]
[[2,4,11,20,42,85],[34, 42, 49, 17, 54]]
[[4,10,10,34,34,64],[34, 42, 17, 50, 53]]
[[2,6,8,34,52,42],[34, 42, 17, 50, 54]]
[[5,11,17,19,35,77],[34, 42, 17, 52, 53]]
[[3,11,9,19,38,77],[34, 42, 17, 52, 54]]
[[3,7,15,27,43,61],[34, 17, 43, 52, 44]]
[[4,10,19,22,24,79],[34, 17, 43, 44, 53]]
[[4,10,16,18,24,76],[34, 17, 43, 44, 54]]
[[4,14,7,22,34,83],[34, 17, 43, 52, 51]]
[[5,15,8,23,30,72],[34, 17, 43, 51, 53]]
[[3,9,9,21,33,45],[34, 17, 43, 51, 54]]
[[4,12,13,32,29,69],[34, 17, 43, 53, 54]]
[[3,9,6,33,38,66],[34, 49, 17, 52, 44]]
[[4,10,16,34,29,40],[34, 49, 17, 44, 53]]
[[4,10,10,22,49,88],[34, 49, 17, 44, 54]]
[[3,11,9,27,43,83],[34, 17, 50, 52, 44]]
[[4,8,7,24,59,77],[34, 17, 50, 44, 54]]
[[3,9,12,29,38,84],[34, 17, 44, 51, 53]]
[[3,11,6,19,23,74],[34, 17, 44, 51, 54]]
[[5,7,17,27,30,49],[34, 17, 52, 44, 53]]
[[4,6,16,22,29,66],[34, 17, 44, 53, 54]]
[[5,9,14,21,35,60],[34, 49, 17, 51, 53]]
[[3,15,18,23,13,60],[34, 49, 17, 51, 54]]
[[5,9,8,29,70,42],[34, 49, 17, 52, 53]]
[[4,14,7,18,49,77],[34, 49, 17, 53, 54]]
[[4,14,10,30,34,68],[34, 17, 50, 52, 51]]
[[5,9,11,25,45,81],[34, 17, 50, 52, 53]]
[[4,14,4,30,34,62],[34, 17, 50, 53, 54]]
[[6,14,9,30,16,53],[34, 17, 52, 51, 53]]
[[4,8,4,20,69,80],[34, 17, 52, 51, 54]]
[[3,5,6,17,23,110],[34, 17, 51, 53, 54]]
[[3,13,18,25,28,64],[34, 17, 52, 53, 54]]
[[2,8,8,32,52,62],[35, 37, 17, 38, 54]]
[[5,9,20,13,35,84],[35, 37, 17, 39, 53]]
[[3,7,9,31,38,85],[35, 40, 37, 17, 54]]
[[4,12,7,24,24,105],[35, 37, 42, 17, 53]]
[[2,14,11,26,37,77],[35, 37, 42, 17, 54]]
[[4,8,16,20,34,62],[35, 37, 17, 43, 53]]
[[4,10,13,34,34,67],[35, 37, 17, 44, 53]]
[[2,10,11,14,62,103],[35, 37, 49, 17, 54]]
[[4,10,13,34,24,73],[35, 37, 17, 52, 51]]
[[5,9,17,29,30,63],[35, 37, 17, 51, 53]]
[[3,5,6,21,43,92],[35, 37, 17, 52, 54]]
[[5,9,11,17,20,93],[35, 17, 38, 39, 53]]
[[3,9,12,17,63,90],[35, 40, 17, 38, 53]]
[[4,16,4,20,39,82],[35, 42, 17, 38, 53]]
[[2,6,5,22,47,87],[35, 42, 17, 38, 54]]
[[4,12,16,20,19,90],[35, 17, 38, 43, 53]]
[[4,16,7,28,34,49],[35, 17, 38, 44, 53]]
[[4,10,10,26,24,76],[35, 17, 38, 44, 54]]
[[2,2,8,30,72,38],[35, 49, 17, 38, 54]]
[[2,2,5,30,37,53],[35, 17, 38, 50, 54]]
[[4,6,10,38,24,60],[35, 17, 38, 52, 51]]
[[5,11,14,19,25,92],[35, 17, 38, 51, 53]]
[[3,11,12,31,33,62],[35, 17, 38, 51, 54]]
[[5,11,11,15,55,59],[35, 42, 17, 39, 53]]
[[3,15,3,23,38,69],[35, 42, 17, 39, 54]]
[[3,13,18,21,43,52],[35, 17, 39, 44, 54]]
[[5,11,11,31,25,77],[35, 17, 50, 39, 53]]
[[3,7,12,35,38,58],[35, 17, 50, 39, 54]]
[[4,6,10,34,44,60],[35, 17, 39, 51, 53]]
[[3,9,12,17,58,48],[35, 17, 39, 53, 54]]
[[3,13,9,29,43,79],[35, 40, 42, 17, 53]]
[[3,9,15,21,38,75],[35, 40, 42, 17, 54]]
[[3,15,12,23,23,84],[35, 40, 17, 43, 53]]
[[4,10,13,30,34,91],[35, 40, 17, 52, 44]]
[[3,11,15,19,43,71],[35, 40, 17, 44, 54]]
[[3,9,15,33,28,81],[35, 40, 49, 17, 54]]
[[3,11,15,23,28,89],[35, 40, 17, 50, 53]]
[[3,15,6,31,48,60],[35, 40, 17, 52, 51]]
[[4,8,13,12,29,95],[35, 40, 17, 51, 54]]
[[4,8,16,28,34,68],[35, 40, 17, 52, 53]]
[[4,12,13,24,19,87],[35, 40, 17, 52, 54]]
[[4,12,10,28,49,66],[35, 42, 17, 43, 53]]
[[2,12,14,12,57,108],[35, 42, 17, 43, 54]]
[[4,14,10,34,24,56],[35, 42, 17, 44, 53]]
[[4,6,16,42,29,48],[35, 42, 49, 17, 53]]
[[2,6,8,38,37,66],[35, 42, 49, 17, 54]]
[[4,12,13,32,29,69],[35, 42, 17, 50, 53]]
[[2,12,8,28,42,90],[35, 42, 17, 50, 54]]
[[4,10,13,30,34,79],[35, 42, 17, 52, 51]]
[[3,13,12,25,23,82],[35, 42, 17, 51, 54]]
[[5,11,17,31,15,47],[35, 42, 17, 52, 53]]
[[3,11,15,35,33,59],[35, 42, 17, 52, 54]]
[[4,10,13,22,34,67],[35, 42, 17, 53, 54]]
[[4,14,7,30,39,65],[35, 17, 43, 44, 53]]
[[4,10,16,22,54,58],[35, 49, 17, 43, 53]]
[[2,10,5,34,37,61],[35, 49, 17, 43, 54]]
[[4,12,16,20,19,90],[35, 17, 43, 50, 53]]
[[2,12,17,28,42,57],[35, 17, 43, 50, 54]]
[[5,9,14,13,40,72],[35, 17, 43, 51, 53]]
[[5,11,8,31,35,68],[35, 17, 43, 52, 53]]
[[3,13,3,29,53,85],[35, 49, 17, 52, 44]]
[[4,10,10,46,19,46],[35, 17, 50, 44, 53]]
[[4,10,13,26,24,91],[35, 17, 50, 44, 54]]
[[3,13,12,29,38,52],[35, 17, 44, 51, 53]]
[[4,8,4,24,44,68],[35, 17, 44, 53, 54]]
[[2,6,11,22,22,75],[35, 49, 17, 50, 54]]
[[4,8,10,32,44,92],[35, 49, 17, 52, 51]]
[[4,8,4,20,24,56],[35, 49, 17, 53, 54]]
[[4,8,13,24,49,83],[35, 17, 50, 52, 51]]
[[5,9,11,25,35,57],[35, 17, 50, 51, 53]]
[[3,7,9,35,43,55],[35, 17, 50, 51, 54]]
[[3,5,21,29,43,77],[35, 17, 50, 52, 54]]
[[4,10,16,14,24,94],[35, 17, 52, 51, 54]]
[[3,9,9,21,33,93],[35, 17, 52, 53, 54]]
[[3,13,12,33,18,70],[37, 17, 38, 39, 54]]
[[3,9,6,33,23,78],[40, 37, 17, 38, 53]]
[[4,12,10,20,39,72],[37, 42, 17, 38, 53]]
[[2,14,2,22,52,80],[37, 42, 17, 38, 54]]
[[2,10,8,26,37,82],[37, 17, 38, 43, 54]]
[[3,11,9,39,33,77],[37, 17, 38, 52, 44]]
[[4,10,10,26,44,82],[37, 17, 38, 44, 54]]
[[4,10,19,26,24,67],[37, 49, 17, 38, 53]]
[[4,6,22,14,39,78],[37, 17, 38, 50, 53]]
[[2,16,14,24,32,76],[37, 17, 38, 50, 54]]
[[4,10,13,34,34,73],[37, 17, 38, 52, 51]]
[[3,5,12,21,38,116],[37, 17, 38, 51, 54]]
[[5,11,8,27,35,74],[37, 17, 38, 52, 53]]
[[4,14,7,18,24,101],[37, 17, 38, 53, 54]]
[[4,8,13,20,24,107],[40, 37, 17, 39, 53]]
[[4,8,13,32,19,71],[40, 37, 17, 39, 54]]
[[3,5,12,33,33,86],[37, 42, 17, 39, 54]]
[[5,11,14,23,20,98],[37, 17, 43, 39, 53]]
[[3,7,15,31,28,103],[37, 17, 43, 39, 54]]
[[4,6,4,26,44,96],[37, 17, 52, 39, 44]]
[[3,11,6,31,28,56],[37, 17, 39, 44, 53]]
[[3,11,3,23,48,101],[37, 17, 39, 44, 54]]
[[3,11,9,39,38,59],[37, 49, 17, 39, 54]]
[[5,11,14,19,35,62],[37, 17, 52, 39, 51]]
[[4,14,13,22,29,77],[37, 17, 39, 51, 53]]
[[2,8,11,24,7,83],[37, 17, 39, 51, 54]]
[[3,7,21,19,33,73],[37, 17, 39, 53, 54]]
[[3,5,9,37,28,53],[40, 37, 42, 17, 53]]
[[3,11,9,31,38,83],[40, 37, 17, 43, 53]]
[[3,7,15,23,28,115],[40, 37, 17, 43, 54]]
[[5,11,11,23,30,83],[40, 37, 17, 44, 53]]
[[3,11,15,27,23,83],[40, 37, 17, 44, 54]]
[[3,11,9,35,38,53],[40, 37, 49, 17, 53]]
[[3,9,6,25,13,60],[40, 37, 17, 50, 53]]
[[3,7,15,27,43,61],[40, 37, 17, 52, 51]]
[[4,12,13,32,29,51],[40, 37, 17, 51, 53]]
[[4,10,16,26,34,76],[40, 37, 17, 51, 54]]
[[4,10,10,30,24,94],[40, 37, 17, 52, 53]]
[[5,13,14,25,15,70],[40, 37, 17, 53, 54]]
[[4,8,13,32,19,65],[37, 42, 17, 43, 53]]
[[3,9,6,33,38,66],[37, 42, 17, 52, 44]]
[[4,12,16,20,29,84],[37, 42, 49, 17, 53]]
[[4,10,16,30,29,82],[37, 42, 17, 50, 53]]
[[2,10,11,30,27,85],[37, 42, 17, 50, 54]]
[[5,9,14,25,25,78],[37, 42, 17, 52, 53]]
[[4,14,10,34,24,44],[37, 42, 17, 53, 54]]
[[3,11,12,39,33,56],[37, 17, 43, 52, 44]]
[[4,6,16,26,29,66],[37, 17, 43, 44, 53]]
[[4,10,13,22,44,91],[37, 17, 43, 44, 54]]
[[2,12,11,24,27,75],[37, 49, 17, 43, 54]]
[[2,14,8,26,42,68],[37, 17, 43, 50, 54]]
[[5,15,8,19,30,90],[37, 17, 43, 51, 53]]
[[4,16,13,16,24,79],[37, 17, 43, 53, 54]]
[[3,13,3,29,53,85],[37, 49, 17, 52, 44]]
[[4,14,10,34,24,56],[37, 49, 17, 44, 53]]
[[4,10,7,22,44,91],[37, 49, 17, 44, 54]]
[[3,7,6,39,23,58],[37, 17, 50, 52, 44]]
[[4,8,13,28,29,71],[37, 17, 50, 44, 53]]
[[3,7,9,39,28,61],[37, 17, 44, 51, 53]]
[[5,9,14,21,45,72],[37, 17, 52, 44, 53]]
[[4,12,7,28,29,93],[37, 17, 44, 53, 54]]
[[4,10,7,26,44,91],[37, 49, 17, 50, 53]]
[[4,14,10,26,14,92],[37, 49, 17, 52, 51]]
[[5,13,11,17,40,67],[37, 49, 17, 51, 53]]
[[5,9,8,29,70,42],[37, 49, 17, 52, 53]]
[[4,6,10,34,24,72],[37, 49, 17, 53, 54]]
[[4,10,10,26,34,88],[37, 17, 50, 52, 51]]
[[5,9,11,21,35,75],[37, 17, 50, 52, 53]]
[[6,16,9,20,16,61],[37, 17, 52, 51, 53]]
[[4,6,10,18,54,72],[37, 17, 52, 51, 54]]
[[3,11,12,15,43,86],[37, 17, 51, 53, 54]]
[[3,15,9,31,33,63],[37, 17, 52, 53, 54]]
[[4,8,4,24,44,68],[40, 17, 38, 39, 53]]
[[5,9,11,29,20,75],[42, 17, 38, 39, 53]]
[[3,9,9,25,23,105],[42, 17, 38, 39, 54]]
[[3,11,3,27,18,53],[17, 38, 43, 39, 54]]
[[4,6,10,38,24,60],[17, 38, 52, 39, 44]]
[[3,5,9,37,33,65],[17, 38, 39, 44, 53]]
[[3,5,9,29,28,59],[17, 38, 39, 44, 54]]
[[5,11,17,23,25,77],[17, 38, 52, 39, 51]]
[[4,12,7,28,39,81],[17, 38, 39, 51, 53]]
[[2,10,8,26,32,82],[17, 38, 39, 51, 54]]
[[3,9,12,21,43,72],[40, 42, 17, 38, 53]]
[[3,9,18,25,28,84],[40, 42, 17, 38, 54]]
[[3,11,9,31,43,83],[40, 17, 38, 43, 53]]
[[4,12,13,24,29,69],[40, 17, 38, 52, 44]]
[[5,13,14,13,30,94],[40, 17, 38, 44, 53]]
[[3,7,18,23,38,88],[40, 49, 17, 38, 53]]
[[4,6,13,38,24,51],[40, 17, 38, 51, 53]]
[[4,12,7,20,19,99],[40, 17, 38, 52, 53]]
[[4,8,10,28,24,68],[42, 17, 38, 43, 53]]
[[2,4,8,28,52,58],[42, 17, 38, 43, 54]]
[[3,9,9,45,33,39],[42, 17, 38, 52, 44]]
[[4,12,16,32,19,48],[42, 17, 38, 44, 53]]
[[4,8,25,20,29,77],[42, 17, 38, 44, 54]]
[[2,8,5,28,27,41],[42, 49, 17, 38, 54]]
[[4,10,7,30,24,91],[42, 17, 38, 50, 53]]
[[5,11,14,19,35,62],[42, 17, 38, 51, 53]]
[[3,13,12,25,43,70],[42, 17, 38, 51, 54]]
[[3,11,12,35,28,56],[17, 38, 43, 52, 44]]
[[4,8,4,16,49,68],[17, 38, 43, 44, 54]]
[[2,8,8,40,42,68],[49, 17, 38, 43, 54]]
[[2,6,11,34,52,75],[17, 38, 43, 50, 54]]
[[4,10,19,34,19,61],[17, 38, 43, 52, 51]]
[[3,15,6,27,28,54],[17, 38, 43, 51, 54]]
[[3,11,9,11,58,89],[17, 38, 43, 52, 54]]
[[4,12,4,32,24,60],[17, 38, 43, 53, 54]]
[[4,12,13,20,24,87],[49, 17, 38, 44, 53]]
[[3,11,9,27,28,59],[17, 38, 50, 52, 44]]
[[4,10,13,34,24,49],[17, 38, 50, 44, 53]]
[[4,10,13,26,34,61],[17, 38, 50, 44, 54]]
[[3,9,15,29,33,87],[17, 38, 44, 51, 54]]
[[5,13,11,33,20,67],[17, 38, 52, 44, 53]]
[[4,14,10,22,54,68],[17, 38, 44, 53, 54]]
[[4,10,13,26,29,97],[49, 17, 38, 50, 53]]
[[2,10,8,22,22,70],[49, 17, 38, 50, 54]]
[[4,10,13,30,39,55],[49, 17, 38, 52, 51]]
[[5,11,14,19,40,74],[49, 17, 38, 52, 53]]
[[4,6,4,18,39,60],[17, 38, 50, 52, 51]]
[[5,11,14,15,55,56],[17, 38, 50, 51, 53]]
[[4,10,16,30,39,46],[17, 38, 50, 53, 54]]
[[6,12,12,16,41,54],[17, 38, 52, 51, 53]]
[[3,5,9,37,28,53],[17, 38, 51, 53, 54]]
[[4,10,7,38,24,67],[40, 42, 17, 39, 53]]
[[4,6,10,22,44,102],[40, 17, 43, 39, 53]]
[[4,8,10,32,19,62],[40, 17, 39, 44, 53]]
[[2,10,8,34,42,64],[40, 17, 39, 44, 54]]
[[4,10,16,22,34,94],[40, 49, 17, 39, 54]]
[[4,8,16,20,19,104],[40, 17, 50, 39, 54]]
[[3,11,12,35,33,56],[40, 17, 39, 51, 53]]
[[3,7,21,19,33,79],[40, 17, 39, 51, 54]]
[[5,11,11,31,20,65],[40, 17, 52, 39, 53]]
[[5,15,5,23,35,75],[42, 49, 17, 39, 53]]
[[5,13,11,25,30,61],[42, 17, 50, 39, 53]]
[[3,7,9,43,28,61],[42, 17, 50, 39, 54]]
[[5,13,20,17,10,70],[42, 17, 52, 39, 51]]
[[2,6,5,26,32,63],[42, 17, 39, 51, 54]]
[[4,10,10,18,39,94],[17, 43, 52, 39, 44]]
[[3,3,6,43,23,72],[17, 43, 39, 44, 53]]
[[3,9,12,37,43,54],[17, 43, 39, 44, 54]]
[[5,15,11,19,35,57],[17, 43, 50, 39, 53]]
[[5,15,14,15,25,72],[17, 43, 52, 39, 51]]
[[4,10,10,34,24,70],[17, 43, 39, 51, 53]]
[[2,10,5,22,32,55],[17, 43, 39, 51, 54]]
[[6,14,6,30,31,50],[17, 43, 52, 39, 53]]
[[4,12,13,24,34,57],[17, 43, 52, 39, 54]]
[[3,17,9,21,28,71],[17, 43, 39, 53, 54]]
[[4,14,10,26,14,92],[49, 17, 52, 39, 44]]
[[3,9,6,45,28,48],[49, 17, 39, 44, 53]]
[[3,11,9,27,33,65],[49, 17, 39, 44, 54]]
[[3,11,15,35,33,53],[17, 50, 39, 44, 53]]
[[3,9,9,21,38,93],[17, 50, 39, 44, 54]]
[[4,8,13,32,19,77],[17, 39, 44, 51, 53]]
[[4,12,16,28,14,84],[17, 52, 39, 44, 53]]
[[4,14,10,26,34,68],[17, 52, 39, 44, 54]]
[[5,11,11,27,30,71],[17, 39, 44, 53, 54]]
[[5,9,17,13,35,81],[49, 17, 52, 39, 51]]
[[4,10,7,34,29,67],[49, 17, 39, 51, 53]]
[[2,10,11,30,22,79],[49, 17, 39, 51, 54]]
[[3,5,12,21,43,68],[49, 17, 39, 53, 54]]
[[4,14,7,30,19,71],[17, 50, 39, 51, 53]]
[[2,10,2,14,62,124],[17, 50, 39, 51, 54]]
[[5,9,17,33,25,45],[17, 52, 39, 51, 53]]
