[[0, 4, 5, 7], [2, 4], [3, 5], [6, 7]]
[[4,6,19,14,29,87],[10, 13, 34, 14, 16, 17, 18, 53]]
[[2,6,2,14,37,60],[10, 13, 14, 35, 16, 17, 18, 54]]
[[2,10,5,34,37,61],[10, 13, 14, 16, 37, 17, 18, 54]]
[[4,12,7,28,29,93],[10, 13, 14, 16, 17, 38, 18, 53]]
[[2,8,8,16,32,92],[10, 13, 14, 16, 17, 38, 18, 54]]
[[3,11,15,19,43,71],[10, 13, 14, 16, 17, 18, 39, 54]]
[[3,9,15,21,48,69],[10, 13, 14, 40, 16, 17, 18, 53]]
[[4,14,7,34,29,53],[10, 13, 14, 16, 42, 17, 18, 53]]
[[2,12,11,24,27,75],[10, 13, 14, 16, 42, 17, 18, 54]]
[[2,6,11,22,32,75],[10, 13, 14, 16, 17, 43, 18, 54]]
[[4,8,13,12,29,95],[10, 13, 14, 16, 17, 18, 44, 54]]
[[4,8,10,32,29,86],[10, 13, 14, 16, 49, 17, 18, 53]]
[[4,8,7,24,59,95],[10, 13, 14, 16, 17, 50, 18, 53]]
[[2,8,2,20,37,68],[10, 13, 14, 16, 17, 52, 18, 51]]
[[3,7,9,39,38,61],[10, 13, 14, 16, 17, 18, 51, 54]]
[[3,13,6,25,23,64],[10, 13, 14, 16, 17, 52, 18, 53]]
[[4,12,10,28,44,78],[10, 13, 14, 16, 17, 18, 53, 54]]
[[5,9,11,29,20,75],[10, 13, 34, 14, 35, 16, 17, 53]]
[[3,5,6,37,23,56],[10, 13, 34, 14, 35, 16, 17, 54]]
[[3,11,9,39,43,53],[10, 13, 34, 14, 16, 37, 17, 54]]
[[5,11,11,23,50,53],[10, 13, 34, 14, 16, 17, 38, 53]]
[[3,11,9,39,38,59],[10, 13, 34, 14, 16, 17, 38, 54]]
[[4,12,7,36,29,69],[10, 13, 34, 14, 16, 17, 39, 53]]
[[2,10,5,30,32,55],[10, 13, 34, 14, 16, 17, 39, 54]]
[[4,12,10,32,29,66],[10, 13, 34, 14, 40, 16, 17, 53]]
[[5,9,8,25,55,54],[10, 13, 34, 14, 16, 42, 17, 53]]
[[2,10,8,30,37,76],[10, 13, 34, 14, 16, 17, 52, 44]]
[[3,7,6,11,68,70],[10, 13, 34, 14, 16, 17, 44, 53]]
[[3,9,9,25,23,81],[10, 13, 34, 14, 16, 17, 44, 54]]
[[5,9,17,29,30,63],[10, 13, 34, 14, 16, 17, 50, 53]]
[[3,7,9,23,48,115],[10, 13, 34, 14, 16, 17, 50, 54]]
[[4,14,10,18,34,92],[10, 13, 34, 14, 16, 17, 51, 53]]
[[2,6,8,38,57,54],[10, 13, 34, 14, 16, 17, 51, 54]]
[[4,10,7,22,44,91],[10, 13, 34, 14, 16, 17, 52, 53]]
[[3,13,9,33,33,67],[10, 13, 34, 14, 16, 17, 53, 54]]
[[5,11,14,23,25,74],[10, 13, 14, 35, 16, 37, 17, 53]]
[[3,11,12,31,33,62],[10, 13, 14, 35, 16, 37, 17, 54]]
[[3,5,12,33,33,86],[10, 13, 14, 35, 16, 17, 38, 54]]
[[4,10,7,14,29,79],[10, 13, 14, 35, 16, 17, 39, 53]]
[[2,8,8,32,52,62],[10, 13, 14, 35, 16, 17, 39, 54]]
[[4,16,7,24,24,79],[10, 13, 14, 35, 40, 16, 17, 53]]
[[4,10,10,22,34,52],[10, 13, 14, 35, 40, 16, 17, 54]]
[[3,5,12,21,38,116],[10, 13, 14, 35, 16, 42, 17, 54]]
[[5,15,11,19,35,57],[10, 13, 14, 35, 16, 17, 43, 53]]
[[3,5,9,37,33,35],[10, 13, 14, 35, 16, 17, 43, 54]]
[[3,9,15,29,43,69],[10, 13, 14, 35, 16, 17, 44, 53]]
[[5,9,14,29,25,54],[10, 13, 14, 35, 16, 49, 17, 53]]
[[3,7,18,23,28,118],[10, 13, 14, 35, 16, 49, 17, 54]]
[[5,11,20,15,25,74],[10, 13, 14, 35, 16, 17, 50, 53]]
[[3,9,9,25,33,87],[10, 13, 14, 35, 16, 17, 52, 51]]
[[2,2,8,26,32,68],[10, 13, 14, 35, 16, 17, 51, 54]]
[[4,14,4,38,44,44],[10, 13, 14, 35, 16, 17, 52, 53]]
[[2,8,2,20,32,62],[10, 13, 14, 35, 16, 17, 52, 54]]
[[3,3,6,43,23,72],[10, 13, 14, 35, 16, 17, 53, 54]]
[[5,13,8,29,30,64],[10, 13, 14, 16, 37, 17, 38, 53]]
[[4,12,10,24,39,72],[10, 13, 14, 16, 37, 17, 39, 53]]
[[2,6,5,22,47,87],[10, 13, 14, 16, 37, 17, 39, 54]]
[[4,10,10,34,39,88],[10, 13, 14, 40, 16, 37, 17, 54]]
[[5,11,8,23,60,50],[10, 13, 14, 16, 37, 42, 17, 53]]
[[3,13,12,25,43,70],[10, 13, 14, 16, 37, 42, 17, 54]]
[[5,11,11,27,20,89],[10, 13, 14, 16, 37, 17, 43, 53]]
[[3,9,9,29,13,81],[10, 13, 14, 16, 37, 17, 44, 53]]
[[3,9,15,21,13,87],[10, 13, 14, 16, 37, 49, 17, 54]]
[[5,9,14,13,30,102],[10, 13, 14, 16, 37, 17, 50, 53]]
[[4,12,4,24,34,66],[10, 13, 14, 16, 37, 17, 51, 53]]
[[2,8,8,20,42,80],[10, 13, 14, 16, 37, 17, 51, 54]]
