[[2, 8], [3, 8], [4, 8], [5, 8]]
[10, 6, 45, 7, 49, 17, 47, 50, 9, 53]
[10, 6, 45, 7, 49, 17, 47, 50, 9, 54]
[10, 6, 45, 7, 49, 17, 47, 52, 9, 51]
[10, 6, 45, 7, 49, 17, 47, 9, 51, 53]
[10, 6, 45, 7, 49, 17, 47, 9, 51, 54]
[10, 6, 45, 7, 49, 17, 47, 52, 9, 53]
[10, 6, 45, 7, 49, 17, 47, 52, 9, 54]
[10, 6, 45, 7, 49, 17, 47, 9, 53, 54]
[10, 6, 45, 7, 17, 47, 50, 52, 9, 51]
[10, 6, 45, 7, 17, 47, 50, 9, 51, 53]
[10, 6, 45, 7, 17, 47, 50, 9, 51, 54]
[10, 6, 45, 7, 17, 47, 50, 52, 9, 53]
[10, 6, 45, 7, 17, 47, 50, 52, 9, 54]
[10, 6, 45, 7, 17, 47, 50, 9, 53, 54]
[10, 6, 45, 7, 17, 47, 52, 9, 51, 53]
[10, 6, 45, 7, 17, 47, 52, 9, 51, 54]
[10, 6, 45, 7, 17, 47, 9, 51, 53, 54]
[10, 6, 45, 7, 17, 47, 52, 9, 53, 54]
[10, 6, 45, 7, 49, 17, 50, 9, 48, 51]
[10, 6, 45, 7, 49, 17, 50, 52, 9, 48]
[10, 6, 45, 7, 49, 17, 50, 9, 48, 53]
[10, 6, 45, 7, 49, 17, 50, 9, 48, 54]
[10, 6, 45, 7, 49, 17, 52, 9, 48, 51]
[10, 6, 45, 7, 49, 17, 9, 48, 51, 53]
[10, 6, 45, 7, 49, 17, 9, 48, 51, 54]
[10, 6, 45, 7, 49, 17, 52, 9, 48, 53]
[10, 6, 45, 7, 49, 17, 52, 9, 48, 54]
[10, 6, 45, 7, 49, 17, 9, 48, 53, 54]
[10, 6, 45, 7, 17, 50, 52, 9, 48, 51]
[10, 6, 45, 7, 17, 50, 9, 48, 51, 53]
[10, 6, 45, 7, 17, 50, 9, 48, 51, 54]
[10, 6, 45, 7, 17, 50, 52, 9, 48, 53]
[10, 6, 45, 7, 17, 50, 52, 9, 48, 54]
