[ 10, 14, 40, 16, 42, 17, 52, 18, 53 ],1
[ 10, 14, 40, 16, 17, 52, 18, 44, 53 ],1
[ 10, 14, 40, 16, 49, 17, 52, 18, 53 ],1
[ 10, 14, 40, 16, 17, 50, 52, 18, 53 ],1
[ 10, 14, 40, 16, 17, 52, 18, 51, 53 ],1
[ 10, 14, 16, 42, 49, 17, 52, 18, 53 ],1
[ 10, 14, 16, 42, 17, 52, 18, 51, 54 ],1
[ 10, 14, 16, 42, 17, 52, 18, 53, 54 ],1
[ 10, 14, 16, 17, 43, 52, 18, 53, 54 ],1
[ 10, 14, 16, 49, 17, 52, 18, 44, 53 ],1
[ 10, 14, 16, 17, 50, 52, 18, 44, 53 ],1
[ 10, 14, 16, 17, 52, 18, 44, 53, 54 ],1
[ 10, 14, 16, 49, 17, 50, 52, 18, 51 ],1
[ 10, 14, 16, 49, 17, 50, 52, 18, 53 ],1
[ 10, 14, 16, 49, 17, 50, 52, 18, 54 ],1
[ 10, 14, 16, 49, 17, 52, 18, 53, 54 ],1
[ 10, 14, 16, 17, 52, 18, 51, 53, 54 ],1
[ 10, 34, 14, 35, 16, 37, 17, 52, 53 ],1
[ 10, 34, 14, 35, 16, 17, 38, 52, 53 ],1
[ 10, 34, 14, 35, 16, 17, 43, 52, 53 ],1
[ 10, 34, 14, 35, 16, 17, 52, 44, 51 ],1
[ 10, 34, 14, 35, 16, 17, 50, 52, 54 ],1
[ 10, 34, 14, 35, 16, 17, 52, 51, 54 ],1
[ 10, 34, 14, 35, 16, 17, 52, 53, 54 ],1
[ 10, 34, 14, 16, 37, 17, 52, 39, 51 ],1
[ 10, 34, 14, 16, 37, 17, 52, 39, 53 ],1
[ 10, 34, 14, 40, 16, 37, 17, 52, 51 ],1
[ 10, 34, 14, 16, 37, 17, 43, 52, 51 ],1
[ 10, 34, 14, 16, 37, 17, 43, 52, 53 ],1
[ 10, 34, 14, 16, 37, 17, 52, 51, 54 ],1
[ 10, 34, 14, 16, 37, 17, 52, 53, 54 ],1
[ 10, 34, 14, 16, 17, 38, 52, 39, 53 ],1
[ 10, 34, 14, 40, 16, 17, 38, 52, 53 ],1
[ 10, 34, 14, 16, 42, 17, 38, 52, 53 ],1
[ 10, 34, 14, 16, 49, 17, 38, 52, 53 ],1
[ 10, 34, 14, 16, 17, 38, 52, 51, 53 ],1
[ 10, 34, 14, 16, 17, 38, 52, 53, 54 ],1
[ 10, 34, 14, 40, 16, 17, 52, 39, 51 ],1
[ 10, 34, 14, 16, 42, 17, 52, 39, 51 ],1
[ 10, 34, 14, 16, 17, 52, 39, 44, 53 ],1
[ 10, 34, 14, 16, 17, 50, 52, 39, 51 ],1
[ 10, 34, 14, 16, 17, 52, 39, 51, 54 ],1
[ 10, 34, 14, 40, 16, 49, 17, 52, 51 ],1
[ 10, 34, 14, 40, 16, 49, 17, 52, 53 ],1
[ 10, 34, 14, 16, 42, 17, 52, 44, 51 ],1
[ 10, 34, 14, 16, 42, 17, 52, 53, 54 ],1
[ 10, 34, 14, 16, 17, 43, 52, 44, 51 ],1
[ 10, 34, 14, 16, 17, 43, 52, 44, 53 ],1
[ 10, 34, 14, 16, 17, 43, 52, 51, 54 ],1
[ 10, 34, 14, 16, 17, 50, 52, 44, 53 ],1
