[ 10, 5, 14, 16, 8, 43, 52, 44, 53 ],1
[ 10, 5, 14, 16, 8, 43, 44, 53, 54 ],1
[ 10, 5, 14, 16, 8, 43, 52, 53, 54 ],1
[ 10, 5, 14, 40, 8, 17, 52, 18, 53 ],1
[ 10, 5, 14, 40, 8, 17, 18, 53, 54 ],1
[ 10, 5, 14, 42, 8, 17, 43, 18, 54 ],1
[ 10, 5, 14, 42, 8, 17, 18, 44, 53 ],1
[ 10, 5, 14, 42, 8, 17, 50, 18, 54 ],1
[ 10, 5, 14, 42, 8, 17, 52, 18, 53 ],1
[ 10, 5, 14, 42, 8, 17, 18, 53, 54 ],1
[ 10, 5, 14, 8, 17, 52, 18, 44, 53 ],1
[ 10, 5, 40, 7, 49, 8, 50, 52, 44, 51, 53, 54 ],1
[ 0, 1, 14, 40, 7, 17, 50, 52, 9, 18, 53 ],1
[ 10, 5, 14, 8, 17, 18, 44, 53, 54 ],1
[ 10, 5, 14, 49, 8, 17, 52, 18, 53 ],1
[ 10, 5, 14, 49, 8, 17, 18, 53, 54 ],1
[ 10, 5, 14, 8, 17, 50, 18, 53, 54 ],1
[ 10, 5, 14, 8, 17, 18, 51, 53, 54 ],1
[ 10, 5, 14, 8, 17, 52, 18, 53, 54 ],1
[ 10, 5, 14, 40, 8, 17, 43, 53, 54 ],1
[ 10, 5, 14, 42, 8, 17, 52, 44, 53 ],1
[ 10, 5, 14, 42, 8, 17, 44, 53, 54 ],1
[ 10, 5, 14, 49, 8, 17, 43, 52, 44 ],1
[ 0, 1, 10, 40, 7, 17, 52, 9, 18, 53, 54 ],1
[ 10, 5, 14, 49, 8, 17, 43, 44, 54 ],1
[ 10, 5, 14, 8, 17, 50, 52, 44, 53 ],1
[ 10, 5, 14, 49, 8, 17, 50, 52, 53 ],1
[ 10, 5, 14, 49, 8, 17, 52, 53, 54 ],1
[ 10, 5, 14, 42, 8, 43, 52, 18, 53 ],1
[ 10, 5, 14, 42, 8, 43, 18, 53, 54 ],1
[ 10, 5, 14, 42, 8, 52, 18, 44, 53 ],1
[ 10, 5, 14, 42, 8, 18, 44, 53, 54 ],1
[ 10, 5, 14, 42, 8, 52, 18, 53, 54 ],1
[ 10, 5, 14, 8, 43, 18, 44, 53, 54 ],1
[ 10, 5, 14, 8, 52, 18, 51, 53, 54 ],1
[ 10, 5, 14, 40, 8, 50, 52, 53, 54 ],1
[ 10, 5, 16, 42, 8, 17, 18, 44, 54 ],1
[ 10, 5, 16, 42, 8, 17, 52, 18, 51 ],1
[ 10, 5, 16, 42, 8, 17, 18, 51, 53 ],1
[ 10, 5, 16, 42, 8, 17, 18, 51, 54 ],1
[ 10, 5, 16, 8, 17, 43, 18, 53, 54 ],1
[ 10, 5, 16, 8, 17, 52, 18, 44, 54 ],1
[ 10, 5, 16, 8, 17, 50, 52, 18, 53 ],1
[ 10, 5, 16, 8, 17, 50, 18, 53, 54 ],1
[ 10, 5, 40, 16, 8, 17, 43, 53, 54 ],1
[ 0, 1, 5, 16, 49, 8, 17, 50, 9, 18, 54 ],1
[ 10, 5, 40, 16, 8, 17, 52, 44, 53 ],1
[ 0, 1, 10, 5, 14, 7, 43, 52, 18, 44, 51, 53 ],1
[ 10, 5, 16, 42, 8, 17, 52, 51, 53 ],1
[ 10, 5, 16, 42, 8, 17, 51, 53, 54 ],1
[ 10, 5, 16, 49, 8, 17, 43, 51, 53 ],1
[ 10, 5, 16, 49, 8, 17, 43, 51, 54 ],1
[ 10, 5, 16, 49, 8, 17, 43, 52, 53 ],1
[ 10, 5, 16, 8, 17, 43, 52, 51, 53 ],1
[ 10, 5, 16, 8, 17, 43, 52, 53, 54 ],1
