[ 10, 34, 16, 42, 50, 44, 53, 54 ],1
[ 10, 34, 16, 42, 52, 44, 53, 54 ],1
[ 10, 34, 16, 42, 49, 51, 53, 54 ],1
[ 10, 34, 16, 43, 52, 44, 51, 54 ],1
[ 10, 34, 16, 43, 52, 44, 53, 54 ],1
[ 10, 34, 16, 49, 43, 51, 53, 54 ],1
[ 10, 34, 16, 43, 50, 51, 53, 54 ],1
[ 10, 34, 16, 49, 52, 44, 51, 53 ],1
[ 10, 35, 40, 16, 37, 42, 38, 53 ],2
[ 10, 35, 16, 37, 42, 38, 50, 54 ],1
[ 10, 35, 40, 16, 37, 39, 51, 53 ],1
[ 10, 35, 16, 37, 50, 39, 53, 54 ],1
[ 10, 35, 40, 16, 37, 42, 52, 44 ],1
[ 10, 35, 40, 16, 37, 42, 49, 53 ],1
[ 10, 35, 40, 16, 37, 43, 50, 53 ],1
[ 10, 35, 40, 16, 37, 44, 51, 53 ],1
[ 10, 35, 16, 37, 42, 50, 52, 54 ],1
[ 10, 35, 16, 37, 43, 50, 52, 44 ],1
[ 10, 35, 16, 37, 50, 44, 51, 54 ],1
[ 10, 35, 16, 37, 49, 50, 52, 54 ],1
[ 10, 35, 16, 37, 49, 51, 53, 54 ],1
[ 10, 35, 16, 38, 50, 39, 53, 54 ],1
[ 10, 35, 40, 16, 42, 38, 52, 53 ],1
[ 10, 35, 40, 16, 38, 44, 53, 54 ],1
[ 10, 35, 40, 16, 38, 51, 53, 54 ],1
[ 10, 35, 16, 42, 49, 38, 52, 53 ],1
[ 10, 35, 16, 38, 43, 50, 52, 44 ],2
[ 10, 35, 16, 38, 50, 44, 51, 54 ],1
[ 10, 35, 16, 38, 52, 44, 51, 54 ],1
[ 10, 35, 16, 38, 52, 51, 53, 54 ],1
[ 10, 35, 40, 16, 42, 39, 51, 53 ],1
[ 10, 35, 16, 42, 52, 39, 51, 53 ],1
[ 10, 35, 16, 49, 50, 39, 44, 54 ],1
[ 10, 35, 16, 39, 44, 51, 53, 54 ],1
[ 10, 35, 40, 16, 42, 49, 52, 53 ],1
[ 10, 35, 40, 16, 42, 50, 52, 51 ],1
[ 10, 35, 40, 16, 43, 51, 53, 54 ],1
[ 10, 35, 40, 16, 50, 44, 53, 54 ],1
[ 10, 35, 40, 16, 52, 44, 53, 54 ],1
[ 10, 35, 16, 42, 52, 44, 51, 53 ],1
[ 10, 35, 16, 50, 52, 44, 53, 54 ],1
[ 10, 35, 16, 49, 50, 51, 53, 54 ],1
[ 10, 35, 16, 50, 52, 51, 53, 54 ],1
[ 10, 40, 16, 37, 42, 38, 52, 54 ],1
[ 10, 40, 16, 37, 38, 50, 52, 53 ],1
[ 10, 16, 37, 42, 49, 38, 43, 53 ],1
[ 10, 16, 37, 42, 38, 44, 53, 54 ],1
[ 10, 16, 37, 42, 38, 51, 53, 54 ],1
[ 10, 16, 37, 38, 43, 51, 53, 54 ],1
[ 10, 16, 37, 49, 38, 50, 52, 44 ],1
