[[0, 8], [2, 4], [3, 5], [6, 7]]
[[2,4,14,16,32,76],[14, 35, 40, 42, 17, 38, 43, 50, 52, 44, 53]]
[[2,6,5,18,22,105],[14, 35, 40, 42, 17, 38, 43, 50, 52, 44, 54]]
[[3,9,3,25,33,93],[14, 35, 40, 42, 17, 38, 43, 50, 44, 53, 54]]
[[4,8,10,20,29,122],[14, 35, 40, 42, 17, 38, 43, 52, 44, 51, 53]]
[[2,6,17,18,32,75],[14, 35, 40, 42, 17, 38, 43, 52, 44, 51, 54]]
[[1,9,16,17,46,78],[14, 35, 40, 42, 17, 38, 43, 44, 51, 53, 54]]
[[4,6,16,22,34,84],[14, 35, 40, 42, 17, 38, 43, 52, 44, 53, 54]]
[[4,6,10,38,29,66],[14, 35, 40, 42, 49, 17, 38, 43, 50, 51, 53]]
[[2,4,8,12,37,46],[14, 35, 40, 42, 49, 17, 38, 43, 50, 51, 54]]
[[4,6,13,22,34,51],[14, 35, 40, 42, 49, 17, 38, 43, 51, 53, 54]]
[[3,5,18,17,33,116],[14, 35, 40, 42, 49, 17, 38, 50, 52, 44, 51]]
[[4,6,16,18,49,78],[14, 35, 40, 42, 49, 17, 38, 50, 44, 51, 53]]
[[3,7,9,31,28,79],[14, 35, 40, 42, 49, 17, 38, 50, 52, 44, 54]]
[[5,7,20,23,45,64],[14, 35, 40, 42, 49, 17, 38, 52, 44, 51, 53]]
[[4,8,10,28,34,68],[14, 35, 40, 42, 49, 17, 38, 44, 51, 53, 54]]
[[3,5,21,21,38,83],[14, 35, 40, 42, 49, 17, 38, 52, 44, 53, 54]]
[[3,9,18,25,28,90],[14, 35, 40, 42, 17, 38, 50, 44, 51, 53, 54]]
[[2,6,20,26,32,96],[14, 35, 40, 42, 17, 38, 52, 44, 51, 53, 54]]
[[3,5,15,29,33,95],[14, 35, 40, 42, 49, 17, 38, 52, 51, 53, 54]]
[[4,8,7,28,34,59],[14, 35, 40, 49, 17, 38, 43, 50, 44, 51, 54]]
[[2,8,11,16,37,59],[14, 35, 40, 49, 17, 38, 43, 44, 51, 53, 54]]
[[4,6,10,18,39,84],[14, 35, 40, 17, 38, 43, 50, 52, 44, 51, 53]]
[[3,9,15,25,43,63],[14, 35, 40, 17, 38, 43, 50, 44, 51, 53, 54]]
[[3,5,18,17,43,104],[14, 35, 40, 49, 17, 38, 43, 50, 52, 51, 53]]
[[3,9,9,25,58,75],[14, 35, 40, 49, 17, 38, 43, 50, 52, 51, 54]]
[[4,12,7,28,34,63],[14, 35, 40, 49, 17, 38, 43, 50, 51, 53, 54]]
[[1,5,16,37,21,104],[14, 35, 40, 49, 17, 38, 43, 50, 52, 53, 54]]
[[2,4,14,16,22,94],[14, 35, 40, 17, 38, 43, 50, 52, 51, 53, 54]]
[[3,7,12,35,38,52],[14, 35, 40, 49, 17, 38, 50, 52, 44, 51, 54]]
[[5,7,11,15,45,91],[14, 35, 40, 49, 17, 38, 50, 52, 51, 53, 54]]
[[4,10,10,26,54,70],[14, 35, 42, 49, 17, 38, 43, 52, 44, 51, 54]]
[[3,5,9,9,43,65],[14, 35, 42, 17, 38, 43, 50, 52, 44, 53, 54]]
[[3,3,9,31,43,63],[14, 35, 42, 17, 38, 43, 52, 44, 51, 53, 54]]
[[2,4,23,20,27,85],[14, 35, 42, 49, 17, 38, 43, 50, 52, 53, 54]]
[[3,5,21,13,28,95],[14, 35, 42, 17, 38, 43, 50, 52, 51, 53, 54]]
[[4,8,7,20,44,77],[14, 35, 42, 49, 17, 38, 50, 52, 44, 51, 53]]
[[2,6,11,34,47,69],[14, 35, 42, 49, 17, 38, 52, 44, 51, 53, 54]]
[[3,7,12,27,48,58],[14, 35, 42, 17, 38, 50, 52, 44, 51, 53, 54]]
[[1,3,7,19,61,39],[14, 35, 17, 38, 43, 50, 52, 44, 51, 53, 54]]
[[4,6,16,18,34,90],[14, 35, 49, 17, 38, 43, 50, 52, 51, 53, 54]]
[[4,8,10,12,24,80],[14, 35, 40, 42, 49, 17, 43, 50, 39, 44, 51]]
[[4,8,13,36,24,71],[14, 35, 40, 42, 49, 17, 43, 50, 39, 44, 53]]
[[4,6,10,14,44,54],[14, 35, 40, 42, 49, 17, 43, 39, 44, 51, 53]]
[[3,5,15,21,48,83],[14, 35, 40, 42, 49, 17, 43, 52, 39, 44, 53]]
[[2,2,5,30,52,47],[14, 35, 40, 42, 49, 17, 43, 39, 44, 53, 54]]
[[4,6,13,30,44,45],[14, 35, 40, 42, 17, 43, 50, 52, 39, 44, 51]]
[[3,3,9,27,33,63],[14, 35, 40, 42, 17, 43, 50, 39, 44, 51, 54]]
[[4,10,16,30,24,100],[14, 35, 40, 42, 17, 43, 50, 52, 39, 44, 53]]
[[2,6,8,22,32,102],[14, 35, 40, 42, 17, 43, 50, 52, 39, 44, 54]]
[[1,3,13,19,11,87],[14, 35, 40, 42, 17, 43, 50, 39, 44, 53, 54]]
[[2,8,11,20,37,53],[14, 35, 40, 42, 17, 43, 52, 39, 44, 51, 53]]
[[2,8,11,36,42,77],[14, 35, 40, 42, 17, 43, 52, 39, 44, 51, 54]]
[[3,7,12,23,33,76],[14, 35, 40, 42, 49, 17, 43, 50, 52, 39, 51]]
[[4,8,16,28,29,62],[14, 35, 40, 42, 49, 17, 43, 50, 39, 51, 53]]
[[4,8,13,44,24,53],[14, 35, 40, 42, 49, 17, 43, 50, 39, 53, 54]]
[[6,12,9,24,36,63],[14, 35, 40, 42, 17, 43, 50, 52, 39, 51, 53]]
[[3,9,21,25,13,93],[14, 35, 40, 42, 17, 43, 50, 39, 51, 53, 54]]
[[4,8,13,24,19,101],[14, 35, 40, 42, 17, 43, 50, 52, 39, 53, 54]]
[[4,4,13,32,34,85],[14, 35, 40, 42, 49, 17, 50, 39, 44, 51, 53]]
[[2,6,17,22,37,75],[14, 35, 40, 42, 49, 17, 50, 39, 44, 51, 54]]
[[5,7,17,35,30,61],[14, 35, 40, 42, 49, 17, 50, 52, 39, 44, 53]]
[[4,4,10,24,39,64],[14, 35, 40, 42, 49, 17, 50, 39, 44, 53, 54]]
[[4,10,19,22,24,91],[14, 35, 40, 42, 17, 50, 52, 39, 44, 51, 53]]
[[5,11,8,23,25,80],[14, 35, 40, 42, 17, 50, 39, 44, 51, 53, 54]]
[[2,2,14,6,22,92],[14, 35, 40, 42, 17, 50, 52, 39, 44, 53, 54]]
[[3,5,18,37,53,62],[14, 35, 40, 42, 49, 17, 50, 52, 39, 51, 53]]
[[3,7,12,19,48,106],[14, 35, 40, 42, 49, 17, 50, 52, 39, 51, 54]]
[[2,2,8,26,37,62],[14, 35, 40, 42, 17, 50, 52, 39, 51, 53, 54]]
[[4,4,10,28,49,82],[14, 35, 40, 49, 17, 43, 50, 39, 44, 51, 53]]
[[2,6,14,14,37,90],[14, 35, 40, 49, 17, 43, 50, 39, 44, 53, 54]]
[[3,7,21,23,28,97],[14, 35, 40, 49, 17, 43, 52, 39, 44, 51, 54]]
[[3,7,12,15,33,88],[14, 35, 40, 49, 17, 43, 52, 39, 44, 53, 54]]
[[4,10,13,18,19,103],[14, 35, 40, 17, 43, 50, 52, 39, 44, 51, 53]]
[[2,4,8,20,52,28],[14, 35, 40, 17, 43, 50, 52, 39, 44, 51, 54]]
[[3,5,12,25,58,62],[14, 35, 40, 17, 43, 50, 39, 44, 51, 53, 54]]
[[3,9,12,13,43,78],[14, 35, 40, 49, 17, 43, 50, 52, 39, 51, 54]]
[[2,6,17,30,17,111],[14, 35, 40, 49, 17, 43, 50, 39, 51, 53, 54]]
[[1,5,13,29,71,77],[14, 35, 40, 49, 17, 43, 52, 39, 51, 53, 54]]
[[2,6,5,22,47,75],[14, 35, 40, 17, 43, 50, 52, 39, 51, 53, 54]]
[[3,7,15,23,33,127],[14, 35, 40, 49, 17, 50, 52, 39, 44, 51, 53]]
[[3,7,21,23,38,73],[14, 35, 40, 49, 17, 50, 52, 39, 44, 51, 54]]
[[1,5,7,21,16,83],[14, 35, 40, 49, 17, 50, 52, 39, 44, 53, 54]]
[[3,7,9,23,18,73],[14, 35, 40, 49, 17, 52, 39, 44, 51, 53, 54]]
[[4,6,13,14,39,81],[14, 35, 42, 49, 17, 43, 50, 52, 39, 44, 51]]
[[3,3,9,27,48,33],[14, 35, 42, 49, 17, 43, 50, 39, 44, 51, 54]]
[[3,5,12,21,38,116],[14, 35, 42, 49, 17, 43, 50, 39, 44, 53, 54]]
[[2,2,14,18,27,104],[14, 35, 42, 49, 17, 43, 52, 39, 44, 53, 54]]
[[3,9,9,21,38,93],[14, 35, 42, 17, 43, 50, 52, 39, 44, 51, 54]]
[[4,10,19,22,24,79],[14, 35, 42, 49, 17, 43, 50, 52, 39, 51, 53]]
[[1,7,10,23,11,76],[14, 35, 42, 49, 17, 43, 50, 39, 51, 53, 54]]
[[2,6,8,22,17,78],[14, 35, 42, 49, 17, 43, 52, 39, 51, 53, 54]]
[[3,7,9,31,38,49],[14, 35, 42, 17, 43, 50, 52, 39, 51, 53, 54]]
[[2,10,11,14,52,103],[14, 35, 42, 49, 17, 50, 52, 39, 44, 51, 53]]
[[2,8,11,24,32,89],[14, 35, 42, 49, 17, 50, 52, 39, 44, 51, 54]]
[[3,7,6,31,33,76],[14, 35, 42, 49, 17, 50, 39, 44, 51, 53, 54]]
[[2,8,11,12,42,83],[14, 35, 42, 49, 17, 50, 52, 39, 44, 53, 54]]
[[4,8,13,36,29,83],[14, 35, 42, 49, 17, 52, 39, 44, 51, 53, 54]]
[[4,6,16,50,24,54],[14, 35, 49, 17, 43, 50, 52, 39, 44, 51, 53]]
[[3,5,9,21,38,41],[14, 35, 49, 17, 43, 50, 39, 44, 51, 53, 54]]
[[2,6,14,30,22,78],[14, 35, 49, 17, 43, 52, 39, 44, 51, 53, 54]]
[[3,7,9,31,33,121],[14, 35, 17, 43, 50, 52, 39, 44, 51, 53, 54]]
[[3,3,18,15,33,60],[14, 35, 40, 42, 49, 17, 43, 50, 52, 44, 51]]
[[4,10,10,34,34,100],[14, 35, 40, 42, 49, 17, 43, 50, 44, 51, 53]]
[[4,8,7,32,34,77],[14, 35, 40, 42, 49, 17, 43, 50, 44, 51, 54]]
[[5,9,8,13,35,60],[14, 35, 40, 42, 49, 17, 43, 50, 52, 44, 53]]
[[4,10,4,30,64,82],[14, 35, 40, 42, 49, 17, 43, 50, 44, 53, 54]]
[[6,8,12,20,31,92],[14, 35, 40, 42, 17, 43, 50, 52, 44, 51, 53]]
[[4,6,10,30,29,78],[14, 35, 40, 42, 17, 43, 50, 52, 44, 51, 54]]
[[3,9,12,33,23,66],[14, 35, 40, 42, 17, 43, 50, 44, 51, 53, 54]]
[[4,8,4,32,29,74],[14, 35, 40, 42, 17, 43, 50, 52, 44, 53, 54]]
[[3,7,6,23,28,94],[14, 35, 40, 42, 49, 17, 43, 50, 52, 51, 54]]
[[5,7,20,19,35,70],[14, 35, 40, 42, 49, 17, 50, 52, 44, 51, 54]]
[[3,5,3,33,23,83],[14, 35, 40, 42, 49, 17, 50, 52, 51, 53, 54]]
[[3,5,12,37,43,80],[14, 35, 40, 49, 17, 43, 52, 44, 51, 53, 54]]
[[6,8,18,20,41,68],[14, 35, 42, 49, 17, 43, 50, 52, 44, 51, 53]]
[[4,6,7,30,29,63],[14, 35, 42, 49, 17, 43, 50, 52, 44, 51, 54]]
[[3,9,12,33,43,66],[14, 35, 42, 49, 17, 43, 50, 44, 51, 53, 54]]
[[6,10,15,26,26,55],[14, 35, 42, 49, 17, 43, 50, 52, 44, 53, 54]]
[[2,6,8,26,27,66],[14, 35, 42, 49, 17, 50, 52, 44, 51, 53, 54]]
[[6,8,9,24,51,53],[14, 40, 37, 42, 49, 17, 38, 43, 39, 44, 53]]
[[5,7,5,27,30,85],[14, 40, 37, 42, 17, 38, 43, 50, 39, 44, 51]]
[[3,3,18,23,38,72],[14, 40, 37, 42, 17, 38, 43, 39, 44, 53, 54]]
[[4,6,13,34,29,69],[14, 40, 37, 42, 49, 17, 38, 43, 50, 39, 51]]
[[3,7,9,43,28,73],[14, 40, 37, 42, 49, 17, 38, 43, 52, 39, 51]]
[[3,9,15,29,38,57],[14, 40, 37, 42, 49, 17, 38, 43, 52, 39, 54]]
[[4,6,7,26,49,75],[14, 40, 37, 42, 17, 38, 43, 50, 52, 39, 51]]
[[5,9,14,29,35,78],[14, 40, 37, 42, 17, 38, 43, 50, 39, 51, 53]]
[[3,7,3,23,38,85],[14, 40, 37, 42, 17, 38, 43, 50, 39, 51, 54]]
[[5,7,14,23,40,82],[14, 40, 37, 42, 17, 38, 43, 50, 39, 53, 54]]
[[3,5,18,29,43,80],[14, 40, 37, 42, 49, 17, 38, 50, 52, 39, 44]]
[[4,10,13,22,44,55],[14, 40, 37, 42, 17, 38, 50, 52, 39, 44, 51]]
[[3,11,9,35,38,65],[14, 40, 37, 42, 17, 38, 50, 39, 44, 51, 53]]
[[4,8,22,16,24,104],[14, 40, 37, 42, 17, 38, 50, 52, 39, 44, 54]]
[[2,8,11,20,42,65],[14, 40, 37, 42, 17, 38, 52, 39, 44, 53, 54]]
[[5,11,5,19,40,83],[14, 40, 37, 42, 49, 17, 38, 50, 52, 39, 51]]
[[6,8,15,24,41,77],[14, 40, 37, 42, 49, 17, 38, 50, 39, 51, 54]]
[[3,5,12,33,33,56],[14, 40, 37, 42, 49, 17, 38, 50, 52, 39, 54]]
[[5,11,11,19,40,59],[14, 40, 37, 42, 49, 17, 38, 52, 39, 53, 54]]
[[4,8,10,36,29,80],[14, 40, 37, 42, 17, 38, 50, 52, 39, 51, 54]]
[[4,10,13,26,29,115],[14, 40, 37, 42, 17, 38, 52, 39, 51, 53, 54]]
[[5,11,11,35,25,59],[14, 40, 37, 49, 17, 38, 43, 52, 39, 44, 51]]
[[4,6,7,30,29,99],[14, 40, 37, 49, 17, 38, 43, 39, 44, 51, 53]]
[[4,10,13,34,19,73],[14, 40, 37, 49, 17, 38, 43, 39, 44, 51, 54]]
[[3,7,9,27,23,67],[14, 40, 37, 49, 17, 38, 43, 52, 39, 44, 54]]
[[5,5,14,17,55,86],[14, 40, 37, 17, 38, 43, 50, 39, 44, 51, 53]]
[[4,6,16,22,34,78],[14, 40, 37, 17, 38, 43, 50, 52, 39, 44, 54]]
