[[0, 8], [2, 4], [3, 5], [6, 7]]
[[4,8,7,16,24,89],[13, 34, 14, 16, 42, 17, 50, 52, 54]]
[[2,12,17,24,32,63],[13, 34, 14, 16, 42, 17, 52, 51, 54]]
[[3,7,9,31,28,61],[13, 34, 14, 16, 42, 17, 51, 53, 54]]
[[2,4,20,24,32,100],[13, 34, 14, 16, 42, 17, 52, 53, 54]]
[[6,10,12,26,31,64],[13, 34, 14, 16, 49, 17, 43, 50, 44]]
[[4,10,16,26,24,70],[13, 34, 14, 16, 49, 17, 43, 44, 53]]
[[2,6,2,22,27,42],[13, 34, 14, 16, 49, 17, 43, 44, 54]]
[[5,5,5,29,40,77],[13, 34, 14, 16, 17, 43, 50, 44, 51]]
[[4,10,7,18,64,73],[13, 34, 14, 16, 17, 43, 50, 52, 44]]
[[3,3,6,23,38,72],[13, 34, 14, 16, 17, 43, 50, 44, 54]]
[[4,6,16,30,34,84],[13, 34, 14, 16, 17, 43, 52, 44, 53]]
[[4,6,7,14,19,27],[13, 34, 14, 16, 17, 43, 52, 44, 54]]
[[5,7,14,15,45,76],[13, 34, 14, 16, 17, 43, 44, 53, 54]]
[[4,8,19,28,34,71],[13, 34, 14, 16, 49, 17, 43, 50, 51]]
[[4,6,7,38,34,99],[13, 34, 14, 16, 49, 17, 43, 51, 53]]
[[4,10,7,18,44,67],[13, 34, 14, 16, 17, 43, 50, 52, 51]]
[[3,3,12,31,38,48],[13, 34, 14, 16, 17, 43, 50, 51, 54]]
[[2,8,8,24,47,92],[13, 34, 14, 16, 17, 43, 50, 52, 54]]
[[1,5,4,29,26,92],[13, 34, 14, 16, 17, 43, 50, 53, 54]]
[[2,8,8,16,37,62],[13, 34, 14, 16, 17, 43, 52, 51, 53]]
[[3,5,24,17,33,80],[13, 34, 14, 16, 17, 43, 51, 53, 54]]
[[2,4,5,28,37,61],[13, 34, 14, 16, 49, 17, 50, 44, 51]]
[[5,9,11,13,20,99],[13, 34, 14, 16, 49, 17, 50, 52, 44]]
[[2,2,14,26,37,86],[13, 34, 14, 16, 49, 17, 50, 44, 54]]
[[3,7,6,15,33,28],[13, 34, 14, 16, 49, 17, 52, 44, 51]]
[[3,7,15,23,33,127],[13, 34, 14, 16, 49, 17, 52, 44, 53]]
[[1,9,7,33,31,75],[13, 34, 14, 16, 49, 17, 52, 44, 54]]
[[5,7,17,23,40,61],[13, 34, 14, 16, 17, 50, 44, 51, 53]]
[[2,8,17,20,37,77],[13, 34, 14, 16, 17, 50, 52, 44, 53]]
[[2,6,5,38,37,75],[13, 34, 14, 16, 17, 50, 52, 44, 54]]
[[3,5,12,21,43,92],[13, 34, 14, 16, 17, 50, 44, 53, 54]]
[[4,6,4,26,29,72],[13, 34, 14, 16, 17, 52, 44, 51, 53]]
[[4,8,7,28,24,59],[13, 34, 14, 16, 49, 17, 50, 51, 53]]
[[2,6,8,26,32,54],[13, 34, 14, 16, 49, 17, 50, 51, 54]]
[[4,10,7,18,19,73],[13, 34, 14, 16, 17, 50, 52, 51, 53]]
[[5,7,17,31,35,55],[13, 34, 14, 16, 17, 50, 51, 53, 54]]
[[2,6,2,42,37,48],[13, 14, 35, 16, 37, 17, 38, 39, 54]]
[[3,7,6,11,58,70],[13, 14, 35, 40, 16, 37, 17, 38, 44]]
[[4,10,13,26,19,97],[13, 14, 35, 16, 37, 42, 17, 38, 44]]
[[4,10,10,38,34,58],[13, 14, 35, 16, 37, 42, 17, 38, 51]]
[[4,8,7,24,54,65],[13, 14, 35, 16, 37, 42, 17, 38, 54]]
[[4,6,16,22,44,72],[13, 14, 35, 16, 37, 17, 38, 43, 54]]
[[5,9,5,29,45,81],[13, 14, 35, 16, 37, 49, 17, 38, 44]]
[[6,8,12,24,21,80],[13, 14, 35, 16, 37, 17, 38, 50, 44]]
[[4,6,10,26,24,36],[13, 14, 35, 16, 37, 17, 38, 44, 51]]
[[2,2,5,30,37,71],[13, 14, 35, 16, 37, 17, 38, 44, 54]]
[[3,7,9,27,38,97],[13, 14, 35, 16, 37, 49, 17, 38, 51]]
[[4,6,13,26,39,93],[13, 14, 35, 16, 37, 17, 38, 50, 51]]
[[4,6,13,18,39,93],[13, 14, 35, 16, 37, 17, 38, 50, 54]]
[[2,6,14,26,62,60],[13, 14, 35, 16, 37, 17, 38, 51, 54]]
[[2,2,8,22,37,74],[13, 14, 35, 16, 37, 17, 38, 53, 54]]
[[3,3,24,11,48,108],[13, 14, 35, 40, 16, 37, 17, 39, 54]]
[[2,8,11,28,17,107],[13, 14, 35, 16, 37, 17, 43, 39, 44]]
[[4,10,7,30,49,85],[13, 14, 35, 16, 37, 17, 43, 39, 51]]
[[4,10,4,14,19,82],[13, 14, 35, 16, 37, 17, 50, 39, 44]]
[[3,9,9,29,33,57],[13, 14, 35, 16, 37, 49, 17, 39, 51]]
[[3,7,12,27,28,88],[13, 14, 35, 16, 37, 49, 17, 39, 54]]
[[2,4,5,40,42,61],[13, 14, 35, 16, 37, 17, 50, 39, 51]]
[[4,10,10,34,29,76],[13, 14, 35, 16, 37, 17, 39, 51, 53]]
[[1,5,4,29,26,92],[13, 14, 35, 16, 37, 17, 52, 39, 54]]
[[2,8,11,28,47,59],[13, 14, 35, 16, 37, 17, 39, 53, 54]]
[[5,7,8,27,30,64],[13, 14, 35, 40, 16, 37, 42, 17, 51]]
[[5,9,8,25,55,54],[13, 14, 35, 40, 16, 37, 17, 44, 51]]
[[4,8,19,28,34,71],[13, 14, 35, 40, 16, 37, 17, 52, 44]]
[[3,9,6,21,28,60],[13, 14, 35, 40, 16, 37, 17, 44, 54]]
[[6,8,9,32,31,71],[13, 14, 35, 40, 16, 37, 49, 17, 51]]
[[5,11,11,27,35,65],[13, 14, 35, 40, 16, 37, 17, 50, 54]]
[[6,10,12,26,31,64],[13, 14, 35, 40, 16, 37, 17, 52, 51]]
[[5,7,11,27,40,61],[13, 14, 35, 40, 16, 37, 17, 51, 53]]
[[5,11,8,27,40,80],[13, 14, 35, 40, 16, 37, 17, 51, 54]]
[[5,7,14,15,45,94],[13, 14, 35, 16, 37, 42, 49, 17, 44]]
[[5,11,11,27,20,95],[13, 14, 35, 16, 37, 42, 17, 52, 44]]
[[4,10,10,30,29,70],[13, 14, 35, 16, 37, 42, 17, 44, 54]]
[[7,9,16,21,42,36],[13, 14, 35, 16, 37, 42, 49, 17, 51]]
[[6,8,18,32,16,56],[13, 14, 35, 16, 37, 42, 17, 50, 51]]
[[5,11,8,39,15,68],[13, 14, 35, 16, 37, 42, 17, 52, 51]]
[[4,6,16,34,34,48],[13, 14, 35, 16, 37, 42, 17, 51, 54]]
[[4,8,7,24,24,65],[13, 14, 35, 16, 37, 42, 17, 53, 54]]
[[6,8,15,16,36,71],[13, 14, 35, 16, 37, 17, 43, 50, 44]]
[[4,4,7,20,39,85],[13, 14, 35, 16, 37, 17, 43, 44, 51]]
[[4,8,16,16,24,74],[13, 14, 35, 16, 37, 17, 43, 44, 53]]
[[5,9,5,29,55,69],[13, 14, 35, 16, 37, 49, 17, 43, 51]]
[[6,8,15,16,36,71],[13, 14, 35, 16, 37, 17, 43, 50, 51]]
[[4,4,4,16,34,40],[13, 14, 35, 16, 37, 17, 43, 53, 54]]
[[5,5,5,29,40,77],[13, 14, 35, 16, 37, 17, 52, 44, 51]]
[[6,10,12,22,36,76],[13, 14, 35, 16, 37, 17, 44, 51, 54]]
[[3,3,12,31,38,48],[13, 14, 35, 16, 37, 17, 52, 44, 54]]
[[3,7,9,35,33,85],[13, 14, 35, 16, 37, 49, 17, 50, 54]]
[[4,8,13,20,34,71],[13, 14, 35, 16, 37, 49, 17, 52, 51]]
[[3,5,12,25,43,74],[13, 14, 35, 16, 37, 49, 17, 51, 53]]
