[[0, 8], [2, 4], [3, 5], [6, 7]]
[[2,4,14,20,27,82],[10, 34, 14, 16, 37, 49, 38, 18, 51, 54]]
[[0,4,9,32,20,85],[10, 34, 14, 16, 37, 38, 50, 52, 18, 54]]
[[1,5,10,25,21,74],[10, 34, 14, 16, 37, 38, 50, 18, 53, 54]]
[[2,6,11,22,17,63],[10, 34, 14, 16, 37, 38, 52, 18, 51, 53]]
[[2,4,5,28,47,43],[10, 34, 14, 16, 37, 38, 52, 18, 51, 54]]
[[2,6,11,14,42,51],[10, 34, 14, 16, 37, 38, 52, 18, 53, 54]]
[[4,8,13,24,34,35],[10, 34, 14, 40, 16, 37, 42, 18, 39, 44]]
[[4,8,10,24,54,74],[10, 34, 14, 40, 16, 37, 42, 18, 39, 51]]
[[2,6,8,30,42,66],[10, 34, 14, 40, 16, 37, 43, 18, 39, 54]]
[[3,5,15,33,38,77],[10, 34, 14, 40, 16, 37, 49, 18, 39, 44]]
[[2,8,11,24,37,47],[10, 34, 14, 40, 16, 37, 50, 18, 39, 44]]
[[2,6,11,30,47,63],[10, 34, 14, 40, 16, 37, 18, 39, 44, 54]]
[[4,10,4,26,39,88],[10, 34, 14, 40, 16, 37, 50, 18, 39, 51]]
[[2,2,11,26,32,113],[10, 34, 14, 40, 16, 37, 18, 39, 51, 54]]
[[1,5,7,33,41,83],[10, 34, 14, 16, 37, 42, 43, 18, 39, 54]]
[[4,6,10,30,29,84],[10, 34, 14, 16, 37, 42, 49, 18, 39, 44]]
[[3,5,6,21,48,56],[10, 34, 14, 16, 37, 42, 18, 39, 44, 51]]
[[2,4,17,28,57,79],[10, 34, 14, 16, 37, 42, 52, 18, 39, 44]]
[[1,1,10,13,26,76],[10, 34, 14, 16, 37, 42, 18, 39, 44, 54]]
[[4,6,13,38,34,69],[10, 34, 14, 16, 37, 42, 49, 18, 39, 51]]
[[4,6,10,42,14,66],[10, 34, 14, 16, 37, 42, 52, 18, 39, 51]]
[[3,3,9,27,43,81],[10, 34, 14, 16, 37, 42, 18, 39, 51, 54]]
[[1,9,13,25,21,63],[10, 34, 14, 16, 37, 42, 18, 39, 53, 54]]
[[3,5,12,21,33,56],[10, 34, 14, 16, 37, 43, 50, 18, 39, 44]]
[[1,5,4,25,36,50],[10, 34, 14, 16, 37, 43, 18, 39, 44, 51]]
[[3,9,18,9,18,66],[10, 34, 14, 16, 37, 43, 18, 39, 44, 53]]
[[5,7,17,31,35,49],[10, 34, 14, 16, 37, 43, 50, 18, 39, 51]]
[[3,5,15,33,33,95],[10, 34, 14, 16, 37, 43, 50, 18, 39, 54]]
[[3,5,12,33,33,56],[10, 34, 14, 16, 37, 43, 18, 39, 51, 53]]
[[1,7,10,27,21,76],[10, 34, 14, 16, 37, 43, 18, 39, 51, 54]]
[[3,7,9,31,33,55],[10, 34, 14, 16, 37, 43, 18, 39, 53, 54]]
[[4,10,13,22,19,85],[10, 34, 14, 16, 37, 49, 50, 18, 39, 44]]
[[4,8,13,20,19,107],[10, 34, 14, 16, 37, 50, 52, 18, 39, 44]]
[[3,3,6,11,33,66],[10, 34, 14, 16, 37, 50, 18, 39, 44, 53]]
[[1,7,13,23,21,73],[10, 34, 14, 16, 37, 50, 18, 39, 44, 54]]
[[3,7,9,31,43,85],[10, 34, 14, 16, 37, 18, 39, 44, 51, 53]]
[[4,6,4,18,49,48],[10, 34, 14, 16, 37, 52, 18, 39, 44, 53]]
[[2,8,17,28,37,89],[10, 34, 14, 16, 37, 49, 50, 18, 39, 51]]
[[0,6,12,30,30,78],[10, 34, 14, 16, 37, 49, 18, 39, 53, 54]]
[[1,3,10,19,21,84],[10, 34, 14, 16, 37, 50, 18, 39, 51, 54]]
[[2,2,11,14,37,65],[10, 34, 14, 40, 16, 37, 42, 43, 18, 44]]
[[4,4,19,16,39,67],[10, 34, 14, 40, 16, 37, 42, 43, 18, 51]]
[[4,8,10,24,64,56],[10, 34, 14, 40, 16, 37, 42, 18, 44, 53]]
[[3,5,9,33,23,83],[10, 34, 14, 40, 16, 37, 42, 49, 18, 54]]
[[2,2,23,22,42,101],[10, 34, 14, 40, 16, 37, 42, 50, 18, 51]]
[[2,4,17,16,32,61],[10, 34, 14, 40, 16, 37, 42, 50, 18, 54]]
[[4,8,13,36,34,53],[10, 34, 14, 40, 16, 37, 42, 18, 51, 53]]
[[4,6,4,18,54,54],[10, 34, 14, 40, 16, 37, 43, 50, 18, 44]]
