[[0, 8], [2, 4], [3, 5], [6, 7]]
[[4,6,19,18,39,111],[14, 40, 16, 37, 17, 43, 50, 52, 18, 39, 51, 53]]
[[5,7,14,23,50,70],[14, 40, 16, 37, 17, 43, 50, 18, 39, 51, 53, 54]]
[[4,10,7,26,29,61],[14, 40, 16, 37, 49, 17, 50, 18, 39, 44, 51, 53]]
[[5,9,11,29,20,75],[14, 40, 16, 37, 49, 17, 50, 52, 18, 39, 44, 53]]
[[3,7,9,31,33,61],[14, 40, 16, 37, 49, 17, 52, 18, 39, 44, 53, 54]]
[[3,9,9,17,33,75],[14, 40, 16, 37, 49, 17, 50, 52, 18, 39, 51, 54]]
[[5,11,8,11,35,92],[14, 16, 37, 42, 49, 17, 43, 50, 18, 39, 44, 51]]
[[5,7,11,39,20,85],[14, 16, 37, 42, 49, 17, 43, 50, 18, 39, 44, 53]]
[[3,11,12,35,23,68],[14, 16, 37, 42, 49, 17, 43, 50, 18, 39, 44, 54]]
[[4,8,4,24,29,56],[14, 16, 37, 42, 49, 17, 43, 52, 18, 39, 44, 51]]
[[5,11,11,31,25,83],[14, 16, 37, 42, 49, 17, 43, 18, 39, 44, 51, 53]]
[[4,8,16,32,39,56],[14, 16, 37, 42, 17, 43, 50, 18, 39, 44, 51, 54]]
[[5,5,11,25,55,77],[14, 16, 37, 42, 17, 43, 50, 52, 18, 39, 44, 53]]
[[6,8,12,24,41,62],[14, 16, 37, 42, 17, 43, 50, 18, 39, 44, 53, 54]]
[[4,12,7,28,49,75],[14, 16, 37, 42, 17, 43, 18, 39, 44, 51, 53, 54]]
[[6,12,9,32,31,51],[14, 16, 37, 42, 49, 17, 43, 50, 52, 18, 39, 51]]
[[3,7,18,23,28,106],[14, 16, 37, 42, 49, 17, 43, 50, 18, 39, 51, 54]]
[[4,8,7,20,24,65],[14, 16, 37, 42, 49, 17, 43, 50, 52, 18, 39, 54]]
[[3,3,6,23,38,30],[14, 16, 37, 42, 49, 17, 43, 50, 18, 39, 53, 54]]
[[4,6,10,30,14,66],[14, 16, 37, 42, 49, 17, 43, 52, 18, 39, 51, 53]]
[[2,2,8,18,37,44],[14, 16, 37, 42, 49, 17, 43, 52, 18, 39, 51, 54]]
[[3,7,6,27,33,58],[14, 16, 37, 42, 17, 43, 50, 52, 18, 39, 51, 54]]
[[3,7,18,27,38,88],[14, 16, 37, 42, 17, 43, 50, 52, 18, 39, 53, 54]]
[[5,11,11,31,30,83],[14, 16, 37, 42, 49, 17, 50, 18, 39, 44, 51, 53]]
[[2,6,11,26,42,57],[14, 16, 37, 42, 49, 17, 50, 52, 18, 39, 44, 54]]
[[3,7,12,31,43,64],[14, 16, 37, 42, 49, 17, 50, 18, 39, 44, 53, 54]]
[[3,7,9,11,28,25],[14, 16, 37, 42, 49, 17, 18, 39, 44, 51, 53, 54]]
[[2,4,5,32,42,55],[14, 16, 37, 42, 17, 50, 18, 39, 44, 51, 53, 54]]
[[4,6,13,42,24,51],[14, 16, 37, 42, 49, 17, 50, 52, 18, 39, 53, 54]]
[[4,8,16,28,34,86],[14, 16, 37, 42, 49, 17, 52, 18, 39, 51, 53, 54]]
[[4,6,13,18,44,75],[14, 16, 37, 49, 17, 43, 50, 52, 18, 39, 44, 54]]
[[6,8,9,32,51,59],[14, 16, 37, 49, 17, 43, 52, 18, 39, 44, 51, 53]]
[[3,9,12,33,43,60],[14, 16, 37, 49, 17, 43, 18, 39, 44, 51, 53, 54]]
[[4,6,10,18,39,54],[14, 16, 37, 49, 17, 43, 52, 18, 39, 44, 53, 54]]
[[5,7,11,15,35,91],[14, 16, 37, 17, 43, 50, 52, 18, 39, 44, 51, 54]]
[[4,6,13,18,34,57],[14, 16, 37, 17, 43, 50, 18, 39, 44, 51, 53, 54]]
[[3,11,6,35,23,50],[14, 16, 37, 17, 43, 52, 18, 39, 44, 51, 53, 54]]
[[3,9,12,33,28,84],[14, 40, 16, 37, 42, 49, 17, 43, 50, 52, 18, 44]]
[[3,7,21,15,23,73],[14, 40, 16, 37, 42, 49, 17, 43, 52, 18, 44, 51]]
[[2,4,17,20,22,85],[14, 40, 16, 37, 42, 49, 17, 43, 18, 44, 51, 53]]
[[5,11,14,23,30,98],[14, 40, 16, 37, 42, 49, 17, 43, 52, 18, 44, 53]]
[[2,2,14,22,37,98],[14, 40, 16, 37, 42, 49, 17, 43, 18, 44, 53, 54]]
[[4,8,13,28,29,77],[14, 40, 16, 37, 42, 17, 43, 50, 52, 18, 44, 51]]
[[1,3,7,19,61,39],[14, 40, 16, 37, 42, 17, 43, 50, 18, 44, 51, 54]]
[[4,10,13,42,19,55],[14, 40, 16, 37, 42, 17, 43, 50, 52, 18, 44, 54]]
[[2,4,17,24,22,127],[14, 40, 16, 37, 42, 17, 43, 52, 18, 44, 51, 54]]
[[2,8,5,24,37,53],[14, 40, 16, 37, 42, 17, 43, 52, 18, 44, 53, 54]]
[[5,11,8,35,20,80],[14, 40, 16, 37, 42, 49, 17, 43, 50, 52, 18, 51]]
[[4,6,16,18,34,90],[14, 40, 16, 37, 42, 49, 17, 43, 50, 18, 51, 54]]
[[3,5,6,9,43,92],[14, 40, 16, 37, 42, 49, 17, 43, 50, 52, 18, 54]]
[[4,6,10,30,24,66],[14, 40, 16, 37, 42, 49, 17, 43, 50, 18, 53, 54]]
[[5,11,20,27,10,56],[14, 40, 16, 37, 42, 49, 17, 43, 52, 18, 51, 53]]
[[2,6,20,18,32,66],[14, 40, 16, 37, 42, 49, 17, 43, 18, 51, 53, 54]]
[[4,10,13,22,29,97],[14, 40, 16, 37, 42, 17, 43, 50, 52, 18, 51, 54]]
[[4,6,10,30,39,84],[14, 40, 16, 37, 42, 17, 43, 50, 52, 18, 53, 54]]
[[4,6,7,22,64,99],[14, 40, 16, 37, 42, 17, 43, 52, 18, 51, 53, 54]]
[[5,7,14,15,45,94],[14, 40, 16, 37, 42, 49, 17, 50, 52, 18, 44, 51]]
[[5,9,8,25,25,72],[14, 40, 16, 37, 42, 49, 17, 50, 52, 18, 44, 53]]
[[3,5,15,13,48,107],[14, 40, 16, 37, 42, 49, 17, 50, 52, 18, 44, 54]]
[[2,4,11,28,52,43],[14, 40, 16, 37, 42, 49, 17, 50, 18, 44, 53, 54]]
[[3,7,9,35,28,49],[14, 40, 16, 37, 42, 49, 17, 52, 18, 44, 51, 53]]
[[2,8,14,20,42,74],[14, 40, 16, 37, 42, 17, 50, 52, 18, 44, 51, 54]]
[[4,6,10,22,24,30],[14, 40, 16, 37, 42, 17, 50, 52, 18, 44, 53, 54]]
[[4,8,13,24,39,71],[14, 40, 16, 37, 42, 17, 52, 18, 44, 51, 53, 54]]
[[3,5,18,25,33,86],[14, 40, 16, 37, 42, 49, 17, 50, 52, 18, 51, 54]]
[[3,7,15,19,18,103],[14, 40, 16, 37, 42, 49, 17, 50, 52, 18, 53, 54]]
[[1,3,10,31,36,96],[14, 40, 16, 37, 42, 49, 17, 52, 18, 51, 53, 54]]
[[2,4,8,24,42,40],[14, 40, 16, 37, 42, 17, 50, 52, 18, 51, 53, 54]]
[[2,4,14,24,32,112],[14, 40, 16, 37, 49, 17, 43, 50, 18, 44, 51, 54]]
[[5,9,8,37,35,90],[14, 40, 16, 37, 49, 17, 43, 52, 18, 44, 51, 53]]
[[4,10,10,26,54,70],[14, 40, 16, 37, 49, 17, 43, 18, 44, 51, 53, 54]]
[[3,9,15,17,53,69],[14, 40, 16, 37, 49, 17, 43, 52, 18, 44, 53, 54]]
[[2,6,8,10,52,66],[14, 40, 16, 37, 17, 43, 50, 52, 18, 44, 53, 54]]
[[4,8,19,24,29,71],[14, 40, 16, 37, 17, 43, 52, 18, 44, 51, 53, 54]]
[[3,5,12,21,33,56],[14, 40, 16, 37, 49, 17, 43, 50, 52, 18, 53, 54]]
[[3,9,9,33,33,81],[14, 40, 16, 37, 49, 17, 43, 52, 18, 51, 53, 54]]
[[2,6,17,18,32,63],[14, 40, 16, 37, 17, 43, 50, 52, 18, 51, 53, 54]]
[[3,11,12,39,28,50],[14, 40, 16, 37, 49, 17, 50, 52, 18, 44, 51, 53]]
[[3,11,12,23,33,74],[14, 40, 16, 37, 49, 17, 50, 52, 18, 44, 53, 54]]
[[3,5,21,17,33,101],[14, 40, 16, 37, 49, 17, 52, 18, 44, 51, 53, 54]]
[[4,10,13,26,39,97],[14, 16, 37, 42, 49, 17, 43, 50, 52, 18, 44, 53]]
[[2,8,11,16,37,59],[14, 16, 37, 42, 49, 17, 43, 52, 18, 44, 51, 54]]
[[4,6,7,34,34,93],[14, 16, 37, 42, 49, 17, 43, 52, 18, 44, 53, 54]]
[[3,7,21,19,33,73],[14, 16, 37, 42, 17, 43, 50, 52, 18, 44, 51, 53]]
[[3,9,15,25,43,63],[14, 16, 37, 42, 17, 43, 50, 52, 18, 44, 51, 54]]
[[4,10,16,30,24,100],[14, 16, 37, 42, 49, 17, 43, 50, 52, 18, 51, 53]]
[[4,12,7,28,34,63],[14, 16, 37, 42, 49, 17, 43, 50, 52, 18, 51, 54]]
[[3,9,9,25,58,75],[14, 16, 37, 42, 49, 17, 43, 50, 18, 51, 53, 54]]
[[2,6,8,42,42,84],[14, 16, 37, 42, 49, 17, 43, 50, 52, 18, 53, 54]]
[[2,8,8,28,22,68],[14, 16, 37, 42, 49, 17, 43, 52, 18, 51, 53, 54]]
[[1,1,16,25,46,100],[14, 16, 37, 42, 17, 43, 50, 52, 18, 51, 53, 54]]
[[4,12,13,28,24,75],[14, 16, 37, 42, 49, 17, 50, 52, 18, 44, 51, 53]]
[[3,7,12,35,38,52],[14, 16, 37, 42, 49, 17, 50, 18, 44, 51, 53, 54]]
[[2,8,8,36,42,80],[14, 16, 37, 42, 49, 17, 50, 52, 18, 44, 53, 54]]
[[2,4,17,24,22,85],[14, 16, 37, 42, 49, 17, 52, 18, 44, 51, 53, 54]]
[[3,9,12,13,58,84],[14, 16, 37, 42, 17, 50, 52, 18, 44, 51, 53, 54]]
[[2,2,26,18,37,80],[14, 16, 37, 49, 17, 43, 50, 52, 18, 44, 51, 53]]
[[2,6,2,38,37,54],[14, 16, 37, 49, 17, 43, 50, 52, 18, 44, 51, 54]]
[[2,4,17,16,12,91],[14, 16, 37, 49, 17, 43, 50, 52, 18, 44, 53, 54]]
[[4,8,10,24,34,86],[14, 16, 37, 49, 17, 43, 52, 18, 44, 51, 53, 54]]
[[2,4,8,12,37,46],[14, 16, 37, 49, 17, 43, 50, 52, 18, 51, 53, 54]]
[[4,8,13,32,19,77],[14, 40, 16, 42, 49, 17, 38, 43, 18, 39, 44, 51]]
[[4,8,13,24,29,89],[14, 40, 16, 42, 17, 38, 43, 50, 52, 18, 39, 44]]
[[3,5,6,21,33,128],[14, 40, 16, 42, 17, 38, 43, 50, 18, 39, 44, 53]]
[[4,10,4,14,19,82],[14, 40, 16, 42, 17, 38, 43, 52, 18, 39, 44, 51]]
[[3,5,15,45,48,65],[14, 40, 16, 42, 17, 38, 43, 18, 39, 44, 51, 54]]
[[6,10,12,18,41,82],[14, 40, 16, 42, 49, 17, 38, 43, 50, 18, 39, 51]]
[[6,6,9,34,46,75],[14, 40, 16, 42, 49, 17, 38, 43, 18, 39, 51, 53]]
[[4,4,13,28,29,49],[14, 40, 16, 42, 49, 17, 38, 43, 18, 39, 53, 54]]
[[6,10,12,22,31,94],[14, 40, 16, 42, 17, 38, 43, 50, 52, 18, 39, 51]]
[[5,9,5,21,35,75],[14, 40, 16, 42, 17, 38, 43, 50, 18, 39, 51, 54]]
[[3,5,9,37,38,77],[14, 40, 16, 42, 17, 38, 43, 50, 18, 39, 53, 54]]
[[4,10,13,26,44,67],[14, 40, 16, 42, 17, 38, 43, 52, 18, 39, 51, 53]]
[[5,9,14,21,45,66],[14, 40, 16, 42, 17, 38, 43, 18, 39, 51, 53, 54]]
[[4,12,7,24,39,93],[14, 40, 16, 42, 17, 38, 43, 52, 18, 39, 53, 54]]
[[6,8,18,16,36,74],[14, 40, 16, 42, 49, 17, 38, 18, 39, 44, 51, 53]]
[[4,8,10,28,44,74],[14, 40, 16, 42, 17, 38, 50, 52, 18, 39, 44, 53]]
[[4,8,13,36,24,77],[14, 40, 16, 42, 17, 38, 50, 52, 18, 39, 44, 54]]
[[6,10,6,34,31,70],[14, 40, 16, 42, 17, 38, 52, 18, 39, 44, 51, 53]]
[[4,10,7,22,14,91],[14, 40, 16, 42, 17, 38, 52, 18, 39, 44, 51, 54]]
[[3,5,12,37,43,80],[14, 40, 16, 42, 17, 38, 18, 39, 44, 51, 53, 54]]
[[4,4,13,36,19,61],[14, 40, 16, 42, 49, 17, 38, 50, 18, 39, 51, 53]]
[[4,6,7,18,59,63],[14, 40, 16, 42, 49, 17, 38, 50, 18, 39, 53, 54]]
[[5,11,8,27,55,62],[14, 40, 16, 42, 49, 17, 38, 52, 18, 39, 51, 53]]
[[4,6,19,26,39,75],[14, 40, 16, 42, 49, 17, 38, 18, 39, 51, 53, 54]]
[[2,6,5,30,37,93],[14, 40, 16, 42, 17, 38, 50, 52, 18, 39, 53, 54]]
[[4,6,16,18,39,66],[14, 40, 16, 42, 17, 38, 52, 18, 39, 51, 53, 54]]
[[6,8,9,40,36,71],[14, 40, 16, 49, 17, 38, 43, 50, 18, 39, 44, 51]]
[[5,11,8,23,40,86],[14, 40, 16, 49, 17, 38, 43, 50, 52, 18, 39, 44]]
[[4,4,16,36,39,40],[14, 40, 16, 49, 17, 38, 43, 50, 18, 39, 44, 54]]
[[4,10,16,26,29,64],[14, 40, 16, 17, 38, 43, 50, 52, 18, 39, 44, 51]]
[[5,7,20,19,35,70],[14, 40, 16, 17, 38, 43, 50, 18, 39, 44, 51, 54]]
[[4,8,13,40,24,47],[14, 40, 16, 17, 38, 43, 52, 18, 39, 44, 53, 54]]
[[5,11,8,31,45,68],[14, 40, 16, 49, 17, 38, 43, 50, 52, 18, 39, 51]]
[[4,8,16,28,39,56],[14, 40, 16, 49, 17, 38, 43, 50, 18, 39, 51, 53]]
[[3,11,6,31,23,56],[14, 40, 16, 49, 17, 38, 43, 50, 52, 18, 39, 54]]
[[3,11,9,35,18,65],[14, 40, 16, 49, 17, 38, 43, 52, 18, 39, 51, 53]]
[[3,7,12,15,43,64],[14, 40, 16, 49, 17, 38, 43, 52, 18, 39, 53, 54]]
[[4,4,13,32,34,61],[14, 40, 16, 17, 38, 43, 50, 52, 18, 39, 51, 53]]
[[2,4,5,28,27,49],[14, 40, 16, 17, 38, 43, 50, 52, 18, 39, 51, 54]]
[[3,5,3,33,23,83],[14, 40, 16, 17, 38, 43, 50, 18, 39, 51, 53, 54]]
[[4,8,16,24,34,68],[14, 40, 16, 17, 38, 43, 52, 18, 39, 51, 53, 54]]
[[5,5,8,29,45,92],[14, 40, 16, 49, 17, 38, 50, 52, 18, 39, 44, 51]]
[[6,8,12,20,31,92],[14, 40, 16, 49, 17, 38, 50, 18, 39, 44, 51, 53]]
[[4,6,10,30,29,78],[14, 40, 16, 49, 17, 38, 50, 18, 39, 44, 51, 54]]
[[3,11,15,27,28,83],[14, 40, 16, 49, 17, 38, 50, 52, 18, 39, 44, 53]]
[[4,8,4,32,29,74],[14, 40, 16, 49, 17, 38, 50, 18, 39, 44, 53, 54]]
[[4,10,10,34,34,100],[14, 40, 16, 17, 38, 50, 52, 18, 39, 44, 51, 53]]
[[4,8,7,32,34,77],[14, 40, 16, 17, 38, 50, 52, 18, 39, 44, 51, 54]]
[[3,3,9,23,28,45],[14, 40, 16, 17, 38, 50, 18, 39, 44, 51, 53, 54]]
[[4,10,4,30,64,82],[14, 40, 16, 17, 38, 50, 52, 18, 39, 44, 53, 54]]
[[3,5,15,41,38,89],[14, 40, 16, 49, 17, 38, 50, 52, 18, 39, 53, 54]]
[[6,6,21,18,46,51],[14, 16, 42, 49, 17, 38, 43, 52, 18, 39, 44, 51]]
[[5,9,8,29,45,72],[14, 16, 42, 49, 17, 38, 43, 18, 39, 44, 51, 54]]
[[5,7,8,31,40,82],[14, 16, 42, 17, 38, 43, 52, 18, 39, 44, 51, 54]]
[[5,9,14,25,50,48],[14, 16, 42, 17, 38, 43, 52, 18, 39, 44, 53, 54]]
[[4,8,13,36,24,65],[14, 16, 42, 49, 17, 38, 43, 50, 52, 18, 39, 51]]
[[3,3,9,19,33,93],[14, 16, 42, 49, 17, 38, 43, 50, 18, 39, 51, 54]]
[[3,9,12,33,38,90],[14, 16, 42, 49, 17, 38, 43, 50, 18, 39, 53, 54]]
[[4,12,7,24,44,81],[14, 16, 42, 49, 17, 38, 43, 52, 18, 39, 51, 53]]
[[4,10,13,22,24,73],[14, 16, 42, 49, 17, 38, 43, 52, 18, 39, 51, 54]]
[[5,11,5,31,25,71],[14, 16, 42, 49, 17, 38, 43, 18, 39, 51, 53, 54]]
[[2,8,8,20,32,50],[14, 16, 42, 49, 17, 38, 43, 52, 18, 39, 53, 54]]
[[3,11,9,39,28,53],[14, 16, 42, 17, 38, 43, 50, 52, 18, 39, 51, 54]]
[[4,14,13,26,24,77],[14, 16, 42, 49, 17, 38, 50, 52, 18, 39, 44, 53]]
[[6,10,9,30,31,67],[14, 16, 42, 49, 17, 38, 52, 18, 39, 44, 51, 53]]
[[4,10,7,30,34,67],[14, 16, 42, 49, 17, 38, 52, 18, 39, 44, 51, 54]]
[[3,9,15,21,33,99],[14, 16, 42, 49, 17, 38, 18, 39, 44, 51, 53, 54]]
[[3,7,9,35,33,55],[14, 16, 42, 17, 38, 50, 52, 18, 39, 44, 53, 54]]
[[3,7,6,23,38,64],[14, 16, 42, 17, 38, 52, 18, 39, 44, 51, 53, 54]]
[[4,10,10,14,34,76],[14, 16, 42, 49, 17, 38, 50, 52, 18, 39, 53, 54]]
[[4,10,10,34,24,88],[14, 16, 49, 17, 38, 43, 50, 52, 18, 39, 44, 51]]
[[5,7,20,19,40,76],[14, 16, 49, 17, 38, 43, 50, 18, 39, 44, 51, 54]]
[[2,8,2,36,32,56],[14, 16, 49, 17, 38, 43, 50, 52, 18, 39, 44, 54]]
[[3,5,12,33,38,92],[14, 16, 49, 17, 38, 43, 18, 39, 44, 51, 53, 54]]
[[5,9,5,29,45,81],[14, 16, 17, 38, 43, 50, 52, 18, 39, 44, 51, 53]]
