[ 0, 34, 5, 35, 42, 49, 8, 38, 43, 50, 52, 39, 44, 51, 53 ],1
[ 0, 34, 5, 35, 40, 42, 49, 8, 38, 50, 52, 44, 51, 53, 54 ],1
[ 0, 34, 5, 35, 40, 49, 8, 38, 43, 50, 52, 44, 51, 53, 54 ],1
[ 0, 34, 5, 35, 40, 42, 49, 8, 43, 50, 52, 39, 44, 51, 54 ],1
[ 0, 34, 5, 35, 40, 42, 49, 8, 43, 50, 39, 44, 51, 53, 54 ],1
[ 0, 34, 5, 35, 40, 42, 8, 43, 50, 52, 39, 44, 51, 53, 54 ],1
[ 0, 34, 5, 40, 37, 42, 49, 8, 38, 43, 50, 39, 44, 51, 54 ],1
[ 0, 34, 5, 40, 37, 42, 49, 8, 38, 43, 52, 39, 44, 51, 54 ],1
[ 0, 34, 5, 40, 37, 42, 8, 38, 43, 50, 52, 39, 44, 53, 54 ],1
[ 0, 34, 5, 40, 37, 42, 49, 8, 38, 43, 50, 52, 39, 51, 53 ],1
[ 0, 34, 5, 40, 37, 42, 49, 8, 38, 50, 39, 44, 51, 53, 54 ],1
[ 0, 34, 5, 40, 37, 49, 8, 38, 43, 50, 39, 44, 51, 53, 54 ],1
[ 0, 34, 5, 40, 37, 49, 8, 38, 43, 52, 39, 44, 51, 53, 54 ],1
[ 0, 34, 5, 40, 37, 8, 38, 43, 50, 52, 39, 44, 51, 53, 54 ],1
[ 0, 34, 5, 37, 42, 49, 8, 38, 43, 50, 52, 39, 51, 53, 54 ],1
[ 0, 34, 5, 40, 37, 42, 49, 8, 38, 43, 50, 52, 44, 51, 54 ],1
[ 0, 34, 5, 40, 37, 42, 49, 8, 43, 50, 52, 39, 44, 51, 54 ],1
[ 0, 34, 5, 40, 37, 42, 49, 8, 50, 52, 39, 44, 51, 53, 54 ],1
[ 0, 34, 5, 40, 37, 42, 49, 8, 43, 50, 52, 44, 51, 53, 54 ],1
[ 0, 5, 35, 40, 37, 42, 49, 8, 38, 43, 50, 52, 39, 44, 54 ],1
[ 0, 5, 35, 40, 37, 42, 49, 8, 38, 43, 52, 39, 44, 53, 54 ],1
[ 0, 5, 35, 40, 37, 42, 8, 38, 43, 50, 39, 44, 51, 53, 54 ],1
[ 0, 5, 40, 7, 37, 38, 43, 52, 9, 39, 44, 51, 53 ],1
[ 0, 5, 35, 40, 37, 42, 49, 8, 38, 50, 52, 39, 44, 51, 54 ],1
[ 0, 5, 35, 40, 37, 42, 49, 8, 38, 50, 52, 39, 44, 53, 54 ],1
[ 0, 5, 35, 40, 37, 49, 8, 38, 50, 52, 39, 44, 51, 53, 54 ],1
[ 0, 5, 35, 37, 42, 49, 8, 38, 43, 50, 52, 39, 44, 51, 53 ],1
[ 0, 34, 5, 40, 7, 42, 43, 50, 9, 39, 44, 51, 53 ],1
[ 0, 5, 35, 40, 37, 42, 49, 8, 38, 43, 50, 52, 44, 51, 54 ],1
[ 0, 5, 35, 40, 37, 42, 49, 8, 38, 43, 50, 52, 44, 53, 54 ],1
[ 0, 5, 35, 40, 37, 42, 49, 8, 43, 50, 39, 44, 51, 53, 54 ],1
[ 0, 5, 35, 40, 37, 42, 49, 8, 43, 52, 39, 44, 51, 53, 54 ],1
[ 0, 5, 35, 40, 37, 42, 49, 8, 43, 50, 52, 44, 51, 53, 54 ],1
[ 0, 4, 5, 7, 37, 49, 8, 50, 52, 9, 44, 51, 54 ],1
[ 0, 5, 35, 40, 42, 49, 8, 38, 43, 50, 39, 44, 51, 53, 54 ],1
[ 0, 5, 35, 40, 42, 49, 8, 38, 43, 52, 39, 44, 51, 53, 54 ],1
[ 0, 5, 40, 37, 42, 49, 8, 38, 43, 50, 52, 39, 44, 53, 54 ],1
[ 0, 5, 40, 42, 49, 8, 38, 43, 50, 52, 39, 44, 51, 53, 54 ],1
[ 0, 34, 5, 35, 40, 37, 42, 38, 43, 50, 52, 9, 39, 44, 51 ],1
[ 0, 34, 5, 35, 40, 37, 49, 38, 43, 52, 9, 39, 51, 53, 54 ],1
[ 0, 34, 5, 35, 37, 42, 49, 38, 43, 50, 9, 39, 44, 51, 54 ],1
[ 0, 34, 5, 35, 37, 42, 49, 38, 43, 50, 52, 9, 39, 51, 53 ],1
[ 0, 34, 5, 35, 40, 37, 42, 49, 38, 43, 50, 9, 44, 51, 53 ],2
[ 0, 34, 5, 35, 40, 37, 42, 49, 38, 43, 50, 52, 9, 44, 53 ],1
[ 0, 34, 5, 35, 40, 37, 42, 49, 38, 43, 52, 9, 44, 51, 53 ],1
[ 0, 34, 5, 35, 40, 37, 42, 38, 43, 50, 52, 9, 44, 51, 53 ],1
[ 0, 34, 5, 35, 40, 37, 42, 49, 38, 43, 50, 9, 51, 53, 54 ],1
[ 4, 5, 35, 40, 7, 37, 8, 38, 43, 50, 52, 9, 39, 51, 53 ],1
[ 0, 34, 5, 35, 40, 37, 42, 38, 43, 50, 52, 9, 51, 53, 54 ],1
[ 0, 34, 5, 35, 40, 37, 42, 49, 38, 50, 52, 9, 44, 51, 53 ],1
[ 0, 34, 5, 35, 40, 37, 49, 38, 43, 50, 52, 9, 51, 53, 54 ],1
[ 0, 34, 5, 35, 37, 42, 49, 38, 50, 52, 9, 44, 51, 53, 54 ],1
[ 0, 34, 5, 35, 40, 37, 42, 49, 43, 50, 9, 39, 51, 53, 54 ],1
[ 0, 34, 5, 35, 40, 37, 42, 43, 50, 52, 9, 39, 51, 53, 54 ],1
