[ 4, 34, 5, 40, 37, 50, 52, 44 ],1
[ 4, 34, 5, 40, 37, 52, 53, 54 ],1
[ 4, 34, 5, 37, 43, 50, 44, 54 ],1
[ 4, 34, 5, 37, 43, 50, 51, 53 ],1
[ 4, 34, 5, 37, 43, 50, 52, 53 ],1
[ 4, 34, 5, 37, 44, 51, 53, 54 ],1
[ 4, 34, 5, 40, 38, 50, 39, 54 ],1
[ 4, 34, 5, 40, 38, 43, 50, 54 ],1
[ 4, 34, 5, 40, 38, 43, 53, 54 ],1
[ 4, 34, 5, 40, 49, 38, 44, 53 ],1
[ 4, 34, 5, 40, 38, 50, 52, 44 ],1
[ 4, 34, 5, 40, 38, 44, 51, 53 ],1
[ 4, 34, 5, 40, 38, 50, 53, 54 ],1
[ 4, 34, 5, 42, 49, 38, 43, 53 ],1
[ 4, 34, 5, 42, 38, 43, 52, 53 ],1
[ 0, 5, 7, 37, 42, 38, 52, 9, 39, 44, 51, 53, 54 ],1
[ 4, 34, 5, 42, 49, 38, 51, 53 ],1
[ 4, 34, 5, 42, 38, 50, 51, 53 ],1
[ 4, 34, 5, 42, 38, 52, 51, 53 ],1
[ 4, 34, 5, 49, 38, 43, 52, 53 ],1
[ 4, 34, 5, 49, 38, 52, 51, 53 ],1
[ 4, 34, 5, 40, 42, 52, 39, 44 ],1
[ 4, 34, 5, 40, 42, 52, 39, 54 ],1
[ 4, 34, 5, 40, 49, 39, 44, 53 ],1
[ 4, 34, 5, 40, 50, 52, 39, 44 ],1
[ 4, 34, 5, 40, 52, 39, 44, 53 ],1
[ 4, 34, 5, 40, 39, 51, 53, 54 ],1
[ 4, 34, 5, 42, 49, 39, 51, 53 ],1
[ 4, 34, 5, 49, 43, 39, 51, 53 ],1
[ 4, 34, 5, 40, 42, 43, 52, 54 ],1
[ 4, 34, 5, 40, 43, 50, 52, 44 ],1
[ 4, 34, 5, 40, 43, 44, 51, 53 ],1
[ 4, 34, 5, 40, 49, 52, 51, 54 ],1
[ 4, 34, 5, 40, 49, 51, 53, 54 ],1
[ 34, 5, 7, 37, 42, 49, 9, 44, 53 ],1
[ 4, 34, 5, 40, 52, 51, 53, 54 ],1
[ 4, 34, 5, 42, 49, 52, 44, 54 ],1
[ 4, 34, 5, 42, 49, 44, 53, 54 ],1
[ 4, 34, 5, 42, 52, 44, 53, 54 ],1
[ 0, 5, 40, 7, 42, 49, 38, 43, 39, 44, 51, 53, 54 ],1
[ 4, 5, 35, 37, 38, 50, 39, 53 ],1
[ 4, 5, 35, 37, 38, 43, 50, 53 ],1
[ 4, 5, 35, 37, 38, 43, 52, 53 ],1
[ 4, 5, 35, 37, 50, 39, 44, 54 ],1
[ 4, 5, 35, 40, 37, 50, 52, 54 ],1
[ 4, 5, 35, 40, 37, 52, 53, 54 ],1
[ 4, 5, 35, 37, 42, 43, 50, 53 ],1
[ 4, 5, 35, 37, 42, 43, 52, 53 ],1
[ 4, 5, 35, 37, 43, 50, 44, 54 ],1
[ 4, 5, 35, 37, 43, 44, 53, 54 ],1
[ 4, 5, 35, 37, 43, 50, 52, 53 ],1
[ 4, 5, 35, 37, 43, 52, 51, 53 ],1
[ 4, 5, 35, 40, 38, 50, 39, 54 ],1
