[ 4, 34, 5, 35, 40, 7, 37, 49, 8, 38, 43, 50, 51, 53, 54 ],1
[ 4, 34, 5, 35, 7, 37, 42, 8, 38, 43, 50, 44, 51, 53, 54 ],1
[ 4, 34, 5, 35, 7, 37, 42, 8, 38, 43, 52, 44, 51, 53, 54 ],1
[ 4, 34, 5, 35, 40, 7, 37, 42, 49, 8, 43, 39, 44, 51, 53 ],1
[ 4, 34, 5, 35, 40, 7, 37, 42, 8, 43, 52, 39, 44, 51, 53 ],1
[ 4, 34, 5, 35, 40, 7, 37, 42, 49, 8, 52, 39, 51, 53, 54 ],1
[ 4, 34, 5, 35, 7, 37, 42, 49, 8, 43, 52, 39, 44, 53, 54 ],1
[ 4, 34, 5, 35, 40, 7, 37, 42, 49, 8, 43, 50, 52, 51, 54 ],1
[ 4, 34, 5, 35, 40, 7, 37, 42, 49, 8, 43, 52, 51, 53, 54 ],1
[ 4, 34, 5, 35, 40, 7, 42, 49, 8, 38, 43, 52, 39, 44, 51 ],1
[ 4, 34, 5, 35, 40, 7, 42, 49, 8, 38, 43, 39, 44, 51, 53 ],1
[ 34, 5, 35, 40, 7, 43, 52, 44, 53 ],1
[ 4, 34, 5, 35, 40, 7, 49, 8, 38, 43, 50, 52, 39, 53, 54 ],1
[ 4, 34, 5, 35, 7, 49, 8, 38, 50, 52, 39, 44, 51, 53, 54 ],1
[ 4, 34, 5, 35, 40, 7, 42, 8, 38, 43, 50, 52, 51, 53, 54 ],1
[ 4, 5, 35, 40, 7, 49, 8, 38, 50, 51, 54 ],1
[ 4, 34, 5, 35, 40, 7, 42, 49, 8, 38, 50, 52, 44, 51, 53 ],1
[ 4, 34, 5, 35, 7, 42, 49, 8, 38, 43, 50, 52, 44, 53, 54 ],1
[ 0, 34, 5, 35, 7, 42, 49, 38, 43, 50, 52, 39, 44 ],1
[ 4, 34, 5, 35, 40, 7, 42, 49, 8, 43, 50, 52, 39, 53, 54 ],1
[ 4, 34, 5, 35, 40, 7, 49, 8, 43, 50, 52, 39, 51, 53, 54 ],1
[ 4, 34, 5, 35, 7, 42, 49, 8, 50, 52, 39, 44, 51, 53, 54 ],1
[ 4, 34, 5, 35, 7, 42, 49, 8, 43, 50, 52, 44, 51, 53, 54 ],1
[ 4, 34, 5, 40, 7, 37, 42, 49, 8, 38, 43, 50, 39, 44, 53 ],1
[ 4, 34, 5, 40, 7, 37, 42, 49, 8, 38, 43, 52, 39, 44, 53 ],1
[ 4, 7, 49, 8, 50, 9, 51, 53 ],1
[ 4, 34, 5, 40, 7, 37, 42, 8, 38, 43, 52, 39, 44, 51, 53 ],1
[ 4, 34, 5, 40, 7, 37, 42, 49, 8, 38, 43, 50, 39, 53, 54 ],1
[ 4, 34, 5, 40, 7, 37, 42, 8, 38, 43, 50, 52, 39, 53, 54 ],1
[ 4, 34, 5, 40, 7, 37, 42, 8, 38, 43, 52, 39, 51, 53, 54 ],1
[ 4, 34, 5, 40, 7, 37, 42, 49, 8, 38, 50, 39, 51, 53, 54 ],1
[ 4, 34, 5, 40, 7, 37, 42, 49, 8, 38, 50, 52, 39, 53, 54 ],1
[ 4, 34, 5, 40, 7, 37, 49, 8, 38, 43, 50, 39, 44, 51, 53 ],1
[ 4, 34, 5, 40, 7, 37, 49, 8, 38, 43, 50, 52, 39, 51, 54 ],1
[ 4, 34, 5, 40, 7, 37, 49, 8, 38, 43, 50, 39, 51, 53, 54 ],1
[ 4, 34, 5, 40, 7, 37, 8, 38, 43, 50, 52, 39, 51, 53, 54 ],1
[ 4, 34, 5, 7, 37, 42, 49, 8, 38, 43, 52, 39, 44, 51, 54 ],1
[ 4, 34, 5, 40, 7, 37, 42, 49, 8, 38, 43, 52, 44, 51, 53 ],1
[ 4, 34, 5, 40, 7, 37, 42, 49, 8, 38, 43, 50, 51, 53, 54 ],1
[ 4, 34, 5, 40, 7, 37, 42, 49, 8, 38, 43, 50, 52, 53, 54 ],1
[ 4, 34, 5, 40, 7, 37, 49, 8, 38, 43, 50, 52, 51, 53, 54 ],1
[ 4, 34, 5, 7, 37, 42, 49, 8, 38, 50, 52, 44, 51, 53, 54 ],1
[ 4, 34, 5, 40, 7, 37, 42, 49, 8, 50, 52, 39, 44, 51, 53 ],1
[ 4, 34, 5, 7, 37, 42, 49, 8, 43, 50, 52, 39, 44, 53, 54 ],1
[ 4, 34, 5, 40, 7, 42, 49, 8, 38, 43, 50, 52, 39, 51, 54 ],1
[ 4, 5, 35, 40, 7, 37, 42, 49, 8, 38, 43, 50, 52, 39, 44 ],1
[ 4, 5, 35, 40, 7, 37, 42, 49, 8, 38, 43, 52, 39, 44, 51 ],1
[ 5, 40, 7, 37, 42, 38, 51, 53, 54 ],1
[ 4, 5, 35, 40, 7, 37, 42, 8, 38, 43, 52, 39, 44, 51, 53 ],1
[ 4, 5, 35, 40, 7, 37, 42, 49, 8, 38, 43, 50, 39, 53, 54 ],1
[ 4, 5, 35, 40, 7, 37, 42, 49, 8, 38, 43, 39, 51, 53, 54 ],1
[ 4, 5, 35, 40, 7, 37, 42, 8, 38, 43, 50, 52, 39, 53, 54 ],1
[ 4, 5, 35, 40, 7, 37, 42, 8, 38, 43, 52, 39, 51, 53, 54 ],1
[ 4, 5, 35, 40, 7, 37, 42, 49, 8, 38, 52, 39, 44, 51, 53 ],1
[ 4, 5, 35, 40, 7, 37, 49, 8, 38, 43, 50, 39, 44, 51, 53 ],1
