[[2], [3, 5], [4], [6, 7]]
[[3,7,12,15,13,88],[0, 1, 10, 5, 40, 42, 52, 51, 54]]
[[2,8,11,24,22,77],[0, 1, 10, 5, 40, 42, 52, 53, 54]]
[[3,5,9,21,33,125],[0, 1, 10, 5, 40, 43, 52, 51, 54]]
[[2,6,14,14,22,66],[0, 1, 10, 5, 40, 43, 52, 53, 54]]
[[2,6,8,30,52,66],[0, 1, 10, 5, 40, 52, 44, 51, 54]]
[[1,7,4,31,26,88],[0, 1, 10, 5, 40, 52, 44, 53, 54]]
[[3,5,9,21,33,125],[0, 1, 10, 5, 40, 49, 52, 51, 54]]
[[2,6,14,14,22,66],[0, 1, 10, 5, 40, 49, 52, 53, 54]]
[[2,8,17,28,7,89],[0, 1, 10, 5, 40, 52, 51, 53, 54]]
[[1,7,4,27,26,70],[0, 1, 10, 5, 42, 43, 52, 53, 54]]
[[3,7,12,23,23,124],[0, 1, 10, 5, 42, 52, 44, 51, 54]]
[[1,7,4,27,26,70],[0, 1, 10, 5, 42, 49, 52, 53, 54]]
[[1,5,1,33,51,59],[0, 1, 10, 5, 42, 52, 51, 53, 54]]
[[2,10,14,30,42,70],[0, 1, 10, 5, 43, 52, 44, 53, 54]]
[[2,6,8,30,52,66],[0, 1, 10, 5, 49, 43, 52, 51, 54]]
[[1,7,4,31,26,88],[0, 1, 10, 5, 49, 43, 52, 53, 54]]
[[2,10,14,30,42,70],[0, 1, 10, 5, 49, 52, 44, 53, 54]]
[[4,6,7,30,29,63],[0, 1, 5, 14, 16, 17, 50, 52, 54]]
[[4,8,10,32,29,50],[0, 1, 5, 14, 16, 17, 52, 51, 54]]
[[3,7,3,35,28,85],[0, 1, 5, 14, 16, 17, 52, 53, 54]]
[[3,3,9,19,23,75],[0, 1, 5, 14, 16, 50, 52, 18, 54]]
[[3,5,15,13,23,77],[0, 1, 5, 14, 16, 52, 18, 51, 54]]
[[2,4,5,40,32,73],[0, 1, 5, 14, 16, 52, 18, 53, 54]]
[[4,8,13,20,19,101],[0, 1, 5, 14, 40, 16, 50, 52, 54]]
[[4,4,13,16,24,61],[0, 1, 5, 14, 40, 16, 52, 51, 54]]
[[3,7,18,19,18,94],[0, 1, 5, 14, 40, 16, 52, 53, 54]]
[[3,3,9,19,23,75],[0, 1, 5, 14, 16, 42, 50, 52, 54]]
[[3,5,15,13,23,77],[0, 1, 5, 14, 16, 42, 52, 51, 54]]
[[2,4,5,40,32,73],[0, 1, 5, 14, 16, 42, 52, 53, 54]]
[[3,5,6,17,18,92],[0, 1, 5, 14, 16, 43, 50, 52, 54]]
[[3,7,6,39,23,40],[0, 1, 5, 14, 16, 43, 52, 51, 54]]
[[2,6,11,22,27,75],[0, 1, 5, 14, 16, 43, 52, 53, 54]]
[[3,5,6,17,18,92],[0, 1, 5, 14, 16, 49, 50, 52, 54]]
[[3,7,6,39,23,40],[0, 1, 5, 14, 16, 49, 52, 51, 54]]
[[2,6,11,22,27,75],[0, 1, 5, 14, 16, 49, 52, 53, 54]]
[[2,6,8,22,17,78],[0, 1, 5, 14, 16, 50, 52, 53, 54]]
[[4,4,7,24,34,73],[0, 1, 5, 14, 17, 50, 52, 18, 54]]
[[4,6,10,26,34,90],[0, 1, 5, 14, 17, 52, 18, 51, 54]]
[[3,5,12,13,43,86],[0, 1, 5, 14, 17, 52, 18, 53, 54]]
[[5,5,17,17,45,71],[0, 1, 5, 14, 40, 17, 50, 52, 54]]
[[5,5,20,9,65,86],[0, 1, 5, 14, 40, 17, 52, 51, 54]]
[[4,8,13,16,29,71],[0, 1, 5, 14, 40, 17, 52, 53, 54]]
[[4,4,7,24,34,73],[0, 1, 5, 14, 42, 17, 50, 52, 54]]
[[4,6,10,26,34,90],[0, 1, 5, 14, 42, 17, 52, 51, 54]]
[[3,5,12,13,43,86],[0, 1, 5, 14, 42, 17, 52, 53, 54]]
[[4,6,7,22,64,75],[0, 1, 5, 14, 17, 43, 50, 52, 54]]
[[4,4,10,24,24,52],[0, 1, 5, 14, 17, 43, 52, 51, 54]]
[[3,7,9,31,28,91],[0, 1, 5, 14, 17, 43, 52, 53, 54]]
[[5,9,17,21,40,57],[0, 1, 5, 14, 17, 52, 44, 51, 54]]
[[4,6,7,22,64,75],[0, 1, 5, 14, 49, 17, 50, 52, 54]]
[[4,4,10,24,24,52],[0, 1, 5, 14, 49, 17, 52, 51, 54]]
[[3,7,9,31,28,91],[0, 1, 5, 14, 49, 17, 52, 53, 54]]
[[3,7,15,15,23,67],[0, 1, 5, 14, 17, 50, 52, 53, 54]]
[[3,5,12,21,38,92],[0, 1, 5, 14, 17, 52, 51, 53, 54]]
[[4,6,13,10,39,81],[0, 1, 5, 14, 40, 50, 52, 18, 54]]
[[4,6,10,30,14,66],[0, 1, 5, 14, 40, 52, 18, 51, 54]]
[[3,9,12,13,28,66],[0, 1, 5, 14, 40, 52, 18, 53, 54]]
[[3,3,6,15,23,96],[0, 1, 5, 14, 42, 50, 52, 18, 54]]
[[3,3,12,15,33,72],[0, 1, 5, 14, 43, 50, 52, 18, 54]]
[[3,9,6,41,33,66],[0, 1, 5, 14, 43, 52, 18, 51, 54]]
[[2,8,8,28,12,68],[0, 1, 5, 14, 43, 52, 18, 53, 54]]
[[4,8,10,24,34,80],[0, 1, 5, 14, 50, 52, 18, 44, 54]]
[[3,3,12,15,33,72],[0, 1, 5, 14, 49, 50, 52, 18, 54]]
[[3,9,6,41,33,66],[0, 1, 5, 14, 49, 52, 18, 51, 54]]
[[2,8,8,28,12,68],[0, 1, 5, 14, 49, 52, 18, 53, 54]]
[[2,8,5,32,32,77],[0, 1, 5, 14, 50, 52, 18, 53, 54]]
[[2,6,5,14,47,75],[0, 1, 5, 14, 52, 18, 51, 53, 54]]
[[4,6,13,10,39,81],[0, 1, 5, 14, 40, 42, 50, 52, 54]]
[[4,6,10,30,14,66],[0, 1, 5, 14, 40, 42, 52, 51, 54]]
[[3,9,12,13,28,66],[0, 1, 5, 14, 40, 42, 52, 53, 54]]
[[4,8,10,20,24,56],[0, 1, 5, 14, 40, 43, 50, 52, 54]]
[[4,8,13,24,44,101],[0, 1, 5, 14, 40, 43, 52, 51, 54]]
[[3,7,6,19,58,106],[0, 1, 5, 14, 40, 43, 52, 53, 54]]
[[3,9,6,41,33,66],[0, 1, 5, 14, 40, 50, 52, 44, 54]]
[[3,5,12,17,33,122],[0, 1, 5, 14, 40, 52, 44, 51, 54]]
[[2,8,5,24,32,77],[0, 1, 5, 14, 40, 52, 44, 53, 54]]
[[4,8,10,20,24,56],[0, 1, 5, 14, 40, 49, 50, 52, 54]]
[[4,8,13,24,44,101],[0, 1, 5, 14, 40, 49, 52, 51, 54]]
[[3,7,6,19,58,106],[0, 1, 5, 14, 40, 49, 52, 53, 54]]
[[3,9,15,25,38,45],[0, 1, 5, 14, 40, 50, 52, 53, 54]]
[[3,5,9,17,33,95],[0, 1, 5, 14, 40, 52, 51, 53, 54]]
[[3,3,12,15,33,72],[0, 1, 5, 14, 42, 43, 50, 52, 54]]
[[3,9,6,41,33,66],[0, 1, 5, 14, 42, 43, 52, 51, 54]]
[[2,8,8,28,12,68],[0, 1, 5, 14, 42, 43, 52, 53, 54]]
[[4,8,10,24,34,80],[0, 1, 5, 14, 42, 50, 52, 44, 54]]
[[3,3,12,15,33,72],[0, 1, 5, 14, 42, 49, 50, 52, 54]]
[[3,9,6,41,33,66],[0, 1, 5, 14, 42, 49, 52, 51, 54]]
[[2,8,8,28,12,68],[0, 1, 5, 14, 42, 49, 52, 53, 54]]
[[2,8,5,32,32,77],[0, 1, 5, 14, 42, 50, 52, 53, 54]]
[[2,6,5,14,47,75],[0, 1, 5, 14, 42, 52, 51, 53, 54]]
[[4,8,19,24,24,77],[0, 1, 5, 14, 43, 52, 44, 51, 54]]
[[3,3,6,15,23,96],[0, 1, 5, 14, 49, 43, 50, 52, 54]]
[[2,6,8,26,32,48],[0, 1, 5, 14, 43, 50, 52, 53, 54]]
[[2,4,2,20,27,76],[0, 1, 5, 14, 43, 52, 51, 53, 54]]
[[4,8,19,24,24,77],[0, 1, 5, 14, 49, 52, 44, 51, 54]]
[[3,9,9,17,43,99],[0, 1, 5, 14, 52, 44, 51, 53, 54]]
[[2,6,8,26,32,48],[0, 1, 5, 14, 49, 50, 52, 53, 54]]
[[2,4,2,20,27,76],[0, 1, 5, 14, 49, 52, 51, 53, 54]]
[[2,4,14,28,52,64],[0, 1, 5, 14, 50, 52, 51, 53, 54]]
[[4,8,22,28,29,68],[0, 1, 5, 16, 17, 50, 52, 18, 54]]
[[3,5,6,33,23,62],[0, 1, 5, 16, 17, 52, 18, 53, 54]]
[[5,5,14,17,45,86],[0, 1, 5, 40, 16, 17, 50, 52, 54]]
[[5,9,17,29,30,69],[0, 1, 5, 40, 16, 17, 52, 51, 54]]
[[4,8,13,12,39,83],[0, 1, 5, 40, 16, 17, 52, 53, 54]]
[[4,8,22,28,29,68],[0, 1, 5, 16, 42, 17, 50, 52, 54]]
[[3,5,6,33,23,62],[0, 1, 5, 16, 42, 17, 52, 53, 54]]
[[4,6,10,34,14,60],[0, 1, 5, 16, 17, 43, 50, 52, 54]]
[[4,4,13,28,39,67],[0, 1, 5, 16, 17, 43, 52, 51, 54]]
[[3,7,15,35,33,85],[0, 1, 5, 16, 17, 43, 52, 53, 54]]
[[5,7,17,11,40,91],[0, 1, 5, 16, 17, 50, 52, 44, 54]]
[[4,8,10,20,24,104],[0, 1, 5, 16, 17, 52, 44, 53, 54]]
[[4,6,10,34,14,60],[0, 1, 5, 16, 49, 17, 50, 52, 54]]
[[4,4,13,28,39,67],[0, 1, 5, 16, 49, 17, 52, 51, 54]]
[[3,7,15,35,33,85],[0, 1, 5, 16, 49, 17, 52, 53, 54]]
[[3,7,12,27,23,118],[0, 1, 5, 16, 17, 50, 52, 53, 54]]
[[3,9,9,29,23,87],[0, 1, 5, 16, 17, 52, 51, 53, 54]]
[[4,6,10,14,34,78],[0, 1, 5, 40, 16, 50, 52, 18, 54]]
[[4,6,25,6,34,87],[0, 1, 5, 40, 16, 52, 18, 51, 54]]
[[3,9,6,17,33,78],[0, 1, 5, 40, 16, 52, 18, 53, 54]]
[[3,7,9,39,23,67],[0, 1, 5, 16, 42, 50, 52, 18, 54]]
[[2,8,5,44,37,47],[0, 1, 5, 16, 42, 52, 18, 53, 54]]
[[3,3,3,23,23,75],[0, 1, 5, 16, 43, 50, 52, 18, 54]]
[[2,8,2,16,32,92],[0, 1, 5, 16, 43, 52, 18, 53, 54]]
[[4,6,7,14,34,99],[0, 1, 5, 16, 52, 18, 44, 51, 54]]
[[3,3,3,23,23,75],[0, 1, 5, 16, 49, 50, 52, 18, 54]]
[[2,8,2,16,32,92],[0, 1, 5, 16, 49, 52, 18, 53, 54]]
[[2,8,14,32,32,80],[0, 1, 5, 16, 50, 52, 18, 53, 54]]
[[4,6,10,14,34,78],[0, 1, 5, 40, 16, 42, 50, 52, 54]]
[[4,6,25,6,34,87],[0, 1, 5, 40, 16, 42, 52, 51, 54]]
[[3,9,6,17,33,78],[0, 1, 5, 40, 16, 42, 52, 53, 54]]
[[4,4,19,8,44,85],[0, 1, 5, 40, 16, 43, 50, 52, 54]]
[[4,8,10,20,34,104],[0, 1, 5, 40, 16, 43, 52, 51, 54]]
[[3,7,18,15,18,76],[0, 1, 5, 40, 16, 43, 52, 53, 54]]
[[3,5,15,17,23,89],[0, 1, 5, 40, 16, 50, 52, 44, 54]]
[[3,5,9,21,13,53],[0, 1, 5, 40, 16, 52, 44, 51, 54]]
[[2,4,5,20,37,79],[0, 1, 5, 40, 16, 52, 44, 53, 54]]
[[4,4,19,8,44,85],[0, 1, 5, 40, 16, 49, 50, 52, 54]]
[[4,8,10,20,34,104],[0, 1, 5, 40, 16, 49, 52, 51, 54]]
[[3,7,18,15,18,76],[0, 1, 5, 40, 16, 49, 52, 53, 54]]
