[[2], [3, 5], [4], [6, 7]]
[[4,6,13,26,19,81],[0, 7, 17, 52, 18, 51, 54]]
[[3,7,6,23,23,88],[0, 40, 7, 17, 50, 52, 54]]
[[2,6,5,26,22,75],[0, 40, 7, 17, 52, 53, 54]]
[[4,6,13,26,19,81],[0, 7, 42, 17, 52, 51, 54]]
[[4,8,22,20,24,80],[0, 7, 17, 43, 50, 52, 54]]
[[3,5,9,25,33,65],[0, 7, 17, 43, 52, 53, 54]]
[[3,5,12,33,33,98],[0, 7, 17, 50, 52, 44, 54]]
[[3,9,6,33,13,42],[0, 7, 17, 52, 44, 51, 54]]
[[4,8,22,20,24,80],[0, 7, 49, 17, 50, 52, 54]]
[[3,5,9,25,33,65],[0, 7, 49, 17, 52, 53, 54]]
[[3,5,9,17,28,65],[0, 7, 17, 50, 52, 53, 54]]
[[3,7,15,31,33,67],[0, 10, 8, 52, 9, 51, 54]]
[[3,9,6,33,13,42],[0, 8, 17, 52, 9, 51, 54]]
[[3,7,12,11,8,94],[0, 10, 8, 52, 18, 53, 54]]
[[3,7,15,31,33,67],[0, 10, 40, 8, 52, 51, 54]]
[[3,7,12,11,8,94],[0, 10, 42, 8, 52, 53, 54]]
[[4,6,10,14,44,66],[0, 10, 8, 43, 52, 51, 54]]
[[3,3,9,15,23,75],[0, 10, 8, 52, 44, 51, 54]]
[[4,6,10,14,44,66],[0, 10, 49, 8, 52, 51, 54]]
[[3,5,12,25,23,98],[0, 10, 8, 52, 51, 53, 54]]
[[4,4,7,20,9,61],[0, 14, 8, 17, 50, 52, 54]]
[[3,5,12,13,53,110],[0, 14, 8, 17, 52, 53, 54]]
[[4,6,7,18,29,69],[0, 8, 17, 50, 52, 18, 54]]
[[3,7,12,27,38,118],[0, 8, 17, 52, 18, 53, 54]]
[[3,9,6,33,13,42],[0, 40, 8, 17, 52, 51, 54]]
[[4,6,7,18,29,69],[0, 42, 8, 17, 50, 52, 54]]
[[3,7,12,27,38,118],[0, 42, 8, 17, 52, 53, 54]]
[[4,4,10,16,24,64],[0, 8, 17, 43, 52, 51, 54]]
[[3,5,3,17,38,77],[0, 8, 17, 50, 52, 44, 54]]
[[2,6,5,26,22,75],[0, 8, 17, 52, 44, 53, 54]]
[[4,4,10,16,24,64],[0, 49, 8, 17, 52, 51, 54]]
[[3,9,9,13,43,69],[0, 8, 17, 52, 51, 53, 54]]
[[3,5,6,13,38,50],[0, 10, 14, 50, 52, 9, 54]]
[[3,7,15,31,33,67],[0, 10, 16, 52, 9, 51, 54]]
[[3,7,6,23,23,88],[0, 14, 17, 50, 52, 9, 54]]
[[2,6,5,26,22,75],[0, 14, 17, 52, 9, 53, 54]]
[[3,9,6,33,13,42],[0, 16, 17, 52, 9, 51, 54]]
[[3,5,9,29,23,77],[0, 17, 50, 52, 9, 18, 54]]
[[3,7,6,35,28,82],[0, 17, 52, 9, 18, 51, 54]]
[[3,5,9,29,23,77],[0, 42, 17, 50, 52, 9, 54]]
[[3,7,6,35,28,82],[0, 42, 17, 52, 9, 51, 54]]
[[4,4,10,20,34,52],[0, 17, 50, 52, 9, 44, 54]]
[[4,6,13,26,34,51],[0, 17, 52, 9, 44, 51, 54]]
[[3,7,6,23,28,52],[0, 17, 52, 9, 44, 53, 54]]
[[2,6,8,34,37,66],[0, 17, 52, 9, 51, 53, 54]]
[[3,5,6,13,38,50],[0, 10, 14, 40, 50, 52, 54]]
[[4,6,13,10,39,81],[0, 10, 14, 43, 50, 52, 54]]
[[3,7,15,23,33,115],[0, 10, 14, 50, 52, 44, 54]]
[[4,6,13,10,39,81],[0, 10, 14, 49, 50, 52, 54]]
[[3,5,12,21,38,98],[0, 10, 14, 50, 52, 53, 54]]
[[3,7,12,11,8,94],[0, 10, 16, 52, 18, 53, 54]]
[[3,7,15,31,33,67],[0, 10, 40, 16, 52, 51, 54]]
[[3,7,12,11,8,94],[0, 10, 16, 42, 52, 53, 54]]
[[4,6,10,14,44,66],[0, 10, 16, 43, 52, 51, 54]]
[[3,3,9,15,23,75],[0, 10, 16, 52, 44, 51, 54]]
[[4,6,10,14,44,66],[0, 10, 16, 49, 52, 51, 54]]
[[3,5,12,25,23,98],[0, 10, 16, 52, 51, 53, 54]]
[[3,7,18,19,28,118],[0, 10, 17, 50, 52, 18, 54]]
[[2,6,11,22,17,63],[0, 10, 17, 52, 18, 53, 54]]
[[3,7,18,19,28,118],[0, 10, 42, 17, 50, 52, 54]]
[[2,6,11,22,17,63],[0, 10, 42, 17, 52, 53, 54]]
[[2,6,5,34,22,75],[0, 10, 17, 52, 44, 51, 54]]
[[1,5,4,25,41,62],[0, 10, 17, 52, 44, 53, 54]]
[[2,8,8,20,27,110],[0, 10, 17, 52, 51, 53, 54]]
