[[2], [3, 5], [4], [6, 7]]
[[4,10,7,26,24,67],[1, 40, 42, 17, 50, 52, 9, 18, 53, 54]]
[[4,8,16,16,29,104],[1, 40, 42, 17, 52, 9, 18, 51, 53, 54]]
[[5,7,17,23,45,67],[1, 40, 17, 43, 52, 9, 18, 44, 53, 54]]
[[5,7,8,19,40,82],[1, 40, 49, 17, 43, 50, 52, 9, 18, 54]]
[[4,8,13,24,34,65],[1, 40, 49, 17, 43, 52, 9, 18, 53, 54]]
[[4,8,7,28,34,71],[1, 40, 17, 43, 52, 9, 18, 51, 53, 54]]
[[5,7,17,23,45,67],[1, 40, 49, 17, 52, 9, 18, 44, 53, 54]]
[[5,7,8,23,60,58],[1, 40, 17, 50, 52, 9, 18, 44, 53, 54]]
[[4,8,7,28,34,71],[1, 40, 49, 17, 52, 9, 18, 51, 53, 54]]
[[4,8,22,20,29,68],[1, 40, 17, 50, 52, 9, 18, 51, 53, 54]]
[[5,11,14,11,30,104],[1, 42, 17, 43, 50, 52, 9, 18, 44, 54]]
[[5,7,14,23,40,64],[1, 42, 17, 43, 52, 9, 18, 44, 51, 54]]
[[6,8,12,24,26,92],[1, 42, 49, 17, 43, 50, 52, 9, 18, 54]]
[[5,11,8,27,25,98],[1, 42, 17, 43, 50, 52, 9, 18, 53, 54]]
[[5,11,14,11,30,104],[1, 42, 49, 17, 50, 52, 9, 18, 44, 54]]
[[5,7,14,23,40,64],[1, 42, 49, 17, 52, 9, 18, 44, 51, 54]]
[[4,8,16,12,19,104],[1, 42, 17, 50, 52, 9, 18, 44, 53, 54]]
[[4,12,7,20,24,99],[1, 42, 17, 52, 9, 18, 44, 51, 53, 54]]
[[5,11,8,27,25,98],[1, 42, 49, 17, 50, 52, 9, 18, 53, 54]]
[[5,9,14,17,30,96],[1, 49, 17, 43, 52, 9, 18, 44, 51, 54]]
[[4,8,22,16,24,92],[1, 49, 17, 43, 52, 9, 18, 44, 53, 54]]
