[[2], [3, 5], [4], [6, 7]]
[[2,4,11,16,32,109],[10, 5, 14, 7, 16, 42, 49, 8, 17, 43, 52, 9, 18, 51, 54]]
[[1,7,13,27,11,73],[10, 5, 14, 7, 16, 42, 49, 8, 17, 43, 52, 9, 18, 53, 54]]
[[1,7,4,19,26,58],[10, 5, 14, 7, 16, 42, 8, 17, 43, 50, 52, 9, 18, 53, 54]]
[[1,9,10,33,41,90],[10, 5, 14, 7, 16, 42, 8, 17, 43, 52, 9, 18, 51, 53, 54]]
[[3,7,9,15,43,79],[10, 5, 14, 7, 16, 42, 49, 8, 17, 52, 9, 18, 44, 51, 54]]
[[2,6,5,22,27,87],[10, 5, 14, 7, 16, 42, 8, 17, 52, 9, 18, 44, 51, 53, 54]]
[[1,7,4,19,26,58],[10, 5, 14, 7, 16, 42, 49, 8, 17, 50, 52, 9, 18, 53, 54]]
[[1,9,10,33,41,90],[10, 5, 14, 7, 16, 42, 49, 8, 17, 52, 9, 18, 51, 53, 54]]
[[3,7,12,15,18,94],[10, 5, 14, 7, 16, 49, 8, 17, 43, 50, 52, 9, 18, 44, 54]]
[[2,12,14,32,22,72],[10, 5, 14, 7, 16, 49, 8, 17, 43, 52, 9, 18, 44, 53, 54]]
[[2,8,11,24,27,53],[10, 5, 14, 7, 16, 8, 17, 43, 50, 52, 9, 18, 44, 53, 54]]
[[1,11,4,27,41,68],[10, 5, 14, 7, 16, 8, 17, 43, 50, 52, 9, 18, 51, 53, 54]]
[[2,8,11,24,27,53],[10, 5, 14, 7, 16, 49, 8, 17, 50, 52, 9, 18, 44, 53, 54]]
[[1,11,4,27,41,68],[10, 5, 14, 7, 16, 49, 8, 17, 50, 52, 9, 18, 51, 53, 54]]
[[2,4,8,28,27,112],[10, 5, 14, 40, 7, 16, 42, 8, 17, 43, 50, 52, 9, 44, 54]]
[[1,7,4,19,16,82],[10, 5, 14, 40, 7, 16, 42, 8, 17, 43, 52, 9, 44, 53, 54]]
[[3,9,6,33,38,96],[10, 5, 14, 40, 7, 16, 42, 49, 8, 17, 43, 50, 52, 9, 54]]
