[[2], [3, 5], [4], [6, 7]]
[[4,8,19,16,24,119],[1, 10, 5, 40, 7, 16, 49, 8, 17, 43, 50, 52, 9, 18, 44, 54]]
[[4,10,13,18,9,121],[1, 10, 5, 40, 7, 16, 49, 8, 17, 43, 52, 9, 18, 44, 51, 54]]
[[3,11,6,27,38,62],[1, 10, 5, 40, 7, 16, 49, 8, 17, 43, 52, 9, 18, 44, 53, 54]]
[[3,9,18,25,18,102],[1, 10, 5, 40, 7, 16, 8, 17, 43, 50, 52, 9, 18, 44, 53, 54]]
[[3,7,12,15,28,76],[1, 10, 5, 40, 7, 16, 8, 17, 43, 52, 9, 18, 44, 51, 53, 54]]
[[4,14,4,30,29,62],[1, 10, 5, 40, 7, 16, 49, 8, 17, 43, 50, 52, 9, 18, 53, 54]]
[[4,12,7,20,49,81],[1, 10, 5, 40, 7, 16, 49, 8, 17, 43, 52, 9, 18, 51, 53, 54]]
[[4,14,10,18,29,92],[1, 10, 5, 40, 7, 16, 8, 17, 43, 50, 52, 9, 18, 51, 53, 54]]
[[3,9,18,25,18,102],[1, 10, 5, 40, 7, 16, 49, 8, 17, 50, 52, 9, 18, 44, 53, 54]]
[[3,7,12,15,28,76],[1, 10, 5, 40, 7, 16, 49, 8, 17, 52, 9, 18, 44, 51, 53, 54]]
[[4,14,10,18,29,92],[1, 10, 5, 40, 7, 16, 49, 8, 17, 50, 52, 9, 18, 51, 53, 54]]
[[5,9,11,21,40,57],[1, 10, 5, 7, 16, 42, 49, 8, 17, 43, 52, 9, 18, 44, 51, 54]]
[[3,11,15,27,38,59],[1, 10, 5, 7, 16, 42, 49, 8, 17, 43, 52, 9, 18, 51, 53, 54]]
[[4,12,13,24,49,57],[1, 10, 5, 7, 16, 42, 8, 17, 50, 52, 9, 18, 44, 51, 53, 54]]
[[4,12,7,24,19,87],[1, 10, 5, 7, 16, 49, 8, 17, 43, 50, 52, 9, 18, 44, 53, 54]]
[[3,9,9,21,33,57],[1, 10, 5, 7, 16, 49, 8, 17, 43, 50, 52, 9, 18, 51, 53, 54]]
[[4,8,19,16,24,119],[1, 10, 5, 40, 7, 16, 42, 49, 8, 17, 43, 50, 52, 9, 44, 54]]
[[4,10,13,18,9,121],[1, 10, 5, 40, 7, 16, 42, 49, 8, 17, 43, 52, 9, 44, 51, 54]]
[[3,11,6,27,38,62],[1, 10, 5, 40, 7, 16, 42, 49, 8, 17, 43, 52, 9, 44, 53, 54]]
[[3,9,18,25,18,102],[1, 10, 5, 40, 7, 16, 42, 8, 17, 43, 50, 52, 9, 44, 53, 54]]
[[3,7,12,15,28,76],[1, 10, 5, 40, 7, 16, 42, 8, 17, 43, 52, 9, 44, 51, 53, 54]]
[[4,14,4,30,29,62],[1, 10, 5, 40, 7, 16, 42, 49, 8, 17, 43, 50, 52, 9, 53, 54]]
[[4,12,7,20,49,81],[1, 10, 5, 40, 7, 16, 42, 49, 8, 17, 43, 52, 9, 51, 53, 54]]
[[4,14,10,18,29,92],[1, 10, 5, 40, 7, 16, 42, 8, 17, 43, 50, 52, 9, 51, 53, 54]]
[[3,9,18,25,18,102],[1, 10, 5, 40, 7, 16, 42, 49, 8, 17, 50, 52, 9, 44, 53, 54]]
[[3,7,12,15,28,76],[1, 10, 5, 40, 7, 16, 42, 49, 8, 17, 52, 9, 44, 51, 53, 54]]
[[4,14,10,18,29,92],[1, 10, 5, 40, 7, 16, 42, 49, 8, 17, 50, 52, 9, 51, 53, 54]]
[[3,13,12,25,18,76],[1, 10, 5, 40, 7, 16, 49, 8, 17, 43, 50, 52, 9, 44, 53, 54]]
[[3,9,12,17,13,102],[1, 10, 5, 40, 7, 16, 8, 17, 43, 50, 52, 9, 44, 51, 53, 54]]
[[4,14,7,26,39,77],[1, 10, 5, 40, 7, 16, 49, 8, 17, 43, 50, 52, 9, 51, 53, 54]]
[[3,9,12,17,13,102],[1, 10, 5, 40, 7, 16, 49, 8, 17, 50, 52, 9, 44, 51, 53, 54]]
[[4,12,7,24,19,87],[1, 10, 5, 7, 16, 42, 49, 8, 17, 43, 50, 52, 9, 44, 53, 54]]
[[3,9,9,21,33,57],[1, 10, 5, 7, 16, 42, 49, 8, 17, 43, 50, 52, 9, 51, 53, 54]]
[[4,12,13,24,49,57],[1, 10, 5, 7, 16, 49, 8, 17, 43, 50, 52, 9, 44, 51, 53, 54]]
[[5,9,20,25,25,66],[1, 10, 5, 40, 7, 16, 42, 49, 8, 43, 52, 9, 18, 44, 51, 54]]
[[4,6,13,14,44,111],[1, 10, 5, 40, 7, 16, 42, 8, 43, 52, 9, 18, 44, 51, 53, 54]]
[[4,6,13,14,44,111],[1, 10, 5, 40, 7, 16, 42, 49, 8, 52, 9, 18, 44, 51, 53, 54]]
[[4,8,13,16,24,77],[1, 10, 5, 40, 7, 16, 49, 8, 43, 52, 9, 18, 44, 51, 53, 54]]
[[5,11,5,31,50,65],[1, 10, 5, 7, 16, 42, 49, 8, 43, 52, 9, 18, 44, 51, 53, 54]]
[[4,8,13,16,24,77],[1, 10, 5, 40, 7, 16, 42, 49, 8, 43, 52, 9, 44, 51, 53, 54]]
[[4,6,7,14,14,75],[1, 10, 5, 40, 7, 42, 49, 8, 17, 43, 50, 52, 9, 18, 44, 54]]
[[3,9,18,29,33,78],[1, 10, 5, 40, 7, 42, 49, 8, 17, 43, 52, 9, 18, 44, 53, 54]]
