[[2], [3, 5], [4], [6, 7]]
[[4,6,7,18,44,81],[1, 7, 8, 43, 50, 52, 18, 44, 54]]
[[4,8,7,24,44,77],[1, 7, 8, 43, 52, 18, 44, 51, 54]]
[[3,7,3,27,33,103],[1, 7, 49, 8, 43, 50, 52, 18, 54]]
[[3,9,9,37,23,69],[1, 7, 49, 8, 43, 52, 18, 51, 54]]
[[2,4,11,16,32,97],[1, 7, 49, 8, 43, 52, 18, 53, 54]]
[[2,6,8,18,17,96],[1, 7, 8, 43, 50, 52, 18, 53, 54]]
[[4,6,7,18,44,81],[1, 7, 49, 8, 50, 52, 18, 44, 54]]
[[4,8,7,24,44,77],[1, 7, 49, 8, 52, 18, 44, 51, 54]]
[[3,7,12,15,28,82],[1, 7, 8, 50, 52, 18, 44, 53, 54]]
[[3,5,6,25,33,62],[1, 7, 8, 52, 18, 44, 51, 53, 54]]
[[2,6,8,18,17,96],[1, 7, 49, 8, 50, 52, 18, 53, 54]]
[[2,8,5,24,7,53],[1, 7, 8, 50, 52, 18, 51, 53, 54]]
[[4,8,13,20,29,89],[1, 40, 7, 42, 8, 43, 50, 52, 54]]
[[3,7,15,15,33,67],[1, 40, 7, 42, 8, 43, 52, 53, 54]]
[[3,5,12,29,33,104],[1, 40, 7, 42, 8, 50, 52, 44, 54]]
[[3,9,3,13,13,69],[1, 40, 7, 42, 8, 52, 44, 51, 54]]
[[4,8,13,20,29,89],[1, 40, 7, 42, 49, 8, 50, 52, 54]]
[[3,7,15,15,33,67],[1, 40, 7, 42, 49, 8, 52, 53, 54]]
[[2,14,5,30,47,71],[1, 40, 7, 8, 43, 52, 44, 53, 54]]
[[3,7,9,15,48,73],[1, 40, 7, 8, 43, 52, 51, 53, 54]]
[[2,14,5,30,47,71],[1, 40, 7, 49, 8, 52, 44, 53, 54]]
[[2,8,8,36,27,68],[1, 40, 7, 8, 52, 44, 51, 53, 54]]
[[3,7,9,15,48,73],[1, 40, 7, 49, 8, 52, 51, 53, 54]]
[[3,9,12,29,43,60],[1, 40, 7, 8, 50, 52, 51, 53, 54]]
[[4,6,7,18,44,81],[1, 7, 42, 8, 43, 50, 52, 44, 54]]
[[4,8,7,24,44,77],[1, 7, 42, 8, 43, 52, 44, 51, 54]]
[[3,7,3,27,33,103],[1, 7, 42, 49, 8, 43, 50, 52, 54]]
[[3,9,9,37,23,69],[1, 7, 42, 49, 8, 43, 52, 51, 54]]
[[2,4,11,16,32,97],[1, 7, 42, 49, 8, 43, 52, 53, 54]]
[[2,6,8,18,17,96],[1, 7, 42, 8, 43, 50, 52, 53, 54]]
[[4,6,7,18,44,81],[1, 7, 42, 49, 8, 50, 52, 44, 54]]
[[4,8,7,24,44,77],[1, 7, 42, 49, 8, 52, 44, 51, 54]]
[[3,7,12,15,28,82],[1, 7, 42, 8, 50, 52, 44, 53, 54]]
[[3,5,6,25,33,62],[1, 7, 42, 8, 52, 44, 51, 53, 54]]
[[2,6,8,18,17,96],[1, 7, 42, 49, 8, 50, 52, 53, 54]]
[[2,8,5,24,7,53],[1, 7, 42, 8, 50, 52, 51, 53, 54]]
[[4,6,7,26,34,69],[1, 7, 49, 8, 43, 50, 52, 44, 54]]
[[4,8,13,16,34,101],[1, 7, 49, 8, 43, 52, 44, 51, 54]]
[[3,7,6,11,68,82],[1, 7, 49, 8, 43, 52, 44, 53, 54]]
[[3,7,9,23,28,109],[1, 7, 8, 43, 52, 44, 51, 53, 54]]
[[2,6,2,38,27,42],[1, 7, 49, 8, 43, 50, 52, 53, 54]]
[[2,8,2,20,27,68],[1, 7, 49, 8, 43, 52, 51, 53, 54]]
[[2,6,5,18,22,117],[1, 7, 8, 43, 50, 52, 51, 53, 54]]
[[3,7,9,23,28,109],[1, 7, 49, 8, 52, 44, 51, 53, 54]]
[[3,7,18,23,18,106],[1, 7, 8, 50, 52, 44, 51, 53, 54]]
[[2,6,5,18,22,117],[1, 7, 49, 8, 50, 52, 51, 53, 54]]
[[5,5,11,13,35,65],[1, 10, 14, 7, 16, 50, 52, 9, 54]]
