[[2], [3, 5], [4], [6, 7]]
[[5,5,11,13,35,65],[1, 10, 40, 8, 50, 52, 54]]
[[4,4,13,24,44,85],[1, 10, 42, 8, 50, 52, 54]]
[[4,6,10,14,34,102],[1, 10, 8, 43, 50, 52, 54]]
[[5,7,14,15,50,88],[1, 10, 8, 50, 52, 44, 54]]
[[4,6,10,14,34,102],[1, 10, 49, 8, 50, 52, 54]]
[[3,5,9,49,33,53],[1, 10, 8, 50, 52, 53, 54]]
[[3,3,12,15,33,72],[1, 14, 16, 8, 50, 52, 54]]
[[3,5,12,17,33,122],[1, 14, 16, 8, 52, 51, 54]]
[[2,8,5,24,32,77],[1, 14, 16, 8, 52, 53, 54]]
[[4,6,4,26,44,108],[1, 14, 8, 17, 52, 51, 54]]
[[3,5,6,17,38,50],[1, 14, 8, 17, 52, 53, 54]]
[[3,7,3,27,33,103],[1, 14, 8, 50, 52, 18, 54]]
[[3,9,9,37,23,69],[1, 14, 8, 52, 18, 51, 54]]
[[2,4,11,16,32,97],[1, 14, 8, 52, 18, 53, 54]]
[[3,7,3,27,33,103],[1, 14, 42, 8, 50, 52, 54]]
[[3,9,9,37,23,69],[1, 14, 42, 8, 52, 51, 54]]
[[2,4,11,16,32,97],[1, 14, 42, 8, 52, 53, 54]]
[[3,3,6,23,33,96],[1, 14, 8, 43, 52, 51, 54]]
[[2,6,5,22,27,87],[1, 14, 8, 43, 52, 53, 54]]
[[4,6,7,26,34,69],[1, 14, 8, 50, 52, 44, 54]]
[[4,8,13,16,34,101],[1, 14, 8, 52, 44, 51, 54]]
[[3,7,6,11,68,82],[1, 14, 8, 52, 44, 53, 54]]
[[3,3,6,23,33,96],[1, 14, 49, 8, 52, 51, 54]]
[[2,6,5,22,27,87],[1, 14, 49, 8, 52, 53, 54]]
[[2,6,2,38,27,42],[1, 14, 8, 50, 52, 53, 54]]
[[2,8,2,20,27,68],[1, 14, 8, 52, 51, 53, 54]]
[[4,6,10,14,14,66],[1, 16, 8, 17, 50, 52, 54]]
[[4,4,13,24,24,73],[1, 16, 8, 17, 52, 51, 54]]
[[3,7,6,23,28,64],[1, 16, 8, 17, 52, 53, 54]]
[[3,3,12,39,43,60],[1, 16, 8, 52, 18, 51, 54]]
[[2,6,5,14,47,75],[1, 16, 8, 52, 18, 53, 54]]
[[3,5,6,9,33,74],[1, 40, 16, 8, 52, 53, 54]]
[[3,3,12,39,43,60],[1, 16, 42, 8, 52, 51, 54]]
[[2,6,5,14,47,75],[1, 16, 42, 8, 52, 53, 54]]
[[3,5,3,21,23,113],[1, 16, 8, 43, 52, 51, 54]]
[[2,8,5,36,27,59],[1, 16, 8, 43, 52, 53, 54]]
[[4,4,10,12,19,34],[1, 16, 8, 50, 52, 44, 54]]
[[3,9,6,25,53,90],[1, 16, 8, 52, 44, 53, 54]]
[[3,5,3,21,23,113],[1, 16, 49, 8, 52, 51, 54]]
[[2,8,5,36,27,59],[1, 16, 49, 8, 52, 53, 54]]
[[2,4,5,20,37,79],[1, 16, 8, 50, 52, 53, 54]]
[[4,10,7,18,49,85],[1, 8, 17, 50, 52, 18, 54]]
[[4,4,10,20,49,88],[1, 8, 17, 52, 18, 51, 54]]
[[3,7,12,27,18,94],[1, 8, 17, 52, 18, 53, 54]]
[[4,6,13,30,19,63],[1, 40, 8, 17, 52, 53, 54]]
[[4,10,7,18,49,85],[1, 42, 8, 17, 50, 52, 54]]
[[4,4,10,20,49,88],[1, 42, 8, 17, 52, 51, 54]]
[[3,7,12,27,18,94],[1, 42, 8, 17, 52, 53, 54]]
[[4,6,4,22,64,102],[1, 8, 17, 43, 52, 51, 54]]
[[3,5,9,25,23,29],[1, 8, 17, 43, 52, 53, 54]]
[[5,9,14,29,40,84],[1, 8, 17, 50, 52, 44, 54]]
[[5,11,11,27,25,65],[1, 8, 17, 52, 44, 51, 54]]
[[4,10,16,14,29,76],[1, 8, 17, 52, 44, 53, 54]]
[[4,6,4,22,64,102],[1, 49, 8, 17, 52, 51, 54]]
[[3,5,9,25,23,29],[1, 49, 8, 17, 52, 53, 54]]
[[3,5,6,21,43,74],[1, 8, 17, 50, 52, 53, 54]]
[[3,7,9,35,23,79],[1, 8, 17, 52, 51, 53, 54]]
[[4,6,13,14,14,75],[1, 40, 8, 52, 18, 51, 54]]
[[3,3,3,23,23,75],[1, 42, 8, 50, 52, 18, 54]]
[[3,5,9,21,13,53],[1, 42, 8, 52, 18, 51, 54]]
[[2,4,5,20,37,79],[1, 42, 8, 52, 18, 53, 54]]
[[3,7,9,39,23,67],[1, 8, 43, 50, 52, 18, 54]]
[[3,5,3,33,13,59],[1, 8, 43, 52, 18, 51, 54]]
[[4,8,7,28,39,83],[1, 8, 50, 52, 18, 44, 54]]
[[4,6,7,22,34,111],[1, 8, 52, 18, 44, 51, 54]]
[[3,5,6,17,43,86],[1, 8, 52, 18, 44, 53, 54]]
[[3,7,9,39,23,67],[1, 49, 8, 50, 52, 18, 54]]
