[[2], [3, 5], [4], [6, 7]]
[[3,5,12,13,23,68],[0, 1, 5, 40, 16, 49, 17, 52, 9, 18, 51, 53, 54]]
[[3,5,12,21,28,74],[0, 1, 5, 40, 16, 17, 50, 52, 9, 18, 51, 53, 54]]
[[4,4,10,36,34,82],[0, 1, 5, 16, 42, 17, 43, 50, 52, 9, 18, 44, 54]]
[[4,4,16,16,34,52],[0, 1, 5, 16, 42, 17, 43, 52, 9, 18, 44, 51, 54]]
[[3,7,6,27,33,130],[0, 1, 5, 16, 42, 17, 43, 52, 9, 18, 44, 53, 54]]
[[5,5,14,17,45,86],[0, 1, 5, 16, 42, 49, 17, 43, 50, 52, 9, 18, 54]]
[[5,9,17,29,30,69],[0, 1, 5, 16, 42, 49, 17, 43, 52, 9, 18, 51, 54]]
[[4,8,13,12,39,83],[0, 1, 5, 16, 42, 49, 17, 43, 52, 9, 18, 53, 54]]
[[4,8,13,16,39,95],[0, 1, 5, 16, 42, 17, 43, 50, 52, 9, 18, 53, 54]]
[[4,8,13,24,34,119],[0, 1, 5, 16, 42, 17, 43, 52, 9, 18, 51, 53, 54]]
[[4,4,10,36,34,82],[0, 1, 5, 16, 42, 49, 17, 50, 52, 9, 18, 44, 54]]
[[4,4,16,16,34,52],[0, 1, 5, 16, 42, 49, 17, 52, 9, 18, 44, 51, 54]]
[[3,7,6,27,33,130],[0, 1, 5, 16, 42, 49, 17, 52, 9, 18, 44, 53, 54]]
[[3,5,15,13,28,107],[0, 1, 5, 16, 42, 17, 50, 52, 9, 18, 44, 53, 54]]
[[3,5,6,21,23,56],[0, 1, 5, 16, 42, 17, 52, 9, 18, 44, 51, 53, 54]]
[[4,8,13,16,39,95],[0, 1, 5, 16, 42, 49, 17, 50, 52, 9, 18, 53, 54]]
[[4,8,13,24,34,119],[0, 1, 5, 16, 42, 49, 17, 52, 9, 18, 51, 53, 54]]
[[4,10,13,26,19,97],[0, 1, 5, 16, 42, 17, 50, 52, 9, 18, 51, 53, 54]]
[[4,6,10,22,24,90],[0, 1, 5, 16, 49, 17, 43, 50, 52, 9, 18, 44, 54]]
[[4,6,16,34,34,90],[0, 1, 5, 16, 49, 17, 43, 52, 9, 18, 44, 51, 54]]
[[3,5,15,29,53,53],[0, 1, 5, 16, 49, 17, 43, 52, 9, 18, 44, 53, 54]]
[[3,9,6,33,33,66],[0, 1, 5, 16, 17, 43, 50, 52, 9, 18, 44, 53, 54]]
[[3,5,9,33,23,77],[0, 1, 5, 16, 17, 43, 52, 9, 18, 44, 51, 53, 54]]
[[4,6,19,14,24,75],[0, 1, 5, 16, 49, 17, 43, 52, 9, 18, 51, 53, 54]]
[[4,6,19,10,29,93],[0, 1, 5, 16, 17, 43, 50, 52, 9, 18, 51, 53, 54]]
[[3,9,6,33,33,66],[0, 1, 5, 16, 49, 17, 50, 52, 9, 18, 44, 53, 54]]
[[3,5,9,33,23,77],[0, 1, 5, 16, 49, 17, 52, 9, 18, 44, 51, 53, 54]]
[[3,7,12,31,38,58],[0, 1, 5, 16, 17, 50, 52, 9, 18, 44, 51, 53, 54]]
[[4,6,19,10,29,93],[0, 1, 5, 16, 49, 17, 50, 52, 9, 18, 51, 53, 54]]
[[5,9,17,13,35,99],[0, 1, 5, 40, 16, 42, 17, 43, 52, 9, 44, 51, 54]]
[[4,8,22,28,29,68],[0, 1, 5, 40, 16, 42, 49, 17, 43, 50, 52, 9, 54]]
[[3,5,6,33,23,62],[0, 1, 5, 40, 16, 42, 49, 17, 43, 52, 9, 53, 54]]
[[3,5,12,13,23,68],[0, 1, 5, 40, 16, 42, 17, 43, 52, 9, 51, 53, 54]]
[[5,9,17,13,35,99],[0, 1, 5, 40, 16, 42, 49, 17, 52, 9, 44, 51, 54]]
[[4,10,16,26,29,106],[0, 1, 5, 40, 16, 42, 17, 52, 9, 44, 51, 53, 54]]
[[3,5,12,13,23,68],[0, 1, 5, 40, 16, 42, 49, 17, 52, 9, 51, 53, 54]]
[[3,5,12,21,28,74],[0, 1, 5, 40, 16, 42, 17, 50, 52, 9, 51, 53, 54]]
[[5,7,17,11,40,91],[0, 1, 5, 40, 16, 49, 17, 43, 50, 52, 9, 44, 54]]
[[4,8,10,20,24,104],[0, 1, 5, 40, 16, 49, 17, 43, 52, 9, 44, 53, 54]]
[[4,10,25,18,14,85],[0, 1, 5, 40, 16, 17, 43, 50, 52, 9, 44, 53, 54]]
[[3,7,12,27,23,118],[0, 1, 5, 40, 16, 49, 17, 43, 50, 52, 9, 53, 54]]
[[3,9,9,29,23,87],[0, 1, 5, 40, 16, 49, 17, 43, 52, 9, 51, 53, 54]]
[[4,10,25,18,14,85],[0, 1, 5, 40, 16, 49, 17, 50, 52, 9, 44, 53, 54]]
[[4,6,10,22,24,90],[0, 1, 5, 16, 42, 49, 17, 43, 50, 52, 9, 44, 54]]
[[4,6,16,34,34,90],[0, 1, 5, 16, 42, 49, 17, 43, 52, 9, 44, 51, 54]]
[[3,5,15,29,53,53],[0, 1, 5, 16, 42, 49, 17, 43, 52, 9, 44, 53, 54]]
[[3,9,6,33,33,66],[0, 1, 5, 16, 42, 17, 43, 50, 52, 9, 44, 53, 54]]
[[3,5,9,33,23,77],[0, 1, 5, 16, 42, 17, 43, 52, 9, 44, 51, 53, 54]]
[[4,6,19,14,24,75],[0, 1, 5, 16, 42, 49, 17, 43, 52, 9, 51, 53, 54]]
[[4,6,19,10,29,93],[0, 1, 5, 16, 42, 17, 43, 50, 52, 9, 51, 53, 54]]
[[3,9,6,33,33,66],[0, 1, 5, 16, 42, 49, 17, 50, 52, 9, 44, 53, 54]]
[[3,5,9,33,23,77],[0, 1, 5, 16, 42, 49, 17, 52, 9, 44, 51, 53, 54]]
[[3,7,12,31,38,58],[0, 1, 5, 16, 42, 17, 50, 52, 9, 44, 51, 53, 54]]
[[4,6,19,10,29,93],[0, 1, 5, 16, 42, 49, 17, 50, 52, 9, 51, 53, 54]]
[[3,5,15,13,28,107],[0, 1, 5, 16, 49, 17, 43, 50, 52, 9, 44, 53, 54]]
[[3,5,6,21,23,56],[0, 1, 5, 16, 49, 17, 43, 52, 9, 44, 51, 53, 54]]
[[3,9,15,21,33,105],[0, 1, 5, 16, 17, 43, 50, 52, 9, 44, 51, 53, 54]]
[[4,10,13,26,19,97],[0, 1, 5, 16, 49, 17, 43, 50, 52, 9, 51, 53, 54]]
[[3,9,15,21,33,105],[0, 1, 5, 16, 49, 17, 50, 52, 9, 44, 51, 53, 54]]
[[3,7,6,23,18,88],[0, 1, 5, 40, 16, 42, 43, 52, 9, 18, 44, 53, 54]]
[[3,7,9,39,23,67],[0, 1, 5, 40, 16, 42, 49, 43, 50, 52, 9, 18, 54]]
