[[0, 1, 4, 5, 7], [2, 4], [3, 5], [6, 7]]
[[4,10,10,18,24,94],[13, 42, 17, 38, 52, 39, 44, 53, 54]]
[[7,11,13,15,37,65],[13, 42, 49, 17, 38, 39, 51, 53, 54]]
[[3,11,9,31,33,77],[13, 42, 17, 38, 52, 39, 51, 53, 54]]
[[5,7,20,11,40,94],[13, 49, 17, 38, 43, 50, 52, 39, 54]]
[[5,9,11,17,35,69],[13, 49, 17, 38, 43, 39, 51, 53, 54]]
[[5,13,11,33,15,61],[13, 17, 38, 43, 52, 39, 51, 53, 54]]
[[6,8,12,24,56,56],[13, 49, 17, 38, 52, 39, 44, 51, 54]]
[[5,13,14,13,15,130],[13, 49, 17, 38, 50, 39, 51, 53, 54]]
[[2,14,14,30,37,68],[13, 49, 17, 38, 52, 39, 51, 53, 54]]
[[3,11,9,35,33,53],[13, 17, 38, 50, 52, 39, 51, 53, 54]]
[[4,10,10,26,54,82],[13, 40, 42, 49, 17, 38, 43, 44, 53]]
[[3,5,12,21,33,110],[13, 40, 42, 49, 17, 38, 43, 44, 54]]
[[5,7,11,31,55,67],[13, 40, 42, 17, 38, 43, 50, 44, 53]]
[[5,7,11,7,25,73],[13, 40, 42, 49, 17, 38, 43, 51, 53]]
[[5,7,17,15,45,103],[13, 40, 42, 49, 17, 38, 43, 53, 54]]
[[6,6,12,26,51,72],[13, 40, 42, 17, 38, 43, 50, 53, 54]]
[[5,7,5,31,35,73],[13, 40, 42, 17, 38, 43, 52, 51, 53]]
[[6,10,9,22,31,73],[13, 40, 42, 49, 17, 38, 50, 44, 53]]
[[5,9,8,29,35,72],[13, 40, 42, 49, 17, 38, 52, 44, 53]]
[[6,8,15,32,16,71],[13, 40, 42, 17, 38, 50, 52, 44, 53]]
[[5,7,17,15,35,97],[13, 40, 42, 17, 38, 44, 51, 53, 54]]
[[3,7,12,23,23,100],[13, 40, 42, 49, 17, 38, 50, 51, 53]]
[[4,8,7,28,19,59],[13, 40, 42, 49, 17, 38, 52, 51, 53]]
[[2,8,8,24,17,98],[13, 40, 42, 49, 17, 38, 52, 53, 54]]
[[5,9,14,13,50,78],[13, 40, 42, 17, 38, 50, 52, 51, 53]]
[[6,8,12,28,36,56],[13, 40, 17, 38, 43, 50, 52, 44, 53]]
[[5,7,20,11,30,82],[13, 40, 17, 38, 43, 50, 52, 44, 54]]
[[5,7,11,15,45,91],[13, 40, 17, 38, 43, 44, 51, 53, 54]]
[[5,11,11,27,45,53],[13, 40, 49, 17, 38, 43, 50, 51, 53]]
[[4,8,10,32,29,74],[13, 40, 49, 17, 38, 43, 52, 51, 53]]
[[3,5,6,21,33,86],[13, 40, 17, 38, 43, 50, 52, 51, 53]]
[[4,4,13,28,19,61],[13, 40, 17, 38, 43, 50, 52, 51, 54]]
[[3,7,15,19,33,121],[13, 40, 17, 38, 50, 44, 51, 53, 54]]
[[4,6,7,30,24,75],[13, 40, 49, 17, 38, 50, 52, 53, 54]]
[[4,8,4,24,54,92],[13, 42, 17, 38, 43, 50, 52, 44, 53]]
[[5,9,20,21,30,66],[13, 42, 17, 38, 43, 50, 52, 44, 54]]
[[5,5,8,9,35,50],[13, 42, 17, 38, 43, 44, 51, 53, 54]]
[[5,11,20,19,15,92],[13, 42, 49, 17, 38, 43, 50, 53, 54]]
[[1,9,4,33,36,60],[13, 42, 17, 38, 43, 50, 52, 53, 54]]
[[5,9,11,25,20,99],[13, 42, 49, 17, 38, 50, 52, 44, 53]]
[[6,8,9,28,46,53],[13, 42, 49, 17, 38, 50, 52, 51, 53]]
[[3,7,12,23,23,88],[13, 49, 17, 38, 43, 50, 52, 44, 53]]
[[4,10,10,30,34,94],[13, 49, 17, 38, 43, 44, 51, 53, 54]]
[[5,7,14,23,20,76],[13, 17, 38, 43, 50, 44, 51, 53, 54]]
[[6,6,15,26,36,63],[13, 49, 17, 38, 43, 50, 52, 51, 53]]
[[2,8,11,20,17,95],[13, 49, 17, 38, 43, 50, 52, 53, 54]]
