[[0, 1, 4, 5, 7], [2, 4], [3, 5], [6, 7]]
[[5,11,14,23,20,80],[10, 34, 35, 16, 37, 17, 43, 50, 52, 18, 44]]
[[5,15,11,23,15,81],[10, 34, 35, 16, 37, 49, 17, 43, 50, 18, 53]]
[[6,12,15,16,26,81],[10, 34, 35, 16, 37, 49, 17, 43, 52, 18, 53]]
[[7,11,13,15,37,65],[10, 34, 35, 16, 37, 17, 43, 50, 52, 18, 53]]
[[5,5,20,13,40,62],[10, 34, 35, 16, 37, 49, 17, 50, 52, 18, 54]]
[[5,7,14,15,45,88],[10, 34, 35, 16, 37, 49, 17, 18, 51, 53, 54]]
[[5,11,14,15,45,56],[10, 34, 35, 16, 37, 17, 52, 18, 51, 53, 54]]
[[6,10,12,34,16,70],[10, 34, 35, 40, 16, 17, 38, 18, 39, 53, 54]]
[[5,7,8,15,35,88],[10, 34, 35, 16, 42, 17, 38, 18, 39, 44, 53]]
[[5,7,14,7,40,88],[10, 34, 35, 16, 17, 38, 43, 18, 39, 44, 53]]
[[3,9,3,37,38,81],[10, 34, 35, 16, 49, 17, 38, 18, 39, 44, 54]]
[[5,5,11,21,25,71],[10, 34, 35, 16, 49, 17, 38, 18, 39, 53, 54]]
[[3,13,9,29,43,67],[10, 34, 35, 16, 17, 38, 52, 18, 39, 53, 54]]
[[5,7,11,27,35,67],[10, 34, 35, 40, 16, 42, 17, 38, 52, 18, 53]]
[[5,9,11,13,25,99],[10, 34, 35, 40, 16, 49, 17, 38, 43, 18, 53]]
[[7,13,7,21,27,91],[10, 34, 35, 40, 16, 17, 38, 43, 52, 18, 53]]
[[4,12,13,28,29,63],[10, 34, 35, 16, 42, 17, 38, 50, 52, 18, 51]]
[[4,12,10,32,39,54],[10, 34, 35, 16, 49, 17, 38, 43, 52, 18, 44]]
[[6,10,12,26,26,70],[10, 34, 35, 16, 49, 17, 38, 43, 52, 18, 53]]
[[5,9,11,21,35,81],[10, 34, 35, 16, 17, 38, 43, 50, 52, 18, 53]]
