[[0, 1, 4, 5, 7], [2, 4], [3, 5], [6, 7]]
[[5,9,11,25,50,75],[14, 16, 37, 42, 49, 17, 38, 44, 54]]
[[5,9,8,13,15,108],[14, 16, 37, 42, 17, 38, 50, 44, 53]]
[[4,8,16,8,24,86],[14, 16, 37, 42, 49, 17, 38, 51, 54]]
[[5,7,11,31,30,97],[14, 16, 37, 42, 49, 17, 38, 53, 54]]
[[6,10,9,22,31,73],[14, 16, 37, 42, 17, 38, 50, 51, 53]]
[[5,5,11,9,40,77],[14, 16, 37, 42, 17, 38, 52, 51, 53]]
[[4,6,10,18,34,114],[14, 16, 37, 42, 17, 38, 52, 51, 54]]
[[3,13,12,25,18,76],[14, 16, 37, 42, 17, 38, 52, 53, 54]]
[[4,8,16,28,39,92],[14, 16, 37, 49, 17, 38, 43, 51, 54]]
[[5,7,14,23,55,100],[14, 16, 37, 49, 17, 38, 43, 53, 54]]
[[3,9,12,29,28,66],[14, 16, 37, 17, 38, 43, 52, 53, 54]]
[[4,12,10,36,29,72],[14, 16, 37, 49, 17, 38, 50, 44, 53]]
[[5,9,8,25,50,84],[14, 16, 37, 49, 17, 38, 52, 44, 53]]
[[6,6,18,6,51,72],[14, 16, 37, 49, 17, 38, 52, 44, 54]]
[[6,10,9,26,41,67],[14, 16, 37, 17, 38, 50, 52, 44, 53]]
[[5,7,17,11,30,97],[14, 16, 37, 49, 17, 38, 50, 53, 54]]
[[5,7,11,23,35,85],[14, 16, 37, 49, 17, 38, 52, 51, 54]]
[[7,9,10,25,37,66],[14, 16, 37, 17, 38, 50, 52, 51, 53]]
[[5,11,8,35,30,62],[14, 16, 37, 17, 38, 50, 52, 53, 54]]
[[4,12,10,32,29,48],[14, 40, 16, 37, 42, 17, 52, 39, 51]]
[[6,12,9,24,36,63],[14, 40, 16, 37, 17, 43, 50, 39, 53]]
[[6,8,15,28,26,77],[14, 40, 16, 37, 17, 43, 52, 39, 54]]
[[6,10,15,10,36,91],[14, 40, 16, 37, 49, 17, 52, 39, 44]]
[[5,11,8,19,40,74],[14, 40, 16, 37, 49, 17, 50, 39, 53]]
[[3,11,9,27,33,59],[14, 40, 16, 37, 49, 17, 52, 39, 51]]
[[6,10,9,22,41,67],[14, 40, 16, 37, 49, 17, 52, 39, 53]]
[[5,9,11,29,45,81],[14, 40, 16, 37, 17, 50, 52, 39, 53]]
[[6,8,21,12,41,65],[14, 40, 16, 37, 17, 50, 52, 39, 54]]
[[5,9,8,17,15,102],[14, 16, 37, 42, 17, 43, 52, 39, 44]]
[[6,10,12,26,41,40],[14, 16, 37, 42, 17, 43, 50, 39, 53]]
[[7,11,10,19,32,86],[14, 16, 37, 42, 17, 43, 52, 39, 53]]
[[5,11,11,23,25,83],[14, 16, 37, 42, 17, 50, 52, 39, 44]]
[[5,11,11,19,40,83],[14, 16, 37, 42, 17, 39, 44, 51, 53]]
[[6,8,9,28,31,83],[14, 16, 37, 42, 17, 39, 44, 51, 54]]
[[4,10,7,26,19,73],[14, 16, 37, 42, 17, 50, 52, 39, 54]]
[[4,6,16,22,34,78],[14, 16, 37, 42, 17, 39, 51, 53, 54]]
[[5,11,14,23,45,56],[14, 16, 37, 17, 43, 50, 52, 39, 44]]
[[6,8,12,20,36,86],[14, 16, 37, 17, 43, 39, 44, 51, 54]]
[[7,9,16,17,37,54],[14, 16, 37, 17, 43, 39, 44, 53, 54]]
[[5,13,11,29,20,61],[14, 16, 37, 49, 17, 43, 50, 39, 53]]
[[6,10,12,34,21,70],[14, 16, 37, 49, 17, 43, 52, 39, 53]]
[[5,9,14,25,30,90],[14, 16, 37, 49, 17, 43, 52, 39, 54]]
[[7,9,16,25,7,84],[14, 16, 37, 17, 43, 50, 52, 39, 53]]
[[4,10,10,30,34,76],[14, 16, 37, 49, 17, 39, 44, 51, 53]]
[[6,10,12,18,41,82],[14, 16, 37, 49, 17, 39, 44, 53, 54]]
[[6,10,15,22,21,67],[14, 16, 37, 49, 17, 50, 52, 39, 53]]
[[5,7,17,11,45,91],[14, 16, 37, 49, 17, 50, 52, 39, 54]]
