[[0, 1, 4, 5, 7], [2, 4], [3, 5], [6, 7]]
[[7,9,10,25,42,60],[13, 34, 16, 37, 17, 44, 54]]
[[5,9,11,17,25,93],[13, 34, 16, 37, 17, 53, 54]]
[[7,9,10,25,37,72],[13, 34, 16, 17, 38, 44, 54]]
[[4,10,13,18,39,91],[13, 34, 16, 17, 38, 51, 54]]
[[7,11,7,27,22,95],[13, 34, 16, 17, 38, 53, 54]]
[[7,11,10,15,37,98],[13, 34, 40, 16, 17, 39, 53]]
[[7,9,10,29,32,60],[13, 34, 16, 42, 17, 39, 53]]
[[6,14,6,30,16,74],[13, 34, 16, 17, 43, 39, 54]]
[[5,7,14,7,35,94],[13, 34, 16, 17, 52, 39, 51]]
[[5,9,14,17,45,78],[13, 34, 40, 16, 17, 44, 54]]
[[5,7,14,19,30,82],[13, 34, 16, 42, 17, 53, 54]]
[[7,11,13,19,32,59],[13, 34, 16, 17, 43, 53, 54]]
[[5,9,8,21,50,54],[13, 34, 16, 49, 17, 44, 53]]
[[6,12,6,32,16,84],[13, 34, 16, 49, 17, 44, 54]]
[[7,9,10,21,32,90],[13, 34, 16, 17, 52, 44, 53]]
[[6,12,6,32,31,60],[13, 34, 16, 49, 17, 51, 53]]
[[4,12,10,36,19,60],[13, 34, 16, 49, 17, 53, 54]]
[[5,9,8,25,35,66],[13, 34, 16, 17, 50, 53, 54]]
[[6,8,6,28,46,62],[13, 35, 16, 37, 17, 39, 53]]
[[5,9,14,17,40,84],[13, 35, 16, 17, 38, 39, 54]]
[[8,12,8,24,18,66],[13, 35, 16, 17, 38, 53, 54]]
[[6,12,6,24,26,102],[13, 35, 40, 16, 17, 39, 53]]
[[6,10,9,14,51,67],[13, 35, 16, 42, 17, 39, 53]]
[[5,11,8,23,30,86],[13, 35, 16, 17, 52, 39, 44]]
[[7,11,10,15,42,86],[13, 35, 16, 49, 17, 39, 53]]
[[6,8,15,12,36,89],[13, 35, 16, 49, 17, 39, 54]]
[[6,10,15,18,36,67],[13, 35, 16, 17, 52, 39, 51]]
[[7,11,10,19,32,80],[13, 35, 40, 16, 17, 44, 53]]
[[4,8,13,20,29,107],[13, 35, 40, 16, 17, 51, 53]]
[[5,9,5,25,45,69],[13, 35, 40, 16, 17, 51, 54]]
[[5,11,11,19,20,113],[13, 35, 16, 42, 17, 44, 53]]
[[6,14,6,26,26,68],[13, 35, 16, 42, 17, 44, 54]]
[[6,10,9,34,36,49],[13, 35, 16, 17, 43, 44, 54]]
[[6,8,9,28,21,89],[13, 35, 16, 17, 43, 51, 53]]
[[3,11,9,43,33,53],[13, 35, 16, 17, 43, 51, 54]]
[[6,10,12,18,31,88],[13, 35, 16, 17, 43, 53, 54]]
[[4,8,10,24,44,98],[13, 35, 16, 49, 17, 44, 53]]
