[[0, 1, 4, 5, 7], [2, 4], [3, 5], [6, 7]]
[[3,7,12,15,13,70],[10, 13, 35, 40, 16, 37, 42, 49, 38, 43, 50, 18, 39, 44, 51, 54]]
[[4,8,7,20,64,71],[10, 13, 35, 40, 16, 37, 42, 49, 38, 43, 50, 18, 39, 44, 53, 54]]
[[3,5,9,21,23,59],[10, 13, 35, 40, 16, 37, 42, 38, 43, 50, 52, 18, 39, 44, 51, 54]]
[[2,10,5,18,22,43],[10, 13, 35, 40, 16, 37, 42, 38, 43, 50, 52, 18, 39, 44, 53, 54]]
[[7,9,10,21,47,54],[10, 13, 35, 40, 16, 37, 42, 49, 38, 43, 50, 18, 39, 51, 53, 54]]
[[4,8,13,28,44,101],[10, 13, 35, 40, 16, 37, 42, 49, 38, 43, 52, 18, 39, 51, 53, 54]]
[[3,7,12,23,28,112],[10, 13, 35, 40, 16, 37, 42, 38, 43, 50, 52, 18, 39, 51, 53, 54]]
[[7,9,16,25,27,36],[10, 13, 35, 40, 16, 37, 42, 49, 38, 50, 52, 18, 39, 44, 51, 53]]
[[5,7,14,19,30,82],[10, 13, 35, 40, 16, 37, 49, 38, 43, 50, 52, 18, 39, 44, 51, 53]]
[[6,8,15,24,36,71],[10, 13, 35, 16, 37, 42, 49, 38, 43, 50, 52, 18, 39, 44, 51, 54]]
[[3,13,9,37,38,49],[10, 13, 35, 16, 37, 42, 49, 38, 43, 50, 52, 18, 39, 44, 53, 54]]
[[2,12,11,36,22,63],[10, 13, 35, 16, 37, 42, 49, 38, 43, 50, 52, 18, 39, 51, 53, 54]]
[[3,9,15,21,23,87],[10, 13, 40, 16, 37, 42, 49, 38, 43, 50, 52, 18, 39, 44, 53, 54]]
[[4,10,16,18,24,106],[10, 13, 40, 16, 37, 42, 49, 38, 43, 50, 52, 18, 39, 51, 53, 54]]
[[5,5,17,9,55,89],[10, 13, 34, 35, 40, 16, 37, 42, 49, 38, 43, 50, 52, 39, 44, 53]]
[[4,8,10,16,54,56],[10, 13, 34, 35, 40, 16, 37, 42, 49, 43, 50, 39, 44, 51, 53, 54]]
[[1,13,7,25,36,49],[10, 13, 34, 35, 40, 16, 37, 42, 49, 43, 52, 39, 44, 51, 53, 54]]
[[2,6,5,38,37,39],[10, 13, 34, 35, 40, 16, 37, 42, 43, 50, 52, 39, 44, 51, 53, 54]]
[[5,15,8,23,30,66],[10, 13, 34, 35, 16, 37, 42, 49, 43, 50, 52, 39, 44, 51, 53, 54]]
[[2,10,5,30,37,55],[10, 13, 34, 35, 40, 16, 42, 38, 43, 50, 52, 39, 44, 51, 53, 54]]
[[3,9,6,25,43,114],[10, 13, 34, 35, 16, 42, 49, 38, 43, 50, 52, 39, 44, 51, 53, 54]]
[[3,9,21,21,23,75],[10, 13, 34, 40, 16, 42, 49, 38, 43, 50, 52, 39, 44, 51, 53, 54]]
[[4,12,13,20,24,93],[10, 13, 35, 40, 16, 37, 42, 49, 43, 50, 52, 39, 44, 51, 53, 54]]
[[4,10,16,30,34,58],[10, 13, 34, 35, 40, 37, 42, 49, 17, 38, 43, 18, 39, 44, 51, 54]]
[[5,9,14,21,50,72],[10, 13, 34, 35, 40, 37, 42, 49, 17, 38, 43, 18, 39, 44, 53, 54]]
[[4,8,13,20,39,89],[10, 13, 34, 35, 40, 37, 42, 17, 38, 43, 50, 18, 39, 44, 53, 54]]
[[4,8,16,20,24,116],[10, 13, 34, 35, 40, 37, 42, 17, 38, 43, 52, 18, 39, 44, 51, 54]]
[[3,11,15,19,33,89],[10, 13, 34, 35, 40, 37, 42, 17, 38, 43, 52, 18, 39, 44, 53, 54]]
[[8,10,14,22,18,40],[10, 13, 34, 35, 40, 37, 42, 49, 17, 38, 43, 18, 39, 51, 53, 54]]
[[7,7,10,31,32,70],[10, 13, 34, 35, 40, 37, 42, 17, 38, 43, 50, 18, 39, 51, 53, 54]]
