[[0, 1, 4, 5, 7], [2, 4], [3, 5], [6, 7]]
[[7,9,16,17,37,54],[14, 35, 40, 18, 39, 53, 54]]
[[7,9,10,25,22,96],[14, 35, 42, 18, 39, 51, 53]]
[[4,10,7,38,29,79],[14, 35, 43, 18, 39, 44, 53]]
[[7,9,13,21,42,51],[14, 35, 43, 18, 39, 51, 53]]
[[7,7,13,23,32,73],[14, 35, 50, 18, 39, 44, 54]]
[[6,6,18,18,51,60],[14, 35, 52, 18, 39, 44, 54]]
[[6,8,15,20,41,59],[14, 35, 49, 18, 39, 53, 54]]
[[5,9,8,21,50,54],[14, 35, 50, 18, 39, 51, 53]]
[[5,7,14,23,35,88],[14, 35, 50, 18, 39, 53, 54]]
[[6,6,12,14,51,78],[14, 35, 52, 18, 39, 51, 53]]
[[5,11,17,15,20,119],[14, 35, 52, 18, 39, 51, 54]]
[[2,10,8,38,32,58],[14, 35, 52, 18, 39, 53, 54]]
[[6,12,9,20,41,69],[14, 35, 40, 42, 49, 18, 53]]
[[6,8,9,16,41,65],[14, 35, 40, 42, 50, 18, 54]]
[[6,10,15,22,26,79],[14, 35, 40, 42, 52, 18, 53]]
[[5,13,8,21,50,58],[14, 35, 40, 43, 52, 18, 51]]
[[8,8,14,16,38,68],[14, 35, 40, 18, 44, 51, 53]]
[[6,12,12,24,26,72],[14, 35, 40, 18, 44, 53, 54]]
[[6,10,12,18,26,100],[14, 35, 40, 49, 50, 18, 53]]
[[8,10,11,18,33,73],[14, 35, 40, 50, 52, 18, 53]]
[[6,8,9,16,41,65],[14, 35, 42, 49, 43, 18, 53]]
[[4,14,10,18,19,110],[14, 35, 42, 43, 50, 18, 54]]
[[8,10,11,26,23,43],[14, 35, 42, 18, 44, 53, 54]]
[[7,11,10,31,22,50],[14, 35, 42, 49, 50, 18, 54]]
[[7,9,16,17,32,72],[14, 35, 42, 49, 52, 18, 53]]
[[7,9,16,17,32,60],[14, 35, 42, 18, 51, 53, 54]]
[[6,12,12,20,31,60],[14, 35, 43, 50, 52, 18, 44]]
[[5,11,8,35,45,62],[14, 35, 49, 43, 50, 18, 54]]
[[6,10,15,22,36,73],[14, 35, 49, 43, 52, 18, 51]]
[[7,11,13,23,22,47],[14, 35, 43, 50, 52, 18, 54]]
[[7,9,10,37,27,48],[14, 35, 43, 18, 51, 53, 54]]
[[5,11,11,27,30,71],[14, 35, 49, 50, 52, 18, 44]]
[[7,7,13,15,42,85],[14, 35, 49, 18, 44, 51, 53]]
[[7,11,13,23,27,47],[14, 35, 50, 18, 44, 51, 54]]
[[8,10,11,22,28,55],[14, 35, 50, 18, 44, 53, 54]]
