[ 0, 1, 5, 40, 16, 43, 50, 52, 18, 51, 53 ],1
[ 0, 1, 5, 16, 42, 43, 50, 52, 18, 51, 53 ],1
[ 0, 1, 5, 16, 49, 43, 50, 52, 18, 51, 53 ],1
[ 0, 1, 5, 40, 16, 42, 49, 43, 50, 52, 44 ],1
[ 0, 1, 5, 16, 42, 49, 43, 52, 44, 51, 53 ],1
[ 0, 1, 5, 16, 42, 49, 43, 52, 51, 53, 54 ],1
[ 0, 1, 5, 40, 42, 17, 43, 50, 18, 51, 54 ],1
[ 0, 1, 5, 40, 42, 43, 50, 52, 18, 44, 51 ],1
[ 0, 1, 5, 42, 49, 43, 50, 52, 44, 51, 53 ],1
[ 0, 1, 10, 14, 40, 7, 16, 8, 17, 9, 53 ],1
[ 0, 1, 10, 14, 7, 16, 8, 9, 18, 44, 53 ],1
[ 0, 1, 10, 14, 40, 7, 16, 8, 50, 9, 53 ],1
[ 0, 1, 10, 14, 7, 49, 8, 17, 52, 9, 53 ],1
[ 0, 1, 10, 7, 16, 8, 17, 43, 52, 9, 53 ],1
[ 0, 1, 10, 7, 16, 49, 8, 9, 18, 44, 53 ],1
[ 0, 1, 10, 7, 16, 8, 52, 9, 18, 44, 53 ],1
[ 0, 1, 10, 40, 7, 16, 8, 9, 44, 51, 53 ],1
[ 0, 1, 10, 7, 8, 17, 43, 9, 44, 51, 53 ],1
[ 0, 1, 10, 7, 42, 8, 52, 9, 18, 44, 51 ],1
[ 0, 1, 10, 40, 7, 42, 49, 8, 52, 9, 53 ],1
[ 0, 1, 10, 40, 7, 8, 43, 50, 52, 9, 44 ],1
[ 0, 1, 10, 40, 7, 8, 52, 9, 44, 51, 53 ],1
[ 10, 5, 7, 16, 49, 8, 17, 50, 9, 18, 44, 51, 53 ],1
[ 0, 1, 10, 40, 7, 49, 8, 9, 51, 53, 54 ],1
[ 0, 1, 10, 7, 42, 8, 52, 9, 44, 51, 53 ],1
[ 0, 1, 10, 7, 8, 43, 52, 9, 44, 51, 53 ],1
[ 0, 1, 14, 7, 16, 8, 52, 9, 18, 51, 53 ],1
[ 0, 1, 14, 40, 7, 8, 17, 50, 52, 9, 44 ],1
[ 0, 1, 14, 7, 8, 17, 52, 9, 44, 51, 53 ],1
[ 0, 1, 14, 7, 8, 17, 52, 9, 44, 53, 54 ],1
[ 0, 1, 14, 7, 49, 8, 17, 9, 51, 53, 54 ],1
[ 0, 1, 14, 7, 8, 50, 52, 9, 18, 51, 53 ],1
[ 0, 1, 40, 7, 16, 8, 17, 43, 52, 9, 44 ],2
[ 0, 1, 40, 7, 16, 8, 17, 9, 51, 53, 54 ],2
[ 0, 1, 7, 16, 8, 43, 52, 9, 18, 51, 53 ],1
[ 0, 1, 7, 16, 49, 8, 52, 9, 18, 44, 53 ],1
[ 0, 1, 7, 16, 8, 50, 52, 9, 18, 44, 51 ],1
[ 0, 1, 40, 7, 8, 17, 52, 9, 18, 51, 54 ],1
[ 0, 1, 7, 42, 8, 17, 50, 9, 18, 53, 54 ],1
[ 0, 1, 7, 8, 17, 43, 52, 9, 44, 51, 53 ],1
[ 0, 1, 7, 8, 43, 50, 52, 9, 18, 51, 53 ],1
[ 0, 1, 10, 14, 7, 16, 42, 8, 52, 18, 53 ],1
[ 0, 1, 10, 14, 7, 16, 8, 43, 52, 18, 53 ],1
[ 0, 1, 10, 14, 40, 7, 16, 8, 50, 44, 53 ],1
[ 0, 1, 10, 14, 7, 16, 42, 8, 50, 44, 53 ],1
[ 0, 1, 10, 14, 40, 7, 8, 17, 52, 18, 44 ],1
[ 0, 1, 10, 14, 7, 8, 17, 50, 52, 51, 54 ],1
[ 0, 1, 10, 40, 7, 16, 8, 17, 52, 44, 53 ],1
[ 0, 1, 10, 7, 16, 42, 8, 17, 50, 44, 53 ],1
[ 0, 1, 10, 7, 16, 8, 17, 50, 52, 44, 53 ],1
[ 0, 1, 10, 7, 16, 8, 17, 50, 52, 51, 53 ],1
