[ 10, 5, 40, 42, 49, 8, 17, 43, 52, 9, 18, 44, 53, 54 ],1
[ 10, 5, 40, 42, 49, 8, 17, 43, 52, 9, 18, 51, 53, 54 ],1
[ 10, 5, 40, 42, 49, 8, 17, 50, 52, 9, 18, 44, 51, 53 ],1
[ 10, 5, 40, 42, 49, 8, 17, 50, 52, 9, 18, 44, 51, 54 ],1
[ 10, 5, 40, 49, 8, 17, 43, 50, 52, 9, 18, 44, 51, 53 ],1
[ 10, 5, 40, 42, 49, 8, 17, 43, 50, 9, 44, 51, 53, 54 ],1
[ 10, 5, 40, 42, 49, 8, 17, 43, 52, 9, 44, 51, 53, 54 ],1
[ 10, 5, 40, 42, 49, 8, 17, 50, 52, 9, 44, 51, 53, 54 ],1
[ 10, 5, 40, 49, 8, 17, 43, 50, 52, 9, 44, 51, 53, 54 ],1
[ 10, 5, 14, 40, 16, 42, 49, 8, 17, 43, 52, 18, 44, 51 ],1
[ 10, 5, 14, 40, 16, 42, 8, 17, 43, 50, 52, 18, 44, 53 ],2
[ 10, 5, 14, 40, 16, 42, 8, 17, 43, 50, 52, 18, 44, 54 ],2
[ 10, 5, 14, 40, 16, 42, 49, 8, 17, 43, 50, 18, 51, 53 ],2
[ 10, 5, 14, 40, 16, 42, 49, 8, 17, 43, 50, 18, 51, 54 ],2
[ 10, 5, 14, 40, 16, 42, 49, 8, 17, 43, 50, 18, 53, 54 ],1
[ 10, 5, 14, 40, 16, 42, 8, 17, 43, 50, 52, 18, 51, 53 ],1
[ 10, 5, 14, 40, 16, 42, 8, 17, 43, 50, 52, 18, 53, 54 ],2
[ 10, 5, 14, 40, 16, 42, 49, 8, 17, 50, 52, 18, 44, 51 ],6
[ 10, 5, 14, 40, 16, 42, 49, 8, 17, 50, 52, 18, 44, 53 ],1
[ 10, 5, 14, 40, 16, 49, 8, 17, 43, 50, 52, 18, 44, 53 ],1
[ 10, 5, 14, 40, 16, 49, 8, 17, 43, 50, 52, 18, 51, 53 ],1
[ 1, 40, 8, 17, 43, 53 ],1
[ 10, 5, 14, 40, 16, 49, 8, 17, 50, 18, 44, 51, 53, 54 ],1
[ 10, 5, 14, 40, 16, 49, 8, 17, 52, 18, 44, 51, 53, 54 ],1
[ 10, 5, 14, 40, 16, 8, 17, 50, 52, 18, 44, 51, 53, 54 ],1
[ 10, 5, 14, 16, 42, 49, 8, 17, 43, 50, 52, 18, 44, 54 ],2
[ 10, 5, 14, 16, 42, 49, 8, 17, 43, 18, 44, 51, 53, 54 ],1
[ 10, 5, 14, 16, 42, 8, 17, 43, 50, 18, 44, 51, 53, 54 ],1
[ 10, 5, 14, 16, 42, 49, 8, 17, 43, 50, 52, 18, 51, 53 ],2
[ 10, 5, 14, 16, 42, 49, 8, 17, 43, 50, 52, 18, 51, 54 ],2
[ 10, 5, 14, 16, 42, 49, 8, 17, 43, 50, 52, 18, 53, 54 ],1
[ 10, 5, 14, 16, 42, 49, 8, 17, 50, 18, 44, 51, 53, 54 ],2
[ 10, 5, 14, 16, 49, 8, 17, 43, 50, 18, 44, 51, 53, 54 ],1
[ 10, 5, 14, 16, 8, 17, 43, 50, 52, 18, 44, 51, 53, 54 ],1
[ 10, 5, 14, 16, 49, 8, 17, 50, 52, 18, 44, 51, 53, 54 ],1
[ 10, 5, 14, 40, 16, 42, 49, 8, 17, 43, 50, 44, 51, 54 ],1
[ 10, 5, 14, 40, 16, 42, 8, 17, 43, 50, 52, 44, 51, 54 ],1
[ 10, 5, 14, 16, 42, 49, 8, 17, 43, 50, 52, 44, 51, 54 ],1
[ 10, 5, 14, 40, 16, 42, 49, 8, 43, 18, 44, 51, 53, 54 ],1
[ 0, 10, 14, 40, 7, 16, 49, 8, 17, 50, 9, 54 ],1
[ 10, 5, 14, 40, 16, 49, 8, 50, 52, 18, 44, 51, 53, 54 ],1
[ 10, 5, 14, 40, 42, 49, 8, 17, 43, 18, 44, 51, 53, 54 ],1
[ 10, 5, 14, 40, 42, 49, 8, 43, 50, 18, 44, 51, 53, 54 ],1
[ 10, 5, 14, 40, 42, 49, 8, 43, 52, 18, 44, 51, 53, 54 ],1
[ 10, 5, 40, 16, 49, 8, 17, 43, 50, 18, 44, 51, 53, 54 ],1
[ 10, 5, 40, 16, 49, 8, 43, 50, 52, 18, 44, 51, 53, 54 ],1
[ 10, 5, 40, 49, 8, 17, 43, 50, 52, 18, 44, 51, 53, 54 ],1
[ 10, 5, 14, 40, 16, 42, 49, 17, 43, 50, 9, 18, 51, 53 ],1
[ 10, 5, 14, 40, 16, 42, 49, 17, 43, 50, 9, 18, 53, 54 ],1
[ 10, 5, 14, 16, 42, 49, 17, 43, 50, 52, 9, 18, 44, 53 ],1
[ 10, 5, 14, 16, 42, 49, 17, 43, 50, 52, 9, 18, 51, 53 ],1
[ 10, 5, 14, 40, 16, 42, 49, 43, 50, 52, 9, 18, 44, 51 ],1
