[[0, 5], [2, 4], [3, 5], [6, 7]]
[[3,5,12,33,28,68],[10, 14, 16, 17, 52, 39, 51]]
[[2,8,11,28,37,65],[10, 14, 40, 16, 17, 52, 51]]
[[4,8,13,28,39,41],[10, 14, 16, 42, 17, 52, 51]]
[[4,12,19,24,14,87],[10, 14, 16, 42, 17, 52, 53]]
[[3,9,12,17,38,60],[10, 14, 16, 17, 43, 52, 51]]
[[5,9,8,33,25,90],[10, 14, 16, 17, 43, 52, 53]]
[[1,3,1,31,51,63],[10, 14, 16, 17, 52, 44, 51]]
[[3,11,9,39,33,59],[10, 14, 16, 17, 52, 44, 53]]
[[4,6,16,18,39,108],[10, 14, 16, 49, 17, 52, 53]]
[[2,4,8,24,22,76],[10, 14, 16, 17, 50, 52, 54]]
[[1,3,1,31,36,81],[10, 14, 16, 17, 52, 51, 54]]
[[5,11,14,23,25,68],[10, 34, 14, 16, 52, 18, 51]]
[[5,7,20,15,35,76],[10, 14, 35, 16, 52, 18, 51]]
[[3,7,6,23,33,52],[10, 14, 40, 16, 52, 18, 51]]
[[5,11,8,23,25,92],[10, 14, 16, 49, 52, 18, 51]]
[[2,6,8,26,22,72],[10, 14, 16, 52, 18, 51, 54]]
[[4,4,16,20,49,94],[10, 34, 14, 16, 37, 52, 53]]
[[5,9,14,29,30,60],[10, 34, 14, 40, 16, 52, 53]]
[[6,10,12,10,36,112],[10, 34, 14, 16, 43, 52, 53]]
[[5,7,11,23,35,49],[10, 34, 14, 16, 49, 52, 53]]
[[5,7,14,23,25,82],[10, 34, 14, 16, 50, 52, 53]]
[[4,8,19,16,24,107],[10, 34, 14, 16, 52, 53, 54]]
[[4,6,13,18,44,117],[10, 14, 35, 16, 37, 52, 53]]
[[3,5,9,13,33,89],[10, 14, 35, 16, 38, 52, 51]]
[[6,12,12,20,31,78],[10, 14, 35, 16, 43, 52, 53]]
[[6,6,18,14,51,66],[10, 14, 35, 16, 52, 44, 53]]
[[5,9,11,29,15,69],[10, 14, 35, 16, 49, 52, 53]]
[[5,7,14,11,45,100],[10, 14, 16, 37, 52, 39, 53]]
[[4,8,13,44,19,59],[10, 14, 40, 16, 37, 52, 53]]
[[6,12,12,24,21,72],[10, 14, 16, 37, 42, 52, 53]]
[[5,9,14,25,40,48],[10, 14, 16, 37, 43, 52, 53]]
[[5,5,14,33,35,68],[10, 14, 16, 37, 52, 44, 53]]
[[4,6,10,14,54,90],[10, 14, 16, 38, 52, 39, 51]]
[[5,7,8,15,25,64],[10, 14, 16, 42, 38, 52, 51]]
[[4,6,10,22,24,78],[10, 14, 16, 38, 43, 52, 51]]
[[7,11,7,19,52,47],[10, 14, 16, 43, 52, 39, 53]]
[[3,7,24,19,18,94],[10, 14, 16, 52, 39, 53, 54]]
[[4,6,19,14,39,99],[10, 14, 40, 16, 43, 52, 53]]
[[3,7,12,35,38,88],[10, 14, 40, 16, 49, 52, 53]]
[[3,3,6,27,28,48],[10, 14, 40, 16, 50, 52, 53]]
[[4,12,10,24,24,78],[10, 14, 40, 16, 52, 53, 54]]
[[4,8,7,20,59,53],[10, 14, 16, 42, 52, 44, 53]]
[[5,7,17,11,35,91],[10, 14, 16, 42, 49, 52, 53]]
[[5,11,17,19,20,101],[10, 14, 16, 42, 50, 52, 53]]
[[6,10,15,26,21,55],[10, 14, 16, 42, 52, 51, 53]]
[[4,4,10,8,24,52],[10, 14, 16, 49, 43, 52, 53]]
[[4,8,19,24,39,77],[10, 14, 16, 50, 52, 44, 53]]
[[3,5,9,17,28,77],[10, 14, 16, 52, 44, 51, 53]]
[[3,7,15,27,23,85],[10, 14, 16, 52, 44, 53, 54]]
[[5,9,14,25,45,60],[10, 14, 16, 49, 50, 52, 53]]
[[2,6,14,26,32,66],[10, 14, 16, 49, 52, 53, 54]]
[[6,12,12,24,21,72],[10, 14, 16, 50, 52, 51, 53]]
[[2,4,11,28,42,91],[10, 14, 16, 50, 52, 53, 54]]
[[1,5,4,13,21,80],[10, 14, 16, 52, 51, 53, 54]]
[[5,11,11,19,35,71],[10, 34, 14, 17, 52, 18, 51]]
[[5,9,23,21,25,57],[10, 34, 14, 17, 52, 18, 53]]
[[5,11,8,27,55,56],[10, 14, 17, 38, 52, 18, 53]]
[[3,7,9,19,23,103],[10, 14, 40, 17, 52, 18, 51]]
[[3,5,18,21,33,68],[10, 14, 40, 17, 52, 18, 53]]
[[2,6,8,22,12,102],[10, 14, 17, 52, 18, 44, 51]]
[[2,8,8,32,17,80],[10, 14, 17, 52, 18, 44, 53]]
[[3,7,21,19,33,67],[10, 14, 49, 17, 52, 18, 51]]
[[5,11,14,15,45,56],[10, 14, 49, 17, 52, 18, 53]]
[[3,7,12,23,33,124],[10, 14, 17, 50, 52, 18, 51]]
[[3,7,9,23,53,43],[10, 14, 17, 50, 52, 18, 54]]
[[2,6,5,38,42,51],[10, 14, 17, 52, 18, 51, 54]]
[[3,9,12,37,28,66],[10, 34, 14, 35, 17, 52, 53]]
[[3,7,15,27,38,49],[10, 34, 14, 17, 38, 52, 53]]
[[3,9,12,17,38,60],[10, 34, 14, 40, 17, 52, 51]]
[[3,7,12,31,18,76],[10, 34, 14, 40, 17, 52, 53]]
[[4,8,13,28,39,41],[10, 34, 14, 17, 43, 52, 51]]
[[5,9,11,25,55,57],[10, 34, 14, 49, 17, 52, 53]]
[[3,9,9,25,33,105],[10, 34, 14, 17, 50, 52, 54]]
[[4,8,16,20,29,80],[10, 34, 14, 17, 52, 51, 54]]
[[2,14,14,22,42,92],[10, 34, 14, 17, 52, 53, 54]]
[[4,8,10,24,39,86],[10, 14, 35, 37, 17, 52, 53]]
[[4,6,16,18,39,108],[10, 14, 35, 17, 52, 39, 53]]
[[3,5,12,33,28,68],[10, 14, 35, 42, 17, 52, 51]]
[[4,8,7,16,24,53],[10, 14, 35, 17, 52, 44, 51]]
[[4,12,13,16,34,87],[10, 14, 35, 17, 52, 44, 53]]
[[3,5,12,33,28,68],[10, 14, 35, 49, 17, 52, 51]]
[[5,13,14,17,35,70],[10, 14, 35, 17, 50, 52, 53]]
[[4,6,16,26,39,90],[10, 14, 37, 17, 38, 52, 53]]
[[3,7,15,23,33,127],[10, 14, 37, 17, 52, 39, 51]]
[[5,11,14,23,25,92],[10, 14, 37, 17, 52, 39, 53]]
[[2,4,11,24,12,85],[10, 14, 40, 37, 17, 52, 51]]
[[4,8,13,24,54,77],[10, 14, 37, 42, 17, 52, 51]]
[[4,6,13,18,44,69],[10, 14, 37, 42, 17, 52, 53]]
[[3,11,15,15,33,71],[10, 14, 37, 17, 43, 52, 51]]
[[5,9,14,17,55,66],[10, 14, 37, 17, 43, 52, 53]]
[[3,5,18,17,38,116],[10, 14, 37, 17, 52, 44, 51]]
[[5,15,8,27,20,72],[10, 14, 37, 17, 52, 44, 53]]
[[4,8,13,36,29,83],[10, 14, 37, 17, 50, 52, 53]]
[[2,6,20,22,22,90],[10, 14, 37, 17, 50, 52, 54]]
[[5,11,17,23,20,77],[10, 14, 37, 17, 52, 51, 53]]
[[3,5,18,17,28,104],[10, 14, 40, 17, 38, 52, 51]]
[[5,9,11,21,30,87],[10, 14, 42, 17, 38, 52, 53]]
[[4,10,13,22,34,91],[10, 14, 17, 38, 43, 52, 53]]
[[4,8,10,12,34,80],[10, 14, 17, 38, 52, 44, 51]]
[[4,10,13,22,39,73],[10, 14, 17, 38, 52, 44, 53]]
[[5,11,17,19,35,77],[10, 14, 17, 38, 50, 52, 53]]
[[3,5,21,13,23,101],[10, 14, 17, 38, 50, 52, 54]]
[[6,12,9,20,51,39],[10, 14, 17, 38, 52, 51, 53]]
[[4,12,16,20,19,96],[10, 14, 17, 38, 52, 51, 54]]
[[4,8,13,28,39,41],[10, 14, 42, 17, 52, 39, 51]]
[[5,9,11,21,55,75],[10, 14, 17, 43, 52, 39, 53]]
[[3,7,9,39,38,61],[10, 14, 17, 52, 39, 44, 53]]
[[6,12,9,28,21,87],[10, 14, 17, 50, 52, 39, 53]]
[[4,12,10,24,24,84],[10, 14, 17, 50, 52, 39, 54]]
[[3,7,15,15,8,85],[10, 14, 17, 52, 39, 51, 54]]
[[1,5,4,25,16,80],[10, 14, 40, 42, 17, 52, 51]]
[[2,8,11,36,27,89],[10, 14, 40, 17, 43, 52, 51]]
[[2,10,2,26,42,88],[10, 14, 40, 17, 43, 52, 53]]
[[1,5,4,25,16,80],[10, 14, 40, 49, 17, 52, 51]]
[[3,9,18,25,23,96],[10, 14, 40, 49, 17, 52, 53]]
[[1,5,4,25,41,74],[10, 14, 40, 17, 50, 52, 51]]
[[3,5,9,17,33,41],[10, 14, 40, 17, 50, 52, 54]]
[[2,6,17,18,12,75],[10, 14, 40, 17, 52, 53, 54]]
[[2,4,17,20,27,85],[10, 14, 42, 17, 43, 52, 51]]
[[2,8,5,24,32,29],[10, 14, 42, 17, 52, 44, 51]]
[[4,14,10,26,24,80],[10, 14, 42, 17, 52, 44, 53]]
[[3,5,18,17,38,116],[10, 14, 42, 49, 17, 52, 51]]
[[3,5,12,33,33,74],[10, 14, 42, 17, 50, 52, 51]]
[[4,8,19,24,24,101],[10, 14, 42, 17, 52, 51, 53]]
[[2,8,8,28,37,92],[10, 14, 42, 17, 52, 51, 54]]
[[3,5,15,17,33,95],[10, 14, 17, 43, 52, 44, 53]]
[[2,8,11,28,37,65],[10, 14, 49, 17, 43, 52, 51]]
[[4,8,7,12,44,41],[10, 14, 49, 17, 43, 52, 53]]
[[2,8,5,16,42,77],[10, 14, 17, 43, 50, 52, 51]]
[[4,10,16,22,29,64],[10, 14, 17, 43, 50, 52, 53]]
[[2,8,14,24,12,68],[10, 14, 17, 43, 50, 52, 54]]
[[2,6,5,22,32,39],[10, 14, 17, 50, 52, 44, 51]]
[[4,8,10,20,29,62],[10, 14, 17, 50, 52, 44, 53]]
[[4,10,10,22,24,70],[10, 14, 17, 50, 52, 44, 54]]
[[3,7,6,35,38,82],[10, 14, 17, 52, 44, 51, 53]]
[[3,9,9,25,33,51],[10, 14, 49, 17, 50, 52, 53]]
[[1,9,1,33,41,57],[10, 14, 49, 17, 50, 52, 54]]
[[2,4,14,28,37,100],[10, 14, 49, 17, 52, 51, 54]]
[[2,12,5,20,47,99],[10, 14, 49, 17, 52, 53, 54]]
[[4,8,13,44,24,71],[10, 14, 17, 50, 52, 51, 53]]
[[3,3,12,15,33,120],[10, 34, 14, 37, 52, 18, 51]]
[[4,4,16,20,44,100],[10, 34, 14, 38, 52, 18, 53]]
[[5,11,14,23,35,80],[10, 34, 14, 52, 18, 39, 51]]
[[5,11,14,23,35,80],[10, 34, 14, 43, 52, 18, 51]]
[[5,11,14,23,25,68],[10, 34, 14, 52, 18, 44, 51]]
[[4,8,10,20,54,56],[10, 34, 14, 49, 52, 18, 51]]
[[4,6,10,18,44,84],[10, 34, 14, 50, 52, 18, 51]]
[[3,7,18,23,23,112],[10, 14, 35, 37, 52, 18, 51]]
[[5,11,8,23,25,92],[10, 14, 35, 52, 18, 39, 51]]
[[4,8,22,20,34,80],[10, 14, 35, 40, 52, 18, 51]]
[[4,6,10,22,24,78],[10, 14, 35, 42, 52, 18, 51]]
[[5,7,8,15,25,64],[10, 14, 35, 43, 52, 18, 51]]
[[5,7,20,15,35,76],[10, 14, 35, 52, 18, 44, 51]]
[[4,10,13,30,29,103],[10, 14, 35, 50, 52, 18, 54]]
[[5,7,17,27,40,85],[10, 14, 37, 38, 52, 18, 53]]
[[4,6,16,14,24,78],[10, 14, 37, 52, 18, 39, 51]]
[[3,7,6,23,33,52],[10, 14, 40, 37, 52, 18, 51]]
[[4,10,16,14,34,82],[10, 14, 37, 43, 52, 18, 51]]
[[5,11,8,23,25,92],[10, 14, 37, 49, 52, 18, 51]]
[[3,7,15,31,33,67],[10, 14, 37, 50, 52, 18, 54]]
[[4,6,16,26,44,72],[10, 14, 37, 52, 18, 51, 54]]
[[6,12,12,20,31,78],[10, 14, 42, 38, 52, 18, 53]]
[[6,10,15,18,36,85],[10, 14, 38, 50, 52, 18, 53]]
[[5,7,14,23,45,64],[10, 14, 40, 52, 18, 39, 51]]
[[4,6,10,14,54,90],[10, 14, 52, 18, 39, 44, 51]]
[[5,7,20,15,35,76],[10, 14, 49, 52, 18, 39, 51]]
[[4,6,16,10,14,72],[10, 14, 52, 18, 39, 51, 54]]
[[3,7,18,23,23,112],[10, 14, 40, 43, 52, 18, 51]]
[[5,7,8,15,25,64],[10, 14, 40, 52, 18, 44, 51]]
[[2,6,8,34,22,84],[10, 14, 40, 50, 52, 18, 51]]
[[3,5,9,13,33,89],[10, 14, 42, 43, 52, 18, 51]]
[[2,4,11,16,22,109],[10, 14, 42, 50, 52, 18, 54]]
[[4,6,10,22,24,78],[10, 14, 43, 52, 18, 44, 51]]
[[3,3,18,23,43,84],[10, 14, 49, 43, 52, 18, 51]]
[[3,5,15,17,33,59],[10, 14, 43, 50, 52, 18, 51]]
[[3,5,12,17,33,146],[10, 14, 43, 50, 52, 18, 54]]
[[4,6,10,26,34,60],[10, 14, 43, 52, 18, 51, 54]]
[[3,7,24,23,23,88],[10, 14, 49, 52, 18, 44, 51]]
[[4,6,22,10,34,84],[10, 14, 52, 18, 44, 51, 54]]
[[4,6,16,18,44,108],[10, 14, 49, 50, 52, 18, 51]]
[[2,6,14,30,32,78],[10, 14, 49, 50, 52, 18, 54]]
[[6,10,12,22,46,58],[10, 34, 14, 35, 38, 52, 51]]
[[5,7,11,23,35,49],[10, 34, 14, 35, 52, 39, 53]]
