[[0, 5], [2, 4], [3, 5], [6, 7]]
[[4,8,13,44,24,71],[10, 13, 34, 14, 37, 42, 49, 17, 38, 52, 18, 51, 53]]
[[2,10,11,22,47,67],[10, 13, 34, 14, 37, 42, 49, 17, 38, 52, 18, 53, 54]]
[[2,8,14,28,17,98],[10, 13, 34, 14, 37, 42, 17, 38, 50, 52, 18, 53, 54]]
[[1,5,10,17,31,68],[10, 13, 34, 14, 37, 42, 17, 38, 52, 18, 51, 53, 54]]
[[3,5,9,17,33,155],[10, 13, 34, 14, 37, 17, 38, 43, 50, 52, 18, 44, 51]]
[[3,11,9,11,43,71],[10, 13, 34, 14, 37, 17, 38, 43, 50, 52, 18, 44, 53]]
[[3,5,12,17,13,74],[10, 13, 34, 14, 37, 17, 38, 43, 50, 52, 18, 44, 54]]
[[2,8,11,32,22,77],[10, 13, 34, 14, 37, 17, 38, 43, 52, 18, 44, 51, 54]]
[[2,8,8,24,32,104],[10, 13, 34, 14, 37, 49, 17, 38, 43, 50, 52, 18, 54]]
[[3,5,9,17,33,35],[10, 13, 34, 14, 37, 49, 17, 38, 43, 52, 18, 51, 54]]
[[1,9,7,25,31,63],[10, 13, 34, 14, 37, 49, 17, 38, 43, 52, 18, 53, 54]]
[[5,7,11,19,30,49],[10, 13, 34, 14, 37, 17, 38, 43, 50, 52, 18, 51, 53]]
[[1,11,7,19,36,77],[10, 13, 34, 14, 37, 17, 38, 43, 50, 52, 18, 53, 54]]
[[2,6,17,30,32,99],[10, 13, 34, 14, 37, 49, 17, 38, 50, 52, 18, 44, 51]]
[[4,10,10,22,29,100],[10, 13, 34, 14, 37, 49, 17, 38, 50, 52, 18, 44, 53]]
[[3,7,21,23,23,79],[10, 13, 34, 14, 37, 49, 17, 38, 52, 18, 44, 51, 53]]
[[1,9,7,25,31,57],[10, 13, 34, 14, 37, 49, 17, 38, 52, 18, 44, 53, 54]]
[[3,5,15,13,38,107],[10, 13, 34, 14, 37, 17, 38, 50, 52, 18, 44, 51, 53]]
[[1,5,10,17,31,68],[10, 13, 34, 14, 37, 17, 38, 50, 52, 18, 44, 53, 54]]
[[4,10,13,34,24,91],[10, 13, 34, 14, 37, 49, 17, 38, 50, 52, 18, 51, 53]]
[[1,9,7,25,31,57],[10, 13, 34, 14, 37, 17, 38, 50, 52, 18, 51, 53, 54]]
[[3,9,6,41,38,60],[10, 13, 34, 14, 40, 37, 42, 17, 52, 18, 39, 44, 51]]
[[3,9,9,17,33,75],[10, 13, 34, 14, 40, 37, 42, 17, 52, 18, 39, 44, 53]]
[[2,6,23,30,12,99],[10, 13, 34, 14, 40, 37, 42, 49, 17, 52, 18, 39, 51]]
[[4,8,22,20,34,80],[10, 13, 34, 14, 40, 37, 42, 49, 17, 52, 18, 39, 53]]
[[2,8,5,24,32,53],[10, 13, 34, 14, 40, 37, 42, 17, 50, 52, 18, 39, 51]]
[[4,8,13,16,44,77],[10, 13, 34, 14, 40, 37, 42, 17, 50, 52, 18, 39, 54]]
[[3,13,15,25,23,79],[10, 13, 34, 14, 40, 37, 42, 17, 52, 18, 39, 51, 54]]
[[1,5,4,17,31,74],[10, 13, 34, 14, 40, 37, 42, 17, 52, 18, 39, 53, 54]]
[[2,4,8,20,52,52],[10, 13, 34, 14, 40, 37, 17, 43, 52, 18, 39, 44, 51]]
[[4,12,10,24,44,78],[10, 13, 34, 14, 40, 37, 17, 43, 52, 18, 39, 44, 53]]
[[3,7,6,43,38,70],[10, 13, 34, 14, 40, 37, 49, 17, 43, 52, 18, 39, 53]]
[[3,7,12,31,33,76],[10, 13, 34, 14, 40, 37, 17, 43, 50, 52, 18, 39, 51]]
[[3,7,9,35,38,79],[10, 13, 34, 14, 40, 37, 17, 43, 50, 52, 18, 39, 53]]
[[2,6,2,26,17,54],[10, 13, 34, 14, 40, 37, 17, 43, 52, 18, 39, 51, 53]]
[[2,4,5,24,22,85],[10, 13, 34, 14, 40, 37, 17, 43, 52, 18, 39, 51, 54]]
[[2,12,5,32,42,69],[10, 13, 34, 14, 40, 37, 17, 43, 52, 18, 39, 53, 54]]
[[3,11,9,27,23,59],[10, 13, 34, 14, 40, 37, 49, 17, 52, 18, 39, 44, 51]]
[[3,7,12,31,33,88],[10, 13, 34, 14, 40, 37, 17, 50, 52, 18, 39, 44, 51]]
[[4,8,13,32,34,53],[10, 13, 34, 14, 40, 37, 17, 52, 18, 39, 44, 51, 53]]
[[2,10,11,30,22,79],[10, 13, 34, 14, 40, 37, 17, 52, 18, 39, 44, 51, 54]]
[[2,10,5,22,32,43],[10, 13, 34, 14, 40, 37, 17, 52, 18, 39, 44, 53, 54]]
[[4,10,10,22,24,82],[10, 13, 34, 14, 40, 37, 49, 17, 50, 52, 18, 39, 54]]
[[3,7,15,23,18,109],[10, 13, 34, 14, 40, 37, 49, 17, 52, 18, 39, 51, 54]]
[[2,8,11,20,27,65],[10, 13, 34, 14, 40, 37, 17, 52, 18, 39, 51, 53, 54]]
[[2,6,5,38,32,45],[10, 13, 34, 14, 37, 42, 17, 43, 52, 18, 39, 44, 53]]
[[5,9,14,25,20,90],[10, 13, 34, 14, 37, 42, 17, 43, 50, 52, 18, 39, 53]]
[[3,9,3,21,23,45],[10, 13, 34, 14, 37, 42, 17, 43, 50, 52, 18, 39, 54]]
[[2,6,8,42,42,84],[10, 13, 34, 14, 37, 42, 17, 43, 52, 18, 39, 51, 54]]
[[1,5,4,33,36,92],[10, 13, 34, 14, 37, 42, 49, 17, 52, 18, 39, 44, 51]]
[[1,9,4,17,21,66],[10, 13, 34, 14, 37, 42, 17, 50, 52, 18, 39, 44, 51]]
[[3,5,15,29,43,77],[10, 13, 34, 14, 37, 42, 17, 50, 52, 18, 39, 44, 53]]
[[3,9,15,29,33,93],[10, 13, 34, 14, 37, 42, 17, 50, 52, 18, 39, 44, 54]]
[[4,10,7,22,59,67],[10, 13, 34, 14, 37, 42, 17, 52, 18, 39, 44, 51, 53]]
[[4,12,7,32,24,69],[10, 13, 34, 14, 37, 42, 49, 17, 50, 52, 18, 39, 51]]
[[4,6,13,22,34,63],[10, 13, 34, 14, 37, 42, 49, 17, 50, 52, 18, 39, 53]]
[[2,4,11,24,32,49],[10, 13, 34, 14, 37, 42, 49, 17, 50, 52, 18, 39, 54]]
[[1,7,7,35,41,79],[10, 13, 34, 14, 37, 42, 49, 17, 52, 18, 39, 53, 54]]
[[2,4,14,36,52,88],[10, 13, 34, 14, 37, 49, 17, 43, 52, 18, 39, 44, 51]]
[[2,6,2,26,17,54],[10, 13, 34, 14, 37, 49, 17, 43, 52, 18, 39, 44, 53]]
[[2,8,11,32,32,89],[10, 13, 34, 14, 37, 17, 43, 50, 52, 18, 39, 44, 53]]
[[3,7,12,31,23,88],[10, 13, 34, 14, 37, 17, 43, 52, 18, 39, 44, 51, 54]]
[[3,11,9,31,28,95],[10, 13, 34, 14, 37, 17, 43, 52, 18, 39, 44, 53, 54]]
[[3,7,12,15,23,64],[10, 13, 34, 14, 37, 49, 17, 43, 50, 52, 18, 39, 51]]
[[5,13,14,21,30,64],[10, 13, 34, 14, 37, 49, 17, 43, 50, 52, 18, 39, 53]]
[[4,8,7,28,24,59],[10, 13, 34, 14, 37, 49, 17, 43, 52, 18, 39, 51, 53]]
[[0,6,6,26,65,108],[10, 13, 34, 14, 37, 49, 17, 43, 52, 18, 39, 53, 54]]
[[0,8,6,24,20,50],[10, 13, 34, 14, 37, 17, 43, 50, 52, 18, 39, 53, 54]]
[[1,5,4,13,21,86],[10, 13, 34, 14, 37, 17, 43, 52, 18, 39, 51, 53, 54]]
[[1,3,4,23,31,72],[10, 13, 34, 14, 37, 49, 17, 50, 52, 18, 39, 44, 51]]
[[3,7,9,15,53,55],[10, 13, 34, 14, 37, 49, 17, 50, 52, 18, 39, 44, 54]]
[[1,9,16,21,56,78],[10, 13, 34, 14, 37, 49, 17, 50, 52, 18, 39, 53, 54]]
[[2,10,5,22,32,43],[10, 13, 34, 14, 37, 49, 17, 52, 18, 39, 51, 53, 54]]
[[2,6,5,22,32,87],[10, 13, 34, 14, 40, 37, 42, 49, 17, 43, 52, 18, 51]]
[[4,10,13,38,24,67],[10, 13, 34, 14, 40, 37, 42, 49, 17, 43, 52, 18, 53]]
[[4,16,7,24,34,73],[10, 13, 34, 14, 40, 37, 42, 17, 43, 50, 52, 18, 54]]
[[5,9,11,17,35,63],[10, 13, 34, 14, 40, 37, 42, 17, 43, 52, 18, 51, 54]]
[[3,11,18,15,48,50],[10, 13, 34, 14, 40, 37, 42, 17, 43, 52, 18, 53, 54]]
[[6,12,9,24,31,69],[10, 13, 34, 14, 40, 37, 42, 17, 50, 52, 18, 44, 53]]
[[5,9,8,21,35,60],[10, 13, 34, 14, 40, 37, 42, 17, 52, 18, 44, 51, 53]]
[[1,7,10,23,46,76],[10, 13, 34, 14, 40, 37, 42, 17, 52, 18, 44, 53, 54]]
[[3,9,9,29,23,99],[10, 13, 34, 14, 40, 37, 42, 49, 17, 50, 52, 18, 53]]
[[3,9,9,21,43,93],[10, 13, 34, 14, 40, 37, 42, 49, 17, 50, 52, 18, 54]]
[[4,8,19,16,29,95],[10, 13, 34, 14, 40, 37, 42, 49, 17, 52, 18, 51, 53]]
[[4,16,4,24,34,70],[10, 13, 34, 14, 40, 37, 42, 17, 50, 52, 18, 53, 54]]
[[3,9,9,13,18,81],[10, 13, 34, 14, 40, 37, 42, 17, 52, 18, 51, 53, 54]]
[[5,11,11,19,35,71],[10, 13, 34, 14, 40, 37, 49, 17, 43, 52, 18, 44, 51]]
[[5,15,8,31,25,48],[10, 13, 34, 14, 40, 37, 17, 43, 50, 52, 18, 44, 51]]
[[2,6,5,38,42,51],[10, 13, 34, 14, 40, 37, 17, 43, 52, 18, 44, 51, 54]]
[[2,8,11,20,27,65],[10, 13, 34, 14, 40, 37, 17, 43, 52, 18, 44, 53, 54]]
[[2,6,8,34,32,108],[10, 13, 34, 14, 40, 37, 49, 17, 43, 50, 52, 18, 51]]
[[1,7,10,31,36,88],[10, 13, 34, 14, 40, 37, 49, 17, 52, 18, 44, 53, 54]]
[[5,15,11,27,15,57],[10, 13, 34, 14, 40, 37, 17, 50, 52, 18, 44, 51, 53]]
[[4,12,7,32,19,63],[10, 13, 34, 14, 40, 37, 49, 17, 50, 52, 18, 53, 54]]
[[3,9,15,29,28,93],[10, 13, 34, 14, 40, 37, 49, 17, 52, 18, 51, 53, 54]]
[[3,11,15,11,28,77],[10, 13, 34, 14, 40, 37, 17, 50, 52, 18, 51, 53, 54]]
[[5,11,17,19,25,95],[10, 13, 34, 14, 37, 42, 17, 43, 50, 52, 18, 44, 53]]
[[5,13,11,21,25,85],[10, 13, 34, 14, 37, 42, 17, 43, 50, 52, 18, 44, 54]]
[[4,8,19,20,24,89],[10, 13, 34, 14, 37, 42, 17, 43, 52, 18, 44, 51, 53]]
[[4,12,16,20,19,96],[10, 13, 34, 14, 37, 42, 17, 43, 52, 18, 44, 51, 54]]
[[4,8,19,16,34,77],[10, 13, 34, 14, 37, 42, 49, 17, 43, 50, 52, 18, 51]]
[[4,8,7,16,34,53],[10, 13, 34, 14, 37, 42, 49, 17, 43, 50, 52, 18, 53]]
[[3,5,9,17,33,59],[10, 13, 34, 14, 37, 42, 49, 17, 43, 52, 18, 51, 54]]
[[3,13,9,29,33,73],[10, 13, 34, 14, 37, 42, 49, 17, 43, 52, 18, 53, 54]]
[[4,10,10,18,54,52],[10, 13, 34, 14, 37, 42, 49, 17, 50, 52, 18, 44, 51]]
[[4,6,10,10,24,24],[10, 13, 34, 14, 37, 42, 49, 17, 50, 52, 18, 44, 53]]
