[[2, 4], [3], [5], [6, 7]]
[4, 16, 17, 38, 18, 51]
[4, 16, 17, 38, 52, 18]
[4, 16, 17, 38, 18, 53]
[4, 16, 17, 38, 18, 54]
[4, 16, 49, 17, 18, 39]
[4, 16, 17, 50, 18, 39]
[4, 16, 17, 18, 39, 51]
[4, 16, 17, 52, 18, 39]
[4, 16, 17, 18, 39, 53]
[4, 16, 17, 18, 39, 54]
[4, 16, 49, 17, 50, 18]
[4, 16, 49, 17, 18, 51]
[4, 16, 49, 17, 52, 18]
[4, 16, 49, 17, 18, 53]
[4, 16, 49, 17, 18, 54]
[4, 16, 17, 50, 18, 51]
[4, 16, 17, 50, 52, 18]
[4, 16, 17, 50, 18, 53]
[4, 16, 17, 50, 18, 54]
[4, 16, 17, 52, 18, 51]
[4, 16, 17, 18, 51, 53]
[4, 16, 17, 18, 51, 54]
[4, 16, 17, 52, 18, 53]
[4, 16, 17, 52, 18, 54]
[4, 16, 17, 18, 53, 54]
[4, 34, 16, 37, 17, 38]
[4, 34, 16, 37, 17, 39]
[4, 34, 16, 37, 49, 17]
[4, 34, 16, 37, 17, 50]
[4, 34, 16, 37, 17, 51]
[4, 34, 16, 37, 17, 52]
[4, 34, 16, 37, 17, 53]
[4, 34, 16, 37, 17, 54]
[4, 34, 16, 17, 38, 39]
[4, 34, 16, 49, 17, 38]
[4, 34, 16, 17, 38, 50]
[4, 34, 16, 17, 38, 51]
[4, 34, 16, 17, 38, 52]
[4, 34, 16, 17, 38, 53]
[4, 34, 16, 17, 38, 54]
[4, 34, 16, 49, 17, 39]
[4, 34, 16, 17, 50, 39]
[4, 34, 16, 17, 39, 51]
[4, 34, 16, 17, 52, 39]
[4, 34, 16, 17, 39, 53]
[4, 34, 16, 17, 39, 54]
[4, 34, 16, 49, 17, 50]
[4, 34, 16, 49, 17, 51]
[4, 34, 16, 49, 17, 52]
[4, 34, 16, 49, 17, 53]
[4, 34, 16, 49, 17, 54]
[4, 34, 16, 17, 50, 51]
[4, 34, 16, 17, 50, 52]
[4, 34, 16, 17, 50, 53]
[4, 34, 16, 17, 50, 54]
[4, 34, 16, 17, 52, 51]
[4, 34, 16, 17, 51, 53]
[4, 34, 16, 17, 51, 54]
[4, 34, 16, 17, 52, 53]
[4, 34, 16, 17, 52, 54]
[4, 34, 16, 17, 53, 54]
[4, 16, 37, 17, 38, 39]
[4, 16, 37, 49, 17, 38]
[4, 16, 37, 17, 38, 50]
[4, 16, 37, 17, 38, 51]
[4, 16, 37, 17, 38, 52]
[4, 16, 37, 17, 38, 53]
[4, 16, 37, 17, 38, 54]
[4, 16, 37, 49, 17, 39]
[4, 16, 37, 17, 50, 39]
[4, 16, 37, 17, 39, 51]
[4, 16, 37, 17, 52, 39]
[4, 16, 37, 17, 39, 53]
[4, 16, 37, 17, 39, 54]
[4, 16, 37, 49, 17, 50]
[4, 16, 37, 49, 17, 51]
[4, 16, 37, 49, 17, 52]
[4, 16, 37, 49, 17, 53]
[4, 16, 37, 49, 17, 54]
[4, 16, 37, 17, 50, 51]
[4, 16, 37, 17, 50, 52]
[4, 16, 37, 17, 50, 53]
[4, 16, 37, 17, 50, 54]
[4, 16, 37, 17, 52, 51]
[4, 16, 37, 17, 51, 53]
[4, 16, 37, 17, 51, 54]
[4, 16, 37, 17, 52, 53]
[4, 16, 37, 17, 52, 54]
[4, 16, 37, 17, 53, 54]
[4, 16, 49, 17, 38, 39]
[4, 16, 17, 38, 50, 39]
[4, 16, 17, 38, 39, 51]
[4, 16, 17, 38, 52, 39]
[4, 16, 17, 38, 39, 53]
[4, 16, 17, 38, 39, 54]
[4, 16, 49, 17, 38, 50]
[4, 16, 49, 17, 38, 51]
[4, 16, 49, 17, 38, 52]
[4, 16, 49, 17, 38, 53]
[4, 16, 49, 17, 38, 54]
[4, 16, 17, 38, 50, 51]
[4, 16, 17, 38, 50, 52]
[4, 16, 17, 38, 50, 53]
[4, 16, 17, 38, 50, 54]
[4, 16, 17, 38, 52, 51]
[4, 16, 17, 38, 51, 53]
[4, 16, 17, 38, 51, 54]
[4, 16, 17, 38, 52, 53]
[4, 16, 17, 38, 52, 54]
[4, 16, 17, 38, 53, 54]
[4, 16, 49, 17, 50, 39]
[4, 16, 49, 17, 39, 51]
[4, 16, 49, 17, 52, 39]
[4, 16, 49, 17, 39, 53]
[4, 16, 49, 17, 39, 54]
[4, 16, 17, 50, 39, 51]
[4, 16, 17, 50, 52, 39]
[4, 16, 17, 50, 39, 53]
[4, 16, 17, 50, 39, 54]
[4, 16, 17, 52, 39, 51]
[4, 16, 17, 39, 51, 53]
[4, 16, 17, 39, 51, 54]
[4, 16, 17, 52, 39, 53]
[4, 16, 17, 52, 39, 54]
[4, 16, 17, 39, 53, 54]
[4, 16, 49, 17, 50, 51]
[4, 16, 49, 17, 50, 52]
[4, 16, 49, 17, 50, 53]
[4, 16, 49, 17, 50, 54]
[4, 16, 49, 17, 52, 51]
[4, 16, 49, 17, 51, 53]
[4, 16, 49, 17, 51, 54]
[4, 16, 49, 17, 52, 53]
[4, 16, 49, 17, 52, 54]
[4, 16, 49, 17, 53, 54]
[4, 16, 17, 50, 52, 51]
[4, 16, 17, 50, 51, 53]
[4, 16, 17, 50, 51, 54]
[4, 16, 17, 50, 52, 53]
[4, 16, 17, 50, 52, 54]
[4, 16, 17, 50, 53, 54]
[4, 16, 17, 52, 51, 53]
[4, 16, 17, 52, 51, 54]
[4, 16, 17, 51, 53, 54]
[4, 16, 17, 52, 53, 54]
[4, 34, 16, 37, 38, 18]
[4, 34, 16, 37, 18, 39]
[4, 34, 16, 37, 49, 18]
[4, 34, 16, 37, 50, 18]
[4, 34, 16, 37, 18, 51]
[4, 34, 16, 37, 52, 18]
[4, 34, 16, 37, 18, 53]
[4, 34, 16, 37, 18, 54]
[4, 34, 16, 38, 18, 39]
[4, 34, 16, 49, 38, 18]
[4, 34, 16, 38, 50, 18]
[4, 34, 16, 38, 18, 51]
[4, 34, 16, 38, 52, 18]
[4, 34, 16, 38, 18, 53]
[4, 34, 16, 38, 18, 54]
[4, 34, 16, 49, 18, 39]
[4, 34, 16, 50, 18, 39]
[4, 34, 16, 18, 39, 51]
[4, 34, 16, 52, 18, 39]
[4, 34, 16, 18, 39, 53]
[4, 34, 16, 18, 39, 54]
[4, 34, 16, 49, 50, 18]
[4, 34, 16, 49, 18, 51]
[4, 34, 16, 49, 52, 18]
[4, 34, 16, 49, 18, 53]
[4, 34, 16, 49, 18, 54]
[4, 34, 16, 50, 18, 51]
[4, 34, 16, 50, 52, 18]
[4, 34, 16, 50, 18, 53]
[4, 34, 16, 50, 18, 54]
[4, 34, 16, 52, 18, 51]
[4, 34, 16, 18, 51, 53]
[4, 34, 16, 18, 51, 54]
[4, 34, 16, 52, 18, 53]
[4, 34, 16, 52, 18, 54]
[4, 34, 16, 18, 53, 54]
[4, 16, 37, 38, 18, 39]
[4, 16, 37, 49, 38, 18]
[4, 16, 37, 38, 50, 18]
[4, 16, 37, 38, 18, 51]
[4, 16, 37, 38, 52, 18]
[4, 16, 37, 38, 18, 53]
[4, 16, 37, 38, 18, 54]
[4, 16, 37, 49, 18, 39]
[4, 16, 37, 50, 18, 39]
[4, 16, 37, 18, 39, 51]
[4, 16, 37, 52, 18, 39]
[4, 16, 37, 18, 39, 53]
[4, 16, 37, 18, 39, 54]
[4, 16, 37, 49, 50, 18]
[4, 16, 37, 49, 18, 51]
[4, 16, 37, 49, 52, 18]
[4, 16, 37, 49, 18, 53]
[4, 16, 37, 49, 18, 54]
[4, 16, 37, 50, 18, 51]
[4, 16, 37, 50, 52, 18]
[4, 16, 37, 50, 18, 53]
[4, 16, 37, 50, 18, 54]
[4, 16, 37, 52, 18, 51]
[4, 16, 37, 18, 51, 53]
[4, 16, 37, 18, 51, 54]
[4, 16, 37, 52, 18, 53]
[4, 16, 37, 52, 18, 54]
[4, 16, 37, 18, 53, 54]
[4, 16, 49, 38, 18, 39]
[4, 16, 38, 50, 18, 39]
[4, 16, 38, 18, 39, 51]
[4, 16, 38, 52, 18, 39]
[4, 16, 38, 18, 39, 53]
[4, 16, 38, 18, 39, 54]
[4, 16, 49, 38, 50, 18]
[4, 16, 49, 38, 18, 51]
[4, 16, 49, 38, 52, 18]
[4, 16, 49, 38, 18, 53]
[4, 16, 49, 38, 18, 54]
[4, 16, 38, 50, 18, 51]
[4, 16, 38, 50, 52, 18]
[4, 16, 38, 50, 18, 53]
[4, 16, 38, 50, 18, 54]
[4, 16, 38, 52, 18, 51]
[4, 16, 38, 18, 51, 53]
[4, 16, 38, 18, 51, 54]
[4, 16, 38, 52, 18, 53]
[4, 16, 38, 52, 18, 54]
[4, 16, 38, 18, 53, 54]
[4, 16, 49, 50, 18, 39]
[4, 16, 49, 18, 39, 51]
[4, 16, 49, 52, 18, 39]
[4, 16, 49, 18, 39, 53]
[4, 16, 49, 18, 39, 54]
[4, 16, 50, 18, 39, 51]
[4, 16, 50, 52, 18, 39]
[4, 16, 50, 18, 39, 53]
[4, 16, 50, 18, 39, 54]
[4, 16, 52, 18, 39, 51]
[4, 16, 18, 39, 51, 53]
[4, 16, 18, 39, 51, 54]
[4, 16, 52, 18, 39, 53]
[4, 16, 52, 18, 39, 54]
[4, 16, 18, 39, 53, 54]
[4, 16, 49, 50, 18, 51]
[4, 16, 49, 50, 52, 18]
[4, 16, 49, 50, 18, 53]
[4, 16, 49, 50, 18, 54]
[4, 16, 49, 52, 18, 51]
[4, 16, 49, 18, 51, 53]
[4, 16, 49, 18, 51, 54]
[4, 16, 49, 52, 18, 53]
[4, 16, 49, 52, 18, 54]
[4, 16, 49, 18, 53, 54]
[4, 16, 50, 52, 18, 51]
[4, 16, 50, 18, 51, 53]
[4, 16, 50, 18, 51, 54]
[4, 16, 50, 52, 18, 53]
[4, 16, 50, 52, 18, 54]
[4, 16, 50, 18, 53, 54]
[4, 16, 52, 18, 51, 53]
[4, 16, 52, 18, 51, 54]
[4, 16, 18, 51, 53, 54]
[4, 16, 52, 18, 53, 54]
[4, 34, 16, 37, 38, 39]
[4, 34, 16, 37, 49, 38]
[4, 34, 16, 37, 38, 50]
[4, 34, 16, 37, 38, 51]
[4, 34, 16, 37, 38, 52]
[4, 34, 16, 37, 38, 53]
[4, 34, 16, 37, 38, 54]
[4, 34, 16, 37, 49, 39]
[4, 34, 16, 37, 50, 39]
[4, 34, 16, 37, 39, 51]
[4, 34, 16, 37, 52, 39]
[4, 34, 16, 37, 39, 53]
[4, 34, 16, 37, 39, 54]
[4, 34, 16, 37, 49, 50]
[4, 34, 16, 37, 49, 51]
[4, 34, 16, 37, 49, 52]
[4, 34, 16, 37, 49, 53]
[4, 34, 16, 37, 49, 54]
[4, 34, 16, 37, 50, 51]
[4, 34, 16, 37, 50, 52]
[4, 34, 16, 37, 50, 53]
[4, 34, 16, 37, 50, 54]
[4, 34, 16, 37, 52, 51]
[4, 34, 16, 37, 51, 53]
[4, 34, 16, 37, 51, 54]
[4, 34, 16, 37, 52, 53]
[4, 34, 16, 37, 52, 54]
[4, 34, 16, 37, 53, 54]
[4, 34, 16, 49, 38, 39]
[4, 34, 16, 38, 50, 39]
[4, 34, 16, 38, 39, 51]
[4, 34, 16, 38, 52, 39]
[4, 34, 16, 38, 39, 53]
[4, 34, 16, 38, 39, 54]
[4, 34, 16, 49, 38, 50]
[4, 34, 16, 49, 38, 51]
[4, 34, 16, 49, 38, 52]
[4, 34, 16, 49, 38, 53]
[4, 34, 16, 49, 38, 54]
[4, 34, 16, 38, 50, 51]
[4, 34, 16, 38, 50, 52]
[4, 34, 16, 38, 50, 53]
[4, 34, 16, 38, 50, 54]
[4, 34, 16, 38, 52, 51]
[4, 34, 16, 38, 51, 53]
[4, 34, 16, 38, 51, 54]
[4, 34, 16, 38, 52, 53]
[4, 34, 16, 38, 52, 54]
[4, 34, 16, 38, 53, 54]
[4, 34, 16, 49, 50, 39]
[4, 34, 16, 49, 39, 51]
[4, 34, 16, 49, 52, 39]
[4, 34, 16, 49, 39, 53]
[4, 34, 16, 49, 39, 54]
[4, 34, 16, 50, 39, 51]
[4, 34, 16, 50, 52, 39]
[4, 34, 16, 50, 39, 53]
[4, 34, 16, 50, 39, 54]
[4, 34, 16, 52, 39, 51]
[4, 34, 16, 39, 51, 53]
[4, 34, 16, 39, 51, 54]
[4, 34, 16, 52, 39, 53]
[4, 34, 16, 52, 39, 54]
[4, 34, 16, 39, 53, 54]
[4, 34, 16, 49, 50, 51]
[4, 34, 16, 49, 50, 52]
[4, 34, 16, 49, 50, 53]
[4, 34, 16, 49, 50, 54]
[4, 34, 16, 49, 52, 51]
[4, 34, 16, 49, 51, 53]
[4, 34, 16, 49, 51, 54]
[4, 34, 16, 49, 52, 53]
[4, 34, 16, 49, 52, 54]
[4, 34, 16, 49, 53, 54]
[4, 34, 16, 50, 52, 51]
[4, 34, 16, 50, 51, 53]
[4, 34, 16, 50, 51, 54]
[4, 34, 16, 50, 52, 53]
[4, 34, 16, 50, 52, 54]
[4, 34, 16, 50, 53, 54]
[4, 34, 16, 52, 51, 53]
[4, 34, 16, 52, 51, 54]
[4, 34, 16, 51, 53, 54]
[4, 34, 16, 52, 53, 54]
[4, 16, 37, 49, 38, 39]
[4, 16, 37, 38, 50, 39]
[4, 16, 37, 38, 39, 51]
[4, 16, 37, 38, 52, 39]
[4, 16, 37, 38, 39, 53]
[4, 16, 37, 38, 39, 54]
[4, 16, 37, 49, 38, 50]
[4, 16, 37, 49, 38, 51]
[4, 16, 37, 49, 38, 52]
[4, 16, 37, 49, 38, 53]
[4, 16, 37, 49, 38, 54]
[4, 16, 37, 38, 50, 51]
[4, 16, 37, 38, 50, 52]
[4, 16, 37, 38, 50, 53]
[4, 16, 37, 38, 50, 54]
[4, 16, 37, 38, 52, 51]
[4, 16, 37, 38, 51, 53]
[4, 16, 37, 38, 51, 54]
[4, 16, 37, 38, 52, 53]
[4, 16, 37, 38, 52, 54]
[4, 16, 37, 38, 53, 54]
[4, 16, 37, 49, 50, 39]
[4, 16, 37, 49, 39, 51]
[4, 16, 37, 49, 52, 39]
[4, 16, 37, 49, 39, 53]
[4, 16, 37, 49, 39, 54]
[4, 16, 37, 50, 39, 51]
[4, 16, 37, 50, 52, 39]
[4, 16, 37, 50, 39, 53]
[4, 16, 37, 50, 39, 54]
[4, 16, 37, 52, 39, 51]
[4, 16, 37, 39, 51, 53]
[4, 16, 37, 39, 51, 54]
[4, 16, 37, 52, 39, 53]
[4, 16, 37, 52, 39, 54]
[4, 16, 37, 39, 53, 54]
[4, 16, 37, 49, 50, 51]
[4, 16, 37, 49, 50, 52]
[4, 16, 37, 49, 50, 53]
[4, 16, 37, 49, 50, 54]
[4, 16, 37, 49, 52, 51]
[4, 16, 37, 49, 51, 53]
[4, 16, 37, 49, 51, 54]
[4, 16, 37, 49, 52, 53]
[4, 16, 37, 49, 52, 54]
[4, 16, 37, 49, 53, 54]
[4, 16, 37, 50, 52, 51]
[4, 16, 37, 50, 51, 53]
[4, 16, 37, 50, 51, 54]
[4, 16, 37, 50, 52, 53]
[4, 16, 37, 50, 52, 54]
[4, 16, 37, 50, 53, 54]
[4, 16, 37, 52, 51, 53]
[4, 16, 37, 52, 51, 54]
[4, 16, 37, 51, 53, 54]
[4, 16, 37, 52, 53, 54]
[4, 16, 49, 38, 50, 39]
[4, 16, 49, 38, 39, 51]
[4, 16, 49, 38, 52, 39]
[4, 16, 49, 38, 39, 53]
[4, 16, 49, 38, 39, 54]
[4, 16, 38, 50, 39, 51]
[4, 16, 38, 50, 52, 39]
[4, 16, 38, 50, 39, 53]
[4, 16, 38, 50, 39, 54]
[4, 16, 38, 52, 39, 51]
[4, 16, 38, 39, 51, 53]
[4, 16, 38, 39, 51, 54]
[4, 16, 38, 52, 39, 53]
[4, 16, 38, 52, 39, 54]
[4, 16, 38, 39, 53, 54]
[4, 16, 49, 38, 50, 51]
[4, 16, 49, 38, 50, 52]
[4, 16, 49, 38, 50, 53]
[4, 16, 49, 38, 50, 54]
[4, 16, 49, 38, 52, 51]
[4, 16, 49, 38, 51, 53]
[4, 16, 49, 38, 51, 54]
[4, 16, 49, 38, 52, 53]
[4, 16, 49, 38, 52, 54]
[4, 16, 49, 38, 53, 54]
[4, 16, 38, 50, 52, 51]
[4, 16, 38, 50, 51, 53]
[4, 16, 38, 50, 51, 54]
[4, 16, 38, 50, 52, 53]
[4, 16, 38, 50, 52, 54]
[4, 16, 38, 50, 53, 54]
[4, 16, 38, 52, 51, 53]
[4, 16, 38, 52, 51, 54]
[4, 16, 38, 51, 53, 54]
[4, 16, 38, 52, 53, 54]
[4, 16, 49, 50, 39, 51]
[4, 16, 49, 50, 52, 39]
[4, 16, 49, 50, 39, 53]
[4, 16, 49, 50, 39, 54]
[4, 16, 49, 52, 39, 51]
[4, 16, 49, 39, 51, 53]
[4, 16, 49, 39, 51, 54]
[4, 16, 49, 52, 39, 53]
[4, 16, 49, 52, 39, 54]
[4, 16, 49, 39, 53, 54]
[4, 16, 50, 52, 39, 51]
[4, 16, 50, 39, 51, 53]
[4, 16, 50, 39, 51, 54]
[4, 16, 50, 52, 39, 53]
[4, 16, 50, 52, 39, 54]
[4, 16, 50, 39, 53, 54]
[4, 16, 52, 39, 51, 53]
[4, 16, 52, 39, 51, 54]
[4, 16, 39, 51, 53, 54]
[4, 16, 52, 39, 53, 54]
[4, 16, 49, 50, 52, 51]
[4, 16, 49, 50, 51, 53]
[4, 16, 49, 50, 51, 54]
[4, 16, 49, 50, 52, 53]
[4, 16, 49, 50, 52, 54]
[4, 16, 49, 50, 53, 54]
[4, 16, 49, 52, 51, 53]
[4, 16, 49, 52, 51, 54]
[4, 16, 49, 51, 53, 54]
[4, 16, 49, 52, 53, 54]
[4, 16, 50, 52, 51, 53]
[4, 16, 50, 52, 51, 54]
[4, 16, 50, 51, 53, 54]
[4, 16, 50, 52, 53, 54]
[4, 16, 52, 51, 53, 54]
[4, 34, 37, 17, 38, 18]
[4, 34, 37, 17, 18, 39]
[4, 34, 37, 49, 17, 18]
[4, 34, 37, 17, 50, 18]
[4, 34, 37, 17, 18, 51]
[4, 34, 37, 17, 52, 18]
[4, 34, 37, 17, 18, 53]
[4, 34, 37, 17, 18, 54]
[4, 34, 17, 38, 18, 39]
[4, 34, 49, 17, 38, 18]
[4, 34, 17, 38, 50, 18]
[4, 34, 17, 38, 18, 51]
[4, 34, 17, 38, 52, 18]
[4, 34, 17, 38, 18, 53]
[4, 34, 17, 38, 18, 54]
[4, 34, 49, 17, 18, 39]
[4, 34, 17, 50, 18, 39]
[4, 34, 17, 18, 39, 51]
[4, 34, 17, 52, 18, 39]
[4, 34, 17, 18, 39, 53]
[4, 34, 17, 18, 39, 54]
[4, 34, 49, 17, 50, 18]
[4, 34, 49, 17, 18, 51]
[4, 34, 49, 17, 52, 18]
[4, 34, 49, 17, 18, 53]
[4, 34, 49, 17, 18, 54]
[4, 34, 17, 50, 18, 51]
[4, 34, 17, 50, 52, 18]
[4, 34, 17, 50, 18, 53]
[4, 34, 17, 50, 18, 54]
[4, 34, 17, 52, 18, 51]
[4, 34, 17, 18, 51, 53]
[4, 34, 17, 18, 51, 54]
[4, 34, 17, 52, 18, 53]
[4, 34, 17, 52, 18, 54]
[4, 34, 17, 18, 53, 54]
[4, 37, 17, 38, 18, 39]
[4, 37, 49, 17, 38, 18]
[4, 37, 17, 38, 50, 18]
[4, 37, 17, 38, 18, 51]
[4, 37, 17, 38, 52, 18]
[4, 37, 17, 38, 18, 53]
[4, 37, 17, 38, 18, 54]
[4, 37, 49, 17, 18, 39]
[4, 37, 17, 50, 18, 39]
[4, 37, 17, 18, 39, 51]
[4, 37, 17, 52, 18, 39]
[4, 37, 17, 18, 39, 53]
[4, 37, 17, 18, 39, 54]
[4, 37, 49, 17, 50, 18]
[4, 37, 49, 17, 18, 51]
[4, 37, 49, 17, 52, 18]
[4, 37, 49, 17, 18, 53]
[4, 37, 49, 17, 18, 54]
[4, 37, 17, 50, 18, 51]
[4, 37, 17, 50, 52, 18]
[4, 37, 17, 50, 18, 53]
[4, 37, 17, 50, 18, 54]
[4, 37, 17, 52, 18, 51]
[4, 37, 17, 18, 51, 53]
[4, 37, 17, 18, 51, 54]
[4, 37, 17, 52, 18, 53]
[4, 37, 17, 52, 18, 54]
[4, 37, 17, 18, 53, 54]
[4, 49, 17, 38, 18, 39]
[4, 17, 38, 50, 18, 39]
[4, 17, 38, 18, 39, 51]
[4, 17, 38, 52, 18, 39]
[4, 17, 38, 18, 39, 53]
[4, 17, 38, 18, 39, 54]
[4, 49, 17, 38, 50, 18]
[4, 49, 17, 38, 18, 51]
[4, 49, 17, 38, 52, 18]
[4, 49, 17, 38, 18, 53]
[4, 49, 17, 38, 18, 54]
[4, 17, 38, 50, 18, 51]
[4, 17, 38, 50, 52, 18]
[4, 17, 38, 50, 18, 53]
[4, 17, 38, 50, 18, 54]
[4, 17, 38, 52, 18, 51]
[4, 17, 38, 18, 51, 53]
[4, 17, 38, 18, 51, 54]
[4, 17, 38, 52, 18, 53]
[4, 17, 38, 52, 18, 54]
[4, 17, 38, 18, 53, 54]
[4, 49, 17, 50, 18, 39]
[4, 49, 17, 18, 39, 51]
[4, 49, 17, 52, 18, 39]
[4, 49, 17, 18, 39, 53]
[4, 49, 17, 18, 39, 54]
[4, 17, 50, 18, 39, 51]
[4, 17, 50, 52, 18, 39]
[4, 17, 50, 18, 39, 53]
[4, 17, 50, 18, 39, 54]
[4, 17, 52, 18, 39, 51]
[4, 17, 18, 39, 51, 53]
[4, 17, 18, 39, 51, 54]
[4, 17, 52, 18, 39, 53]
[4, 17, 52, 18, 39, 54]
[4, 17, 18, 39, 53, 54]
[4, 49, 17, 50, 18, 51]
[4, 49, 17, 50, 52, 18]
[4, 49, 17, 50, 18, 53]
[4, 49, 17, 50, 18, 54]
[4, 49, 17, 52, 18, 51]
[4, 49, 17, 18, 51, 53]
[4, 49, 17, 18, 51, 54]
[4, 49, 17, 52, 18, 53]
[4, 49, 17, 52, 18, 54]
[4, 49, 17, 18, 53, 54]
[4, 17, 50, 52, 18, 51]
[4, 17, 50, 18, 51, 53]
[4, 17, 50, 18, 51, 54]
[4, 17, 50, 52, 18, 53]
[4, 17, 50, 52, 18, 54]
[4, 17, 50, 18, 53, 54]
[4, 17, 52, 18, 51, 53]
[4, 17, 52, 18, 51, 54]
[4, 17, 18, 51, 53, 54]
[4, 17, 52, 18, 53, 54]
[4, 34, 37, 17, 38, 39]
[4, 34, 37, 49, 17, 38]
[4, 34, 37, 17, 38, 50]
[4, 34, 37, 17, 38, 51]
[4, 34, 37, 17, 38, 52]
[4, 34, 37, 17, 38, 53]
[4, 34, 37, 17, 38, 54]
[4, 34, 37, 49, 17, 39]
[4, 34, 37, 17, 50, 39]
[4, 34, 37, 17, 39, 51]
[4, 34, 37, 17, 52, 39]
[4, 34, 37, 17, 39, 53]
[4, 34, 37, 17, 39, 54]
[4, 34, 37, 49, 17, 50]
[4, 34, 37, 49, 17, 51]
[4, 34, 37, 49, 17, 52]
[4, 34, 37, 49, 17, 53]
[4, 34, 37, 49, 17, 54]
[4, 34, 37, 17, 50, 51]
[4, 34, 37, 17, 50, 52]
[4, 34, 37, 17, 50, 53]
[4, 34, 37, 17, 50, 54]
[4, 34, 37, 17, 52, 51]
[4, 34, 37, 17, 51, 53]
[4, 34, 37, 17, 51, 54]
[4, 34, 37, 17, 52, 53]
[4, 34, 37, 17, 52, 54]
[4, 34, 37, 17, 53, 54]
[4, 34, 49, 17, 38, 39]
[4, 34, 17, 38, 50, 39]
[4, 34, 17, 38, 39, 51]
[4, 34, 17, 38, 52, 39]
[4, 34, 17, 38, 39, 53]
[4, 34, 17, 38, 39, 54]
[4, 34, 49, 17, 38, 50]
[4, 34, 49, 17, 38, 51]
[4, 34, 49, 17, 38, 52]
[4, 34, 49, 17, 38, 53]
[4, 34, 49, 17, 38, 54]
[4, 34, 17, 38, 50, 51]
[4, 34, 17, 38, 50, 52]
[4, 34, 17, 38, 50, 53]
[4, 34, 17, 38, 50, 54]
[4, 34, 17, 38, 52, 51]
[4, 34, 17, 38, 51, 53]
[4, 34, 17, 38, 51, 54]
[4, 34, 17, 38, 52, 53]
[4, 34, 17, 38, 52, 54]
[4, 34, 17, 38, 53, 54]
[4, 34, 49, 17, 50, 39]
[4, 34, 49, 17, 39, 51]
[4, 34, 49, 17, 52, 39]
[4, 34, 49, 17, 39, 53]
[4, 34, 49, 17, 39, 54]
[4, 34, 17, 50, 39, 51]
[4, 34, 17, 50, 52, 39]
[4, 34, 17, 50, 39, 53]
[4, 34, 17, 50, 39, 54]
[4, 34, 17, 52, 39, 51]
[4, 34, 17, 39, 51, 53]
[4, 34, 17, 39, 51, 54]
[4, 34, 17, 52, 39, 53]
[4, 34, 17, 52, 39, 54]
[4, 34, 17, 39, 53, 54]
[4, 34, 49, 17, 50, 51]
[4, 34, 49, 17, 50, 52]
[4, 34, 49, 17, 50, 53]
[4, 34, 49, 17, 50, 54]
[4, 34, 49, 17, 52, 51]
[4, 34, 49, 17, 51, 53]
[4, 34, 49, 17, 51, 54]
[4, 34, 49, 17, 52, 53]
[4, 34, 49, 17, 52, 54]
[4, 34, 49, 17, 53, 54]
[4, 34, 17, 50, 52, 51]
[4, 34, 17, 50, 51, 53]
[4, 34, 17, 50, 51, 54]
[4, 34, 17, 50, 52, 53]
[4, 34, 17, 50, 52, 54]
[4, 34, 17, 50, 53, 54]
[4, 34, 17, 52, 51, 53]
[4, 34, 17, 52, 51, 54]
[4, 34, 17, 51, 53, 54]
[4, 34, 17, 52, 53, 54]
[4, 37, 49, 17, 38, 39]
[4, 37, 17, 38, 50, 39]
[4, 37, 17, 38, 39, 51]
[4, 37, 17, 38, 52, 39]
[4, 37, 17, 38, 39, 53]
[4, 37, 17, 38, 39, 54]
[4, 37, 49, 17, 38, 50]
[4, 37, 49, 17, 38, 51]
[4, 37, 49, 17, 38, 52]
[4, 37, 49, 17, 38, 53]
[4, 37, 49, 17, 38, 54]
[4, 37, 17, 38, 50, 51]
[4, 37, 17, 38, 50, 52]
[4, 37, 17, 38, 50, 53]
[4, 37, 17, 38, 50, 54]
[4, 37, 17, 38, 52, 51]
[4, 37, 17, 38, 51, 53]
[4, 37, 17, 38, 51, 54]
[4, 37, 17, 38, 52, 53]
[4, 37, 17, 38, 52, 54]
[4, 37, 17, 38, 53, 54]
[4, 37, 49, 17, 50, 39]
[4, 37, 49, 17, 39, 51]
[4, 37, 49, 17, 52, 39]
[4, 37, 49, 17, 39, 53]
[4, 37, 49, 17, 39, 54]
[4, 37, 17, 50, 39, 51]
[4, 37, 17, 50, 52, 39]
[4, 37, 17, 50, 39, 53]
[4, 37, 17, 50, 39, 54]
[4, 37, 17, 52, 39, 51]
[4, 37, 17, 39, 51, 53]
[4, 37, 17, 39, 51, 54]
[4, 37, 17, 52, 39, 53]
[4, 37, 17, 52, 39, 54]
[4, 37, 17, 39, 53, 54]
[4, 37, 49, 17, 50, 51]
[4, 37, 49, 17, 50, 52]
[4, 37, 49, 17, 50, 53]
[4, 37, 49, 17, 50, 54]
[4, 37, 49, 17, 52, 51]
[4, 37, 49, 17, 51, 53]
[4, 37, 49, 17, 51, 54]
[4, 37, 49, 17, 52, 53]
[4, 37, 49, 17, 52, 54]
[4, 37, 49, 17, 53, 54]
[4, 37, 17, 50, 52, 51]
[4, 37, 17, 50, 51, 53]
[4, 37, 17, 50, 51, 54]
[4, 37, 17, 50, 52, 53]
[4, 37, 17, 50, 52, 54]
[4, 37, 17, 50, 53, 54]
[4, 37, 17, 52, 51, 53]
[4, 37, 17, 52, 51, 54]
[4, 37, 17, 51, 53, 54]
[4, 37, 17, 52, 53, 54]
