[[2, 4], [3], [5], [6, 7]]
[7, 16, 37, 8, 50, 52, 51]
[7, 16, 37, 8, 50, 51, 53]
[7, 16, 37, 8, 50, 51, 54]
[7, 16, 37, 8, 50, 52, 53]
[7, 16, 37, 8, 50, 52, 54]
[7, 16, 37, 8, 50, 53, 54]
[7, 16, 37, 8, 52, 51, 53]
[7, 16, 37, 8, 52, 51, 54]
[7, 16, 37, 8, 51, 53, 54]
[7, 16, 37, 8, 52, 53, 54]
[7, 16, 49, 8, 38, 50, 39]
[7, 16, 49, 8, 38, 39, 51]
[7, 16, 49, 8, 38, 52, 39]
[7, 16, 49, 8, 38, 39, 53]
[7, 16, 49, 8, 38, 39, 54]
[7, 16, 8, 38, 50, 39, 51]
[7, 16, 8, 38, 50, 52, 39]
[7, 16, 8, 38, 50, 39, 53]
[7, 16, 8, 38, 50, 39, 54]
[7, 16, 8, 38, 52, 39, 51]
[7, 16, 8, 38, 39, 51, 53]
[7, 16, 8, 38, 39, 51, 54]
[7, 16, 8, 38, 52, 39, 53]
[7, 16, 8, 38, 52, 39, 54]
[7, 16, 8, 38, 39, 53, 54]
[7, 16, 49, 8, 38, 50, 51]
[7, 16, 49, 8, 38, 50, 52]
[7, 16, 49, 8, 38, 50, 53]
[7, 16, 49, 8, 38, 50, 54]
[7, 16, 49, 8, 38, 52, 51]
[7, 16, 49, 8, 38, 51, 53]
[7, 16, 49, 8, 38, 51, 54]
[7, 16, 49, 8, 38, 52, 53]
[7, 16, 49, 8, 38, 52, 54]
[7, 16, 49, 8, 38, 53, 54]
[7, 16, 8, 38, 50, 52, 51]
[7, 16, 8, 38, 50, 51, 53]
[7, 16, 8, 38, 50, 51, 54]
[7, 16, 8, 38, 50, 52, 53]
[7, 16, 8, 38, 50, 52, 54]
[7, 16, 8, 38, 50, 53, 54]
[7, 16, 8, 38, 52, 51, 53]
[7, 16, 8, 38, 52, 51, 54]
[7, 16, 8, 38, 51, 53, 54]
[7, 16, 8, 38, 52, 53, 54]
[7, 16, 49, 8, 50, 39, 51]
[7, 16, 49, 8, 50, 52, 39]
[7, 16, 49, 8, 50, 39, 53]
[7, 16, 49, 8, 50, 39, 54]
[7, 16, 49, 8, 52, 39, 51]
[7, 16, 49, 8, 39, 51, 53]
[7, 16, 49, 8, 39, 51, 54]
[7, 16, 49, 8, 52, 39, 53]
[7, 16, 49, 8, 52, 39, 54]
[7, 16, 49, 8, 39, 53, 54]
[7, 16, 8, 50, 52, 39, 51]
[7, 16, 8, 50, 39, 51, 53]
[7, 16, 8, 50, 39, 51, 54]
[7, 16, 8, 50, 52, 39, 53]
[7, 16, 8, 50, 52, 39, 54]
[7, 16, 8, 50, 39, 53, 54]
[7, 16, 8, 52, 39, 51, 53]
[7, 16, 8, 52, 39, 51, 54]
[7, 16, 8, 39, 51, 53, 54]
[7, 16, 8, 52, 39, 53, 54]
[7, 16, 49, 8, 50, 52, 51]
[7, 16, 49, 8, 50, 51, 53]
[7, 16, 49, 8, 50, 51, 54]
[7, 16, 49, 8, 50, 52, 53]
[7, 16, 49, 8, 50, 52, 54]
[7, 16, 49, 8, 50, 53, 54]
[7, 16, 49, 8, 52, 51, 53]
[7, 16, 49, 8, 52, 51, 54]
[7, 16, 49, 8, 51, 53, 54]
[7, 16, 49, 8, 52, 53, 54]
[7, 16, 8, 50, 52, 51, 53]
[7, 16, 8, 50, 52, 51, 54]
[7, 16, 8, 50, 51, 53, 54]
[7, 16, 8, 50, 52, 53, 54]
[7, 16, 8, 52, 51, 53, 54]
[34, 7, 37, 8, 17, 38, 18]
[34, 7, 37, 8, 17, 18, 39]
[34, 7, 37, 49, 8, 17, 18]
[34, 7, 37, 8, 17, 50, 18]
[34, 7, 37, 8, 17, 18, 51]
[34, 7, 37, 8, 17, 52, 18]
[34, 7, 37, 8, 17, 18, 53]
[34, 7, 37, 8, 17, 18, 54]
[34, 7, 8, 17, 38, 18, 39]
[34, 7, 49, 8, 17, 38, 18]
[34, 7, 8, 17, 38, 50, 18]
[34, 7, 8, 17, 38, 18, 51]
[34, 7, 8, 17, 38, 52, 18]
[34, 7, 8, 17, 38, 18, 53]
[34, 7, 8, 17, 38, 18, 54]
[34, 7, 49, 8, 17, 18, 39]
[34, 7, 8, 17, 50, 18, 39]
[34, 7, 8, 17, 18, 39, 51]
[34, 7, 8, 17, 52, 18, 39]
[34, 7, 8, 17, 18, 39, 53]
[34, 7, 8, 17, 18, 39, 54]
[34, 7, 49, 8, 17, 50, 18]
[34, 7, 49, 8, 17, 18, 51]
[34, 7, 49, 8, 17, 52, 18]
[34, 7, 49, 8, 17, 18, 53]
[34, 7, 49, 8, 17, 18, 54]
[34, 7, 8, 17, 50, 18, 51]
[34, 7, 8, 17, 50, 52, 18]
[34, 7, 8, 17, 50, 18, 53]
[34, 7, 8, 17, 50, 18, 54]
[34, 7, 8, 17, 52, 18, 51]
[34, 7, 8, 17, 18, 51, 53]
[34, 7, 8, 17, 18, 51, 54]
[34, 7, 8, 17, 52, 18, 53]
[34, 7, 8, 17, 52, 18, 54]
[34, 7, 8, 17, 18, 53, 54]
[7, 37, 8, 17, 38, 18, 39]
[7, 37, 49, 8, 17, 38, 18]
[7, 37, 8, 17, 38, 50, 18]
[7, 37, 8, 17, 38, 18, 51]
[7, 37, 8, 17, 38, 52, 18]
[7, 37, 8, 17, 38, 18, 53]
[7, 37, 8, 17, 38, 18, 54]
[7, 37, 49, 8, 17, 18, 39]
[7, 37, 8, 17, 50, 18, 39]
[7, 37, 8, 17, 18, 39, 51]
[7, 37, 8, 17, 52, 18, 39]
[7, 37, 8, 17, 18, 39, 53]
[7, 37, 8, 17, 18, 39, 54]
[7, 37, 49, 8, 17, 50, 18]
[7, 37, 49, 8, 17, 18, 51]
[7, 37, 49, 8, 17, 52, 18]
[7, 37, 49, 8, 17, 18, 53]
[7, 37, 49, 8, 17, 18, 54]
[7, 37, 8, 17, 50, 18, 51]
[7, 37, 8, 17, 50, 52, 18]
[7, 37, 8, 17, 50, 18, 53]
[7, 37, 8, 17, 50, 18, 54]
[7, 37, 8, 17, 52, 18, 51]
[7, 37, 8, 17, 18, 51, 53]
[7, 37, 8, 17, 18, 51, 54]
[7, 37, 8, 17, 52, 18, 53]
[7, 37, 8, 17, 52, 18, 54]
[7, 37, 8, 17, 18, 53, 54]
[7, 49, 8, 17, 38, 18, 39]
[7, 8, 17, 38, 50, 18, 39]
[7, 8, 17, 38, 18, 39, 51]
[7, 8, 17, 38, 52, 18, 39]
[7, 8, 17, 38, 18, 39, 53]
[7, 8, 17, 38, 18, 39, 54]
[7, 49, 8, 17, 38, 50, 18]
[7, 49, 8, 17, 38, 18, 51]
[7, 49, 8, 17, 38, 52, 18]
[7, 49, 8, 17, 38, 18, 53]
[7, 49, 8, 17, 38, 18, 54]
[7, 8, 17, 38, 50, 18, 51]
[7, 8, 17, 38, 50, 52, 18]
[7, 8, 17, 38, 50, 18, 53]
[7, 8, 17, 38, 50, 18, 54]
[7, 8, 17, 38, 52, 18, 51]
[7, 8, 17, 38, 18, 51, 53]
[7, 8, 17, 38, 18, 51, 54]
[7, 8, 17, 38, 52, 18, 53]
[7, 8, 17, 38, 52, 18, 54]
[7, 8, 17, 38, 18, 53, 54]
[7, 49, 8, 17, 50, 18, 39]
[7, 49, 8, 17, 18, 39, 51]
[7, 49, 8, 17, 52, 18, 39]
[7, 49, 8, 17, 18, 39, 53]
[7, 49, 8, 17, 18, 39, 54]
[7, 8, 17, 50, 18, 39, 51]
[7, 8, 17, 50, 52, 18, 39]
[7, 8, 17, 50, 18, 39, 53]
[7, 8, 17, 50, 18, 39, 54]
[7, 8, 17, 52, 18, 39, 51]
[7, 8, 17, 18, 39, 51, 53]
[7, 8, 17, 18, 39, 51, 54]
[7, 8, 17, 52, 18, 39, 53]
[7, 8, 17, 52, 18, 39, 54]
[7, 8, 17, 18, 39, 53, 54]
[7, 49, 8, 17, 50, 18, 51]
[7, 49, 8, 17, 50, 52, 18]
[7, 49, 8, 17, 50, 18, 53]
[7, 49, 8, 17, 50, 18, 54]
[7, 49, 8, 17, 52, 18, 51]
[7, 49, 8, 17, 18, 51, 53]
[7, 49, 8, 17, 18, 51, 54]
[7, 49, 8, 17, 52, 18, 53]
[7, 49, 8, 17, 52, 18, 54]
[7, 49, 8, 17, 18, 53, 54]
[7, 8, 17, 50, 52, 18, 51]
[7, 8, 17, 50, 18, 51, 53]
[7, 8, 17, 50, 18, 51, 54]
[7, 8, 17, 50, 52, 18, 53]
[7, 8, 17, 50, 52, 18, 54]
[7, 8, 17, 50, 18, 53, 54]
[7, 8, 17, 52, 18, 51, 53]
[7, 8, 17, 52, 18, 51, 54]
[7, 8, 17, 18, 51, 53, 54]
[7, 8, 17, 52, 18, 53, 54]
[34, 7, 37, 8, 17, 38, 39]
[34, 7, 37, 49, 8, 17, 38]
[34, 7, 37, 8, 17, 38, 50]
[34, 7, 37, 8, 17, 38, 51]
[34, 7, 37, 8, 17, 38, 52]
[34, 7, 37, 8, 17, 38, 53]
[34, 7, 37, 8, 17, 38, 54]
[34, 7, 37, 49, 8, 17, 39]
[34, 7, 37, 8, 17, 50, 39]
[34, 7, 37, 8, 17, 39, 51]
[34, 7, 37, 8, 17, 52, 39]
[34, 7, 37, 8, 17, 39, 53]
[34, 7, 37, 8, 17, 39, 54]
[34, 7, 37, 49, 8, 17, 50]
[34, 7, 37, 49, 8, 17, 51]
[34, 7, 37, 49, 8, 17, 52]
[34, 7, 37, 49, 8, 17, 53]
[34, 7, 37, 49, 8, 17, 54]
[34, 7, 37, 8, 17, 50, 51]
[34, 7, 37, 8, 17, 50, 52]
[34, 7, 37, 8, 17, 50, 53]
[34, 7, 37, 8, 17, 50, 54]
[34, 7, 37, 8, 17, 52, 51]
[34, 7, 37, 8, 17, 51, 53]
[34, 7, 37, 8, 17, 51, 54]
[34, 7, 37, 8, 17, 52, 53]
[34, 7, 37, 8, 17, 52, 54]
[34, 7, 37, 8, 17, 53, 54]
[34, 7, 49, 8, 17, 38, 39]
[34, 7, 8, 17, 38, 50, 39]
[34, 7, 8, 17, 38, 39, 51]
[34, 7, 8, 17, 38, 52, 39]
[34, 7, 8, 17, 38, 39, 53]
[34, 7, 8, 17, 38, 39, 54]
[34, 7, 49, 8, 17, 38, 50]
[34, 7, 49, 8, 17, 38, 51]
[34, 7, 49, 8, 17, 38, 52]
[34, 7, 49, 8, 17, 38, 53]
[34, 7, 49, 8, 17, 38, 54]
[34, 7, 8, 17, 38, 50, 51]
[34, 7, 8, 17, 38, 50, 52]
[34, 7, 8, 17, 38, 50, 53]
[34, 7, 8, 17, 38, 50, 54]
[34, 7, 8, 17, 38, 52, 51]
[34, 7, 8, 17, 38, 51, 53]
[34, 7, 8, 17, 38, 51, 54]
[34, 7, 8, 17, 38, 52, 53]
[34, 7, 8, 17, 38, 52, 54]
[34, 7, 8, 17, 38, 53, 54]
[34, 7, 49, 8, 17, 50, 39]
[34, 7, 49, 8, 17, 39, 51]
[34, 7, 49, 8, 17, 52, 39]
[34, 7, 49, 8, 17, 39, 53]
[34, 7, 49, 8, 17, 39, 54]
[34, 7, 8, 17, 50, 39, 51]
[34, 7, 8, 17, 50, 52, 39]
[34, 7, 8, 17, 50, 39, 53]
[34, 7, 8, 17, 50, 39, 54]
[34, 7, 8, 17, 52, 39, 51]
[34, 7, 8, 17, 39, 51, 53]
[34, 7, 8, 17, 39, 51, 54]
[34, 7, 8, 17, 52, 39, 53]
[34, 7, 8, 17, 52, 39, 54]
[34, 7, 8, 17, 39, 53, 54]
[34, 7, 49, 8, 17, 50, 51]
[34, 7, 49, 8, 17, 50, 52]
[34, 7, 49, 8, 17, 50, 53]
[34, 7, 49, 8, 17, 50, 54]
[34, 7, 49, 8, 17, 52, 51]
[34, 7, 49, 8, 17, 51, 53]
[34, 7, 49, 8, 17, 51, 54]
[34, 7, 49, 8, 17, 52, 53]
[34, 7, 49, 8, 17, 52, 54]
[34, 7, 49, 8, 17, 53, 54]
[34, 7, 8, 17, 50, 52, 51]
[34, 7, 8, 17, 50, 51, 53]
[34, 7, 8, 17, 50, 51, 54]
[34, 7, 8, 17, 50, 52, 53]
[34, 7, 8, 17, 50, 52, 54]
[34, 7, 8, 17, 50, 53, 54]
[34, 7, 8, 17, 52, 51, 53]
[34, 7, 8, 17, 52, 51, 54]
[34, 7, 8, 17, 51, 53, 54]
[34, 7, 8, 17, 52, 53, 54]
[7, 37, 49, 8, 17, 38, 39]
[7, 37, 8, 17, 38, 50, 39]
[7, 37, 8, 17, 38, 39, 51]
[7, 37, 8, 17, 38, 52, 39]
[7, 37, 8, 17, 38, 39, 53]
[7, 37, 8, 17, 38, 39, 54]
[7, 37, 49, 8, 17, 38, 50]
[7, 37, 49, 8, 17, 38, 51]
[7, 37, 49, 8, 17, 38, 52]
[7, 37, 49, 8, 17, 38, 53]
[7, 37, 49, 8, 17, 38, 54]
[7, 37, 8, 17, 38, 50, 51]
[7, 37, 8, 17, 38, 50, 52]
[7, 37, 8, 17, 38, 50, 53]
[7, 37, 8, 17, 38, 50, 54]
[7, 37, 8, 17, 38, 52, 51]
[7, 37, 8, 17, 38, 51, 53]
[7, 37, 8, 17, 38, 51, 54]
[7, 37, 8, 17, 38, 52, 53]
[7, 37, 8, 17, 38, 52, 54]
[7, 37, 8, 17, 38, 53, 54]
[7, 37, 49, 8, 17, 50, 39]
[7, 37, 49, 8, 17, 39, 51]
[7, 37, 49, 8, 17, 52, 39]
[7, 37, 49, 8, 17, 39, 53]
[7, 37, 49, 8, 17, 39, 54]
[7, 37, 8, 17, 50, 39, 51]
[7, 37, 8, 17, 50, 52, 39]
[7, 37, 8, 17, 50, 39, 53]
[7, 37, 8, 17, 50, 39, 54]
[7, 37, 8, 17, 52, 39, 51]
[7, 37, 8, 17, 39, 51, 53]
[7, 37, 8, 17, 39, 51, 54]
[7, 37, 8, 17, 52, 39, 53]
[7, 37, 8, 17, 52, 39, 54]
[7, 37, 8, 17, 39, 53, 54]
[7, 37, 49, 8, 17, 50, 51]
[7, 37, 49, 8, 17, 50, 52]
[7, 37, 49, 8, 17, 50, 53]
[7, 37, 49, 8, 17, 50, 54]
[7, 37, 49, 8, 17, 52, 51]
[7, 37, 49, 8, 17, 51, 53]
[7, 37, 49, 8, 17, 51, 54]
[7, 37, 49, 8, 17, 52, 53]
[7, 37, 49, 8, 17, 52, 54]
[7, 37, 49, 8, 17, 53, 54]
[7, 37, 8, 17, 50, 52, 51]
[7, 37, 8, 17, 50, 51, 53]
[7, 37, 8, 17, 50, 51, 54]
[7, 37, 8, 17, 50, 52, 53]
[7, 37, 8, 17, 50, 52, 54]
[7, 37, 8, 17, 50, 53, 54]
[7, 37, 8, 17, 52, 51, 53]
[7, 37, 8, 17, 52, 51, 54]
[7, 37, 8, 17, 51, 53, 54]
[7, 37, 8, 17, 52, 53, 54]
[7, 49, 8, 17, 38, 50, 39]
[7, 49, 8, 17, 38, 39, 51]
[7, 49, 8, 17, 38, 52, 39]
[7, 49, 8, 17, 38, 39, 53]
[7, 49, 8, 17, 38, 39, 54]
[7, 8, 17, 38, 50, 39, 51]
[7, 8, 17, 38, 50, 52, 39]
[7, 8, 17, 38, 50, 39, 53]
[7, 8, 17, 38, 50, 39, 54]
[7, 8, 17, 38, 52, 39, 51]
[7, 8, 17, 38, 39, 51, 53]
[7, 8, 17, 38, 39, 51, 54]
[7, 8, 17, 38, 52, 39, 53]
[7, 8, 17, 38, 52, 39, 54]
[7, 8, 17, 38, 39, 53, 54]
[7, 49, 8, 17, 38, 50, 51]
[7, 49, 8, 17, 38, 50, 52]
[7, 49, 8, 17, 38, 50, 53]
[7, 49, 8, 17, 38, 50, 54]
[7, 49, 8, 17, 38, 52, 51]
[7, 49, 8, 17, 38, 51, 53]
[7, 49, 8, 17, 38, 51, 54]
[7, 49, 8, 17, 38, 52, 53]
[7, 49, 8, 17, 38, 52, 54]
[7, 49, 8, 17, 38, 53, 54]
[7, 8, 17, 38, 50, 52, 51]
[7, 8, 17, 38, 50, 51, 53]
[7, 8, 17, 38, 50, 51, 54]
[7, 8, 17, 38, 50, 52, 53]
[7, 8, 17, 38, 50, 52, 54]
[7, 8, 17, 38, 50, 53, 54]
[7, 8, 17, 38, 52, 51, 53]
[7, 8, 17, 38, 52, 51, 54]
[7, 8, 17, 38, 51, 53, 54]
[7, 8, 17, 38, 52, 53, 54]
[7, 49, 8, 17, 50, 39, 51]
[7, 49, 8, 17, 50, 52, 39]
[7, 49, 8, 17, 50, 39, 53]
[7, 49, 8, 17, 50, 39, 54]
[7, 49, 8, 17, 52, 39, 51]
[7, 49, 8, 17, 39, 51, 53]
[7, 49, 8, 17, 39, 51, 54]
[7, 49, 8, 17, 52, 39, 53]
[7, 49, 8, 17, 52, 39, 54]
[7, 49, 8, 17, 39, 53, 54]
[7, 8, 17, 50, 52, 39, 51]
[7, 8, 17, 50, 39, 51, 53]
[7, 8, 17, 50, 39, 51, 54]
[7, 8, 17, 50, 52, 39, 53]
[7, 8, 17, 50, 52, 39, 54]
[7, 8, 17, 50, 39, 53, 54]
[7, 8, 17, 52, 39, 51, 53]
[7, 8, 17, 52, 39, 51, 54]
[7, 8, 17, 39, 51, 53, 54]
[7, 8, 17, 52, 39, 53, 54]
[7, 49, 8, 17, 50, 52, 51]
[7, 49, 8, 17, 50, 51, 53]
[7, 49, 8, 17, 50, 51, 54]
[7, 49, 8, 17, 50, 52, 53]
[7, 49, 8, 17, 50, 52, 54]
[7, 49, 8, 17, 50, 53, 54]
[7, 49, 8, 17, 52, 51, 53]
[7, 49, 8, 17, 52, 51, 54]
[7, 49, 8, 17, 51, 53, 54]
[7, 49, 8, 17, 52, 53, 54]
[7, 8, 17, 50, 52, 51, 53]
[7, 8, 17, 50, 52, 51, 54]
[7, 8, 17, 50, 51, 53, 54]
[7, 8, 17, 50, 52, 53, 54]
[7, 8, 17, 52, 51, 53, 54]
[34, 7, 37, 8, 38, 18, 39]
[34, 7, 37, 49, 8, 38, 18]
[34, 7, 37, 8, 38, 50, 18]
[34, 7, 37, 8, 38, 18, 51]
[34, 7, 37, 8, 38, 52, 18]
[34, 7, 37, 8, 38, 18, 53]
[34, 7, 37, 8, 38, 18, 54]
[34, 7, 37, 49, 8, 18, 39]
[34, 7, 37, 8, 50, 18, 39]
[34, 7, 37, 8, 18, 39, 51]
[34, 7, 37, 8, 52, 18, 39]
[34, 7, 37, 8, 18, 39, 53]
[34, 7, 37, 8, 18, 39, 54]
[34, 7, 37, 49, 8, 50, 18]
[34, 7, 37, 49, 8, 18, 51]
[34, 7, 37, 49, 8, 52, 18]
[34, 7, 37, 49, 8, 18, 53]
[34, 7, 37, 49, 8, 18, 54]
[34, 7, 37, 8, 50, 18, 51]
[34, 7, 37, 8, 50, 52, 18]
[34, 7, 37, 8, 50, 18, 53]
[34, 7, 37, 8, 50, 18, 54]
[34, 7, 37, 8, 52, 18, 51]
[34, 7, 37, 8, 18, 51, 53]
[34, 7, 37, 8, 18, 51, 54]
[34, 7, 37, 8, 52, 18, 53]
[34, 7, 37, 8, 52, 18, 54]
[34, 7, 37, 8, 18, 53, 54]
[34, 7, 49, 8, 38, 18, 39]
[34, 7, 8, 38, 50, 18, 39]
[34, 7, 8, 38, 18, 39, 51]
[34, 7, 8, 38, 52, 18, 39]
[34, 7, 8, 38, 18, 39, 53]
[34, 7, 8, 38, 18, 39, 54]
[34, 7, 49, 8, 38, 50, 18]
[34, 7, 49, 8, 38, 18, 51]
[34, 7, 49, 8, 38, 52, 18]
[34, 7, 49, 8, 38, 18, 53]
[34, 7, 49, 8, 38, 18, 54]
[34, 7, 8, 38, 50, 18, 51]
[34, 7, 8, 38, 50, 52, 18]
[34, 7, 8, 38, 50, 18, 53]
[34, 7, 8, 38, 50, 18, 54]
[34, 7, 8, 38, 52, 18, 51]
[34, 7, 8, 38, 18, 51, 53]
[34, 7, 8, 38, 18, 51, 54]
[34, 7, 8, 38, 52, 18, 53]
[34, 7, 8, 38, 52, 18, 54]
[34, 7, 8, 38, 18, 53, 54]
[34, 7, 49, 8, 50, 18, 39]
[34, 7, 49, 8, 18, 39, 51]
[34, 7, 49, 8, 52, 18, 39]
[34, 7, 49, 8, 18, 39, 53]
[34, 7, 49, 8, 18, 39, 54]
[34, 7, 8, 50, 18, 39, 51]
[34, 7, 8, 50, 52, 18, 39]
[34, 7, 8, 50, 18, 39, 53]
[34, 7, 8, 50, 18, 39, 54]
[34, 7, 8, 52, 18, 39, 51]
[34, 7, 8, 18, 39, 51, 53]
[34, 7, 8, 18, 39, 51, 54]
[34, 7, 8, 52, 18, 39, 53]
[34, 7, 8, 52, 18, 39, 54]
[34, 7, 8, 18, 39, 53, 54]
[34, 7, 49, 8, 50, 18, 51]
[34, 7, 49, 8, 50, 52, 18]
[34, 7, 49, 8, 50, 18, 53]
[34, 7, 49, 8, 50, 18, 54]
[34, 7, 49, 8, 52, 18, 51]
[34, 7, 49, 8, 18, 51, 53]
[34, 7, 49, 8, 18, 51, 54]
[34, 7, 49, 8, 52, 18, 53]
[34, 7, 49, 8, 52, 18, 54]
[34, 7, 49, 8, 18, 53, 54]
[34, 7, 8, 50, 52, 18, 51]
[34, 7, 8, 50, 18, 51, 53]
[34, 7, 8, 50, 18, 51, 54]
[34, 7, 8, 50, 52, 18, 53]
[34, 7, 8, 50, 52, 18, 54]
[34, 7, 8, 50, 18, 53, 54]
[34, 7, 8, 52, 18, 51, 53]
[34, 7, 8, 52, 18, 51, 54]
[34, 7, 8, 18, 51, 53, 54]
[34, 7, 8, 52, 18, 53, 54]
[7, 37, 49, 8, 38, 18, 39]
[7, 37, 8, 38, 50, 18, 39]
[7, 37, 8, 38, 18, 39, 51]
[7, 37, 8, 38, 52, 18, 39]
[7, 37, 8, 38, 18, 39, 53]
[7, 37, 8, 38, 18, 39, 54]
[7, 37, 49, 8, 38, 50, 18]
[7, 37, 49, 8, 38, 18, 51]
[7, 37, 49, 8, 38, 52, 18]
[7, 37, 49, 8, 38, 18, 53]
[7, 37, 49, 8, 38, 18, 54]
[7, 37, 8, 38, 50, 18, 51]
[7, 37, 8, 38, 50, 52, 18]
[7, 37, 8, 38, 50, 18, 53]
[7, 37, 8, 38, 50, 18, 54]
[7, 37, 8, 38, 52, 18, 51]
[7, 37, 8, 38, 18, 51, 53]
[7, 37, 8, 38, 18, 51, 54]
[7, 37, 8, 38, 52, 18, 53]
[7, 37, 8, 38, 52, 18, 54]
[7, 37, 8, 38, 18, 53, 54]
[7, 37, 49, 8, 50, 18, 39]
[7, 37, 49, 8, 18, 39, 51]
[7, 37, 49, 8, 52, 18, 39]
[7, 37, 49, 8, 18, 39, 53]
[7, 37, 49, 8, 18, 39, 54]
[7, 37, 8, 50, 18, 39, 51]
[7, 37, 8, 50, 52, 18, 39]
