[[2, 4], [3], [5], [6, 7]]
[4, 7, 16, 37, 49, 8, 17, 39, 51]
[4, 7, 16, 37, 49, 8, 17, 52, 39]
[4, 7, 16, 37, 49, 8, 17, 39, 53]
[4, 7, 16, 37, 49, 8, 17, 39, 54]
[4, 7, 16, 37, 8, 17, 50, 39, 51]
[4, 7, 16, 37, 8, 17, 50, 52, 39]
[4, 7, 16, 37, 8, 17, 50, 39, 53]
[4, 7, 16, 37, 8, 17, 50, 39, 54]
[4, 7, 16, 37, 8, 17, 52, 39, 51]
[4, 7, 16, 37, 8, 17, 39, 51, 53]
[4, 7, 16, 37, 8, 17, 39, 51, 54]
[4, 7, 16, 37, 8, 17, 52, 39, 53]
[4, 7, 16, 37, 8, 17, 52, 39, 54]
[4, 7, 16, 37, 8, 17, 39, 53, 54]
[4, 7, 16, 37, 49, 8, 17, 50, 51]
[4, 7, 16, 37, 49, 8, 17, 50, 52]
[4, 7, 16, 37, 49, 8, 17, 50, 53]
[4, 7, 16, 37, 49, 8, 17, 50, 54]
[4, 7, 16, 37, 49, 8, 17, 52, 51]
[4, 7, 16, 37, 49, 8, 17, 51, 53]
[4, 7, 16, 37, 49, 8, 17, 51, 54]
[4, 7, 16, 37, 49, 8, 17, 52, 53]
[4, 7, 16, 37, 49, 8, 17, 52, 54]
[4, 7, 16, 37, 49, 8, 17, 53, 54]
[4, 7, 16, 37, 8, 17, 50, 52, 51]
[4, 7, 16, 37, 8, 17, 50, 51, 53]
[4, 7, 16, 37, 8, 17, 50, 51, 54]
[4, 7, 16, 37, 8, 17, 50, 52, 53]
[4, 7, 16, 37, 8, 17, 50, 52, 54]
[4, 7, 16, 37, 8, 17, 50, 53, 54]
[4, 7, 16, 37, 8, 17, 52, 51, 53]
[4, 7, 16, 37, 8, 17, 52, 51, 54]
[4, 7, 16, 37, 8, 17, 51, 53, 54]
[4, 7, 16, 37, 8, 17, 52, 53, 54]
[4, 7, 16, 49, 8, 17, 38, 50, 39]
[4, 7, 16, 49, 8, 17, 38, 39, 51]
[4, 7, 16, 49, 8, 17, 38, 52, 39]
[4, 7, 16, 49, 8, 17, 38, 39, 53]
[4, 7, 16, 49, 8, 17, 38, 39, 54]
[4, 7, 16, 8, 17, 38, 50, 39, 51]
[4, 7, 16, 8, 17, 38, 50, 52, 39]
[4, 7, 16, 8, 17, 38, 50, 39, 53]
[4, 7, 16, 8, 17, 38, 50, 39, 54]
[4, 7, 16, 8, 17, 38, 52, 39, 51]
[4, 7, 16, 8, 17, 38, 39, 51, 53]
[4, 7, 16, 8, 17, 38, 39, 51, 54]
