[[2, 4], [3], [5], [6, 7]]
[10, 4, 34, 16, 37, 49, 17, 52, 18, 39, 51, 53, 54]
[10, 4, 34, 16, 37, 17, 50, 52, 18, 39, 51, 53, 54]
[10, 4, 34, 16, 37, 49, 17, 50, 52, 18, 51, 53, 54]
[10, 4, 34, 16, 49, 17, 38, 50, 52, 18, 39, 51, 53]
[10, 4, 34, 16, 49, 17, 38, 50, 52, 18, 39, 51, 54]
[10, 4, 34, 16, 49, 17, 38, 50, 18, 39, 51, 53, 54]
[10, 4, 34, 16, 49, 17, 38, 50, 52, 18, 39, 53, 54]
[10, 4, 34, 16, 49, 17, 38, 52, 18, 39, 51, 53, 54]
[10, 4, 34, 16, 17, 38, 50, 52, 18, 39, 51, 53, 54]
[10, 4, 34, 16, 49, 17, 38, 50, 52, 18, 51, 53, 54]
[10, 4, 34, 16, 49, 17, 50, 52, 18, 39, 51, 53, 54]
[10, 4, 16, 37, 49, 17, 38, 50, 52, 18, 39, 51, 53]
[10, 4, 16, 37, 49, 17, 38, 50, 52, 18, 39, 51, 54]
[10, 4, 16, 37, 49, 17, 38, 50, 18, 39, 51, 53, 54]
[10, 4, 16, 37, 49, 17, 38, 50, 52, 18, 39, 53, 54]
[10, 4, 16, 37, 49, 17, 38, 52, 18, 39, 51, 53, 54]
[10, 4, 16, 37, 17, 38, 50, 52, 18, 39, 51, 53, 54]
[10, 4, 16, 37, 49, 17, 38, 50, 52, 18, 51, 53, 54]
[10, 4, 16, 37, 49, 17, 50, 52, 18, 39, 51, 53, 54]
[10, 4, 16, 49, 17, 38, 50, 52, 18, 39, 51, 53, 54]
[10, 4, 34, 16, 37, 49, 17, 38, 50, 52, 39, 51, 53]
[10, 4, 34, 16, 37, 49, 17, 38, 50, 52, 39, 51, 54]
[10, 4, 34, 16, 37, 49, 17, 38, 50, 39, 51, 53, 54]
[10, 4, 34, 16, 37, 49, 17, 38, 50, 52, 39, 53, 54]
[10, 4, 34, 16, 37, 49, 17, 38, 52, 39, 51, 53, 54]
[10, 4, 34, 16, 37, 17, 38, 50, 52, 39, 51, 53, 54]
[10, 4, 34, 16, 37, 49, 17, 38, 50, 52, 51, 53, 54]
[10, 4, 34, 16, 37, 49, 17, 50, 52, 39, 51, 53, 54]
[10, 4, 34, 16, 49, 17, 38, 50, 52, 39, 51, 53, 54]
[10, 4, 16, 37, 49, 17, 38, 50, 52, 39, 51, 53, 54]
[10, 4, 34, 16, 37, 49, 38, 50, 52, 18, 39, 51, 53]
[10, 4, 34, 16, 37, 49, 38, 50, 52, 18, 39, 51, 54]
[10, 4, 34, 16, 37, 49, 38, 50, 18, 39, 51, 53, 54]
