[[2, 4], [3], [5], [6, 7]]
[10, 4, 13, 34, 16, 37, 49, 8, 52, 39, 51, 53]
[10, 4, 13, 34, 16, 37, 49, 8, 52, 39, 51, 54]
[10, 4, 13, 34, 16, 37, 49, 8, 39, 51, 53, 54]
[10, 4, 13, 34, 16, 37, 49, 8, 52, 39, 53, 54]
[10, 4, 13, 34, 16, 37, 8, 50, 52, 39, 51, 53]
[10, 4, 13, 34, 16, 37, 8, 50, 52, 39, 51, 54]
[10, 4, 13, 34, 16, 37, 8, 50, 39, 51, 53, 54]
[10, 4, 13, 34, 16, 37, 8, 50, 52, 39, 53, 54]
[10, 4, 13, 34, 16, 37, 8, 52, 39, 51, 53, 54]
[10, 4, 13, 34, 16, 37, 49, 8, 50, 52, 51, 53]
[10, 4, 13, 34, 16, 37, 49, 8, 50, 52, 51, 54]
[10, 4, 13, 34, 16, 37, 49, 8, 50, 51, 53, 54]
[10, 4, 13, 34, 16, 37, 49, 8, 50, 52, 53, 54]
[10, 4, 13, 34, 16, 37, 49, 8, 52, 51, 53, 54]
[10, 4, 13, 34, 16, 37, 8, 50, 52, 51, 53, 54]
[10, 4, 13, 34, 16, 49, 8, 38, 50, 52, 39, 51]
[10, 4, 13, 34, 16, 49, 8, 38, 50, 39, 51, 53]
[10, 4, 13, 34, 16, 49, 8, 38, 50, 39, 51, 54]
[10, 4, 13, 34, 16, 49, 8, 38, 50, 52, 39, 53]
[10, 4, 13, 34, 16, 49, 8, 38, 50, 52, 39, 54]
[10, 4, 13, 34, 16, 49, 8, 38, 50, 39, 53, 54]
[10, 4, 13, 34, 16, 49, 8, 38, 52, 39, 51, 53]
[10, 4, 13, 34, 16, 49, 8, 38, 52, 39, 51, 54]
[10, 4, 13, 34, 16, 49, 8, 38, 39, 51, 53, 54]
[10, 4, 13, 34, 16, 49, 8, 38, 52, 39, 53, 54]
[10, 4, 13, 34, 16, 8, 38, 50, 52, 39, 51, 53]
[10, 4, 13, 34, 16, 8, 38, 50, 52, 39, 51, 54]
[10, 4, 13, 34, 16, 8, 38, 50, 39, 51, 53, 54]
[10, 4, 13, 34, 16, 8, 38, 50, 52, 39, 53, 54]
[10, 4, 13, 34, 16, 8, 38, 52, 39, 51, 53, 54]
[10, 4, 13, 34, 16, 49, 8, 38, 50, 52, 51, 53]
[10, 4, 13, 34, 16, 49, 8, 38, 50, 52, 51, 54]
[10, 4, 13, 34, 16, 49, 8, 38, 50, 51, 53, 54]
[10, 4, 13, 34, 16, 49, 8, 38, 50, 52, 53, 54]
[10, 4, 13, 34, 16, 49, 8, 38, 52, 51, 53, 54]
[10, 4, 13, 34, 16, 8, 38, 50, 52, 51, 53, 54]
[10, 4, 13, 34, 16, 49, 8, 50, 52, 39, 51, 53]
[10, 4, 13, 34, 16, 49, 8, 50, 52, 39, 51, 54]
[10, 4, 13, 34, 16, 49, 8, 50, 39, 51, 53, 54]
[10, 4, 13, 34, 16, 49, 8, 50, 52, 39, 53, 54]
[10, 4, 13, 34, 16, 49, 8, 52, 39, 51, 53, 54]
[10, 4, 13, 34, 16, 8, 50, 52, 39, 51, 53, 54]
[10, 4, 13, 34, 16, 49, 8, 50, 52, 51, 53, 54]
[10, 4, 13, 16, 37, 49, 8, 38, 50, 52, 39, 51]
[10, 4, 13, 16, 37, 49, 8, 38, 50, 39, 51, 53]
[10, 4, 13, 16, 37, 49, 8, 38, 50, 39, 51, 54]
[10, 4, 13, 16, 37, 49, 8, 38, 50, 52, 39, 53]
[10, 4, 13, 16, 37, 49, 8, 38, 50, 52, 39, 54]
[10, 4, 13, 16, 37, 49, 8, 38, 50, 39, 53, 54]
[10, 4, 13, 16, 37, 49, 8, 38, 52, 39, 51, 53]
[10, 4, 13, 16, 37, 49, 8, 38, 52, 39, 51, 54]
[10, 4, 13, 16, 37, 49, 8, 38, 39, 51, 53, 54]
[10, 4, 13, 16, 37, 49, 8, 38, 52, 39, 53, 54]
[10, 4, 13, 16, 37, 8, 38, 50, 52, 39, 51, 53]
[10, 4, 13, 16, 37, 8, 38, 50, 52, 39, 51, 54]
[10, 4, 13, 16, 37, 8, 38, 50, 39, 51, 53, 54]
[10, 4, 13, 16, 37, 8, 38, 50, 52, 39, 53, 54]
[10, 4, 13, 16, 37, 8, 38, 52, 39, 51, 53, 54]
[10, 4, 13, 16, 37, 49, 8, 38, 50, 52, 51, 53]
[10, 4, 13, 16, 37, 49, 8, 38, 50, 52, 51, 54]
[10, 4, 13, 16, 37, 49, 8, 38, 50, 51, 53, 54]
[10, 4, 13, 16, 37, 49, 8, 38, 50, 52, 53, 54]
[10, 4, 13, 16, 37, 49, 8, 38, 52, 51, 53, 54]
[10, 4, 13, 16, 37, 8, 38, 50, 52, 51, 53, 54]
[10, 4, 13, 16, 37, 49, 8, 50, 52, 39, 51, 53]
[10, 4, 13, 16, 37, 49, 8, 50, 52, 39, 51, 54]
[10, 4, 13, 16, 37, 49, 8, 50, 39, 51, 53, 54]
[10, 4, 13, 16, 37, 49, 8, 50, 52, 39, 53, 54]
[10, 4, 13, 16, 37, 49, 8, 52, 39, 51, 53, 54]
[10, 4, 13, 16, 37, 8, 50, 52, 39, 51, 53, 54]
[10, 4, 13, 16, 37, 49, 8, 50, 52, 51, 53, 54]
[10, 4, 13, 16, 49, 8, 38, 50, 52, 39, 51, 53]
[10, 4, 13, 16, 49, 8, 38, 50, 52, 39, 51, 54]
