[ 13, 14, 35, 37, 49, 17, 38, 43, 51, 53 ],1
[ 13, 14, 35, 37, 49, 17, 38, 43, 51, 54 ],1
[ 13, 14, 35, 37, 49, 17, 38, 43, 53, 54 ],1
[ 13, 14, 35, 37, 17, 38, 43, 50, 52, 54 ],1
[ 13, 14, 35, 37, 49, 17, 38, 52, 44, 54 ],1
[ 13, 14, 35, 37, 49, 17, 38, 51, 53, 54 ],1
[ 13, 14, 35, 37, 17, 38, 50, 52, 53, 54 ],1
[ 13, 14, 35, 40, 37, 42, 17, 39, 44, 54 ],1
[ 13, 14, 35, 40, 37, 42, 49, 17, 39, 54 ],1
[ 13, 14, 35, 40, 37, 42, 17, 39, 51, 54 ],1
[ 13, 14, 35, 40, 37, 42, 17, 52, 39, 54 ],2
[ 13, 14, 35, 40, 37, 17, 50, 52, 39, 54 ],1
[ 13, 14, 35, 37, 42, 49, 17, 52, 39, 54 ],2
[ 13, 14, 35, 37, 17, 43, 50, 52, 39, 54 ],1
[ 13, 14, 35, 37, 49, 17, 52, 39, 44, 54 ],1
[ 13, 14, 35, 37, 17, 52, 39, 44, 51, 53 ],1
[ 13, 14, 35, 37, 49, 17, 50, 52, 39, 54 ],1
[ 13, 14, 35, 40, 37, 42, 49, 17, 43, 54 ],1
[ 13, 14, 35, 40, 37, 42, 17, 43, 51, 54 ],1
[ 13, 14, 35, 40, 37, 42, 17, 43, 52, 54 ],1
[ 13, 14, 35, 40, 37, 42, 49, 17, 44, 51 ],1
[ 13, 14, 35, 40, 37, 42, 49, 17, 44, 54 ],1
[ 13, 14, 35, 40, 37, 42, 49, 17, 51, 54 ],1
[ 13, 14, 35, 40, 37, 42, 49, 17, 53, 54 ],1
[ 13, 14, 35, 40, 37, 42, 17, 52, 53, 54 ],2
[ 13, 14, 35, 40, 37, 49, 17, 43, 50, 44 ],1
[ 13, 14, 35, 40, 37, 49, 17, 43, 52, 44 ],1
[ 13, 14, 35, 40, 37, 17, 43, 52, 44, 54 ],1
[ 13, 14, 35, 40, 37, 49, 17, 43, 50, 54 ],1
[ 13, 14, 35, 40, 37, 49, 17, 50, 52, 54 ],1
[ 13, 14, 35, 40, 37, 49, 17, 52, 53, 54 ],1
[ 13, 14, 35, 37, 42, 49, 17, 43, 44, 54 ],1
[ 13, 14, 35, 37, 42, 17, 43, 50, 44, 51 ],1
[ 13, 14, 35, 37, 42, 17, 43, 44, 53, 54 ],1
[ 13, 14, 35, 37, 42, 49, 17, 43, 53, 54 ],1
[ 13, 14, 35, 37, 42, 49, 17, 44, 53, 54 ],1
[ 13, 14, 35, 37, 42, 17, 52, 44, 53, 54 ],1
[ 13, 14, 35, 37, 42, 49, 17, 52, 51, 54 ],1
[ 13, 14, 35, 37, 42, 49, 17, 51, 53, 54 ],1
[ 13, 14, 35, 37, 42, 49, 17, 52, 53, 54 ],2
[ 13, 14, 35, 37, 42, 17, 50, 52, 51, 54 ],1
[ 13, 14, 35, 37, 42, 17, 50, 52, 53, 54 ],1
[ 13, 14, 35, 37, 42, 17, 52, 51, 53, 54 ],1
[ 13, 14, 35, 37, 49, 17, 43, 50, 51, 53 ],1
[ 13, 14, 35, 37, 17, 43, 50, 52, 51, 53 ],1
[ 13, 14, 35, 37, 49, 17, 50, 52, 44, 53 ],1
[ 13, 14, 35, 37, 49, 17, 50, 52, 44, 54 ],1
[ 13, 14, 35, 37, 49, 17, 50, 52, 51, 54 ],1
[ 13, 14, 35, 40, 42, 17, 38, 39, 44, 51 ],1
[ 13, 14, 35, 40, 17, 38, 52, 39, 44, 51 ],1
