[[1, 5, 7], [2, 4], [3, 5], [6, 7]]
[0, 35, 40, 7, 49, 8, 50, 44, 53]
[0, 35, 40, 7, 49, 8, 50, 44, 54]
[0, 35, 40, 7, 49, 8, 52, 44, 51]
[0, 35, 40, 7, 49, 8, 44, 51, 53]
[0, 35, 40, 7, 49, 8, 44, 51, 54]
[0, 35, 40, 7, 49, 8, 52, 44, 53]
[0, 35, 40, 7, 49, 8, 52, 44, 54]
[0, 35, 40, 7, 49, 8, 44, 53, 54]
[0, 35, 40, 7, 8, 50, 52, 44, 51]
[0, 35, 40, 7, 8, 50, 44, 51, 53]
[0, 35, 40, 7, 8, 50, 44, 51, 54]
[0, 35, 40, 7, 8, 50, 52, 44, 53]
[0, 35, 40, 7, 8, 50, 52, 44, 54]
[0, 35, 40, 7, 8, 50, 44, 53, 54]
[0, 35, 40, 7, 8, 52, 44, 51, 53]
[0, 35, 40, 7, 8, 52, 44, 51, 54]
[0, 35, 40, 7, 8, 44, 51, 53, 54]
[0, 35, 40, 7, 8, 52, 44, 53, 54]
[0, 35, 40, 7, 49, 8, 50, 52, 51]
[0, 35, 40, 7, 49, 8, 50, 51, 53]
[0, 35, 40, 7, 49, 8, 50, 51, 54]
[0, 35, 40, 7, 49, 8, 50, 52, 53]
[0, 35, 40, 7, 49, 8, 50, 52, 54]
[0, 35, 40, 7, 49, 8, 50, 53, 54]
[0, 35, 40, 7, 49, 8, 52, 51, 53]
[0, 35, 40, 7, 49, 8, 52, 51, 54]
[0, 35, 40, 7, 49, 8, 51, 53, 54]
[0, 35, 40, 7, 49, 8, 52, 53, 54]
[0, 35, 40, 7, 8, 50, 52, 51, 53]
[0, 35, 40, 7, 8, 50, 52, 51, 54]
[0, 35, 40, 7, 8, 50, 51, 53, 54]
[0, 35, 40, 7, 8, 50, 52, 53, 54]
[0, 35, 40, 7, 8, 52, 51, 53, 54]
[0, 35, 7, 42, 49, 8, 43, 50, 44]
[0, 35, 7, 42, 49, 8, 43, 44, 51]
[0, 35, 7, 42, 49, 8, 43, 52, 44]
[0, 35, 7, 42, 49, 8, 43, 44, 53]
