[[0, 1, 4, 5, 7], [2, 4], [3, 5], [6, 7]]
[13, 14, 16, 42, 49, 50, 39, 53, 54]
[13, 14, 16, 42, 49, 52, 39, 51, 53]
[13, 14, 16, 42, 49, 52, 39, 51, 54]
[13, 14, 16, 42, 49, 39, 51, 53, 54]
[13, 14, 16, 42, 49, 52, 39, 53, 54]
[13, 14, 16, 42, 50, 52, 39, 51, 53]
[13, 14, 16, 42, 50, 52, 39, 51, 54]
[13, 14, 16, 42, 50, 39, 51, 53, 54]
[13, 14, 16, 42, 50, 52, 39, 53, 54]
[13, 14, 16, 42, 52, 39, 51, 53, 54]
[13, 14, 16, 49, 43, 50, 39, 44, 51]
[13, 14, 16, 49, 43, 50, 52, 39, 44]
[13, 14, 16, 49, 43, 50, 39, 44, 53]
[13, 14, 16, 49, 43, 50, 39, 44, 54]
[13, 14, 16, 49, 43, 52, 39, 44, 51]
[13, 14, 16, 49, 43, 39, 44, 51, 53]
[13, 14, 16, 49, 43, 39, 44, 51, 54]
[13, 14, 16, 49, 43, 52, 39, 44, 53]
[13, 14, 16, 49, 43, 52, 39, 44, 54]
[13, 14, 16, 49, 43, 39, 44, 53, 54]
[13, 14, 16, 43, 50, 52, 39, 44, 51]
[13, 14, 16, 43, 50, 39, 44, 51, 53]
[13, 14, 16, 43, 50, 39, 44, 51, 54]
[13, 14, 16, 43, 50, 52, 39, 44, 53]
[13, 14, 16, 43, 50, 52, 39, 44, 54]
[13, 14, 16, 43, 50, 39, 44, 53, 54]
[13, 14, 16, 43, 52, 39, 44, 51, 53]
[13, 14, 16, 43, 52, 39, 44, 51, 54]
[13, 14, 16, 43, 39, 44, 51, 53, 54]
[13, 14, 16, 43, 52, 39, 44, 53, 54]
[13, 14, 16, 49, 43, 50, 52, 39, 51]
[13, 14, 16, 49, 43, 50, 39, 51, 53]
[13, 14, 16, 49, 43, 50, 39, 51, 54]
[13, 14, 16, 49, 43, 50, 52, 39, 53]
[13, 14, 16, 49, 43, 50, 52, 39, 54]
[13, 14, 16, 49, 43, 50, 39, 53, 54]
[13, 14, 16, 49, 43, 52, 39, 51, 53]
[13, 14, 16, 49, 43, 52, 39, 51, 54]
[13, 14, 16, 49, 43, 39, 51, 53, 54]
[13, 14, 16, 49, 43, 52, 39, 53, 54]
[13, 14, 16, 43, 50, 52, 39, 51, 53]
[13, 14, 16, 43, 50, 52, 39, 51, 54]
[13, 14, 16, 43, 50, 39, 51, 53, 54]
[13, 14, 16, 43, 50, 52, 39, 53, 54]
[13, 14, 16, 43, 52, 39, 51, 53, 54]
[13, 14, 16, 49, 50, 52, 39, 44, 51]
[13, 14, 16, 49, 50, 39, 44, 51, 53]
[13, 14, 16, 49, 50, 39, 44, 51, 54]
[13, 14, 16, 49, 50, 52, 39, 44, 53]
[13, 14, 16, 49, 50, 52, 39, 44, 54]
[13, 14, 16, 49, 50, 39, 44, 53, 54]
[13, 14, 16, 49, 52, 39, 44, 51, 53]
[13, 14, 16, 49, 52, 39, 44, 51, 54]
[13, 14, 16, 49, 39, 44, 51, 53, 54]
[13, 14, 16, 49, 52, 39, 44, 53, 54]
[13, 14, 16, 50, 52, 39, 44, 51, 53]
