[ 13, 14, 40, 42, 38, 50, 52, 18, 39, 44, 53 ]
[ 13, 14, 37, 42, 49, 38, 43, 18, 39, 44, 53 ]
[ 13, 34, 14, 35, 37, 42, 38, 43, 52, 18, 53 ]
[ 13, 14, 35, 40, 49, 38, 50, 18, 39, 51, 53 ]
[ 13, 34, 14, 35, 37, 49, 43, 50, 44, 51, 53 ]
[ 13, 14, 35, 42, 49, 38, 50, 52, 18, 44, 53 ]
[ 13, 14, 37, 49, 38, 43, 50, 52, 18, 39, 53 ]
[ 13, 34, 14, 35, 40, 37, 49, 50, 18, 44, 53 ]
[ 13, 14, 35, 40, 37, 42, 49, 52, 18, 39, 44 ]
[ 10, 14, 35, 40, 37, 49, 38, 52, 18, 39, 44, 53 ]
