[ 10, 13, 14, 40, 16, 37, 42, 49, 17, 43, 50, 52, 18, 51, 54 ],1
[ 10, 13, 14, 40, 16, 42, 49, 17, 38, 43, 52, 18, 39, 51, 53 ],1
[ 10, 13, 14, 40, 16, 42, 49, 17, 38, 50, 52, 18, 39, 44, 51 ],1
[ 10, 13, 14, 40, 16, 42, 49, 17, 38, 50, 18, 39, 44, 51, 53 ],1
[ 10, 13, 14, 40, 16, 42, 49, 17, 50, 52, 18, 39, 44, 51, 53 ],1
[ 10, 34, 14, 35, 40, 16, 37, 42, 49, 38, 52, 39, 51, 53 ],1
[ 10, 34, 14, 35, 40, 16, 37, 38, 43, 52, 39, 51, 53, 54 ],1
[ 10, 34, 14, 35, 16, 37, 42, 49, 38, 43, 52, 39, 44, 51 ],1
[ 10, 34, 14, 35, 16, 37, 42, 49, 38, 43, 39, 44, 53, 54 ],1
[ 10, 34, 14, 35, 16, 37, 42, 38, 43, 50, 39, 44, 53, 54 ],1
[ 10, 34, 14, 35, 16, 37, 49, 38, 43, 50, 39, 44, 53, 54 ],1
[ 10, 34, 14, 35, 16, 37, 49, 38, 43, 50, 52, 39, 51, 53 ],1
[ 10, 34, 14, 35, 16, 37, 38, 43, 50, 52, 39, 51, 53, 54 ],1
[ 10, 34, 14, 35, 16, 37, 38, 50, 52, 39, 44, 51, 53, 54 ],1
[ 10, 34, 14, 35, 40, 16, 37, 42, 49, 38, 43, 52, 44, 51 ],1
[ 10, 34, 14, 35, 40, 16, 37, 42, 38, 43, 50, 44, 51, 53 ],1
[ 10, 34, 14, 35, 40, 16, 37, 42, 43, 50, 52, 39, 44, 53 ],1
[ 10, 34, 14, 35, 40, 16, 37, 42, 49, 43, 52, 39, 53, 54 ],1
[ 10, 34, 14, 35, 40, 16, 37, 42, 43, 50, 52, 39, 51, 53 ],1
[ 10, 34, 14, 35, 40, 16, 37, 42, 49, 39, 44, 51, 53, 54 ],1
[ 10, 34, 14, 35, 40, 16, 37, 49, 43, 50, 52, 39, 44, 53 ],1
[ 10, 34, 14, 35, 40, 16, 37, 50, 52, 39, 44, 51, 53, 54 ],1
[ 10, 34, 14, 35, 16, 37, 42, 43, 50, 39, 44, 51, 53, 54 ],1
[ 10, 34, 14, 35, 40, 16, 37, 42, 49, 43, 50, 44, 53, 54 ],1
[ 10, 34, 14, 35, 40, 16, 42, 49, 38, 43, 50, 39, 44, 53 ],1
[ 10, 34, 14, 35, 40, 16, 42, 38, 43, 50, 52, 39, 44, 51 ],1
[ 10, 34, 14, 35, 40, 16, 42, 38, 43, 50, 52, 39, 44, 53 ],1
[ 10, 34, 14, 35, 40, 16, 42, 49, 38, 43, 50, 39, 53, 54 ],1
[ 10, 34, 14, 35, 40, 16, 42, 38, 43, 50, 52, 39, 51, 54 ],1
[ 10, 34, 14, 35, 40, 16, 42, 38, 43, 50, 52, 39, 53, 54 ],3
[ 10, 34, 14, 35, 40, 16, 42, 38, 50, 52, 39, 51, 53, 54 ],1
[ 10, 34, 14, 35, 16, 42, 49, 38, 43, 39, 44, 51, 53, 54 ],1
[ 10, 34, 14, 35, 16, 42, 49, 43, 50, 52, 39, 44, 53, 54 ],1
[ 10, 34, 14, 16, 37, 42, 49, 38, 43, 50, 52, 39, 51, 53 ],1
[ 10, 34, 14, 16, 37, 42, 49, 38, 43, 50, 52, 39, 51, 54 ],2
[ 10, 34, 14, 40, 16, 37, 49, 38, 50, 52, 44, 51, 53, 54 ],1
[ 10, 34, 14, 40, 16, 37, 49, 43, 50, 52, 39, 51, 53, 54 ],1
[ 10, 34, 14, 40, 16, 37, 42, 49, 43, 50, 44, 51, 53, 54 ],1
[ 10, 34, 14, 40, 16, 42, 49, 38, 43, 50, 52, 39, 51, 53 ],1
[ 10, 34, 14, 35, 40, 37, 42, 17, 38, 43, 52, 18, 39, 54 ],1
[ 10, 34, 14, 35, 37, 42, 17, 38, 43, 18, 39, 44, 51, 54 ],1
[ 10, 34, 14, 35, 37, 17, 38, 43, 50, 52, 18, 39, 44, 51 ],1
[ 10, 34, 14, 35, 40, 37, 42, 49, 17, 52, 18, 39, 44, 51 ],1
[ 10, 34, 14, 35, 37, 42, 17, 43, 50, 52, 18, 39, 51, 53 ],1
[ 10, 34, 14, 35, 40, 37, 42, 17, 52, 18, 44, 51, 53, 54 ],1
[ 10, 34, 14, 35, 40, 37, 49, 17, 43, 50, 52, 18, 44, 51 ],1
[ 10, 34, 14, 35, 40, 42, 49, 17, 38, 50, 52, 18, 39, 44 ],1
[ 10, 34, 14, 35, 42, 49, 17, 38, 43, 52, 18, 39, 44, 51 ],1
[ 10, 34, 14, 35, 40, 42, 49, 17, 50, 52, 18, 39, 44, 51 ],1
[ 10, 34, 14, 40, 37, 17, 38, 43, 52, 18, 44, 51, 53, 54 ],1
