[[0, 1, 4, 7], [2, 4], [3, 5], [6, 7]]
[[3,5,6,13,48,86],[10, 34, 17, 44, 53]]
[[2,4,5,24,22,85],[10, 34, 17, 44, 54]]
[[2,6,17,22,47,63],[10, 34, 49, 17, 53]]
[[2,6,8,22,47,72],[10, 34, 17, 51, 53]]
[[1,1,28,33,31,70],[10, 34, 17, 51, 54]]
[[2,10,14,18,47,76],[10, 34, 17, 52, 53]]
[[1,7,7,27,26,97],[10, 34, 17, 52, 54]]
[[2,6,8,14,32,90],[10, 34, 17, 53, 54]]
[[3,7,18,27,23,106],[10, 35, 37, 17, 53]]
[[2,8,5,24,12,59],[10, 35, 37, 17, 54]]
[[2,8,14,16,22,44],[10, 35, 40, 17, 53]]
[[1,3,4,23,36,78],[10, 35, 40, 17, 54]]
[[2,8,17,36,22,101],[10, 35, 42, 17, 53]]
[[1,3,10,19,36,78],[10, 35, 42, 17, 54]]
[[2,10,11,26,47,61],[10, 35, 17, 43, 53]]
[[1,9,10,29,26,66],[10, 35, 17, 43, 54]]
[[1,5,19,33,26,77],[10, 35, 17, 52, 44]]
[[2,8,8,24,52,92],[10, 35, 17, 44, 53]]
[[1,5,10,17,11,74],[10, 35, 17, 44, 54]]
[[3,15,6,35,38,30],[10, 35, 49, 17, 53]]
[[2,6,11,18,12,105],[10, 35, 49, 17, 54]]
[[3,9,18,21,28,84],[10, 35, 17, 50, 53]]
[[2,8,14,36,57,62],[10, 35, 17, 51, 54]]
[[3,9,21,21,18,81],[10, 35, 17, 52, 53]]
[[2,4,8,32,47,76],[10, 35, 17, 52, 54]]
[[3,9,6,21,53,84],[10, 35, 17, 53, 54]]
[[2,4,14,24,37,100],[10, 37, 17, 38, 53]]
[[1,3,10,15,16,72],[10, 37, 17, 38, 54]]
[[2,4,8,32,47,58],[10, 37, 17, 39, 53]]
[[1,3,19,27,16,81],[10, 37, 17, 39, 54]]
[[3,11,15,19,58,65],[10, 40, 37, 17, 53]]
[[3,9,15,29,23,111],[10, 37, 42, 17, 53]]
[[2,4,5,16,12,103],[10, 37, 42, 17, 54]]
[[3,7,18,19,18,94],[10, 37, 17, 43, 53]]
[[2,8,14,28,42,80],[10, 37, 17, 52, 44]]
[[2,8,14,28,12,104],[10, 37, 17, 44, 54]]
[[1,3,10,23,56,72],[10, 37, 49, 17, 54]]
[[2,6,17,30,27,81],[10, 37, 17, 50, 53]]
[[1,5,7,29,16,101],[10, 37, 17, 51, 54]]
[[2,2,8,22,32,74],[10, 37, 17, 52, 53]]
[[1,5,10,17,51,74],[10, 37, 17, 52, 54]]
[[2,8,8,28,32,80],[10, 17, 38, 39, 53]]
[[1,5,16,33,31,98],[10, 17, 38, 39, 54]]
[[3,7,12,35,38,82],[10, 40, 17, 38, 53]]
[[2,4,8,20,32,100],[10, 49, 17, 38, 53]]
[[2,6,20,30,17,102],[10, 17, 38, 51, 53]]
[[1,1,19,17,21,61],[10, 17, 38, 51, 54]]
[[2,10,5,14,32,67],[10, 17, 38, 52, 53]]
[[2,6,17,26,12,117],[10, 17, 38, 53, 54]]
[[3,5,9,21,23,77],[10, 40, 17, 39, 53]]
[[1,3,13,19,31,75],[10, 49, 17, 39, 54]]
[[2,8,14,20,52,74],[10, 17, 39, 51, 53]]
[[2,8,14,40,27,92],[10, 17, 52, 39, 53]]
[[2,10,17,26,27,73],[10, 40, 42, 17, 53]]
[[1,3,4,23,36,78],[10, 40, 42, 17, 54]]
[[2,6,11,26,67,45],[10, 40, 17, 43, 53]]
[[1,3,13,19,31,75],[10, 40, 17, 43, 54]]
[[1,5,7,17,11,95],[10, 40, 17, 52, 44]]
[[2,6,14,22,32,114],[10, 40, 17, 44, 53]]
[[1,1,7,25,21,115],[10, 40, 17, 44, 54]]
[[3,13,12,37,38,34],[10, 40, 17, 50, 53]]
[[2,4,14,20,37,100],[10, 40, 17, 51, 54]]
[[2,4,5,16,42,49],[10, 42, 17, 43, 53]]
[[1,9,10,17,31,90],[10, 42, 17, 43, 54]]
[[1,9,1,25,36,57],[10, 42, 17, 52, 44]]
[[2,6,11,30,37,99],[10, 42, 17, 44, 53]]
[[1,1,13,9,16,61],[10, 42, 17, 44, 54]]
[[3,7,15,23,23,91],[10, 42, 49, 17, 53]]
[[3,7,9,23,53,67],[10, 42, 17, 50, 53]]
[[3,5,15,13,23,125],[10, 42, 17, 51, 53]]
[[2,4,11,28,37,91],[10, 42, 17, 51, 54]]
[[3,9,15,25,13,99],[10, 42, 17, 52, 53]]
[[2,10,5,22,32,91],[10, 42, 17, 52, 54]]
[[3,9,12,29,48,66],[10, 42, 17, 53, 54]]
[[2,8,11,36,42,89],[10, 17, 43, 44, 53]]
[[1,7,10,19,41,70],[10, 17, 43, 44, 54]]
[[3,5,18,21,38,86],[10, 49, 17, 43, 53]]
[[3,7,15,19,38,49],[10, 17, 43, 50, 53]]
[[3,7,12,19,33,112],[10, 17, 43, 51, 53]]
[[2,6,17,30,42,75],[10, 17, 43, 51, 54]]
[[3,7,15,19,13,79],[10, 17, 43, 52, 53]]
[[3,3,3,31,23,87],[10, 17, 43, 53, 54]]
[[2,4,11,16,22,97],[10, 49, 17, 52, 44]]
[[3,9,15,21,58,57],[10, 49, 17, 44, 53]]
[[2,4,17,16,22,97],[10, 49, 17, 44, 54]]
[[3,15,12,31,23,66],[10, 17, 50, 44, 53]]
[[2,8,8,36,37,80],[10, 17, 52, 44, 51]]
[[3,11,18,19,28,80],[10, 17, 44, 51, 53]]
[[2,8,5,44,42,47],[10, 17, 44, 51, 54]]
[[3,11,15,31,18,89],[10, 17, 52, 44, 53]]
[[3,7,15,27,53,49],[10, 17, 44, 53, 54]]
[[2,2,14,10,27,92],[10, 49, 17, 50, 53]]
[[2,2,5,6,22,77],[10, 49, 17, 51, 53]]
[[1,5,7,5,36,71],[10, 49, 17, 51, 54]]
[[2,4,17,16,37,85],[10, 49, 17, 52, 53]]
[[1,5,10,21,26,86],[10, 49, 17, 52, 54]]
[[2,8,17,20,32,77],[10, 49, 17, 53, 54]]
[[2,6,11,30,32,111],[10, 17, 50, 51, 53]]
[[2,6,14,18,32,96],[10, 17, 50, 52, 53]]
[[1,3,7,15,66,45],[10, 17, 50, 52, 54]]
[[2,6,5,30,27,99],[10, 17, 50, 53, 54]]
[[2,6,11,34,27,105],[10, 17, 52, 51, 53]]
[[3,3,6,11,38,54],[10, 34, 35, 18, 53]]
[[2,4,5,28,37,49],[10, 34, 37, 18, 53]]
[[2,6,5,22,27,87],[10, 34, 18, 39, 53]]
[[3,11,9,19,58,89],[10, 34, 42, 18, 53]]
[[3,5,18,29,43,92],[10, 34, 43, 18, 53]]
[[2,8,11,24,47,89],[10, 34, 52, 18, 44]]
[[3,5,6,17,38,92],[10, 34, 18, 44, 53]]
[[2,8,14,24,37,80],[10, 34, 49, 18, 53]]
[[1,1,19,21,21,91],[10, 34, 50, 18, 54]]
[[2,6,17,18,12,81],[10, 34, 18, 51, 53]]
[[2,12,14,24,47,84],[10, 34, 52, 18, 53]]
[[2,4,8,16,27,100],[10, 34, 18, 53, 54]]
[[3,5,3,9,38,71],[10, 35, 37, 18, 53]]
[[2,10,11,18,32,79],[10, 35, 40, 18, 53]]
[[2,8,14,16,22,80],[10, 35, 42, 18, 53]]
[[2,10,11,30,22,79],[10, 35, 43, 18, 53]]
[[1,5,16,33,31,98],[10, 35, 52, 18, 44]]
[[2,12,11,28,32,63],[10, 35, 18, 44, 53]]
[[3,9,15,33,23,81],[10, 35, 49, 18, 53]]
[[2,6,14,22,12,90],[10, 35, 50, 18, 54]]
[[3,7,12,15,53,70],[10, 35, 18, 51, 53]]
[[2,2,23,14,32,89],[10, 35, 52, 18, 54]]
[[3,7,9,19,33,133],[10, 35, 18, 53, 54]]
[[2,10,14,26,57,64],[10, 37, 38, 18, 53]]
[[2,2,5,22,37,71],[10, 37, 18, 39, 53]]
[[3,7,6,15,58,82],[10, 40, 37, 18, 53]]
[[3,7,18,23,28,106],[10, 37, 42, 18, 53]]
[[2,6,17,34,37,93],[10, 37, 52, 18, 44]]
[[3,9,9,41,28,57],[10, 37, 18, 44, 53]]
[[2,4,14,12,27,88],[10, 37, 49, 18, 53]]
[[1,13,16,29,31,70],[10, 37, 50, 18, 54]]
[[2,6,8,34,27,60],[10, 37, 18, 51, 53]]
[[2,10,17,10,52,61],[10, 37, 52, 18, 53]]
[[1,5,4,17,31,74],[10, 37, 52, 18, 54]]
[[2,6,8,26,27,48],[10, 37, 18, 53, 54]]
[[2,8,5,40,42,65],[10, 38, 18, 39, 53]]
[[3,5,15,13,38,71],[10, 40, 38, 18, 53]]
[[2,6,14,14,32,54],[10, 38, 50, 18, 53]]
[[2,6,5,14,27,105],[10, 38, 18, 51, 53]]
[[2,12,11,16,47,93],[10, 38, 52, 18, 53]]
[[3,7,15,31,28,85],[10, 40, 18, 39, 53]]
[[2,6,17,26,27,111],[10, 50, 18, 39, 53]]
[[1,3,13,19,36,69],[10, 50, 18, 39, 54]]
[[2,8,14,28,22,116],[10, 18, 39, 51, 53]]
[[2,10,8,22,37,106],[10, 52, 18, 39, 53]]
[[2,8,11,36,42,89],[10, 40, 43, 18, 53]]
[[1,7,13,15,46,73],[10, 40, 52, 18, 44]]
[[2,8,8,16,62,92],[10, 40, 18, 44, 53]]
[[3,9,18,25,28,84],[10, 40, 50, 18, 53]]
[[2,6,8,14,42,108],[10, 40, 50, 18, 54]]
[[3,7,6,19,38,106],[10, 40, 18, 51, 53]]
[[2,4,17,16,32,97],[10, 42, 43, 18, 53]]
[[1,9,16,17,41,66],[10, 42, 52, 18, 44]]
[[2,6,11,26,22,111],[10, 42, 18, 44, 53]]
[[3,5,15,17,38,125],[10, 42, 49, 18, 53]]
[[2,6,8,10,37,84],[10, 42, 50, 18, 54]]
[[3,5,9,17,33,53],[10, 42, 18, 51, 53]]
[[3,11,6,35,38,74],[10, 42, 52, 18, 53]]
[[2,8,5,20,32,65],[10, 42, 52, 18, 54]]
[[3,3,9,11,38,105],[10, 42, 18, 53, 54]]
[[1,11,7,27,31,95],[10, 43, 52, 18, 44]]
[[2,8,14,24,37,92],[10, 43, 18, 44, 53]]
[[3,9,6,17,43,84],[10, 43, 50, 18, 53]]
[[2,10,8,42,42,52],[10, 43, 50, 18, 54]]
[[3,7,9,23,33,127],[10, 43, 18, 51, 53]]
[[3,5,9,17,38,125],[10, 43, 52, 18, 53]]
[[2,6,14,22,27,114],[10, 49, 52, 18, 44]]
[[3,7,18,23,28,106],[10, 49, 18, 44, 53]]
[[2,8,11,20,42,77],[10, 50, 52, 18, 44]]
[[2,4,14,24,22,112],[10, 50, 18, 44, 54]]
[[2,8,14,28,32,104],[10, 52, 18, 44, 51]]
[[3,9,3,37,33,57],[10, 52, 18, 44, 53]]
[[3,5,3,29,38,83],[10, 18, 44, 53, 54]]
[[1,3,16,27,26,96],[10, 49, 50, 18, 54]]
[[2,4,23,24,22,97],[10, 49, 18, 51, 53]]
[[2,8,14,24,37,92],[10, 49, 52, 18, 53]]
[[1,1,7,13,31,61],[10, 49, 52, 18, 54]]
[[2,4,14,16,27,100],[10, 49, 18, 53, 54]]
[[2,8,17,32,32,89],[10, 50, 18, 51, 53]]
[[1,7,7,27,16,103],[10, 50, 52, 18, 54]]
[[2,8,8,20,32,80],[10, 52, 18, 51, 53]]
[[1,3,1,27,31,75],[10, 52, 18, 51, 54]]
[[2,4,5,28,37,85],[10, 18, 51, 53, 54]]
[[3,13,18,21,33,70],[10, 34, 35, 37, 53]]
[[2,4,8,8,27,88],[10, 34, 35, 42, 53]]
[[2,6,11,22,22,111],[10, 34, 35, 43, 53]]
[[1,1,4,9,31,46],[10, 34, 35, 52, 44]]
[[2,4,11,24,32,61],[10, 34, 35, 44, 53]]
[[3,3,15,19,38,117],[10, 34, 35, 49, 53]]
[[3,7,24,19,13,88],[10, 34, 35, 50, 53]]
[[3,7,9,27,43,103],[10, 34, 35, 51, 53]]
[[3,9,15,33,28,93],[10, 34, 35, 52, 53]]
[[2,8,11,24,7,101],[10, 34, 37, 38, 53]]
[[2,12,8,28,37,84],[10, 34, 37, 39, 53]]
[[3,7,18,23,18,118],[10, 34, 40, 37, 53]]
[[3,3,3,23,23,87],[10, 34, 37, 42, 53]]
[[3,5,15,17,33,83],[10, 34, 37, 43, 53]]
[[3,5,21,21,33,89],[10, 34, 37, 44, 53]]
[[2,6,14,22,37,78],[10, 34, 37, 49, 53]]
[[2,2,5,10,17,83],[10, 34, 37, 50, 53]]
[[2,2,11,18,27,77],[10, 34, 37, 51, 53]]
[[2,8,8,40,32,68],[10, 34, 37, 52, 53]]
[[2,8,11,24,52,65],[10, 34, 37, 53, 54]]
[[2,8,17,32,22,89],[10, 34, 38, 39, 53]]
[[3,7,9,11,28,85],[10, 34, 40, 38, 53]]
[[2,6,17,30,27,87],[10, 34, 49, 38, 53]]
[[1,5,13,25,21,83],[10, 34, 38, 50, 54]]
[[2,12,8,32,32,78],[10, 34, 38, 51, 53]]
[[2,4,17,12,22,85],[10, 34, 38, 52, 53]]
[[1,5,7,17,26,77],[10, 34, 38, 52, 54]]
[[2,8,2,16,32,68],[10, 34, 38, 53, 54]]
[[3,9,6,25,28,120],[10, 34, 40, 39, 53]]
[[2,4,14,16,27,88],[10, 34, 49, 39, 53]]
[[1,5,13,9,41,59],[10, 34, 50, 39, 54]]
[[2,6,14,22,17,78],[10, 34, 39, 51, 53]]
[[2,6,20,26,27,72],[10, 34, 39, 53, 54]]
[[2,8,8,16,37,44],[10, 34, 40, 42, 53]]
[[1,3,7,31,71,87],[10, 34, 40, 52, 44]]
[[2,4,2,40,32,52],[10, 34, 40, 44, 53]]
[[3,5,12,17,18,104],[10, 34, 40, 50, 53]]
[[2,6,8,26,22,120],[10, 34, 40, 50, 54]]
[[3,11,15,31,33,59],[10, 34, 40, 51, 53]]
[[2,4,5,16,22,73],[10, 34, 42, 43, 53]]
[[1,1,16,17,21,70],[10, 34, 42, 52, 44]]
[[2,10,11,22,12,79],[10, 34, 42, 44, 53]]
[[3,7,3,31,28,73],[10, 34, 42, 49, 53]]
[[3,5,24,21,33,86],[10, 34, 42, 50, 53]]
[[2,6,17,34,37,93],[10, 34, 42, 50, 54]]
[[3,9,18,21,43,72],[10, 34, 42, 51, 53]]
[[3,9,12,21,53,84],[10, 34, 42, 53, 54]]
[[1,3,1,15,31,51],[10, 34, 43, 52, 44]]
[[3,5,9,17,43,119],[10, 34, 49, 43, 53]]
[[3,9,24,21,28,54],[10, 34, 43, 50, 53]]
[[2,6,2,26,37,72],[10, 34, 43, 50, 54]]
[[3,7,9,35,33,91],[10, 34, 43, 51, 53]]
[[3,7,3,19,53,79],[10, 34, 43, 52, 53]]
[[3,11,12,35,23,68],[10, 34, 43, 53, 54]]
[[2,4,14,16,22,100],[10, 34, 49, 52, 44]]
[[2,8,5,20,27,71],[10, 34, 50, 52, 44]]
[[3,5,12,21,43,110],[10, 34, 50, 44, 53]]
[[2,4,8,16,22,112],[10, 34, 50, 44, 54]]
[[2,8,11,20,32,101],[10, 34, 52, 44, 51]]
[[3,11,12,31,28,86],[10, 34, 44, 51, 53]]
[[3,11,15,31,33,59],[10, 34, 52, 44, 53]]
[[2,6,14,14,42,102],[10, 34, 52, 44, 54]]
[[3,7,6,19,48,106],[10, 34, 44, 53, 54]]
[[2,4,8,16,57,52],[10, 34, 49, 50, 53]]
[[1,13,16,21,36,94],[10, 34, 49, 50, 54]]
[[2,6,8,14,42,90],[10, 34, 49, 51, 53]]
[[2,4,14,24,52,76],[10, 34, 49, 52, 53]]
[[2,8,14,24,42,80],[10, 34, 49, 53, 54]]
[[2,4,14,24,52,52],[10, 34, 50, 51, 53]]
[[1,7,7,31,41,91],[10, 34, 50, 51, 54]]
[[2,8,8,40,37,68],[10, 34, 50, 52, 53]]
[[2,4,14,16,27,88],[10, 34, 50, 53, 54]]
[[0,4,6,16,40,76],[10, 34, 52, 53, 54]]
[[3,9,12,33,33,72],[10, 35, 37, 38, 53]]
[[3,9,12,21,48,72],[10, 35, 37, 39, 53]]
[[2,4,8,8,32,76],[10, 35, 40, 37, 53]]
[[2,4,11,12,22,67],[10, 35, 37, 42, 53]]
[[2,10,14,34,42,70],[10, 35, 37, 43, 53]]
[[1,7,4,27,46,70],[10, 35, 37, 52, 44]]
[[3,3,12,15,28,96],[10, 35, 37, 49, 53]]
[[3,7,24,23,28,88],[10, 35, 37, 52, 53]]
[[2,12,8,16,52,120],[10, 35, 40, 38, 53]]
[[2,6,11,30,37,99],[10, 35, 42, 38, 53]]
[[2,4,17,28,37,109],[10, 35, 38, 43, 53]]
[[2,8,17,36,22,101],[10, 35, 38, 44, 53]]
[[3,7,24,19,28,82],[10, 35, 38, 50, 53]]
[[2,6,11,14,27,87],[10, 35, 38, 50, 54]]
[[3,5,12,21,43,86],[10, 35, 38, 51, 53]]
[[2,2,23,14,22,83],[10, 35, 40, 39, 53]]
[[2,6,14,18,47,66],[10, 35, 42, 39, 53]]
[[2,12,11,28,32,81],[10, 35, 43, 39, 53]]
[[1,3,13,19,31,75],[10, 35, 52, 39, 44]]
[[2,2,11,22,42,83],[10, 35, 39, 44, 53]]
[[3,11,9,31,33,95],[10, 35, 50, 39, 53]]
[[2,2,8,10,22,80],[10, 35, 50, 39, 54]]
[[3,7,12,31,38,76],[10, 35, 39, 51, 53]]
[[2,4,8,32,42,88],[10, 35, 40, 49, 53]]
[[2,8,8,20,32,80],[10, 35, 40, 50, 53]]
[[1,3,19,35,31,111],[10, 35, 40, 50, 54]]
[[2,4,5,16,17,109],[10, 35, 40, 51, 53]]
[[2,2,8,10,32,68],[10, 35, 40, 53, 54]]
[[3,9,15,29,38,69],[10, 35, 42, 43, 53]]
[[2,4,14,16,27,100],[10, 35, 42, 49, 53]]
[[2,8,11,20,32,95],[10, 35, 42, 50, 53]]
[[1,3,16,23,36,66],[10, 35, 42, 50, 54]]
[[2,2,23,14,32,95],[10, 35, 42, 51, 53]]
[[2,8,8,16,17,80],[10, 35, 42, 52, 53]]
[[2,4,20,24,17,88],[10, 35, 42, 53, 54]]
[[2,8,11,36,27,89],[10, 35, 43, 52, 44]]
[[3,11,15,27,33,83],[10, 35, 43, 44, 53]]
[[2,10,5,14,32,79],[10, 35, 49, 43, 53]]
[[2,8,11,20,32,89],[10, 35, 43, 50, 53]]
[[1,7,4,27,46,58],[10, 35, 43, 50, 54]]
[[2,12,14,32,22,66],[10, 35, 43, 51, 53]]
[[1,5,16,33,31,98],[10, 35, 43, 52, 54]]
[[2,10,11,30,22,79],[10, 35, 43, 53, 54]]
[[1,5,4,25,21,86],[10, 35, 49, 52, 44]]
[[2,4,11,32,32,97],[10, 35, 49, 44, 53]]
[[1,11,16,23,36,86],[10, 35, 50, 52, 44]]
[[2,6,11,14,32,105],[10, 35, 50, 44, 53]]
[[1,5,13,25,36,89],[10, 35, 52, 44, 51]]
[[2,6,11,18,12,93],[10, 35, 44, 51, 53]]
[[2,8,17,32,22,89],[10, 35, 52, 44, 53]]
[[1,5,16,17,41,62],[10, 35, 52, 44, 54]]
[[3,7,21,27,28,97],[10, 35, 49, 50, 53]]
[[3,7,3,19,38,121],[10, 35, 49, 52, 53]]
[[3,7,6,43,18,34],[10, 35, 49, 53, 54]]
[[3,7,15,27,28,79],[10, 35, 50, 51, 53]]
[[2,8,8,36,32,68],[10, 35, 50, 51, 54]]
[[3,9,12,13,63,84],[10, 35, 50, 52, 53]]
[[3,5,15,17,33,83],[10, 35, 50, 53, 54]]
[[2,8,11,32,32,107],[10, 37, 38, 39, 53]]
[[3,5,12,13,33,116],[10, 40, 37, 38, 53]]
[[3,9,18,25,28,96],[10, 37, 42, 38, 53]]
[[3,7,15,19,38,67],[10, 37, 38, 43, 53]]
[[2,6,17,18,32,87],[10, 37, 38, 52, 44]]
[[3,5,12,13,18,98],[10, 37, 38, 44, 53]]
[[2,6,14,34,37,96],[10, 37, 49, 38, 53]]
[[2,2,11,26,52,71],[10, 37, 38, 50, 53]]
[[1,5,10,17,31,86],[10, 37, 38, 50, 54]]
[[2,6,20,26,37,72],[10, 37, 38, 52, 53]]
[[1,9,10,17,31,90],[10, 37, 38, 52, 54]]
[[2,6,11,10,52,81],[10, 37, 38, 53, 54]]
[[3,9,24,25,23,66],[10, 40, 37, 39, 53]]
[[3,3,12,11,38,72],[10, 37, 42, 39, 53]]
[[3,9,9,29,33,57],[10, 37, 43, 39, 53]]
[[2,2,11,2,17,101],[10, 37, 52, 39, 44]]
[[3,5,9,53,33,77],[10, 37, 39, 44, 53]]
[[2,2,8,6,22,74],[10, 37, 49, 39, 53]]
[[2,8,11,32,32,89],[10, 37, 50, 39, 53]]
[[1,3,7,19,31,63],[10, 37, 50, 39, 54]]
[[2,4,14,32,37,112],[10, 37, 39, 51, 53]]
[[2,6,5,26,27,69],[10, 37, 52, 39, 53]]
[[2,6,14,18,37,96],[10, 37, 39, 53, 54]]
[[2,4,14,16,17,88],[10, 40, 37, 42, 53]]
[[2,4,23,24,22,97],[10, 40, 37, 43, 53]]
[[1,5,10,21,26,86],[10, 40, 37, 52, 44]]
[[3,7,9,23,33,127],[10, 40, 37, 49, 53]]
[[3,7,21,23,28,115],[10, 40, 37, 50, 53]]
[[2,6,14,26,27,108],[10, 40, 37, 50, 54]]
[[3,5,12,25,38,116],[10, 40, 37, 52, 53]]
[[3,13,15,21,38,67],[10, 40, 37, 53, 54]]
[[2,10,8,14,52,112],[10, 37, 42, 43, 53]]
[[1,5,13,17,16,71],[10, 37, 42, 52, 44]]
[[2,4,14,24,42,64],[10, 37, 42, 44, 53]]
[[3,9,12,29,48,66],[10, 37, 42, 49, 53]]
[[1,7,10,23,21,88],[10, 37, 43, 52, 44]]
[[2,6,8,14,42,42],[10, 37, 43, 44, 53]]
[[3,7,6,19,38,106],[10, 37, 49, 43, 53]]
[[3,7,21,27,28,97],[10, 37, 43, 52, 53]]
[[2,6,14,26,27,108],[10, 37, 43, 52, 54]]
[[3,7,6,15,48,58],[10, 37, 43, 53, 54]]
[[3,7,9,27,43,103],[10, 37, 52, 44, 53]]
[[2,8,5,28,42,101],[10, 37, 52, 44, 54]]
[[2,8,5,28,32,83],[10, 37, 49, 50, 53]]
[[1,3,1,27,31,75],[10, 37, 49, 50, 54]]
[[2,8,11,36,42,89],[10, 37, 49, 51, 53]]
[[2,8,11,20,37,89],[10, 37, 49, 52, 53]]
[[2,4,20,20,27,76],[10, 37, 49, 53, 54]]
[[2,8,11,28,32,107],[10, 37, 50, 51, 53]]
[[1,9,16,33,21,66],[10, 37, 50, 51, 54]]
[[2,6,14,26,12,114],[10, 37, 50, 52, 53]]
[[2,6,20,26,17,90],[10, 37, 50, 53, 54]]
[[2,2,14,18,27,92],[10, 37, 52, 51, 53]]
[[2,6,14,18,42,60],[10, 37, 51, 53, 54]]
[[0,6,18,26,40,60],[10, 37, 52, 53, 54]]
[[3,5,15,17,38,125],[10, 38, 43, 39, 53]]
[[2,4,17,16,32,97],[10, 49, 38, 39, 53]]
[[2,4,17,12,22,85],[10, 38, 50, 39, 53]]
[[1,5,16,25,46,68],[10, 38, 50, 39, 54]]
[[2,4,14,16,17,88],[10, 38, 39, 51, 53]]
[[2,4,5,16,22,73],[10, 38, 52, 39, 53]]
[[2,4,14,32,37,112],[10, 40, 42, 38, 53]]
[[2,12,5,24,32,69],[10, 40, 38, 43, 53]]
[[1,5,16,33,31,98],[10, 40, 38, 52, 44]]
[[2,6,11,10,42,87],[10, 40, 38, 44, 53]]
[[3,5,15,33,38,89],[10, 40, 49, 38, 53]]
[[2,4,17,20,37,85],[10, 40, 38, 50, 54]]
[[3,3,12,11,38,72],[10, 40, 38, 51, 53]]
[[2,4,14,16,32,100],[10, 40, 38, 52, 54]]
[[3,7,15,27,38,49],[10, 40, 38, 53, 54]]
[[1,3,16,23,36,66],[10, 42, 38, 52, 44]]
[[2,8,2,20,22,68],[10, 42, 38, 44, 53]]
[[2,8,17,24,32,83],[10, 42, 38, 50, 54]]
[[3,9,24,25,23,66],[10, 42, 38, 51, 53]]
[[2,8,11,36,27,89],[10, 38, 43, 50, 54]]
[[3,9,15,33,28,93],[10, 38, 50, 44, 53]]
[[2,4,11,20,37,61],[10, 38, 50, 44, 54]]
[[2,6,5,30,17,75],[10, 38, 52, 44, 51]]
[[3,5,15,21,43,89],[10, 38, 44, 51, 53]]
[[2,8,23,36,7,89],[10, 49, 38, 50, 53]]
[[1,9,7,17,31,99],[10, 49, 38, 50, 54]]
[[2,4,8,12,37,70],[10, 49, 38, 51, 53]]
[[2,6,14,34,42,96],[10, 49, 38, 52, 53]]
[[1,3,13,19,36,69],[10, 49, 38, 52, 54]]
[[2,6,17,22,17,99],[10, 49, 38, 53, 54]]
[[2,6,11,34,62,57],[10, 38, 50, 51, 53]]
[[1,5,16,33,31,98],[10, 38, 50, 51, 54]]
[[1,3,4,19,61,48],[10, 38, 50, 52, 54]]
[[2,6,17,14,32,51],[10, 38, 50, 53, 54]]
[[2,10,11,22,52,85],[10, 38, 52, 51, 53]]
[[1,5,13,21,16,59],[10, 38, 52, 51, 54]]
[[2,6,14,26,12,114],[10, 38, 51, 53, 54]]
[[0,4,9,20,40,73],[10, 38, 52, 53, 54]]
[[2,4,2,16,32,52],[10, 40, 43, 39, 53]]
[[1,7,7,31,41,91],[10, 40, 52, 39, 44]]
[[2,4,11,24,32,85],[10, 40, 39, 44, 53]]
[[3,7,12,35,23,76],[10, 40, 49, 39, 53]]
[[3,7,15,27,38,49],[10, 40, 50, 39, 53]]
[[2,8,11,28,27,113],[10, 40, 50, 39, 54]]
[[3,9,18,25,28,96],[10, 40, 39, 51, 53]]
