[[0, 1, 4, 7], [2, 4], [3, 5], [6, 7]]
[[2,6,14,14,32,84],[14, 35, 49, 50, 52, 18, 44, 51]]
[[3,7,12,47,38,52],[14, 35, 49, 50, 18, 44, 51, 53]]
[[2,6,8,22,27,126],[14, 35, 49, 50, 18, 44, 51, 54]]
[[3,11,9,35,28,65],[14, 35, 49, 50, 52, 18, 44, 53]]
[[3,7,18,31,38,88],[14, 35, 49, 50, 18, 44, 53, 54]]
[[3,13,12,33,33,58],[14, 35, 49, 18, 44, 51, 53, 54]]
[[1,3,13,19,31,75],[14, 35, 49, 52, 18, 44, 53, 54]]
[[3,13,3,33,53,67],[14, 35, 50, 52, 18, 44, 51, 53]]
[[3,5,15,13,33,107],[14, 35, 50, 18, 44, 51, 53, 54]]
[[1,13,10,33,36,58],[14, 35, 50, 52, 18, 44, 53, 54]]
[[1,3,4,11,36,54],[14, 35, 52, 18, 44, 51, 53, 54]]
[[2,6,11,14,42,81],[14, 35, 49, 50, 52, 18, 53, 54]]
[[3,11,12,23,53,62],[14, 40, 37, 42, 38, 18, 39, 53]]
[[2,6,14,26,47,72],[14, 40, 37, 38, 52, 18, 39, 44]]
[[3,5,15,29,38,77],[14, 40, 37, 38, 18, 39, 44, 53]]
[[4,8,7,24,29,101],[14, 40, 37, 49, 38, 18, 39, 53]]
[[4,8,19,24,29,95],[14, 40, 37, 38, 52, 18, 39, 53]]
[[3,7,9,19,23,127],[14, 40, 37, 38, 52, 18, 39, 54]]
[[4,8,22,24,34,74],[14, 40, 37, 38, 18, 39, 53, 54]]
[[3,5,9,17,38,59],[14, 37, 42, 38, 43, 18, 39, 53]]
[[2,2,14,14,32,92],[14, 37, 42, 38, 52, 18, 39, 44]]
[[3,5,12,33,38,62],[14, 37, 42, 38, 18, 39, 44, 53]]
[[4,6,16,18,34,108],[14, 37, 42, 49, 38, 18, 39, 53]]
[[4,8,13,32,39,83],[14, 37, 42, 38, 50, 18, 39, 53]]
[[3,7,18,23,18,100],[14, 37, 42, 38, 50, 18, 39, 54]]
[[4,6,13,18,49,123],[14, 37, 42, 38, 18, 39, 51, 53]]
[[4,8,16,44,24,50],[14, 37, 42, 38, 52, 18, 39, 53]]
[[3,7,15,31,33,67],[14, 37, 42, 38, 52, 18, 39, 54]]
[[4,8,10,32,24,68],[14, 37, 42, 38, 18, 39, 53, 54]]
[[2,4,11,28,27,91],[14, 37, 38, 43, 52, 18, 39, 44]]
[[4,8,16,20,49,80],[14, 37, 49, 38, 43, 18, 39, 53]]
[[4,8,13,24,34,77],[14, 37, 38, 43, 50, 18, 39, 53]]
[[3,7,12,19,33,124],[14, 37, 38, 43, 50, 18, 39, 54]]
[[4,12,16,24,24,78],[14, 37, 38, 43, 18, 39, 51, 53]]
[[4,6,13,30,29,75],[14, 37, 38, 43, 52, 18, 39, 53]]
[[3,7,6,19,43,112],[14, 37, 49, 38, 52, 18, 39, 44]]
[[4,6,16,22,44,114],[14, 37, 49, 38, 18, 39, 44, 53]]
[[3,7,15,23,33,85],[14, 37, 38, 50, 52, 18, 39, 44]]
[[4,6,19,14,39,99],[14, 37, 38, 50, 18, 39, 44, 53]]
[[3,3,3,11,28,123],[14, 37, 38, 50, 18, 39, 44, 54]]
[[3,9,15,25,38,75],[14, 37, 38, 52, 18, 39, 44, 51]]
[[4,10,13,26,29,91],[14, 37, 38, 18, 39, 44, 51, 53]]
[[4,4,13,20,34,73],[14, 37, 38, 52, 18, 39, 44, 53]]
[[4,4,13,8,49,115],[14, 37, 38, 18, 39, 44, 53, 54]]
[[3,9,12,29,43,78],[14, 37, 49, 38, 50, 18, 39, 53]]
[[2,8,8,32,27,80],[14, 37, 49, 38, 50, 18, 39, 54]]
[[3,5,18,17,38,80],[14, 37, 49, 38, 18, 39, 51, 53]]
[[3,9,15,21,43,87],[14, 37, 49, 38, 52, 18, 39, 53]]
[[2,8,5,32,37,77],[14, 37, 49, 38, 52, 18, 39, 54]]
[[3,9,12,33,38,42],[14, 37, 49, 38, 18, 39, 53, 54]]
[[2,4,14,12,27,88],[14, 37, 38, 50, 18, 39, 51, 54]]
[[3,9,9,17,28,69],[14, 37, 38, 50, 52, 18, 39, 53]]
[[2,8,5,20,47,77],[14, 37, 38, 50, 52, 18, 39, 54]]
[[3,9,12,33,18,78],[14, 37, 38, 50, 18, 39, 53, 54]]
[[3,9,9,21,33,99],[14, 37, 38, 52, 18, 39, 51, 53]]
[[2,2,23,14,32,89],[14, 37, 38, 52, 18, 39, 51, 54]]
[[3,5,6,17,33,56],[14, 37, 38, 18, 39, 51, 53, 54]]
[[1,5,10,17,36,56],[14, 37, 38, 52, 18, 39, 53, 54]]
[[4,4,19,12,49,91],[14, 40, 37, 42, 38, 43, 18, 53]]
[[3,9,9,29,38,75],[14, 40, 37, 42, 38, 52, 18, 44]]
[[4,8,13,32,29,95],[14, 40, 37, 42, 38, 18, 44, 53]]
[[3,11,15,23,23,77],[14, 40, 37, 42, 49, 38, 18, 53]]
[[2,6,14,26,27,108],[14, 40, 37, 42, 38, 50, 18, 54]]
[[3,9,12,13,63,84],[14, 40, 37, 42, 38, 18, 51, 53]]
[[3,3,21,15,38,75],[14, 40, 37, 42, 38, 52, 18, 53]]
[[3,5,9,13,48,119],[14, 40, 37, 38, 43, 52, 18, 44]]
[[4,8,22,28,29,62],[14, 40, 37, 38, 43, 18, 44, 53]]
[[3,3,18,7,38,102],[14, 40, 37, 49, 38, 43, 18, 53]]
[[3,9,15,33,23,93],[14, 40, 37, 38, 43, 50, 18, 53]]
[[2,8,11,28,27,77],[14, 40, 37, 38, 43, 50, 18, 54]]
[[3,5,15,17,38,119],[14, 40, 37, 38, 43, 18, 51, 53]]
[[3,7,12,23,28,100],[14, 40, 37, 38, 43, 52, 18, 53]]
