[[0, 1, 4, 7], [2, 4], [3, 5], [6, 7]]
[[2,6,5,22,42,75],[34, 37, 17, 18, 54]]
[[3,9,9,25,43,87],[34, 17, 38, 18, 53]]
[[2,6,11,18,12,105],[34, 17, 38, 18, 54]]
[[3,5,9,13,43,113],[34, 17, 18, 39, 53]]
[[2,6,11,18,22,111],[34, 17, 18, 39, 54]]
[[4,6,7,26,54,81],[34, 42, 17, 18, 53]]
[[3,11,15,31,18,89],[34, 42, 17, 18, 54]]
[[4,4,7,24,49,109],[34, 17, 43, 18, 53]]
[[3,5,21,21,28,101],[34, 17, 43, 18, 54]]
[[4,4,7,16,54,91],[34, 17, 18, 44, 53]]
[[2,6,17,18,32,87],[34, 49, 17, 18, 54]]
[[3,5,9,13,38,83],[34, 17, 50, 18, 53]]
[[3,5,6,29,33,86],[34, 17, 18, 51, 53]]
[[3,5,21,21,33,101],[34, 17, 18, 53, 54]]
[[4,6,4,18,54,66],[35, 37, 17, 18, 53]]
[[3,7,6,15,63,88],[35, 37, 17, 18, 54]]
[[3,9,12,25,53,78],[35, 40, 17, 18, 53]]
[[3,11,12,19,53,74],[35, 17, 43, 18, 53]]
[[2,6,20,26,47,60],[35, 17, 43, 18, 54]]
[[2,6,11,22,52,69],[35, 17, 52, 18, 44]]
[[3,9,12,13,63,48],[35, 17, 18, 44, 53]]
[[2,6,14,22,17,84],[35, 17, 18, 44, 54]]
[[4,12,13,28,24,99],[35, 49, 17, 18, 53]]
[[3,11,15,31,18,89],[35, 49, 17, 18, 54]]
[[4,8,16,32,24,62],[35, 17, 18, 51, 53]]
[[3,5,3,9,33,95],[35, 17, 18, 51, 54]]
[[4,10,19,14,34,79],[35, 17, 52, 18, 53]]
[[4,6,13,10,34,87],[35, 17, 18, 53, 54]]
[[3,7,6,19,48,118],[37, 17, 38, 18, 53]]
[[2,6,11,22,27,69],[37, 17, 38, 18, 54]]
[[3,5,15,21,33,125],[37, 17, 18, 39, 53]]
[[4,12,16,32,14,72],[40, 37, 17, 18, 53]]
[[4,10,16,30,34,46],[37, 42, 17, 18, 53]]
[[3,13,9,25,33,85],[37, 42, 17, 18, 54]]
[[4,4,13,20,34,73],[37, 17, 43, 18, 53]]
[[3,7,6,23,28,94],[37, 17, 43, 18, 54]]
[[4,8,13,28,44,41],[37, 17, 18, 44, 53]]
[[3,9,9,29,38,57],[37, 17, 18, 44, 54]]
[[3,9,15,29,23,111],[37, 49, 17, 18, 53]]
[[2,2,11,14,22,95],[37, 17, 18, 51, 54]]
[[3,3,15,7,33,117],[37, 17, 52, 18, 53]]
[[3,7,18,31,23,88],[37, 17, 18, 53, 54]]
[[3,9,9,25,33,117],[17, 38, 18, 39, 53]]
[[2,2,8,6,32,74],[17, 38, 18, 39, 54]]
[[4,8,10,40,29,80],[40, 17, 38, 18, 53]]
[[3,5,6,13,33,92],[40, 17, 38, 18, 54]]
[[3,5,9,41,33,71],[49, 17, 38, 18, 53]]
[[2,6,14,18,37,72],[49, 17, 38, 18, 54]]
[[3,5,18,13,38,116],[17, 38, 50, 18, 53]]
[[3,3,9,35,43,69],[17, 38, 18, 51, 53]]
[[2,6,11,18,27,87],[17, 38, 18, 51, 54]]
[[3,11,9,31,43,83],[17, 38, 52, 18, 53]]
[[3,3,12,11,33,96],[17, 38, 18, 53, 54]]
[[4,8,13,28,44,101],[40, 17, 18, 39, 53]]
[[3,5,21,21,28,101],[40, 17, 18, 39, 54]]
[[3,9,12,21,23,108],[49, 17, 18, 39, 53]]
[[2,2,11,18,32,83],[49, 17, 18, 39, 54]]
[[3,7,9,31,33,91],[17, 50, 18, 39, 53]]
[[3,7,15,31,38,55],[17, 18, 39, 51, 53]]
[[2,4,8,24,37,58],[17, 52, 18, 39, 54]]
[[3,7,18,19,38,70],[17, 18, 39, 53, 54]]
[[3,5,12,17,53,74],[40, 42, 17, 18, 53]]
[[2,2,14,10,27,104],[40, 42, 17, 18, 54]]
[[3,9,15,25,13,87],[40, 17, 43, 18, 53]]
[[2,8,8,36,37,68],[40, 17, 52, 18, 44]]
[[3,9,15,21,33,51],[40, 17, 18, 44, 53]]
[[4,8,19,24,29,71],[40, 17, 18, 51, 53]]
[[3,7,15,35,28,97],[40, 17, 18, 51, 54]]
[[2,4,26,28,27,100],[42, 17, 43, 18, 54]]
[[2,12,11,36,37,69],[42, 17, 52, 18, 44]]
[[3,9,15,17,18,81],[42, 17, 18, 44, 53]]
[[2,4,17,20,32,109],[42, 17, 18, 44, 54]]
[[4,6,13,26,39,105],[42, 49, 17, 18, 53]]
[[3,7,12,19,33,124],[42, 49, 17, 18, 54]]
[[3,7,12,23,48,100],[42, 17, 18, 51, 54]]
[[4,4,4,12,39,88],[42, 17, 18, 53, 54]]
[[2,10,8,26,37,94],[17, 43, 52, 18, 44]]
[[3,7,12,35,23,76],[17, 43, 18, 44, 53]]
[[2,6,20,26,17,102],[17, 43, 18, 44, 54]]
[[4,12,10,36,24,48],[49, 17, 43, 18, 53]]
[[3,9,3,29,38,105],[49, 17, 43, 18, 54]]
[[3,5,6,25,33,74],[17, 43, 18, 51, 54]]
[[4,6,10,14,34,66],[17, 43, 52, 18, 53]]
[[3,7,3,43,33,85],[17, 43, 52, 18, 54]]
[[4,6,13,30,34,87],[17, 43, 18, 53, 54]]
[[3,7,18,23,33,112],[49, 17, 52, 18, 44]]
[[4,8,16,28,34,86],[49, 17, 18, 44, 53]]
[[4,10,22,26,19,70],[17, 50, 18, 44, 53]]
[[3,7,12,23,33,124],[17, 52, 18, 44, 51]]
[[4,6,7,30,24,51],[17, 18, 44, 51, 53]]
[[3,7,15,23,28,97],[17, 18, 44, 51, 54]]
[[4,14,13,30,24,47],[17, 52, 18, 44, 53]]
[[4,10,16,26,24,118],[17, 18, 44, 53, 54]]
[[3,9,15,29,28,81],[49, 17, 18, 51, 53]]
[[2,8,5,28,32,53],[49, 17, 18, 51, 54]]
[[3,7,6,19,48,118],[49, 17, 52, 18, 53]]
[[3,7,6,19,48,106],[49, 17, 18, 53, 54]]
[[3,5,9,9,23,77],[17, 50, 18, 51, 53]]
[[3,5,12,17,53,86],[17, 50, 52, 18, 53]]
[[3,5,6,17,53,74],[17, 50, 18, 53, 54]]
[[3,5,18,25,33,110],[17, 52, 18, 51, 53]]
[[1,7,1,23,31,67],[17, 52, 18, 53, 54]]
[[4,10,13,22,59,61],[34, 35, 37, 17, 53]]
[[3,7,9,15,33,97],[34, 35, 37, 17, 54]]
[[3,9,9,37,28,75],[34, 35, 40, 17, 53]]
[[2,8,5,28,37,89],[34, 35, 40, 17, 54]]
[[3,9,12,29,18,90],[34, 35, 42, 17, 53]]
[[2,4,11,32,42,97],[34, 35, 42, 17, 54]]
[[3,7,24,27,23,100],[34, 35, 17, 43, 53]]
[[2,2,11,2,17,101],[34, 35, 17, 43, 54]]
[[2,2,20,18,32,80],[34, 35, 17, 52, 44]]
[[3,5,15,17,38,125],[34, 35, 17, 44, 53]]
[[4,6,16,22,49,78],[34, 35, 49, 17, 53]]
[[4,6,13,34,29,75],[34, 35, 17, 50, 53]]
[[3,5,18,21,33,122],[34, 35, 17, 51, 54]]
[[4,8,16,24,44,98],[34, 35, 17, 52, 53]]
[[3,3,15,7,38,105],[34, 35, 17, 52, 54]]
[[4,4,13,20,44,97],[34, 35, 17, 53, 54]]
[[3,5,6,21,38,122],[34, 37, 17, 38, 53]]
[[2,8,5,28,37,107],[34, 37, 17, 38, 54]]
[[3,11,12,23,33,92],[34, 37, 17, 39, 53]]
[[2,6,20,34,22,108],[34, 37, 17, 39, 54]]
[[4,8,16,40,29,50],[34, 40, 37, 17, 53]]
[[3,3,6,7,28,108],[34, 40, 37, 17, 54]]
[[4,10,22,14,19,88],[34, 37, 42, 17, 53]]
[[3,5,9,13,43,119],[34, 37, 42, 17, 54]]
[[3,7,18,23,23,88],[34, 37, 17, 43, 54]]
[[4,8,13,16,44,77],[34, 37, 17, 44, 53]]
[[3,11,9,19,63,101],[34, 37, 49, 17, 53]]
[[3,7,15,15,38,67],[34, 37, 17, 50, 53]]
[[3,5,12,25,33,62],[34, 37, 17, 51, 53]]
[[2,4,11,20,17,103],[34, 37, 17, 52, 54]]
[[3,5,9,13,23,101],[34, 37, 17, 53, 54]]
[[2,10,5,30,27,55],[34, 17, 38, 39, 54]]
[[4,10,10,30,29,106],[34, 40, 17, 38, 53]]
[[3,9,15,33,33,87],[34, 49, 17, 38, 53]]
[[3,3,6,19,43,84],[34, 17, 38, 50, 53]]
[[3,13,9,25,43,79],[34, 17, 38, 51, 53]]
[[2,8,5,28,37,59],[34, 17, 38, 51, 54]]
[[3,7,15,15,33,91],[34, 17, 38, 52, 53]]
[[3,11,3,27,28,65],[34, 17, 38, 53, 54]]
[[3,5,24,17,28,92],[34, 49, 17, 39, 53]]
[[3,5,9,25,23,95],[34, 17, 39, 51, 53]]
[[2,4,17,28,27,109],[34, 17, 39, 51, 54]]
[[2,2,5,18,22,89],[34, 40, 42, 17, 54]]
[[2,4,11,16,22,97],[34, 40, 17, 52, 44]]
[[3,9,6,33,28,96],[34, 40, 17, 44, 53]]
[[2,4,11,16,32,97],[34, 40, 17, 44, 54]]
[[4,12,10,20,54,72],[34, 40, 17, 51, 53]]
[[3,3,9,11,38,129],[34, 40, 17, 51, 54]]
[[3,3,15,7,43,123],[34, 42, 17, 43, 53]]
[[2,8,14,32,32,92],[34, 42, 17, 43, 54]]
[[2,4,5,12,12,121],[34, 42, 17, 52, 44]]
[[3,9,15,33,23,81],[34, 42, 17, 44, 53]]
[[2,8,11,20,32,101],[34, 42, 17, 44, 54]]
[[4,8,19,28,39,65],[34, 42, 49, 17, 53]]
[[4,6,13,14,39,111],[34, 42, 17, 50, 53]]
[[4,12,13,36,24,45],[34, 42, 17, 51, 53]]
[[3,7,6,43,33,70],[34, 42, 17, 51, 54]]
[[4,6,10,22,54,78],[34, 42, 17, 52, 53]]
[[3,7,15,31,28,85],[34, 17, 43, 44, 53]]
[[2,6,2,14,47,72],[34, 17, 43, 44, 54]]
[[4,6,10,18,49,108],[34, 49, 17, 43, 53]]
[[4,10,7,26,64,85],[34, 17, 43, 50, 53]]
[[4,10,10,38,34,76],[34, 17, 43, 51, 53]]
[[4,4,4,20,54,76],[34, 17, 43, 52, 53]]
[[4,8,4,24,59,92],[34, 17, 43, 53, 54]]
[[3,9,21,25,23,87],[34, 49, 17, 52, 44]]
[[4,6,13,22,39,81],[34, 49, 17, 44, 53]]
[[4,6,10,26,29,84],[34, 17, 50, 44, 53]]
[[3,11,15,35,33,59],[34, 17, 52, 44, 51]]
[[4,10,16,22,24,112],[34, 17, 44, 51, 53]]
[[3,3,6,7,33,138],[34, 17, 44, 51, 54]]
[[4,8,16,16,34,68],[34, 17, 52, 44, 53]]
[[4,8,16,20,24,98],[34, 17, 44, 53, 54]]
[[3,11,18,27,13,92],[34, 49, 17, 50, 53]]
[[3,7,18,31,38,88],[34, 49, 17, 51, 53]]
[[2,6,17,22,27,87],[34, 49, 17, 51, 54]]
[[3,7,9,23,33,127],[34, 49, 17, 52, 53]]
[[3,11,9,27,33,71],[34, 49, 17, 53, 54]]
[[3,13,12,21,43,76],[34, 17, 50, 51, 53]]
[[3,3,6,11,28,102],[34, 17, 50, 52, 53]]
[[2,8,14,28,27,104],[34, 17, 50, 52, 54]]
[[3,7,15,19,28,97],[34, 17, 50, 53, 54]]
[[2,6,17,18,22,81],[34, 17, 52, 51, 54]]
[[3,7,9,19,18,97],[34, 17, 51, 53, 54]]
[[1,7,10,19,26,70],[34, 17, 52, 53, 54]]
[[4,8,13,40,19,59],[35, 37, 17, 38, 53]]
[[3,13,9,37,38,55],[35, 37, 17, 38, 54]]
[[4,6,19,30,39,69],[35, 37, 17, 39, 53]]
[[3,7,9,23,28,97],[35, 37, 17, 39, 54]]
[[3,11,9,39,33,53],[35, 40, 37, 17, 53]]
[[2,8,17,20,57,65],[35, 40, 37, 17, 54]]
[[3,9,15,33,18,87],[35, 37, 42, 17, 53]]
[[3,7,12,23,48,34],[35, 37, 17, 43, 53]]
[[2,8,20,28,37,68],[35, 37, 17, 43, 54]]
[[2,4,14,20,37,100],[35, 37, 17, 52, 44]]
[[3,9,12,25,33,90],[35, 37, 17, 44, 53]]
[[2,8,14,32,32,80],[35, 37, 17, 44, 54]]
[[4,6,16,14,39,90],[35, 37, 49, 17, 53]]
[[3,7,18,19,28,100],[35, 37, 49, 17, 54]]
[[4,10,10,34,29,70],[35, 37, 17, 52, 53]]
[[3,7,18,23,33,106],[35, 37, 17, 52, 54]]
[[4,8,22,16,24,80],[35, 17, 38, 39, 53]]
[[3,7,12,23,38,112],[35, 17, 38, 39, 54]]
[[3,9,15,13,53,69],[35, 40, 17, 38, 53]]
[[2,8,8,16,37,92],[35, 40, 17, 38, 54]]
[[3,9,9,21,38,69],[35, 42, 17, 38, 53]]
[[2,4,11,8,37,97],[35, 42, 17, 38, 54]]
[[3,7,12,19,53,58],[35, 17, 38, 43, 53]]
[[2,6,20,26,22,90],[35, 17, 38, 43, 54]]
[[3,11,12,27,28,74],[35, 17, 38, 44, 53]]
[[2,4,14,16,27,82],[35, 17, 38, 44, 54]]
[[4,4,4,20,49,106],[35, 17, 38, 51, 53]]
[[3,5,9,13,48,119],[35, 17, 38, 51, 54]]
[[2,8,14,28,32,104],[35, 40, 17, 39, 54]]
[[3,7,12,19,38,112],[35, 42, 17, 39, 53]]
[[2,10,11,14,42,79],[35, 42, 17, 39, 54]]
[[3,9,24,21,28,60],[35, 17, 43, 39, 53]]
[[2,4,20,20,17,76],[35, 17, 43, 39, 54]]
[[3,7,12,27,33,106],[35, 17, 39, 44, 53]]
[[2,8,8,28,47,56],[35, 17, 39, 44, 54]]
[[4,6,13,30,39,87],[35, 17, 50, 39, 53]]
[[4,8,13,32,29,47],[35, 17, 39, 51, 53]]
[[3,9,15,33,38,57],[35, 17, 39, 51, 54]]
[[3,9,9,17,63,69],[35, 40, 49, 17, 53]]
[[3,9,18,29,43,60],[35, 40, 17, 50, 53]]
[[2,4,17,20,32,103],[35, 40, 17, 51, 54]]
[[3,7,18,23,43,76],[35, 40, 17, 52, 53]]
[[2,10,5,22,32,91],[35, 40, 17, 52, 54]]
[[3,7,3,23,53,85],[35, 40, 17, 53, 54]]
[[4,10,16,26,24,76],[35, 42, 17, 43, 53]]
[[3,9,9,25,33,87],[35, 42, 17, 43, 54]]
[[4,14,13,22,24,71],[35, 42, 17, 44, 53]]
[[3,7,21,39,33,79],[35, 42, 17, 44, 54]]
[[3,3,9,11,28,69],[35, 42, 49, 17, 53]]
[[2,6,8,34,47,78],[35, 42, 49, 17, 54]]
[[3,7,12,19,48,82],[35, 42, 17, 51, 53]]
[[2,8,8,32,42,62],[35, 42, 17, 51, 54]]
[[3,7,12,23,43,112],[35, 42, 17, 52, 53]]
[[2,6,23,30,17,99],[35, 42, 17, 52, 54]]
[[3,7,15,19,38,109],[35, 42, 17, 53, 54]]
[[4,12,16,24,24,78],[35, 17, 43, 44, 53]]
[[2,8,8,36,32,68],[35, 49, 17, 43, 54]]
[[3,7,15,19,18,97],[35, 17, 43, 50, 53]]
[[3,5,15,33,38,71],[35, 17, 43, 51, 53]]
[[3,9,12,29,48,66],[35, 17, 43, 52, 53]]
[[3,11,9,19,58,89],[35, 49, 17, 44, 53]]
[[2,8,11,28,42,65],[35, 49, 17, 44, 54]]
[[3,9,12,25,13,96],[35, 17, 50, 44, 53]]
[[2,6,17,30,17,117],[35, 17, 52, 44, 51]]
[[3,7,15,19,33,73],[35, 17, 44, 51, 53]]
[[2,6,17,26,27,99],[35, 17, 44, 51, 54]]
[[3,3,9,11,38,105],[35, 17, 44, 53, 54]]
[[4,8,10,32,14,68],[35, 49, 17, 50, 53]]
[[3,11,9,43,28,47],[35, 49, 17, 51, 54]]
[[4,4,10,20,44,88],[35, 49, 17, 52, 53]]
[[3,7,12,43,33,64],[35, 49, 17, 52, 54]]
[[4,8,25,16,24,95],[35, 49, 17, 53, 54]]
[[4,6,19,14,49,93],[35, 17, 50, 51, 53]]
[[4,10,16,30,29,88],[35, 17, 50, 52, 53]]
[[3,9,12,33,18,78],[35, 17, 50, 52, 54]]
[[4,4,13,8,54,109],[35, 17, 52, 51, 53]]
[[3,5,21,17,33,113],[35, 17, 52, 51, 54]]
[[4,8,7,24,44,101],[35, 17, 51, 53, 54]]
[[2,6,11,22,22,75],[35, 17, 52, 53, 54]]
[[3,5,9,17,48,77],[37, 17, 38, 39, 53]]
[[2,8,20,36,12,98],[37, 17, 38, 39, 54]]
[[4,4,10,20,34,100],[40, 37, 17, 38, 53]]
[[3,7,21,23,38,79],[40, 37, 17, 38, 54]]
[[4,10,16,26,29,100],[37, 42, 17, 38, 53]]
[[3,5,12,17,28,128],[37, 42, 17, 38, 54]]
[[3,11,12,23,33,86],[37, 17, 38, 43, 54]]
[[4,6,16,14,49,90],[37, 17, 38, 44, 53]]
[[3,7,12,23,33,136],[37, 17, 38, 44, 54]]
[[3,9,9,17,33,75],[37, 49, 17, 38, 53]]
[[2,4,20,20,27,94],[37, 49, 17, 38, 54]]
[[3,5,9,9,23,83],[37, 17, 38, 50, 53]]
[[2,2,20,14,22,98],[37, 17, 38, 51, 54]]
[[3,5,9,21,33,77],[37, 17, 38, 52, 53]]
[[3,9,9,21,13,105],[37, 17, 38, 53, 54]]
[[4,6,13,42,34,57],[37, 42, 17, 39, 53]]
[[3,9,9,25,53,81],[37, 42, 17, 39, 54]]
[[4,8,16,28,29,62],[37, 17, 43, 39, 53]]
[[3,7,24,23,18,88],[37, 17, 43, 39, 54]]
[[3,5,12,21,38,128],[37, 17, 52, 39, 44]]
[[4,12,16,28,19,84],[37, 17, 39, 44, 53]]
[[3,5,21,13,28,89],[37, 17, 39, 44, 54]]
[[3,3,9,23,33,111],[37, 49, 17, 39, 53]]
[[3,9,12,25,43,66],[37, 17, 50, 39, 53]]
[[3,7,12,43,48,46],[37, 17, 39, 51, 53]]
[[2,8,11,20,37,71],[37, 17, 39, 51, 54]]
[[3,7,18,19,23,70],[37, 17, 52, 39, 53]]
[[3,7,12,11,33,94],[37, 17, 39, 53, 54]]
[[3,5,3,25,28,59],[40, 37, 42, 17, 53]]
[[2,8,8,36,37,80],[40, 37, 42, 17, 54]]
[[3,9,15,29,28,81],[40, 37, 17, 43, 53]]
[[2,8,5,28,32,53],[40, 37, 17, 43, 54]]
[[2,10,5,30,42,103],[40, 37, 17, 52, 44]]
[[2,10,17,22,32,67],[40, 37, 17, 44, 54]]
[[3,5,6,25,33,74],[40, 37, 49, 17, 54]]
[[4,6,19,18,44,117],[40, 37, 17, 50, 53]]
[[4,12,10,36,24,48],[40, 37, 17, 51, 53]]
[[3,9,3,29,38,105],[40, 37, 17, 51, 54]]
[[4,4,13,8,34,85],[40, 37, 17, 52, 53]]
[[3,7,18,23,28,88],[40, 37, 17, 52, 54]]
[[3,9,9,25,38,117],[37, 42, 17, 43, 53]]
[[2,8,5,36,27,47],[37, 42, 17, 43, 54]]
[[2,8,8,20,27,86],[37, 42, 17, 52, 44]]
[[3,7,15,15,18,103],[37, 42, 17, 44, 53]]
[[2,12,5,40,52,51],[37, 42, 17, 44, 54]]
[[4,6,13,26,39,75],[37, 42, 49, 17, 53]]
[[3,9,18,25,23,108],[37, 42, 49, 17, 54]]
[[4,6,22,22,44,78],[37, 42, 17, 52, 53]]
[[3,9,9,29,28,99],[37, 42, 17, 52, 54]]
[[4,6,19,22,29,75],[37, 42, 17, 53, 54]]
[[2,6,14,26,22,108],[37, 17, 43, 52, 44]]
[[3,5,6,9,43,110],[37, 17, 43, 44, 53]]
[[2,6,5,22,32,99],[37, 17, 43, 44, 54]]
[[4,8,19,24,29,71],[37, 49, 17, 43, 53]]
[[3,7,15,35,28,97],[37, 49, 17, 43, 54]]
[[4,12,16,24,34,60],[37, 17, 43, 53, 54]]
[[3,13,12,37,28,58],[37, 49, 17, 52, 44]]
[[3,5,12,13,48,110],[37, 49, 17, 44, 54]]
[[4,4,10,20,39,94],[37, 17, 52, 44, 53]]
[[4,8,10,28,49,98],[37, 17, 44, 53, 54]]
[[3,11,6,43,33,44],[37, 49, 17, 50, 53]]
[[3,9,15,25,13,87],[37, 49, 17, 51, 53]]
[[3,11,12,31,43,56],[37, 49, 17, 52, 53]]
[[3,3,21,7,28,75],[37, 49, 17, 53, 54]]
[[3,9,15,29,18,111],[37, 17, 50, 52, 53]]
[[2,8,2,28,27,80],[37, 17, 50, 52, 54]]
[[3,13,6,37,38,52],[37, 17, 50, 53, 54]]
[[3,7,6,27,43,100],[37, 17, 52, 51, 53]]
[[2,4,20,24,37,94],[37, 17, 52, 51, 54]]
[[3,3,15,7,33,123],[37, 17, 51, 53, 54]]
[[1,9,4,17,26,90],[37, 17, 52, 53, 54]]
[[4,12,10,36,24,48],[42, 17, 38, 39, 53]]
[[3,9,3,29,38,105],[42, 17, 38, 39, 54]]
[[4,6,13,26,39,105],[17, 38, 43, 39, 53]]
[[3,7,12,19,33,124],[17, 38, 43, 39, 54]]
[[3,7,15,23,33,85],[17, 38, 52, 39, 44]]
[[4,8,19,16,19,107],[17, 38, 39, 44, 53]]
[[3,7,15,23,28,121],[17, 38, 39, 44, 54]]
[[2,4,26,28,27,100],[49, 17, 38, 39, 54]]
[[3,3,9,7,28,81],[17, 38, 50, 39, 53]]
[[3,5,3,25,28,59],[17, 38, 39, 51, 53]]
[[2,8,8,36,37,80],[17, 38, 39, 51, 54]]
[[3,7,9,27,33,139],[17, 38, 52, 39, 53]]
[[2,8,11,32,37,89],[17, 38, 52, 39, 54]]
[[3,7,12,43,48,46],[40, 42, 17, 38, 53]]
[[2,8,11,20,37,71],[40, 42, 17, 38, 54]]
[[3,11,15,27,33,83],[40, 17, 38, 43, 53]]
[[2,8,11,20,42,77],[40, 17, 38, 43, 54]]
[[2,4,8,24,32,76],[40, 17, 38, 52, 44]]
[[3,9,12,17,33,90],[40, 17, 38, 44, 53]]
[[4,10,10,38,24,70],[40, 49, 17, 38, 53]]
[[3,7,18,23,18,118],[40, 49, 17, 38, 54]]
[[4,6,13,42,34,57],[40, 17, 38, 51, 53]]
[[3,9,9,25,53,81],[40, 17, 38, 51, 54]]
[[4,8,7,20,59,65],[40, 17, 38, 52, 53]]
[[4,12,13,24,39,69],[40, 17, 38, 53, 54]]
[[3,9,12,21,23,108],[42, 17, 38, 43, 53]]
[[2,2,11,18,32,83],[42, 17, 38, 43, 54]]
[[2,8,8,36,27,92],[42, 17, 38, 52, 44]]
[[3,9,18,21,33,78],[42, 17, 38, 44, 53]]
[[4,10,10,26,29,88],[42, 17, 38, 50, 53]]
[[2,6,5,30,47,57],[17, 38, 43, 52, 44]]
[[3,7,15,31,43,73],[17, 38, 43, 44, 53]]
[[2,6,11,14,32,99],[17, 38, 43, 44, 54]]
[[4,8,13,40,24,77],[17, 38, 43, 51, 53]]
[[3,7,12,23,48,46],[17, 38, 43, 51, 54]]
[[3,7,18,27,28,88],[17, 38, 50, 52, 44]]
[[4,8,16,12,14,116],[17, 38, 50, 44, 53]]
[[3,11,18,27,23,74],[17, 38, 52, 44, 51]]
[[4,6,13,34,39,51],[17, 38, 44, 51, 53]]
[[3,7,15,27,33,55],[17, 38, 44, 51, 54]]
[[3,13,12,21,28,82],[49, 17, 38, 50, 53]]
[[3,7,9,27,43,67],[49, 17, 38, 53, 54]]
[[3,9,9,25,43,93],[17, 38, 50, 51, 53]]
[[3,7,15,27,23,103],[17, 38, 50, 53, 54]]
[[3,5,24,21,38,74],[17, 38, 52, 51, 53]]
[[3,5,15,33,38,77],[17, 38, 51, 53, 54]]
[[1,5,13,21,41,65],[17, 38, 52, 53, 54]]
[[2,2,20,14,22,98],[40, 42, 17, 39, 54]]
[[3,9,18,29,23,96],[40, 17, 43, 39, 53]]
[[2,2,11,10,27,101],[40, 17, 43, 39, 54]]
[[2,8,11,32,27,95],[40, 17, 52, 39, 44]]
[[3,5,18,29,43,92],[40, 17, 39, 44, 53]]
[[2,4,11,12,27,103],[40, 17, 39, 44, 54]]
[[3,3,9,11,33,111],[40, 49, 17, 39, 54]]
[[4,10,13,34,29,73],[40, 17, 50, 39, 53]]
[[4,10,16,26,29,100],[40, 17, 39, 51, 53]]
[[3,5,12,17,28,128],[40, 17, 39, 51, 54]]
[[3,5,9,41,33,71],[42, 17, 43, 39, 53]]
[[2,6,14,18,37,72],[42, 17, 43, 39, 54]]
[[2,6,23,30,12,87],[42, 17, 52, 39, 44]]
[[3,7,15,27,28,115],[42, 17, 39, 44, 53]]
[[2,6,8,26,32,72],[42, 17, 39, 44, 54]]
[[4,6,16,26,24,84],[42, 17, 50, 39, 53]]
[[4,4,10,20,34,100],[42, 17, 39, 51, 53]]
[[3,7,21,23,38,79],[42, 17, 39, 51, 54]]
[[2,4,11,32,32,109],[17, 43, 52, 39, 44]]
[[3,5,18,29,43,68],[17, 43, 39, 44, 53]]
[[2,4,5,24,22,85],[17, 43, 39, 44, 54]]
[[4,6,13,30,29,75],[17, 43, 50, 39, 53]]
[[4,6,10,30,39,84],[17, 43, 39, 51, 53]]
[[3,13,15,29,28,67],[17, 43, 39, 51, 54]]
[[3,5,12,21,33,110],[17, 50, 52, 39, 44]]
[[4,6,19,18,39,63],[17, 50, 39, 44, 53]]
[[3,7,15,35,33,73],[17, 52, 39, 44, 51]]
[[4,10,16,14,39,76],[17, 39, 44, 51, 53]]
[[3,7,12,15,33,88],[17, 39, 44, 51, 54]]
[[3,3,6,31,28,72],[49, 17, 39, 51, 53]]
[[2,6,5,22,22,87],[49, 17, 39, 51, 54]]
[[3,7,6,27,43,64],[49, 17, 39, 53, 54]]
[[3,7,9,27,38,85],[17, 50, 39, 51, 53]]
[[3,5,18,21,43,104],[17, 50, 52, 39, 53]]
[[3,5,12,21,33,74],[17, 52, 39, 51, 53]]
[[3,13,15,29,8,91],[17, 39, 51, 53, 54]]
[[3,9,12,33,38,60],[40, 42, 49, 17, 53]]
[[3,11,9,27,18,77],[40, 42, 17, 50, 53]]
[[3,5,9,17,48,77],[40, 42, 17, 51, 53]]
[[2,8,20,36,12,98],[40, 42, 17, 51, 54]]
[[2,4,8,32,47,76],[40, 42, 17, 52, 54]]
[[2,2,11,14,22,95],[40, 49, 17, 43, 54]]
[[3,9,12,33,23,78],[40, 17, 43, 50, 53]]
[[3,9,15,29,23,111],[40, 17, 43, 51, 53]]
[[3,7,9,23,43,103],[40, 17, 43, 52, 53]]
[[3,7,15,27,23,91],[40, 17, 43, 53, 54]]
[[3,5,15,17,28,131],[40, 49, 17, 44, 53]]
[[2,8,17,32,22,101],[40, 49, 17, 44, 54]]
[[2,8,5,44,42,41],[40, 17, 50, 52, 44]]
[[3,13,9,25,28,85],[40, 17, 50, 44, 53]]
[[2,6,14,34,37,84],[40, 17, 52, 44, 51]]
[[3,9,15,37,28,87],[40, 17, 44, 51, 53]]
[[2,10,17,26,27,67],[40, 17, 44, 51, 54]]
[[3,7,9,27,18,97],[40, 17, 52, 44, 53]]
[[3,7,15,23,23,97],[40, 17, 44, 53, 54]]
[[4,4,13,20,34,73],[40, 49, 17, 51, 53]]
[[3,7,6,23,28,94],[40, 49, 17, 51, 54]]
[[4,8,19,20,24,89],[40, 17, 50, 52, 53]]
[[4,8,16,24,24,104],[40, 17, 50, 53, 54]]
[[4,4,13,8,49,115],[40, 17, 52, 51, 53]]
[[3,7,12,43,38,58],[40, 17, 52, 51, 54]]
[[4,8,22,28,29,62],[40, 17, 51, 53, 54]]
[[4,14,7,22,39,77],[42, 17, 43, 44, 53]]
[[3,9,12,33,33,102],[42, 17, 43, 44, 54]]
[[3,9,9,25,33,117],[42, 49, 17, 43, 53]]
[[2,2,8,6,32,74],[42, 49, 17, 43, 54]]
