[[0, 1, 4, 7], [2, 4], [3, 5], [6, 7]]
[[3,9,9,21,43,87],[10, 13, 34, 40, 37, 42, 38, 52, 18, 53]]
[[3,3,12,11,33,120],[10, 13, 34, 40, 37, 42, 38, 18, 53, 54]]
[[1,3,16,23,16,84],[10, 13, 34, 40, 37, 38, 43, 52, 18, 44]]
[[3,7,21,15,23,73],[10, 13, 34, 40, 37, 38, 43, 52, 18, 53]]
[[3,9,21,33,28,69],[10, 13, 34, 40, 37, 38, 43, 18, 53, 54]]
[[2,4,8,32,47,76],[10, 13, 34, 40, 37, 49, 38, 52, 18, 44]]
[[3,7,12,19,33,94],[10, 13, 34, 40, 37, 49, 38, 18, 44, 53]]
[[3,7,15,27,48,73],[10, 13, 34, 40, 37, 38, 52, 18, 44, 53]]
[[2,6,14,18,37,72],[10, 13, 34, 40, 37, 38, 52, 18, 44, 54]]
[[3,9,15,25,38,93],[10, 13, 34, 40, 37, 38, 18, 44, 53, 54]]
[[1,5,1,13,26,77],[10, 13, 34, 40, 37, 49, 38, 50, 18, 54]]
[[2,8,8,24,27,98],[10, 13, 34, 40, 37, 49, 38, 52, 18, 53]]
[[2,4,14,24,27,112],[10, 13, 34, 40, 37, 38, 50, 18, 51, 53]]
[[1,11,7,27,41,77],[10, 13, 34, 40, 37, 38, 50, 18, 51, 54]]
[[2,10,11,26,27,97],[10, 13, 34, 40, 37, 38, 50, 52, 18, 53]]
[[2,8,8,32,37,80],[10, 13, 34, 40, 37, 38, 50, 18, 53, 54]]
[[2,6,17,22,17,87],[10, 13, 34, 40, 37, 38, 52, 18, 51, 53]]
[[2,12,17,20,47,75],[10, 13, 34, 40, 37, 38, 18, 51, 53, 54]]
[[1,3,13,23,46,69],[10, 13, 34, 37, 42, 38, 43, 52, 18, 44]]
[[2,6,5,10,42,105],[10, 13, 34, 37, 42, 38, 43, 18, 44, 53]]
[[3,17,12,21,28,68],[10, 13, 34, 37, 42, 49, 38, 43, 18, 53]]
[[3,7,6,31,33,76],[10, 13, 34, 37, 42, 38, 43, 50, 18, 53]]
[[2,8,8,32,42,62],[10, 13, 34, 37, 42, 38, 43, 50, 18, 54]]
[[3,7,12,35,38,58],[10, 13, 34, 37, 42, 38, 43, 52, 18, 53]]
[[2,8,5,44,42,41],[10, 13, 34, 37, 42, 38, 43, 52, 18, 54]]
[[2,4,8,24,47,64],[10, 13, 34, 37, 42, 49, 38, 52, 18, 44]]
[[3,7,6,23,18,88],[10, 13, 34, 37, 42, 49, 38, 18, 44, 53]]
[[2,6,14,42,52,84],[10, 13, 34, 37, 42, 38, 50, 52, 18, 44]]
[[3,5,9,13,38,83],[10, 13, 34, 37, 42, 38, 50, 18, 44, 53]]
[[2,8,14,20,47,92],[10, 13, 34, 37, 42, 38, 50, 18, 44, 54]]
[[2,2,17,6,22,89],[10, 13, 34, 37, 42, 38, 52, 18, 44, 51]]
[[3,3,9,23,33,111],[10, 13, 34, 37, 42, 38, 18, 44, 51, 53]]
[[3,9,12,17,33,90],[10, 13, 34, 37, 42, 38, 52, 18, 44, 53]]
[[2,8,14,32,32,98],[10, 13, 34, 37, 42, 38, 52, 18, 44, 54]]
[[3,7,15,23,33,103],[10, 13, 34, 37, 42, 38, 18, 44, 53, 54]]
[[2,10,8,34,42,70],[10, 13, 34, 37, 42, 49, 38, 50, 18, 53]]
[[1,3,10,23,51,84],[10, 13, 34, 37, 42, 49, 38, 50, 18, 54]]
[[2,8,14,36,37,80],[10, 13, 34, 37, 42, 49, 38, 18, 51, 53]]
[[2,8,11,16,47,59],[10, 13, 34, 37, 42, 49, 38, 52, 18, 53]]
[[2,6,5,30,27,51],[10, 13, 34, 37, 42, 49, 38, 18, 53, 54]]
[[2,8,14,24,42,68],[10, 13, 34, 37, 42, 38, 50, 18, 51, 53]]
[[1,7,13,31,21,91],[10, 13, 34, 37, 42, 38, 50, 18, 51, 54]]
[[2,8,11,36,27,77],[10, 13, 34, 37, 42, 38, 50, 18, 53, 54]]
[[2,10,14,22,37,82],[10, 13, 34, 37, 42, 38, 18, 51, 53, 54]]
[[0,6,9,30,15,81],[10, 13, 34, 37, 42, 38, 52, 18, 53, 54]]
[[2,8,5,36,27,47],[10, 13, 34, 37, 49, 38, 43, 52, 18, 44]]
[[3,11,12,31,33,80],[10, 13, 34, 37, 49, 38, 43, 18, 44, 53]]
[[3,3,18,7,38,102],[10, 13, 34, 37, 38, 43, 50, 18, 44, 53]]
[[2,10,11,22,22,91],[10, 13, 34, 37, 38, 43, 52, 18, 44, 51]]
[[3,11,9,39,33,53],[10, 13, 34, 37, 38, 43, 18, 44, 51, 53]]
[[1,5,19,33,26,77],[10, 13, 34, 37, 49, 38, 43, 50, 18, 54]]
[[2,8,8,24,42,44],[10, 13, 34, 37, 49, 38, 43, 18, 51, 53]]
[[2,8,14,20,62,74],[10, 13, 34, 37, 49, 38, 43, 52, 18, 53]]
[[2,6,11,22,37,99],[10, 13, 34, 37, 49, 38, 43, 18, 53, 54]]
[[2,6,8,18,37,12],[10, 13, 34, 37, 38, 43, 50, 18, 51, 53]]
[[1,5,10,33,31,104],[10, 13, 34, 37, 38, 43, 50, 18, 51, 54]]
[[2,4,17,20,27,109],[10, 13, 34, 37, 38, 43, 50, 52, 18, 53]]
[[2,2,11,22,42,83],[10, 13, 34, 37, 38, 43, 50, 18, 53, 54]]
[[2,8,5,36,42,65],[10, 13, 34, 37, 38, 43, 52, 18, 51, 53]]
[[1,7,10,23,21,88],[10, 13, 34, 37, 38, 43, 52, 18, 51, 54]]
[[2,6,14,18,12,84],[10, 13, 34, 37, 38, 43, 18, 51, 53, 54]]
[[0,6,3,18,40,87],[10, 13, 34, 37, 38, 43, 52, 18, 53, 54]]
[[1,3,22,27,36,66],[10, 13, 34, 37, 49, 38, 52, 18, 44, 51]]
[[2,4,17,12,22,85],[10, 13, 34, 37, 49, 38, 18, 44, 51, 53]]
[[2,12,8,20,27,84],[10, 13, 34, 37, 49, 38, 52, 18, 44, 53]]
[[1,7,1,35,51,67],[10, 13, 34, 37, 49, 38, 52, 18, 44, 54]]
[[2,10,5,34,42,85],[10, 13, 34, 37, 49, 38, 18, 44, 53, 54]]
[[1,5,4,25,51,62],[10, 13, 34, 37, 38, 50, 52, 18, 44, 51]]
[[2,10,5,14,32,67],[10, 13, 34, 37, 38, 50, 18, 44, 51, 53]]
[[1,11,13,23,36,77],[10, 13, 34, 37, 38, 50, 18, 44, 51, 54]]
[[1,3,7,19,31,75],[10, 13, 34, 37, 38, 50, 52, 18, 44, 54]]
[[2,10,11,26,47,61],[10, 13, 34, 37, 38, 50, 18, 44, 53, 54]]
[[2,8,2,16,32,68],[10, 13, 34, 37, 38, 52, 18, 44, 51, 53]]
[[1,5,7,21,66,71],[10, 13, 34, 37, 38, 52, 18, 44, 51, 54]]
[[0,6,12,14,40,84],[10, 13, 34, 37, 38, 52, 18, 44, 53, 54]]
[[3,5,9,13,43,89],[10, 13, 34, 37, 49, 38, 50, 18, 51, 53]]
[[2,4,11,16,17,127],[10, 13, 34, 37, 49, 38, 50, 18, 51, 54]]
[[3,7,18,19,23,100],[10, 13, 34, 37, 49, 38, 50, 18, 53, 54]]
[[3,9,3,25,43,81],[10, 13, 34, 37, 49, 38, 52, 18, 51, 53]]
