[ 13, 34, 14, 16, 37, 42, 38, 18, 44, 53, 54 ],1
[ 13, 34, 14, 16, 37, 42, 49, 38, 18, 51, 53 ],1
[ 13, 34, 14, 16, 37, 42, 49, 38, 18, 51, 54 ],1
[ 13, 34, 14, 16, 37, 42, 38, 50, 52, 18, 51 ],1
[ 13, 34, 14, 16, 37, 42, 38, 50, 52, 18, 54 ],1
[ 13, 34, 14, 40, 37, 43, 50, 18, 39, 51, 54 ],1
[ 13, 34, 14, 16, 37, 42, 38, 50, 18, 53, 54 ],1
[ 13, 34, 14, 16, 37, 42, 38, 18, 51, 53, 54 ],1
[ 13, 34, 14, 16, 37, 42, 38, 52, 18, 53, 54 ],1
[ 13, 34, 14, 16, 37, 49, 38, 43, 52, 18, 44 ],1
[ 13, 34, 14, 16, 37, 38, 43, 18, 44, 51, 53 ],1
[ 13, 34, 14, 16, 37, 38, 43, 52, 18, 44, 54 ],1
[ 13, 34, 14, 16, 37, 38, 43, 18, 44, 53, 54 ],1
[ 13, 34, 14, 16, 37, 49, 38, 43, 50, 18, 51 ],1
[ 13, 34, 14, 16, 37, 49, 38, 43, 50, 18, 54 ],1
[ 13, 34, 14, 16, 37, 49, 38, 43, 52, 18, 54 ],1
[ 13, 34, 14, 42, 49, 50, 52, 18, 44, 51, 53 ],1
[ 13, 34, 14, 16, 37, 38, 43, 50, 52, 18, 51 ],1
[ 13, 34, 14, 16, 37, 38, 43, 50, 18, 51, 54 ],1
[ 13, 34, 14, 16, 37, 38, 43, 50, 52, 18, 54 ],1
[ 13, 34, 14, 16, 37, 38, 43, 50, 18, 53, 54 ],1
[ 13, 34, 14, 16, 37, 49, 38, 50, 18, 44, 51 ],1
[ 13, 34, 14, 16, 37, 49, 38, 50, 52, 18, 44 ],1
[ 13, 34, 14, 16, 37, 49, 38, 50, 18, 44, 53 ],1
[ 13, 34, 14, 16, 37, 49, 38, 18, 44, 51, 54 ],1
[ 13, 34, 14, 16, 37, 49, 38, 52, 18, 44, 53 ],1
[ 13, 34, 14, 16, 37, 38, 50, 18, 44, 53, 54 ],1
[ 13, 34, 14, 16, 37, 38, 52, 18, 44, 51, 53 ],1
[ 13, 34, 14, 16, 37, 38, 52, 18, 44, 53, 54 ],1
[ 13, 34, 14, 16, 37, 49, 38, 50, 52, 18, 51 ],1
[ 13, 34, 14, 16, 37, 49, 38, 50, 52, 18, 54 ],1
[ 13, 34, 14, 16, 37, 49, 38, 50, 18, 53, 54 ],1
[ 13, 34, 14, 16, 37, 49, 38, 18, 51, 53, 54 ],1
[ 13, 35, 40, 17, 52, 18, 39, 51, 53, 54 ],1
[ 13, 34, 14, 16, 37, 38, 50, 52, 18, 51, 54 ],1
[ 13, 34, 14, 16, 37, 38, 52, 18, 51, 53, 54 ],1
[ 13, 34, 14, 40, 16, 37, 42, 43, 18, 39, 44 ],1
[ 13, 34, 14, 40, 16, 37, 42, 50, 18, 39, 44 ],1
[ 13, 34, 14, 40, 16, 37, 42, 18, 39, 44, 53 ],1
[ 10, 16, 37, 18, 44 ],1
[ 13, 34, 14, 40, 16, 37, 42, 49, 18, 39, 54 ],1
[ 13, 34, 14, 40, 16, 37, 42, 18, 39, 51, 54 ],1
[ 13, 34, 14, 16, 38, 50, 52, 18, 39, 44, 54 ],1
[ 10, 13, 14, 49, 52, 44 ],1
[ 13, 34, 14, 40, 16, 37, 43, 52, 18, 39, 44 ],1
[ 13, 34, 14, 40, 16, 37, 43, 18, 39, 44, 53 ],1
[ 13, 34, 14, 40, 16, 37, 49, 43, 18, 39, 54 ],1
[ 13, 34, 14, 40, 16, 37, 43, 50, 18, 39, 54 ],1
[ 13, 34, 14, 40, 16, 37, 43, 18, 39, 51, 54 ],1
[ 13, 34, 14, 40, 16, 37, 43, 18, 39, 53, 54 ],1
[ 13, 34, 14, 40, 16, 37, 49, 18, 39, 44, 54 ],1
[ 13, 34, 14, 40, 16, 37, 50, 52, 18, 39, 44 ],1
[ 13, 34, 14, 40, 16, 37, 50, 18, 39, 44, 53 ],1
[ 13, 34, 14, 40, 16, 37, 52, 18, 39, 44, 53 ],1
[ 13, 34, 14, 40, 16, 37, 49, 18, 39, 51, 53 ],1
[ 13, 34, 14, 40, 16, 37, 49, 18, 39, 51, 54 ],1
