[ 34, 14, 35, 16, 17, 38, 50, 52, 18, 44, 51, 54 ],1
[ 34, 14, 40, 16, 37, 17, 38, 43, 18, 39, 51, 54 ],1
[ 34, 14, 40, 16, 37, 49, 17, 38, 43, 18, 51, 54 ],1
[ 34, 14, 16, 37, 42, 49, 17, 38, 43, 18, 44, 53 ],1
[ 34, 14, 40, 16, 37, 42, 49, 17, 50, 18, 39, 54 ],1
[ 34, 14, 40, 16, 17, 38, 43, 18, 39, 44, 53, 54 ],1
[ 34, 14, 40, 16, 49, 17, 38, 18, 39, 51, 53, 54 ],1
[ 14, 35, 16, 42, 17, 38, 43, 18, 39, 44, 51, 54 ],1
[ 10, 34, 14, 35, 16, 42, 50, 39, 54 ],1
[ 10, 34, 14, 40, 16, 42, 38, 51, 54 ],1
[ 10, 13, 34, 35, 49, 38, 43, 50, 52, 39, 51, 54 ],1
[ 10, 34, 14, 40, 16, 38, 50, 51, 54 ],1
[ 10, 34, 14, 16, 42, 49, 38, 44, 54 ],1
[ 10, 34, 14, 16, 49, 38, 43, 51, 54 ],1
[ 10, 34, 14, 16, 38, 43, 50, 51, 54 ],1
[ 10, 34, 14, 16, 49, 38, 50, 44, 54 ],1
[ 10, 14, 35, 40, 16, 37, 43, 44, 53 ],1
[ 10, 14, 35, 40, 16, 37, 49, 44, 54 ],1
[ 10, 14, 35, 40, 16, 37, 49, 53, 54 ],1
[ 10, 14, 35, 16, 37, 42, 52, 51, 54 ],1
[ 10, 14, 35, 16, 37, 49, 43, 53, 54 ],1
[ 10, 14, 35, 16, 37, 44, 51, 53, 54 ],1
[ 10, 14, 35, 40, 16, 49, 38, 51, 54 ],1
[ 10, 14, 35, 16, 42, 38, 43, 44, 51 ],1
[ 10, 14, 35, 16, 42, 38, 44, 51, 54 ],1
[ 10, 14, 35, 16, 42, 49, 43, 51, 54 ],1
[ 10, 14, 40, 16, 37, 38, 50, 51, 54 ],1
[ 10, 14, 40, 16, 37, 43, 52, 39, 54 ],1
[ 10, 14, 37, 17, 43, 18, 39, 44, 54 ],1
[ 10, 14, 16, 37, 42, 43, 39, 53, 54 ],1
[ 10, 14, 16, 37, 49, 39, 44, 51, 54 ],1
[ 10, 14, 16, 37, 49, 39, 44, 53, 54 ],1
[ 10, 14, 16, 37, 49, 39, 51, 53, 54 ],1
[ 10, 14, 40, 16, 37, 49, 50, 44, 54 ],1
[ 10, 14, 16, 49, 38, 50, 52, 39, 54 ],1
[ 10, 14, 40, 16, 42, 43, 50, 44, 54 ],1
[ 10, 14, 16, 42, 52, 44, 51, 53, 54 ],1
[ 10, 14, 16, 49, 43, 44, 51, 53, 54 ],1
[ 10, 34, 14, 35, 49, 17, 52, 18, 54 ],1
[ 10, 34, 14, 37, 49, 17, 50, 18, 44 ],1
[ 10, 14, 35, 42, 49, 17, 38, 18, 44 ],1
[ 10, 14, 35, 17, 38, 50, 52, 18, 54 ],1
[ 10, 14, 35, 17, 50, 18, 39, 51, 54 ],1
[ 10, 14, 49, 17, 38, 43, 52, 18, 44 ],1
[ 10, 14, 17, 43, 52, 18, 39, 51, 54 ],1
[ 10, 14, 42, 49, 17, 18, 44, 51, 54 ],1
[ 10, 14, 42, 49, 17, 18, 51, 53, 54 ],1
[ 10, 14, 17, 43, 50, 18, 44, 53, 54 ],1
[ 10, 14, 49, 17, 50, 18, 44, 51, 54 ],1
[ 10, 34, 14, 35, 40, 42, 17, 51, 54 ],1
[ 10, 34, 14, 40, 37, 42, 17, 44, 54 ],1
[ 10, 34, 14, 37, 42, 17, 52, 44, 54 ],1
