[[2, 5, 7], [3, 5], [4, 5, 7], [6, 7]]
[[4,12,10,28,19,78],[0, 1, 10, 40, 7, 42, 49, 17, 43, 52, 9, 18, 44, 51, 53, 54]]
[[2,10,8,38,32,52],[0, 1, 10, 40, 7, 42, 49, 17, 43, 50, 52, 9, 18, 51, 53, 54]]
[[3,11,21,23,13,77],[0, 1, 10, 40, 7, 49, 17, 43, 50, 52, 9, 18, 44, 51, 53, 54]]
[[3,13,12,29,38,70],[0, 1, 10, 40, 7, 42, 49, 17, 43, 50, 52, 9, 44, 51, 53, 54]]
[[6,8,15,20,36,59],[0, 1, 14, 40, 7, 16, 42, 49, 17, 43, 50, 9, 18, 44, 51, 54]]
[[5,11,17,19,30,65],[0, 1, 14, 40, 7, 16, 42, 49, 17, 43, 50, 9, 18, 44, 53, 54]]
[[6,12,12,20,26,84],[0, 1, 14, 40, 7, 16, 42, 49, 17, 43, 52, 9, 18, 44, 51, 53]]
[[6,12,9,20,41,69],[0, 1, 14, 40, 7, 16, 42, 49, 17, 43, 9, 18, 44, 51, 53, 54]]
[[5,11,14,19,30,80],[0, 1, 14, 40, 7, 16, 42, 49, 17, 43, 52, 9, 18, 44, 53, 54]]
[[7,11,16,19,22,38],[0, 1, 14, 40, 7, 16, 42, 17, 43, 50, 52, 9, 18, 44, 51, 53]]
[[6,12,15,12,36,69],[0, 1, 14, 40, 7, 16, 42, 17, 43, 50, 52, 9, 18, 44, 53, 54]]
[[5,9,20,17,40,72],[0, 1, 14, 40, 7, 16, 42, 17, 43, 52, 9, 18, 44, 51, 53, 54]]
[[5,9,20,17,35,84],[0, 1, 14, 40, 7, 16, 42, 49, 17, 43, 50, 52, 9, 18, 53, 54]]
[[8,14,8,14,23,56],[0, 1, 14, 40, 7, 16, 42, 49, 17, 50, 52, 9, 18, 44, 51, 53]]
[[8,10,11,22,33,37],[0, 1, 14, 40, 7, 16, 42, 49, 17, 50, 9, 18, 44, 51, 53, 54]]
[[5,9,20,17,35,84],[0, 1, 14, 40, 7, 16, 42, 17, 50, 52, 9, 18, 44, 51, 53, 54]]
[[6,12,15,12,36,69],[0, 1, 14, 40, 7, 16, 42, 49, 17, 50, 52, 9, 18, 51, 53, 54]]
[[7,11,13,19,37,35],[0, 1, 14, 40, 7, 16, 49, 17, 43, 50, 52, 9, 18, 44, 51, 53]]
[[7,13,13,13,27,49],[0, 1, 14, 40, 7, 16, 49, 17, 43, 50, 9, 18, 44, 51, 53, 54]]
[[6,12,12,20,26,72],[0, 1, 14, 40, 7, 16, 17, 43, 50, 52, 9, 18, 44, 51, 53, 54]]
[[5,9,11,29,45,69],[0, 1, 14, 40, 7, 16, 49, 17, 43, 50, 52, 9, 18, 51, 53, 54]]
[[5,11,14,31,20,62],[0, 1, 14, 7, 16, 42, 49, 17, 43, 50, 52, 9, 18, 44, 53, 54]]
[[5,11,8,27,40,86],[0, 1, 14, 7, 16, 42, 17, 43, 50, 52, 9, 18, 44, 51, 53, 54]]
[[6,14,12,22,16,56],[0, 1, 14, 7, 16, 42, 49, 17, 50, 52, 9, 18, 44, 51, 53, 54]]
[[7,11,10,23,22,86],[0, 1, 14, 40, 7, 16, 42, 49, 17, 43, 50, 52, 9, 44, 51, 53]]
[[4,8,16,20,29,80],[0, 1, 14, 40, 7, 16, 42, 49, 17, 43, 50, 52, 9, 44, 53, 54]]
[[4,10,13,22,59,73],[0, 1, 14, 40, 7, 16, 42, 17, 43, 50, 52, 9, 44, 51, 53, 54]]
