[ 0, 10, 14, 40, 8, 17, 52, 9, 51 ],1
[ 0, 10, 14, 8, 17, 43, 52, 9, 51 ],1
[ 1, 5, 40, 7, 42, 49, 8, 50, 52, 9, 44, 51 ],1
[ 0, 10, 14, 49, 8, 17, 52, 9, 51 ],1
[ 0, 10, 16, 42, 8, 17, 52, 9, 51 ],1
[ 0, 10, 16, 8, 17, 43, 52, 9, 51 ],1
[ 0, 10, 16, 8, 17, 52, 9, 44, 51 ],1
[ 0, 10, 16, 8, 17, 50, 52, 9, 51 ],1
[ 0, 10, 42, 8, 52, 9, 18, 44, 51 ],1
[ 0, 10, 42, 8, 52, 9, 18, 53, 54 ],1
[ 1, 10, 16, 49, 8, 43, 52, 53, 54 ],2
[ 0, 10, 8, 43, 52, 9, 18, 44, 51 ],1
[ 0, 10, 49, 8, 43, 52, 9, 18, 51 ],1
[ 0, 10, 8, 43, 52, 9, 18, 53, 54 ],1
[ 1, 5, 14, 7, 16, 42, 8, 17, 52, 18, 53, 54 ],1
[ 0, 10, 49, 8, 52, 9, 18, 44, 51 ],1
[ 0, 10, 8, 52, 9, 18, 44, 53, 54 ],1
[ 0, 10, 8, 52, 9, 18, 51, 53, 54 ],1
[ 0, 10, 40, 42, 8, 43, 52, 9, 51 ],1
[ 0, 10, 40, 42, 8, 52, 9, 53, 54 ],1
[ 0, 10, 40, 8, 43, 52, 9, 53, 54 ],1
[ 0, 10, 40, 8, 52, 9, 44, 53, 54 ],1
[ 0, 10, 42, 8, 43, 52, 9, 53, 54 ],1
[ 0, 10, 42, 8, 52, 9, 51, 53, 54 ],1
[ 0, 10, 49, 8, 43, 52, 9, 53, 54 ],1
[ 0, 10, 8, 43, 52, 9, 51, 53, 54 ],1
[ 0, 14, 8, 17, 43, 52, 9, 18, 51 ],1
[ 0, 14, 42, 8, 17, 50, 52, 9, 51 ],1
[ 0, 14, 42, 8, 17, 52, 9, 53, 54 ],1
[ 0, 14, 8, 17, 50, 52, 9, 44, 51 ],1
[ 0, 14, 8, 17, 52, 9, 44, 53, 54 ],1
[ 0, 14, 49, 8, 17, 52, 9, 53, 54 ],1
[ 0, 1, 5, 16, 49, 17, 43, 52, 18, 44, 51 ],1
[ 0, 14, 8, 17, 50, 52, 9, 53, 54 ],1
[ 0, 14, 8, 17, 52, 9, 51, 53, 54 ],1
[ 0, 16, 8, 17, 43, 52, 9, 18, 51 ],1
[ 0, 16, 42, 8, 17, 50, 52, 9, 51 ],1
[ 0, 16, 42, 8, 17, 52, 9, 53, 54 ],1
[ 0, 16, 49, 8, 17, 52, 9, 53, 54 ],1
[ 0, 16, 8, 17, 50, 52, 9, 53, 54 ],1
[ 0, 16, 8, 17, 52, 9, 51, 53, 54 ],1
[ 0, 42, 8, 17, 52, 9, 18, 53, 54 ],1
[ 0, 49, 8, 17, 52, 9, 18, 44, 51 ],1
[ 0, 8, 17, 50, 52, 9, 18, 44, 51 ],1
[ 0, 40, 42, 8, 17, 50, 52, 9, 51 ],1
[ 0, 40, 8, 17, 52, 9, 44, 53, 54 ],1
[ 0, 1, 10, 5, 7, 17, 43, 52, 44, 51, 53, 54 ],1
[ 0, 40, 8, 17, 52, 9, 51, 53, 54 ],1
[ 0, 49, 8, 17, 50, 52, 9, 53, 54 ],2
[ 0, 10, 14, 16, 8, 50, 52, 44, 51 ],1
[ 0, 10, 14, 16, 49, 8, 50, 52, 51 ],1
[ 0, 10, 14, 16, 8, 50, 52, 53, 54 ],1
[ 0, 10, 14, 42, 8, 17, 52, 18, 51 ],1
[ 0, 10, 14, 8, 17, 50, 52, 18, 51 ],1
[ 0, 10, 14, 8, 17, 52, 18, 53, 54 ],1
