[[1, 4, 5, 7], [2, 4], [3, 5], [6, 7]]
[[3,5,12,25,23,50],[0, 4, 34, 5, 35, 40, 7, 37, 8, 43, 50, 52, 9, 39, 44, 51, 53]]
[[1,11,13,19,31,83],[0, 4, 34, 5, 35, 40, 7, 37, 8, 43, 50, 52, 9, 39, 44, 53, 54]]
[[3,13,6,25,38,88],[0, 4, 34, 5, 35, 40, 7, 37, 49, 8, 43, 50, 52, 9, 39, 51, 53]]
[[0,6,15,38,20,63],[0, 4, 34, 5, 35, 40, 7, 37, 8, 43, 50, 52, 9, 39, 51, 53, 54]]
[[4,8,13,32,44,77],[0, 4, 34, 5, 35, 40, 7, 37, 49, 8, 50, 9, 39, 44, 51, 53, 54]]
[[2,8,8,16,32,104],[0, 4, 34, 5, 35, 40, 7, 37, 49, 8, 52, 9, 39, 44, 51, 53, 54]]
[[3,11,3,27,33,77],[0, 4, 34, 5, 35, 7, 37, 42, 8, 43, 50, 52, 9, 39, 44, 51, 53]]
[[3,7,12,19,13,82],[0, 4, 34, 5, 35, 7, 37, 42, 49, 8, 43, 50, 52, 9, 39, 51, 53]]
[[1,9,4,33,51,78],[0, 4, 34, 5, 35, 7, 37, 42, 49, 8, 43, 50, 52, 9, 39, 53, 54]]
[[0,10,9,22,30,85],[0, 4, 34, 5, 35, 7, 37, 42, 8, 43, 50, 52, 9, 39, 51, 53, 54]]
[[4,12,10,32,34,72],[0, 4, 34, 5, 35, 7, 37, 42, 49, 8, 50, 9, 39, 44, 51, 53, 54]]
[[2,6,20,30,12,102],[0, 4, 34, 5, 35, 7, 37, 49, 8, 43, 50, 52, 9, 39, 44, 51, 53]]
[[1,13,13,21,26,79],[0, 4, 34, 5, 35, 7, 37, 49, 8, 43, 50, 52, 9, 39, 51, 53, 54]]
[[2,8,14,40,42,80],[0, 4, 34, 5, 35, 40, 7, 37, 42, 49, 8, 43, 50, 9, 44, 51, 54]]
[[2,2,8,26,37,68],[0, 4, 34, 5, 35, 40, 7, 37, 42, 49, 8, 43, 50, 52, 9, 44, 53]]
[[2,8,11,32,32,101],[0, 4, 34, 5, 35, 40, 7, 37, 42, 49, 8, 43, 52, 9, 44, 51, 54]]
[[2,6,2,22,22,78],[0, 4, 34, 5, 35, 40, 7, 37, 42, 49, 8, 43, 9, 44, 51, 53, 54]]
[[3,5,9,33,43,65],[0, 4, 34, 5, 35, 40, 7, 37, 42, 8, 43, 50, 52, 9, 44, 51, 53]]
[[1,3,16,27,11,96],[0, 4, 34, 5, 35, 40, 7, 37, 42, 8, 43, 50, 52, 9, 44, 53, 54]]
[[3,5,9,29,33,113],[0, 4, 34, 5, 35, 40, 7, 37, 42, 49, 8, 43, 50, 52, 9, 51, 53]]
[[1,15,7,27,46,45],[0, 4, 34, 5, 35, 40, 7, 37, 42, 49, 8, 43, 50, 52, 9, 53, 54]]
[[2,12,11,24,32,81],[0, 4, 34, 5, 35, 40, 7, 37, 42, 8, 43, 50, 52, 9, 51, 53, 54]]
[[2,8,8,32,22,80],[0, 4, 34, 5, 35, 40, 7, 37, 42, 49, 8, 50, 52, 9, 44, 51, 54]]
[[0,10,9,30,30,55],[0, 4, 34, 5, 35, 40, 7, 37, 42, 49, 8, 52, 9, 44, 51, 53, 54]]
[[4,10,13,38,34,43],[0, 4, 34, 5, 35, 40, 7, 37, 49, 8, 43, 50, 52, 9, 44, 51, 53]]
[[1,9,7,33,41,63],[0, 4, 34, 5, 35, 40, 7, 37, 8, 43, 50, 52, 9, 44, 51, 53, 54]]
[[4,10,13,26,24,67],[0, 4, 34, 5, 35, 7, 37, 42, 49, 8, 43, 50, 52, 9, 44, 51, 53]]
[[1,3,10,19,6,78],[0, 4, 34, 5, 35, 7, 37, 42, 49, 8, 43, 50, 52, 9, 51, 53, 54]]
[[0,6,9,30,50,99],[0, 4, 34, 5, 35, 7, 37, 49, 8, 43, 50, 52, 9, 44, 51, 53, 54]]
[[1,7,7,23,16,97],[0, 4, 34, 5, 35, 40, 7, 42, 49, 8, 38, 43, 50, 52, 9, 39, 44]]
[[3,5,3,13,53,59],[0, 4, 34, 5, 35, 40, 7, 42, 49, 8, 38, 43, 52, 9, 39, 44, 53]]
[[2,10,5,22,37,73],[0, 4, 34, 5, 35, 40, 7, 42, 8, 38, 43, 50, 9, 39, 44, 51, 53]]
[[2,8,5,16,12,65],[0, 4, 34, 5, 35, 40, 7, 42, 8, 38, 43, 50, 9, 39, 44, 53, 54]]
[[2,8,5,24,37,77],[0, 4, 34, 5, 35, 40, 7, 42, 8, 38, 43, 52, 9, 39, 44, 51, 53]]
[[2,6,17,22,12,81],[0, 4, 34, 5, 35, 40, 7, 42, 49, 8, 38, 43, 50, 52, 9, 39, 51]]
[[4,8,13,28,34,65],[0, 4, 34, 5, 35, 40, 7, 42, 49, 8, 38, 43, 52, 9, 39, 51, 53]]
[[2,8,11,16,42,89],[0, 4, 34, 5, 35, 40, 7, 42, 49, 8, 38, 43, 52, 9, 39, 53, 54]]
[[3,9,6,17,38,90],[0, 4, 34, 5, 35, 40, 7, 42, 8, 38, 43, 50, 52, 9, 39, 51, 54]]
[[1,5,7,21,56,59],[0, 4, 34, 5, 35, 40, 7, 42, 8, 38, 43, 52, 9, 39, 51, 53, 54]]
[[1,11,13,31,36,77],[0, 4, 34, 5, 35, 40, 7, 42, 49, 8, 38, 50, 9, 39, 44, 51, 54]]
[[3,9,6,25,33,78],[0, 4, 34, 5, 35, 40, 7, 42, 49, 8, 38, 50, 52, 9, 39, 44, 53]]
[[3,7,6,11,43,76],[0, 4, 34, 5, 35, 40, 7, 42, 49, 8, 38, 9, 39, 44, 51, 53, 54]]
[[2,8,11,32,17,77],[0, 4, 34, 5, 35, 40, 7, 42, 8, 38, 50, 52, 9, 39, 44, 51, 53]]
[[4,10,13,26,29,109],[0, 4, 34, 5, 35, 40, 7, 42, 49, 8, 38, 50, 52, 9, 39, 51, 53]]
[[1,9,13,33,21,75],[0, 4, 34, 5, 35, 40, 7, 42, 8, 38, 50, 52, 9, 39, 51, 53, 54]]
[[3,9,6,33,33,72],[0, 4, 34, 5, 35, 40, 7, 49, 8, 38, 43, 50, 9, 39, 44, 51, 53]]
[[3,3,9,15,43,81],[0, 4, 34, 5, 35, 40, 7, 49, 8, 38, 43, 50, 52, 9, 39, 44, 54]]
[[3,5,12,17,48,104],[0, 4, 34, 5, 35, 40, 7, 49, 8, 38, 43, 52, 9, 39, 44, 51, 53]]
[[1,11,7,19,36,107],[0, 4, 34, 5, 35, 40, 7, 49, 8, 38, 43, 52, 9, 39, 44, 53, 54]]
[[4,8,25,20,34,71],[0, 4, 34, 5, 35, 40, 7, 8, 38, 43, 50, 9, 39, 44, 51, 53, 54]]
[[2,6,2,18,22,108],[0, 4, 34, 5, 35, 40, 7, 49, 8, 38, 43, 50, 52, 9, 39, 51, 54]]
[[2,4,14,24,32,100],[0, 4, 34, 5, 35, 40, 7, 49, 8, 38, 43, 50, 9, 39, 51, 53, 54]]
[[0,6,6,30,30,78],[0, 4, 34, 5, 35, 40, 7, 49, 8, 38, 43, 52, 9, 39, 51, 53, 54]]
[[3,15,9,27,33,63],[0, 4, 34, 5, 35, 40, 7, 49, 8, 38, 50, 52, 9, 39, 44, 51, 53]]
[[1,11,13,23,31,89],[0, 4, 34, 5, 35, 40, 7, 49, 8, 38, 50, 52, 9, 39, 44, 53, 54]]
[[2,6,5,30,32,75],[0, 4, 34, 5, 35, 40, 7, 8, 38, 50, 52, 9, 39, 44, 51, 53, 54]]
[[3,13,9,29,23,79],[0, 4, 34, 5, 35, 7, 42, 49, 8, 38, 43, 50, 9, 39, 44, 51, 53]]
[[3,13,9,25,33,67],[0, 4, 34, 5, 35, 7, 42, 49, 8, 38, 43, 50, 52, 9, 39, 44, 54]]
[[1,11,1,15,36,89],[0, 4, 34, 5, 35, 7, 42, 49, 8, 38, 43, 52, 9, 39, 44, 53, 54]]
[[4,10,7,34,39,79],[0, 4, 34, 5, 35, 7, 42, 8, 38, 43, 50, 9, 39, 44, 51, 53, 54]]
[[2,6,5,14,27,105],[0, 4, 34, 5, 35, 7, 42, 49, 8, 38, 43, 50, 52, 9, 39, 51, 54]]
[[0,4,0,12,35,64],[0, 4, 34, 5, 35, 7, 42, 49, 8, 38, 43, 52, 9, 39, 51, 53, 54]]
[[3,11,6,15,38,74],[0, 4, 34, 5, 35, 7, 42, 49, 8, 38, 50, 52, 9, 39, 44, 51, 53]]
[[0,6,3,22,20,63],[0, 4, 34, 5, 35, 7, 42, 49, 8, 38, 50, 52, 9, 39, 51, 53, 54]]
[[3,7,6,39,23,58],[0, 4, 34, 5, 35, 7, 49, 8, 38, 43, 50, 9, 39, 44, 51, 53, 54]]
[[1,9,4,17,26,72],[0, 4, 34, 5, 35, 7, 49, 8, 38, 50, 52, 9, 39, 44, 51, 53, 54]]
[[3,7,9,15,33,91],[0, 4, 34, 5, 35, 40, 7, 42, 49, 8, 38, 43, 50, 9, 44, 53, 54]]
[[3,13,9,33,43,55],[0, 4, 34, 5, 35, 40, 7, 42, 49, 8, 38, 43, 52, 9, 44, 51, 53]]
[[1,7,4,19,16,82],[0, 4, 34, 5, 35, 40, 7, 42, 49, 8, 38, 43, 52, 9, 44, 53, 54]]
[[2,2,8,14,17,86],[0, 4, 34, 5, 35, 40, 7, 42, 8, 38, 43, 50, 52, 9, 44, 51, 54]]
[[2,8,5,24,27,125],[0, 4, 34, 5, 35, 40, 7, 42, 8, 38, 43, 50, 9, 44, 51, 53, 54]]
[[0,4,0,24,25,76],[0, 4, 34, 5, 35, 40, 7, 42, 8, 38, 43, 52, 9, 44, 51, 53, 54]]
[[4,4,16,8,29,52],[0, 4, 34, 5, 35, 40, 7, 42, 49, 8, 38, 43, 50, 9, 51, 53, 54]]
[[2,8,5,16,32,77],[0, 4, 34, 5, 35, 40, 7, 42, 49, 8, 38, 43, 52, 9, 51, 53, 54]]
[[3,7,9,23,43,121],[0, 4, 34, 5, 35, 40, 7, 42, 49, 8, 38, 50, 52, 9, 44, 51, 53]]
[[0,12,18,28,30,78],[0, 4, 34, 5, 35, 40, 7, 42, 8, 38, 50, 52, 9, 44, 51, 53, 54]]
[[3,7,9,27,28,97],[0, 4, 34, 5, 35, 40, 7, 49, 8, 38, 43, 50, 52, 9, 44, 51, 54]]
[[3,7,15,27,33,91],[0, 4, 34, 5, 35, 40, 7, 49, 8, 38, 43, 50, 9, 44, 51, 53, 54]]
[[1,5,10,33,56,92],[0, 4, 34, 5, 35, 40, 7, 49, 8, 38, 43, 52, 9, 44, 51, 53, 54]]
[[1,11,7,19,26,71],[0, 4, 34, 5, 35, 40, 7, 49, 8, 38, 50, 52, 9, 44, 51, 53, 54]]
[[3,7,6,15,18,58],[0, 4, 34, 5, 35, 7, 42, 49, 8, 38, 43, 50, 9, 44, 51, 53, 54]]
[[1,7,1,19,36,79],[0, 4, 34, 5, 35, 7, 42, 49, 8, 38, 50, 52, 9, 44, 51, 53, 54]]
[[1,7,1,27,41,73],[0, 4, 34, 5, 35, 40, 7, 42, 49, 8, 43, 50, 9, 39, 44, 51, 54]]
[[3,7,9,31,43,85],[0, 4, 34, 5, 35, 40, 7, 42, 49, 8, 43, 9, 39, 44, 51, 53, 54]]
[[2,8,5,24,22,77],[0, 4, 34, 5, 35, 40, 7, 42, 8, 43, 50, 52, 9, 39, 44, 51, 53]]
[[4,10,10,26,44,82],[0, 4, 34, 5, 35, 40, 7, 42, 49, 8, 43, 50, 52, 9, 39, 51, 53]]
[[2,6,5,30,32,75],[0, 4, 34, 5, 35, 40, 7, 42, 49, 8, 43, 50, 52, 9, 39, 53, 54]]
[[1,11,13,23,31,89],[0, 4, 34, 5, 35, 40, 7, 42, 8, 43, 50, 52, 9, 39, 51, 53, 54]]
[[3,5,12,17,43,104],[0, 4, 34, 5, 35, 40, 7, 42, 49, 8, 50, 9, 39, 44, 51, 53, 54]]
[[3,11,12,19,38,86],[0, 4, 34, 5, 35, 40, 7, 49, 8, 43, 50, 52, 9, 39, 44, 51, 53]]
[[1,9,13,33,21,75],[0, 4, 34, 5, 35, 40, 7, 49, 8, 43, 50, 52, 9, 39, 44, 53, 54]]
[[1,11,7,11,21,77],[0, 4, 34, 5, 35, 7, 42, 49, 8, 43, 50, 52, 9, 39, 44, 53, 54]]
[[3,7,6,39,23,58],[0, 4, 34, 5, 35, 40, 7, 42, 49, 8, 43, 50, 52, 9, 44, 51, 53]]
[[1,5,7,29,26,95],[0, 4, 34, 5, 35, 40, 7, 42, 49, 8, 43, 50, 52, 9, 44, 53, 54]]
[[1,5,22,41,16,86],[0, 4, 34, 5, 35, 40, 7, 49, 8, 43, 50, 52, 9, 44, 51, 53, 54]]
[[2,6,11,18,17,99],[0, 4, 34, 5, 40, 7, 37, 42, 49, 8, 38, 43, 50, 52, 9, 39, 44]]
[[4,6,16,34,34,60],[0, 4, 34, 5, 40, 7, 37, 42, 49, 8, 38, 43, 50, 9, 39, 44, 53]]
[[4,10,13,22,49,67],[0, 4, 34, 5, 40, 7, 37, 42, 49, 8, 38, 43, 52, 9, 39, 44, 53]]
