[[1, 4, 5, 7], [2, 4], [3, 5], [6, 7]]
[[3,9,6,17,53,102],[4, 34, 5, 49, 50, 9, 39, 44, 54]]
[[5,9,11,21,30,105],[4, 34, 5, 49, 9, 39, 44, 53, 54]]
[[4,10,19,22,19,103],[4, 34, 5, 52, 9, 39, 44, 51, 54]]
[[2,10,8,18,42,94],[4, 34, 5, 49, 50, 9, 39, 51, 54]]
[[4,10,16,18,54,58],[4, 34, 5, 49, 50, 52, 9, 39, 53]]
[[4,6,10,34,14,60],[4, 34, 5, 49, 9, 39, 51, 53, 54]]
[[1,11,16,19,46,104],[4, 34, 5, 50, 52, 9, 39, 53, 54]]
[[3,13,15,29,13,85],[4, 34, 5, 40, 42, 43, 50, 9, 53]]
[[3,3,12,23,28,66],[4, 34, 5, 40, 42, 43, 52, 9, 53]]
[[3,11,6,23,53,86],[4, 34, 5, 40, 42, 49, 52, 9, 44]]
[[5,9,11,21,55,69],[4, 34, 5, 40, 42, 49, 9, 44, 53]]
[[4,12,16,20,39,60],[4, 34, 5, 40, 42, 9, 44, 51, 53]]
[[4,6,7,38,19,81],[4, 34, 5, 40, 42, 52, 9, 44, 54]]
[[4,8,7,16,54,41],[4, 34, 5, 40, 42, 9, 44, 53, 54]]
[[2,10,14,30,12,88],[4, 34, 5, 40, 42, 49, 50, 9, 54]]
[[2,8,5,24,12,89],[4, 34, 5, 40, 42, 49, 52, 9, 51]]
[[4,10,19,26,24,97],[4, 34, 5, 40, 42, 49, 9, 51, 53]]
[[4,10,22,18,24,70],[4, 34, 5, 40, 42, 49, 9, 53, 54]]
[[3,9,9,21,28,99],[4, 34, 5, 40, 42, 50, 52, 9, 53]]
[[3,3,12,15,38,78],[4, 34, 5, 40, 42, 9, 51, 53, 54]]
[[4,6,10,38,34,78],[4, 34, 5, 40, 43, 50, 9, 44, 53]]
[[4,14,7,22,24,101],[4, 34, 5, 40, 49, 43, 50, 9, 53]]
[[4,6,10,30,44,102],[4, 34, 5, 40, 49, 43, 52, 9, 53]]
[[3,9,12,29,33,66],[4, 34, 5, 40, 43, 50, 52, 9, 51]]
[[5,15,11,27,15,57],[4, 34, 5, 40, 43, 50, 9, 53, 54]]
[[5,11,8,23,45,56],[4, 34, 5, 40, 43, 52, 9, 51, 53]]
[[3,7,12,23,38,130],[4, 34, 5, 40, 49, 50, 9, 44, 54]]
[[3,5,24,21,33,86],[4, 34, 5, 40, 49, 9, 44, 51, 53]]
[[3,7,12,35,33,64],[4, 34, 5, 40, 49, 9, 44, 53, 54]]
[[2,14,14,22,32,86],[4, 34, 5, 40, 50, 9, 44, 51, 54]]
[[4,10,19,22,19,103],[4, 34, 5, 40, 9, 44, 51, 53, 54]]
[[4,8,7,32,24,77],[4, 34, 5, 40, 49, 50, 9, 51, 54]]
[[4,10,13,30,34,79],[4, 34, 5, 40, 49, 50, 52, 9, 53]]
[[4,12,7,32,29,81],[4, 34, 5, 40, 49, 52, 9, 51, 54]]
[[5,11,5,39,35,71],[4, 34, 5, 40, 50, 52, 9, 51, 53]]
[[3,11,9,27,33,95],[4, 34, 5, 40, 50, 52, 9, 53, 54]]
[[2,10,8,26,22,76],[4, 34, 5, 42, 43, 50, 52, 9, 44]]
[[4,6,13,30,44,33],[4, 34, 5, 42, 43, 52, 9, 44, 53]]
[[4,10,22,14,19,94],[4, 34, 5, 42, 49, 43, 52, 9, 53]]
