[[1, 4, 5, 7], [2, 4], [3, 5], [6, 7]]
[[1,7,4,31,26,82],[0, 4, 34, 40, 7, 42, 49, 38, 43, 50, 52, 9, 39, 51, 53, 54]]
[[0,4,12,24,30,70],[0, 4, 34, 40, 7, 49, 38, 43, 50, 52, 9, 39, 44, 51, 53, 54]]
[[2,6,5,30,37,63],[0, 4, 35, 40, 7, 37, 42, 49, 38, 43, 50, 52, 9, 39, 44, 53]]
[[2,6,11,30,32,93],[0, 4, 35, 40, 7, 37, 42, 49, 38, 43, 52, 9, 39, 44, 51, 54]]
[[2,12,8,28,37,60],[0, 4, 35, 40, 7, 37, 42, 49, 38, 43, 9, 39, 44, 51, 53, 54]]
[[3,5,3,25,33,89],[0, 4, 35, 40, 7, 37, 42, 38, 43, 50, 52, 9, 39, 44, 51, 53]]
[[3,5,9,13,33,53],[0, 4, 35, 40, 7, 37, 42, 49, 38, 43, 50, 52, 9, 39, 51, 53]]
[[2,6,2,22,32,48],[0, 4, 35, 40, 7, 37, 42, 49, 38, 50, 52, 9, 39, 44, 51, 54]]
[[2,2,11,22,32,83],[0, 4, 35, 40, 7, 37, 42, 49, 38, 50, 9, 39, 44, 51, 53, 54]]
[[0,6,0,22,20,60],[0, 4, 35, 40, 7, 37, 42, 49, 38, 52, 9, 39, 44, 51, 53, 54]]
[[4,6,7,34,24,75],[0, 4, 35, 40, 7, 37, 49, 38, 43, 50, 52, 9, 39, 44, 51, 53]]
[[1,5,4,13,36,68],[0, 4, 35, 40, 7, 37, 38, 43, 50, 52, 9, 39, 44, 51, 53, 54]]
[[1,9,4,21,31,84],[0, 4, 35, 40, 7, 37, 49, 38, 43, 50, 52, 9, 39, 51, 53, 54]]
[[4,12,16,28,19,78],[0, 4, 35, 7, 37, 42, 49, 38, 43, 50, 52, 9, 39, 44, 51, 53]]
[[1,5,4,17,31,74],[0, 4, 35, 7, 37, 42, 38, 43, 50, 52, 9, 39, 44, 51, 53, 54]]
[[0,12,9,16,30,99],[0, 4, 35, 7, 37, 49, 38, 43, 50, 52, 9, 39, 44, 51, 53, 54]]
[[2,10,8,26,27,88],[0, 4, 35, 40, 7, 37, 42, 49, 38, 43, 50, 52, 9, 44, 51, 53]]
[[0,6,9,18,50,87],[0, 4, 35, 40, 7, 37, 42, 49, 38, 43, 50, 52, 9, 44, 53, 54]]
[[1,11,4,19,46,104],[0, 4, 35, 40, 7, 37, 42, 49, 38, 43, 50, 52, 9, 51, 53, 54]]
[[2,6,11,26,57,57],[0, 4, 35, 40, 7, 37, 42, 49, 43, 50, 9, 39, 44, 51, 53, 54]]
[[0,8,3,28,30,71],[0, 4, 35, 40, 7, 37, 42, 49, 43, 52, 9, 39, 44, 51, 53, 54]]
[[3,5,9,37,33,95],[0, 4, 35, 40, 7, 42, 49, 38, 43, 50, 52, 9, 39, 44, 51, 53]]
[[1,11,7,23,36,89],[0, 4, 35, 7, 42, 49, 38, 43, 50, 52, 9, 39, 44, 51, 53, 54]]
[[1,13,7,33,41,43],[0, 4, 40, 7, 37, 42, 38, 43, 50, 52, 9, 39, 44, 51, 53, 54]]
[[1,11,10,27,21,80],[0, 4, 40, 7, 37, 42, 49, 38, 43, 50, 52, 9, 39, 51, 53, 54]]
[[0,12,9,36,55,63],[0, 4, 40, 7, 37, 49, 38, 43, 50, 52, 9, 39, 44, 51, 53, 54]]
[[2,10,2,30,22,34],[0, 4, 40, 7, 37, 42, 49, 38, 43, 50, 52, 9, 44, 51, 53, 54]]
[[3,7,21,23,28,85],[0, 4, 34, 35, 40, 7, 37, 42, 49, 38, 43, 50, 39, 44, 51, 53]]
[[1,11,10,23,16,62],[0, 4, 34, 35, 40, 7, 37, 42, 49, 38, 43, 52, 39, 44, 53, 54]]
[[4,6,16,10,44,90],[0, 4, 34, 35, 40, 7, 37, 42, 38, 43, 50, 39, 44, 51, 53, 54]]
[[2,12,8,24,37,84],[0, 4, 34, 35, 40, 7, 37, 42, 38, 43, 52, 39, 44, 51, 53, 54]]
[[2,6,11,26,12,111],[0, 4, 34, 35, 40, 7, 37, 42, 49, 38, 43, 50, 52, 39, 51, 54]]
[[2,12,8,28,37,84],[0, 4, 34, 35, 40, 7, 37, 42, 49, 38, 43, 50, 39, 51, 53, 54]]
[[1,11,7,19,31,95],[0, 4, 34, 35, 40, 7, 37, 42, 49, 38, 50, 52, 39, 44, 53, 54]]
[[3,9,3,21,28,51],[0, 4, 34, 35, 40, 7, 37, 49, 38, 43, 50, 39, 44, 51, 53, 54]]
[[1,7,7,31,11,67],[0, 4, 34, 35, 40, 7, 37, 49, 38, 50, 52, 39, 44, 51, 53, 54]]
[[3,5,3,13,53,59],[0, 4, 34, 35, 7, 37, 42, 49, 38, 43, 50, 39, 44, 51, 53, 54]]
[[3,5,9,37,33,65],[0, 4, 34, 35, 40, 7, 37, 42, 49, 38, 43, 50, 52, 44, 51, 54]]
[[3,9,12,25,28,108],[0, 4, 34, 35, 40, 7, 37, 42, 49, 38, 43, 50, 44, 51, 53, 54]]
[[1,7,13,19,51,85],[0, 4, 34, 35, 40, 7, 37, 42, 49, 38, 43, 52, 44, 51, 53, 54]]
[[1,9,7,21,11,63],[0, 4, 34, 35, 40, 7, 37, 42, 49, 38, 50, 52, 44, 51, 53, 54]]
[[3,7,12,27,43,100],[0, 4, 34, 35, 40, 7, 37, 42, 49, 43, 50, 52, 39, 44, 51, 53]]
[[1,11,7,23,41,101],[0, 4, 34, 35, 40, 7, 37, 42, 49, 43, 50, 52, 39, 44, 53, 54]]
[[2,4,17,16,22,97],[0, 4, 34, 35, 40, 7, 37, 42, 43, 50, 52, 39, 44, 51, 53, 54]]
[[0,12,9,16,25,87],[0, 4, 34, 35, 40, 7, 37, 42, 49, 43, 50, 52, 39, 51, 53, 54]]
[[1,5,7,25,11,95],[0, 4, 34, 35, 7, 37, 42, 49, 43, 50, 52, 39, 44, 51, 53, 54]]
[[1,9,7,21,11,63],[0, 4, 34, 35, 40, 7, 37, 42, 49, 43, 50, 52, 44, 51, 53, 54]]
[[4,8,16,16,34,104],[0, 4, 34, 35, 40, 7, 42, 49, 38, 43, 50, 39, 44, 51, 53, 54]]
[[2,6,11,26,22,81],[0, 4, 34, 35, 40, 7, 42, 49, 38, 43, 52, 39, 44, 51, 53, 54]]
[[2,4,17,16,22,97],[0, 4, 34, 35, 40, 7, 42, 49, 43, 50, 52, 39, 44, 51, 53, 54]]
[[1,5,4,29,26,98],[0, 4, 34, 40, 7, 37, 42, 49, 38, 50, 52, 39, 44, 51, 53, 54]]
[[2,6,17,26,27,105],[0, 4, 35, 40, 7, 37, 42, 49, 38, 43, 52, 39, 44, 51, 53, 54]]
[[2,10,5,26,37,85],[0, 4, 35, 40, 7, 37, 42, 49, 43, 50, 52, 39, 44, 51, 53, 54]]
[[2,10,14,26,42,82],[0, 4, 34, 35, 40, 37, 42, 49, 8, 38, 43, 50, 9, 39, 44, 54]]
[[4,8,25,16,29,77],[0, 4, 34, 35, 40, 37, 42, 49, 8, 38, 43, 9, 39, 44, 53, 54]]
[[3,11,15,35,23,71],[0, 4, 34, 35, 40, 37, 42, 8, 38, 43, 50, 52, 9, 39, 44, 53]]
[[3,5,6,21,28,62],[0, 4, 34, 35, 40, 37, 42, 8, 38, 43, 9, 39, 44, 51, 53, 54]]
[[1,5,7,21,56,65],[0, 4, 34, 35, 40, 37, 42, 49, 8, 38, 43, 50, 9, 39, 51, 54]]
[[3,5,3,25,23,65],[0, 4, 34, 35, 40, 37, 42, 49, 8, 38, 43, 50, 52, 9, 39, 53]]
[[3,11,15,23,28,65],[0, 4, 34, 35, 40, 37, 42, 49, 8, 38, 43, 9, 39, 51, 53, 54]]
[[2,8,8,12,27,44],[0, 4, 34, 35, 40, 37, 42, 8, 38, 43, 50, 52, 9, 39, 51, 53]]
[[0,12,9,16,30,99],[0, 4, 34, 35, 40, 37, 42, 8, 38, 43, 50, 52, 9, 39, 53, 54]]
[[4,6,22,18,39,84],[0, 4, 34, 35, 40, 37, 42, 49, 8, 38, 50, 9, 39, 44, 53, 54]]
[[4,6,7,18,64,87],[0, 4, 34, 35, 40, 37, 42, 49, 8, 38, 52, 9, 39, 44, 51, 53]]
[[2,8,17,32,12,89],[0, 4, 34, 35, 40, 37, 42, 49, 8, 38, 52, 9, 39, 44, 53, 54]]
[[3,7,12,23,23,76],[0, 4, 34, 35, 40, 37, 42, 8, 38, 50, 52, 9, 39, 44, 51, 54]]
[[3,7,9,35,33,67],[0, 4, 34, 35, 40, 37, 42, 8, 38, 50, 9, 39, 44, 51, 53, 54]]
[[1,13,10,25,31,82],[0, 4, 34, 35, 40, 37, 42, 8, 38, 52, 9, 39, 44, 51, 53, 54]]
[[3,7,18,27,28,82],[0, 4, 34, 35, 40, 37, 42, 49, 8, 38, 50, 9, 39, 51, 53, 54]]
[[2,12,8,36,42,60],[0, 4, 34, 35, 40, 37, 49, 8, 38, 43, 52, 9, 39, 44, 51, 54]]
[[3,11,6,27,23,68],[0, 4, 34, 35, 40, 37, 8, 38, 43, 50, 52, 9, 39, 44, 51, 53]]
[[3,5,6,21,28,62],[0, 4, 34, 35, 40, 37, 49, 8, 38, 43, 50, 52, 9, 39, 51, 53]]
[[1,11,7,23,36,89],[0, 4, 34, 35, 40, 37, 49, 8, 38, 43, 50, 52, 9, 39, 53, 54]]
[[2,6,17,26,27,105],[0, 4, 34, 35, 40, 37, 8, 38, 43, 50, 52, 9, 39, 51, 53, 54]]
[[2,10,11,26,47,85],[0, 4, 34, 35, 40, 37, 49, 8, 38, 50, 52, 9, 39, 44, 51, 54]]
[[2,8,2,16,22,80],[0, 4, 34, 35, 40, 37, 49, 8, 38, 50, 9, 39, 44, 51, 53, 54]]
[[0,12,12,36,30,42],[0, 4, 34, 35, 40, 37, 49, 8, 38, 52, 9, 39, 44, 51, 53, 54]]
[[2,2,5,22,42,59],[0, 4, 34, 35, 37, 42, 49, 8, 38, 43, 50, 52, 9, 39, 44, 53]]
[[2,6,8,14,12,78],[0, 4, 34, 35, 37, 42, 49, 8, 38, 43, 52, 9, 39, 44, 51, 54]]
[[3,5,9,37,33,95],[0, 4, 34, 35, 37, 42, 8, 38, 43, 50, 52, 9, 39, 44, 51, 53]]
[[1,13,7,21,46,97],[0, 4, 34, 35, 37, 42, 49, 8, 38, 43, 50, 52, 9, 39, 53, 54]]
[[2,4,2,32,27,40],[0, 4, 34, 35, 37, 42, 49, 8, 38, 50, 9, 39, 44, 51, 53, 54]]
[[2,8,8,12,47,92],[0, 4, 34, 35, 37, 49, 8, 38, 43, 50, 52, 9, 39, 44, 53, 54]]
[[4,4,10,20,49,88],[0, 4, 34, 35, 40, 37, 42, 49, 8, 38, 43, 50, 52, 9, 44, 53]]
[[3,7,12,35,33,64],[0, 4, 34, 35, 40, 37, 42, 8, 38, 43, 50, 52, 9, 44, 51, 53]]
[[1,13,16,21,36,100],[0, 4, 34, 35, 40, 37, 42, 8, 38, 43, 50, 52, 9, 44, 53, 54]]
[[3,13,9,29,43,85],[0, 4, 34, 35, 40, 37, 42, 49, 8, 38, 43, 50, 52, 9, 51, 53]]
[[0,12,12,24,40,96],[0, 4, 34, 35, 40, 37, 42, 8, 38, 43, 50, 52, 9, 51, 53, 54]]
[[2,6,17,26,27,105],[0, 4, 34, 35, 40, 37, 42, 49, 8, 38, 52, 9, 44, 51, 53, 54]]
