[ 4, 37, 8, 52, 9, 44, 51, 53 ],1
[ 4, 37, 8, 52, 9, 44, 51, 54 ],1
[ 0, 5, 35, 40, 7, 49, 50, 52, 9, 53 ],1
[ 0, 34, 37, 38, 43, 50, 52, 9, 39, 51, 53 ],1
[ 4, 37, 8, 9, 44, 51, 53, 54 ],1
[ 4, 37, 49, 8, 50, 9, 51, 53 ],1
[ 4, 37, 49, 8, 52, 9, 51, 53 ],1
[ 4, 37, 8, 50, 9, 51, 53, 54 ],1
[ 4, 37, 8, 52, 9, 51, 53, 54 ],1
[ 4, 40, 8, 38, 52, 9, 39, 44 ],1
[ 4, 40, 8, 38, 50, 9, 39, 54 ],1
[ 4, 40, 8, 38, 9, 39, 53, 54 ],1
[ 4, 42, 8, 38, 43, 9, 39, 53 ],1
[ 4, 42, 8, 38, 52, 9, 39, 44 ],1
[ 4, 42, 8, 38, 9, 39, 44, 53 ],1
[ 4, 42, 49, 8, 38, 9, 39, 53 ],1
[ 0, 34, 35, 40, 7, 37, 42, 8, 38, 9, 51, 53 ],1
[ 4, 42, 8, 38, 50, 9, 39, 53 ],1
[ 4, 42, 8, 38, 50, 9, 39, 54 ],1
[ 4, 42, 8, 38, 52, 9, 39, 53 ],1
[ 4, 42, 8, 38, 9, 39, 53, 54 ],1
[ 4, 8, 38, 43, 52, 9, 39, 44 ],1
[ 4, 8, 38, 43, 9, 39, 44, 53 ],1
[ 4, 49, 8, 38, 43, 9, 39, 53 ],1
[ 0, 35, 7, 42, 8, 43, 50, 9, 39, 44, 51, 53 ],1
[ 4, 8, 38, 43, 50, 9, 39, 53 ],1
[ 0, 5, 40, 37, 42, 49, 43, 50, 9, 39, 51, 54 ],1
[ 4, 8, 38, 43, 9, 39, 51, 53 ],1
[ 4, 49, 8, 38, 52, 9, 39, 44 ],1
[ 4, 8, 38, 50, 9, 39, 44, 54 ],1
[ 4, 8, 38, 50, 9, 39, 51, 54 ],1
[ 4, 8, 38, 50, 52, 9, 39, 53 ],1
[ 4, 8, 38, 9, 39, 51, 53, 54 ],1
[ 4, 40, 42, 8, 38, 9, 44, 53 ],1
[ 4, 40, 42, 8, 38, 52, 9, 54 ],1
[ 4, 40, 8, 38, 43, 9, 53, 54 ],1
[ 4, 40, 8, 38, 50, 9, 44, 53 ],1
[ 4, 40, 8, 38, 52, 9, 44, 51 ],1
[ 4, 40, 8, 38, 50, 52, 9, 54 ],1
[ 4, 40, 8, 38, 9, 51, 53, 54 ],1
[ 4, 42, 8, 38, 43, 9, 44, 53 ],1
[ 4, 42, 8, 38, 43, 9, 51, 53 ],1
[ 4, 42, 8, 38, 43, 9, 53, 54 ],1
[ 4, 42, 49, 8, 38, 9, 44, 53 ],1
[ 4, 42, 8, 38, 52, 9, 44, 51 ],1
[ 4, 42, 8, 38, 52, 9, 44, 53 ],1
[ 4, 42, 8, 38, 9, 44, 53, 54 ],1
[ 4, 42, 49, 8, 38, 50, 9, 53 ],1
[ 4, 42, 8, 38, 50, 52, 9, 53 ],1
[ 4, 42, 8, 38, 50, 9, 53, 54 ],1
[ 4, 42, 8, 38, 52, 9, 53, 54 ],1
[ 4, 8, 38, 43, 50, 52, 9, 44 ],1
[ 4, 8, 38, 43, 50, 9, 44, 54 ],1
[ 4, 8, 38, 43, 52, 9, 44, 51 ],1
[ 4, 49, 8, 38, 43, 50, 9, 53 ],1
