[ 4, 7, 42, 38, 50, 39, 44, 54 ],1
[ 4, 37, 8, 43, 50, 9, 51, 54 ],1
[ 4, 7, 42, 38, 52, 39, 44, 51 ],1
[ 4, 7, 42, 38, 52, 39, 44, 53 ],1
[ 4, 7, 42, 38, 52, 39, 44, 54 ],1
[ 0, 34, 5, 35, 40, 37, 49, 38, 43, 50, 51, 53 ],1
[ 0, 4, 5, 35, 42, 49, 8, 38, 51, 53, 54 ],1
[ 4, 7, 42, 49, 38, 50, 39, 54 ],1
[ 0, 34, 40, 7, 37, 49, 8, 38, 50, 52, 9, 54 ],1
[ 4, 7, 42, 49, 38, 39, 53, 54 ],1
[ 4, 7, 42, 38, 50, 39, 51, 54 ],1
[ 4, 7, 49, 38, 43, 39, 44, 53 ],1
[ 4, 7, 38, 43, 50, 39, 44, 53 ],1
[ 4, 7, 38, 43, 50, 39, 44, 54 ],1
[ 0, 34, 5, 35, 40, 37, 38, 43, 50, 44, 51, 53 ],1
[ 4, 7, 38, 43, 39, 44, 51, 53 ],1
[ 4, 7, 38, 43, 52, 39, 44, 53 ],1
[ 4, 8, 38, 50, 52, 9, 39, 44 ],1
[ 4, 7, 38, 43, 50, 39, 51, 54 ],1
[ 4, 7, 38, 43, 50, 39, 53, 54 ],1
[ 4, 7, 38, 43, 39, 51, 53, 54 ],1
[ 4, 7, 42, 43, 39, 51, 53, 54 ],1
[ 4, 7, 49, 38, 50, 39, 44, 54 ],1
[ 4, 7, 49, 38, 52, 39, 44, 51 ],1
[ 0, 34, 40, 7, 8, 38, 43, 52, 9, 44, 53, 54 ],1
[ 4, 7, 49, 38, 39, 44, 51, 53 ],1
[ 4, 7, 38, 50, 52, 39, 44, 51 ],1
[ 4, 7, 38, 50, 39, 44, 51, 54 ],1
[ 4, 7, 38, 50, 52, 39, 44, 53 ],1
[ 4, 7, 38, 50, 52, 39, 44, 54 ],1
[ 4, 7, 38, 52, 39, 44, 51, 53 ],1
[ 4, 7, 38, 52, 39, 44, 51, 54 ],1
[ 4, 49, 8, 43, 50, 9, 44, 53 ],1
[ 4, 7, 38, 39, 44, 51, 53, 54 ],1
[ 4, 7, 38, 52, 39, 44, 53, 54 ],1
[ 4, 42, 49, 8, 52, 9, 53, 54 ],1
[ 4, 7, 49, 38, 52, 39, 53, 54 ],1
[ 4, 7, 38, 50, 39, 51, 53, 54 ],1
[ 4, 34, 35, 49, 8, 9, 39, 53 ],1
[ 4, 7, 38, 52, 39, 51, 53, 54 ],1
[ 4, 40, 7, 42, 49, 38, 43, 53 ],1
[ 4, 40, 7, 42, 38, 43, 52, 53 ],1
[ 4, 40, 7, 42, 38, 52, 44, 51 ],1
[ 4, 40, 7, 42, 38, 44, 51, 53 ],1
[ 4, 40, 7, 42, 38, 50, 51, 53 ],1
[ 4, 40, 7, 42, 38, 52, 51, 53 ],1
[ 4, 40, 7, 42, 38, 51, 53, 54 ],1
[ 4, 40, 7, 38, 43, 50, 52, 44 ],1
[ 4, 40, 7, 38, 43, 52, 44, 54 ],1
[ 4, 40, 7, 38, 43, 44, 53, 54 ],1
[ 4, 40, 7, 49, 38, 43, 50, 54 ],1
[ 4, 40, 7, 49, 38, 43, 52, 53 ],1
[ 4, 40, 7, 38, 43, 50, 51, 53 ],1
[ 4, 40, 7, 38, 43, 52, 51, 53 ],1
[ 4, 40, 7, 49, 38, 52, 44, 51 ],1
[ 4, 40, 7, 49, 38, 52, 44, 53 ],1
[ 4, 40, 7, 49, 38, 44, 53, 54 ],1
[ 4, 40, 7, 38, 50, 44, 51, 53 ],1
[ 4, 40, 7, 38, 50, 44, 51, 54 ],1
[ 0, 34, 37, 42, 43, 50, 9, 39, 51, 53, 54 ],1
[ 4, 40, 7, 38, 50, 44, 53, 54 ],1
[ 4, 40, 7, 38, 52, 44, 53, 54 ],1
