[[1, 4, 7], [2, 4], [3, 5], [6, 7]]
[[4,6,19,18,34,87],[4, 5, 7, 37, 42, 50, 53]]
[[5,11,17,19,25,83],[4, 5, 7, 37, 42, 50, 54]]
[[4,10,22,22,14,94],[4, 5, 7, 37, 42, 51, 53]]
[[4,8,19,16,24,113],[4, 5, 7, 37, 43, 52, 44]]
[[4,6,10,18,59,78],[4, 5, 7, 37, 43, 44, 53]]
[[6,8,12,24,36,62],[4, 5, 7, 37, 49, 43, 53]]
[[6,10,12,26,31,76],[4, 5, 7, 37, 43, 50, 54]]
[[4,10,16,22,14,106],[4, 5, 7, 37, 43, 52, 53]]
[[5,11,17,31,15,53],[4, 5, 7, 37, 43, 52, 54]]
[[5,9,17,17,40,87],[4, 5, 7, 37, 43, 53, 54]]
[[6,8,15,24,26,83],[4, 5, 7, 37, 49, 44, 53]]
[[5,9,5,21,35,93],[4, 5, 7, 37, 50, 44, 53]]
[[4,6,22,18,44,96],[4, 5, 7, 37, 50, 44, 54]]
[[4,6,19,26,39,81],[4, 5, 7, 37, 52, 44, 53]]
[[5,9,17,17,30,75],[4, 5, 7, 37, 44, 53, 54]]
[[5,5,11,25,30,65],[4, 5, 7, 37, 49, 50, 53]]
[[3,3,24,23,53,72],[4, 5, 7, 37, 49, 51, 53]]
[[4,8,13,12,34,95],[4, 5, 7, 37, 50, 51, 53]]
[[3,11,15,31,33,59],[4, 5, 7, 37, 50, 51, 54]]
[[3,11,21,27,23,65],[4, 5, 7, 37, 52, 53, 54]]
[[6,8,21,20,36,53],[4, 5, 40, 7, 38, 39, 53]]
[[5,5,17,9,50,77],[4, 5, 7, 38, 43, 39, 53]]
[[5,11,14,19,35,92],[4, 5, 7, 38, 52, 39, 44]]
[[7,7,19,19,32,61],[4, 5, 7, 38, 39, 44, 53]]
[[5,7,20,19,50,70],[4, 5, 7, 49, 38, 39, 53]]
[[4,4,13,12,44,91],[4, 5, 7, 38, 50, 39, 53]]
[[6,8,18,16,36,80],[4, 5, 40, 7, 42, 38, 53]]
[[5,9,11,29,20,57],[4, 5, 40, 7, 38, 52, 44]]
[[5,11,14,19,35,68],[4, 5, 40, 7, 38, 44, 53]]
[[3,5,30,17,33,68],[4, 5, 40, 7, 38, 50, 54]]
[[4,8,19,20,44,89],[4, 5, 40, 7, 38, 51, 53]]
[[7,7,19,19,32,61],[4, 5, 40, 7, 38, 52, 53]]
