[[1, 4, 7], [2, 4], [3, 5], [6, 7]]
[[4,8,25,20,24,89],[0, 5, 40, 7, 37, 43, 50, 52, 44, 53]]
[[3,9,15,33,28,81],[0, 5, 40, 7, 37, 43, 50, 44, 53, 54]]
[[3,5,24,25,38,86],[0, 5, 40, 7, 37, 43, 44, 51, 53, 54]]
[[2,6,23,34,27,93],[0, 5, 40, 7, 37, 43, 52, 44, 53, 54]]
[[3,5,6,29,28,74],[0, 5, 40, 7, 37, 49, 43, 50, 51, 53]]
[[5,9,17,25,35,69],[0, 5, 40, 7, 37, 43, 50, 52, 51, 53]]
[[4,8,10,24,59,62],[0, 5, 40, 7, 37, 43, 50, 51, 53, 54]]
[[2,4,14,20,17,58],[0, 5, 40, 7, 37, 49, 50, 44, 51, 54]]
[[0,2,0,30,30,104],[0, 5, 40, 7, 37, 49, 52, 44, 53, 54]]
[[2,2,14,18,27,74],[0, 5, 40, 7, 37, 50, 52, 44, 51, 54]]
[[4,6,13,26,34,63],[0, 5, 40, 7, 37, 50, 44, 51, 53, 54]]
[[4,8,22,20,29,74],[0, 5, 40, 7, 37, 49, 50, 51, 53, 54]]
[[3,9,15,25,38,69],[0, 5, 40, 7, 37, 49, 50, 52, 53, 54]]
[[3,7,15,15,38,61],[0, 5, 40, 7, 37, 49, 52, 51, 53, 54]]
[[2,6,8,30,32,84],[0, 5, 40, 7, 37, 50, 52, 51, 53, 54]]
[[4,8,19,20,44,89],[0, 5, 7, 37, 42, 49, 43, 50, 44, 53]]
[[2,4,8,12,7,118],[0, 5, 7, 37, 42, 49, 43, 44, 51, 53]]
[[3,7,15,19,28,55],[0, 5, 7, 37, 42, 43, 50, 52, 44, 51]]
[[3,5,27,17,33,77],[0, 5, 7, 37, 42, 43, 50, 44, 51, 53]]
[[2,6,11,22,22,45],[0, 5, 7, 37, 42, 43, 50, 44, 51, 54]]
[[4,6,19,30,39,87],[0, 5, 7, 37, 42, 43, 50, 52, 44, 53]]
[[4,8,13,16,24,83],[0, 5, 7, 37, 42, 43, 52, 44, 51, 53]]
[[5,7,11,15,50,79],[0, 5, 7, 37, 42, 43, 44, 51, 53, 54]]
[[4,6,16,18,24,84],[0, 5, 7, 37, 42, 49, 43, 50, 52, 53]]
[[1,3,19,31,11,105],[0, 5, 7, 37, 42, 49, 43, 50, 52, 54]]
[[3,7,18,19,43,82],[0, 5, 7, 37, 42, 49, 43, 51, 53, 54]]
[[2,2,23,18,37,83],[0, 5, 7, 37, 42, 43, 50, 52, 51, 54]]
[[2,4,20,24,22,112],[0, 5, 7, 37, 42, 43, 50, 51, 53, 54]]
[[3,9,15,41,33,63],[0, 5, 7, 37, 42, 43, 50, 52, 53, 54]]
[[1,9,10,33,51,78],[0, 5, 7, 37, 42, 43, 52, 51, 53, 54]]
[[4,4,13,20,39,85],[0, 5, 7, 37, 42, 49, 50, 52, 44, 53]]
[[2,4,8,16,7,94],[0, 5, 7, 37, 42, 49, 52, 44, 51, 53]]
[[3,7,12,39,38,76],[0, 5, 7, 37, 42, 49, 52, 44, 51, 54]]
[[3,5,24,21,33,98],[0, 5, 7, 37, 42, 50, 52, 44, 51, 53]]
[[2,4,14,20,17,58],[0, 5, 7, 37, 42, 50, 52, 44, 51, 54]]
[[4,12,19,24,19,63],[0, 5, 7, 37, 42, 50, 44, 51, 53, 54]]
[[5,9,17,13,35,87],[0, 5, 7, 37, 42, 49, 50, 52, 51, 53]]
[[1,3,10,23,26,84],[0, 5, 7, 37, 42, 49, 50, 52, 53, 54]]
[[0,2,15,38,15,89],[0, 5, 7, 37, 42, 50, 52, 51, 53, 54]]
[[2,4,14,16,27,76],[0, 5, 7, 37, 49, 43, 50, 52, 44, 51]]
[[2,2,17,10,27,101],[0, 5, 7, 37, 49, 43, 50, 44, 51, 53]]
[[1,5,7,25,21,83],[0, 5, 7, 37, 49, 43, 52, 44, 53, 54]]
[[2,6,20,26,22,72],[0, 5, 7, 37, 43, 50, 52, 44, 53, 54]]
[[4,8,19,12,34,83],[0, 5, 7, 37, 49, 43, 50, 52, 51, 53]]
[[1,5,13,29,56,83],[0, 5, 7, 37, 43, 50, 52, 51, 53, 54]]
[[2,2,17,10,22,71],[0, 5, 7, 37, 49, 50, 52, 44, 51, 53]]
[[1,7,16,35,11,70],[0, 5, 7, 37, 49, 50, 52, 51, 53, 54]]
[[4,8,7,28,49,89],[0, 5, 40, 7, 42, 38, 43, 39, 51, 53]]
[[6,10,18,22,16,64],[0, 5, 40, 7, 42, 38, 43, 52, 39, 54]]
[[3,5,12,17,33,86],[0, 5, 40, 7, 42, 38, 50, 39, 44, 54]]
[[6,8,12,24,36,80],[0, 5, 40, 7, 42, 38, 39, 44, 51, 53]]
[[6,8,15,24,31,71],[0, 5, 40, 7, 42, 38, 39, 44, 53, 54]]
[[6,10,12,26,31,82],[0, 5, 40, 7, 42, 49, 38, 50, 39, 53]]
[[4,10,22,18,29,64],[0, 5, 40, 7, 42, 49, 38, 39, 51, 53]]
[[4,6,28,14,39,60],[0, 5, 40, 7, 42, 38, 50, 39, 51, 54]]
[[4,10,16,22,34,94],[0, 5, 40, 7, 42, 38, 50, 52, 39, 53]]
[[5,9,14,13,35,84],[0, 5, 40, 7, 42, 38, 50, 39, 53, 54]]
[[4,8,13,16,39,83],[0, 5, 40, 7, 42, 38, 52, 39, 51, 53]]
[[5,9,20,13,25,96],[0, 5, 40, 7, 42, 38, 39, 51, 53, 54]]
[[6,10,21,14,26,61],[0, 5, 40, 7, 49, 38, 43, 52, 39, 44]]
[[5,9,23,17,30,57],[0, 5, 40, 7, 38, 43, 50, 39, 44, 53]]
[[4,12,10,28,44,90],[0, 5, 40, 7, 38, 43, 52, 39, 44, 53]]
[[5,9,14,33,20,60],[0, 5, 40, 7, 49, 38, 43, 50, 39, 53]]
[[3,3,15,15,38,105],[0, 5, 40, 7, 38, 43, 50, 39, 51, 54]]
[[5,13,8,33,30,70],[0, 5, 40, 7, 38, 43, 50, 52, 39, 53]]
[[6,8,18,12,51,68],[0, 5, 40, 7, 38, 43, 50, 39, 53, 54]]
[[4,8,10,24,34,92],[0, 5, 40, 7, 38, 43, 52, 39, 51, 54]]
[[3,9,18,25,28,78],[0, 5, 40, 7, 38, 43, 52, 39, 53, 54]]
[[2,4,11,24,27,97],[0, 5, 40, 7, 49, 38, 50, 39, 44, 54]]
[[4,10,7,30,39,91],[0, 5, 40, 7, 38, 39, 44, 51, 53, 54]]
[[4,8,19,20,34,107],[0, 5, 40, 7, 49, 38, 50, 39, 51, 53]]
[[5,7,23,27,30,43],[0, 5, 40, 7, 49, 38, 50, 39, 51, 54]]
