[[2], [3, 5], [4], [6, 7]]
[7, 16, 49, 17, 43, 52, 18, 54]
[7, 16, 49, 17, 43, 18, 53, 54]
[7, 16, 17, 43, 50, 52, 18, 51]
[7, 16, 17, 43, 50, 18, 51, 53]
[7, 16, 17, 43, 50, 18, 51, 54]
[7, 16, 17, 43, 50, 52, 18, 53]
[7, 16, 17, 43, 50, 52, 18, 54]
[7, 16, 17, 43, 50, 18, 53, 54]
[7, 16, 17, 43, 52, 18, 51, 53]
[7, 16, 17, 43, 52, 18, 51, 54]
[7, 16, 17, 43, 18, 51, 53, 54]
[7, 16, 17, 43, 52, 18, 53, 54]
[7, 16, 49, 17, 50, 18, 44, 51]
[7, 16, 49, 17, 50, 52, 18, 44]
[7, 16, 49, 17, 50, 18, 44, 53]
[7, 16, 49, 17, 50, 18, 44, 54]
[7, 16, 49, 17, 52, 18, 44, 51]
[7, 16, 49, 17, 18, 44, 51, 53]
[7, 16, 49, 17, 18, 44, 51, 54]
[7, 16, 49, 17, 52, 18, 44, 53]
[7, 16, 49, 17, 52, 18, 44, 54]
[7, 16, 49, 17, 18, 44, 53, 54]
[7, 16, 17, 50, 52, 18, 44, 51]
[7, 16, 17, 50, 18, 44, 51, 53]
[7, 16, 17, 50, 18, 44, 51, 54]
[7, 16, 17, 50, 52, 18, 44, 53]
[7, 16, 17, 50, 52, 18, 44, 54]
[7, 16, 17, 50, 18, 44, 53, 54]
[7, 16, 17, 52, 18, 44, 51, 53]
[7, 16, 17, 52, 18, 44, 51, 54]
[7, 16, 17, 18, 44, 51, 53, 54]
[7, 16, 17, 52, 18, 44, 53, 54]
[7, 16, 49, 17, 50, 52, 18, 51]
[7, 16, 49, 17, 50, 18, 51, 53]
[7, 16, 49, 17, 50, 18, 51, 54]
[7, 16, 49, 17, 50, 52, 18, 53]
[7, 16, 49, 17, 50, 52, 18, 54]
[7, 16, 49, 17, 50, 18, 53, 54]
[7, 16, 49, 17, 52, 18, 51, 53]
[7, 16, 49, 17, 52, 18, 51, 54]
[7, 16, 49, 17, 18, 51, 53, 54]
[7, 16, 49, 17, 52, 18, 53, 54]
[7, 16, 17, 50, 52, 18, 51, 53]
[7, 16, 17, 50, 52, 18, 51, 54]
[7, 16, 17, 50, 18, 51, 53, 54]
[7, 16, 17, 50, 52, 18, 53, 54]
[7, 16, 17, 52, 18, 51, 53, 54]
