[[2, 8], [3, 8], [4, 8], [5, 8]]
[[7,9,7,17,37,93],[0, 10, 15, 49, 8, 17, 48]]
[[7,7,7,11,42,97],[0, 10, 15, 8, 17, 48, 51]]
[[7,9,19,13,27,63],[0, 10, 45, 16, 8, 17, 51]]
[[7,9,19,13,27,63],[0, 10, 16, 8, 17, 48, 51]]
[[6,8,21,32,6,53],[0, 10, 45, 46, 8, 18, 51]]
[[7,9,7,17,37,93],[0, 10, 45, 8, 50, 18, 51]]
[[7,9,13,17,32,81],[0, 10, 45, 8, 52, 18, 51]]
[[6,8,9,12,26,101],[0, 10, 46, 49, 8, 18, 48]]
[[7,7,7,11,42,97],[0, 10, 49, 8, 47, 18, 48]]
[[7,9,10,25,32,72],[0, 10, 8, 47, 18, 48, 51]]
[[7,7,7,11,42,97],[0, 10, 49, 8, 18, 48, 53]]
[[7,7,7,11,42,97],[0, 10, 8, 50, 18, 48, 51]]
[[7,9,13,17,32,81],[0, 10, 45, 46, 8, 52, 51]]
[[7,9,7,17,37,93],[0, 10, 45, 46, 8, 51, 53]]
[[7,9,19,13,27,63],[0, 10, 45, 8, 47, 48, 51]]
[[7,11,10,23,32,68],[0, 10, 45, 49, 8, 52, 51]]
[[7,7,7,11,42,97],[0, 10, 45, 49, 8, 51, 53]]
[[6,10,15,10,36,103],[0, 10, 45, 49, 8, 51, 54]]
[[6,8,9,12,26,101],[0, 10, 45, 8, 50, 52, 51]]
[[6,8,21,32,6,53],[0, 10, 45, 8, 50, 51, 53]]
[[7,7,7,11,42,97],[0, 10, 45, 8, 50, 51, 54]]
[[6,8,9,12,26,101],[0, 10, 45, 8, 52, 51, 53]]
[[7,11,10,23,32,68],[0, 10, 45, 8, 52, 51, 54]]
[[5,11,8,23,25,86],[0, 10, 46, 8, 47, 48, 51]]
[[7,7,7,11,42,97],[0, 10, 46, 49, 8, 50, 48]]
[[8,8,11,20,43,59],[0, 10, 46, 49, 8, 48, 51]]
[[7,11,10,23,32,68],[0, 10, 46, 8, 52, 48, 51]]
[[7,7,7,11,42,97],[0, 10, 46, 8, 48, 51, 53]]
[[8,8,11,20,43,59],[0, 10, 46, 8, 48, 51, 54]]
[[6,8,9,12,26,101],[0, 10, 49, 8, 47, 50, 48]]
