[[1, 5, 7], [2, 4], [3, 5], [6, 7]]
[[2,2,17,14,22,71],[0, 34, 5, 40, 37, 43, 52, 53]]
[[1,3,10,11,11,72],[0, 34, 5, 40, 37, 43, 52, 54]]
[[3,3,21,11,38,81],[0, 34, 5, 40, 37, 52, 44, 53]]
[[2,4,14,20,32,88],[0, 34, 5, 40, 37, 44, 53, 54]]
[[2,4,11,20,37,91],[0, 34, 5, 40, 37, 49, 50, 54]]
[[4,12,10,36,24,54],[0, 34, 5, 40, 37, 49, 51, 53]]
[[2,4,8,40,52,64],[0, 34, 5, 40, 37, 50, 52, 51]]
[[4,6,4,26,44,90],[0, 34, 5, 40, 37, 50, 51, 53]]
[[3,5,21,17,23,89],[0, 34, 5, 40, 37, 50, 51, 54]]
[[2,6,17,22,22,75],[0, 34, 5, 37, 42, 49, 43, 53]]
[[2,4,14,20,42,64],[0, 34, 5, 37, 42, 43, 50, 53]]
[[1,3,19,27,31,81],[0, 34, 5, 37, 42, 43, 50, 54]]
[[1,1,13,17,41,73],[0, 34, 5, 37, 42, 49, 52, 44]]
[[3,3,6,7,38,72],[0, 34, 5, 37, 42, 49, 44, 53]]
[[2,4,20,20,27,82],[0, 34, 5, 37, 42, 44, 51, 53]]
[[3,5,15,13,28,65],[0, 34, 5, 37, 42, 50, 52, 53]]
[[4,8,13,8,39,71],[0, 34, 5, 37, 42, 50, 53, 54]]
[[4,8,10,24,54,104],[0, 34, 5, 37, 42, 52, 51, 53]]
[[3,7,15,19,18,121],[0, 34, 5, 37, 42, 51, 53, 54]]
[[2,8,11,36,47,77],[0, 34, 5, 37, 43, 44, 53, 54]]
[[3,5,12,13,23,80],[0, 34, 5, 37, 49, 43, 50, 53]]
[[2,4,17,20,17,79],[0, 34, 5, 37, 49, 43, 50, 54]]
[[2,4,5,20,37,85],[0, 34, 5, 37, 49, 43, 52, 51]]
[[4,8,10,32,34,104],[0, 34, 5, 37, 43, 50, 51, 53]]
[[2,2,8,22,42,26],[0, 34, 5, 37, 49, 50, 52, 44]]
[[4,8,10,28,39,44],[0, 34, 5, 37, 49, 50, 44, 53]]
[[3,5,9,13,33,89],[0, 34, 5, 37, 49, 50, 44, 54]]
[[3,5,12,17,38,92],[0, 34, 5, 37, 49, 44, 51, 53]]
[[3,7,15,19,33,73],[0, 34, 5, 37, 50, 44, 51, 53]]
[[2,6,11,22,27,63],[0, 34, 5, 37, 49, 50, 52, 53]]
[[3,9,15,13,23,69],[0, 34, 5, 37, 49, 50, 53, 54]]
[[3,5,18,17,28,86],[0, 34, 5, 37, 49, 52, 51, 53]]
[[2,4,11,20,27,55],[0, 34, 5, 37, 49, 51, 53, 54]]
[[3,7,18,23,33,94],[0, 34, 5, 37, 50, 52, 51, 53]]
[[2,8,5,20,12,95],[0, 34, 5, 37, 50, 51, 53, 54]]
[[4,6,4,30,39,102],[0, 34, 5, 40, 49, 38, 39, 53]]
[[3,5,21,9,18,89],[0, 34, 5, 40, 38, 39, 51, 53]]
[[3,9,9,41,38,63],[0, 34, 5, 42, 38, 43, 39, 53]]
[[3,7,9,31,53,55],[0, 34, 5, 38, 43, 50, 39, 54]]
[[3,5,15,13,28,89],[0, 34, 5, 38, 43, 39, 51, 53]]
[[3,5,12,25,23,98],[0, 34, 5, 49, 38, 52, 39, 44]]
[[3,3,9,15,23,87],[0, 34, 5, 38, 50, 52, 39, 44]]
[[3,9,9,29,33,93],[0, 34, 5, 38, 50, 39, 44, 53]]
[[2,4,23,28,37,97],[0, 34, 5, 38, 50, 39, 44, 54]]
[[3,9,12,25,43,72],[0, 34, 5, 49, 38, 52, 39, 53]]
[[2,4,5,8,32,91],[0, 34, 5, 49, 38, 39, 53, 54]]
[[3,7,18,19,18,94],[0, 34, 5, 38, 50, 52, 39, 53]]
[[2,12,11,28,37,87],[0, 34, 5, 38, 50, 39, 53, 54]]
[[2,6,17,26,57,57],[0, 34, 5, 38, 52, 39, 51, 53]]
[[3,7,3,35,28,61],[0, 34, 5, 38, 39, 51, 53, 54]]
[[2,6,20,30,32,90],[0, 34, 5, 40, 42, 38, 52, 44]]
[[2,6,14,14,22,84],[0, 34, 5, 40, 42, 38, 52, 53]]
[[1,7,7,31,51,79],[0, 34, 5, 40, 42, 38, 52, 54]]
[[3,5,15,17,33,65],[0, 34, 5, 40, 42, 38, 53, 54]]
[[2,4,14,20,22,70],[0, 34, 5, 40, 49, 38, 43, 53]]
[[2,6,5,22,7,75],[0, 34, 5, 40, 38, 43, 50, 53]]
[[1,3,13,23,51,75],[0, 34, 5, 40, 38, 43, 50, 54]]
[[1,3,16,19,11,72],[0, 34, 5, 40, 38, 43, 52, 51]]
[[3,7,18,19,33,82],[0, 34, 5, 40, 38, 43, 51, 53]]
[[1,7,10,15,26,52],[0, 34, 5, 40, 49, 38, 52, 44]]
[[3,5,24,17,33,86],[0, 34, 5, 40, 49, 38, 44, 53]]
[[1,3,10,23,31,84],[0, 34, 5, 40, 38, 50, 52, 44]]
[[3,5,15,29,33,65],[0, 34, 5, 40, 38, 50, 44, 53]]
[[2,8,17,20,52,71],[0, 34, 5, 40, 38, 44, 51, 53]]
[[2,4,20,16,12,76],[0, 34, 5, 40, 49, 38, 52, 54]]
[[2,2,14,22,42,98],[0, 34, 5, 40, 38, 50, 52, 54]]
[[4,4,13,36,39,79],[0, 34, 5, 40, 38, 52, 51, 53]]
[[3,7,15,15,33,67],[0, 34, 5, 40, 38, 52, 51, 54]]
[[3,5,21,13,33,107],[0, 34, 5, 40, 38, 51, 53, 54]]
[[2,4,14,16,22,124],[0, 34, 5, 42, 38, 43, 52, 44]]
[[4,8,13,40,34,53],[0, 34, 5, 42, 38, 43, 44, 53]]
[[2,10,8,38,47,64],[0, 34, 5, 42, 38, 43, 52, 53]]
[[2,6,11,26,42,81],[0, 34, 5, 42, 38, 44, 53, 54]]
[[2,2,29,18,32,59],[0, 34, 5, 42, 49, 38, 50, 54]]
[[4,4,13,16,39,79],[0, 34, 5, 42, 38, 50, 51, 53]]
[[2,4,23,24,22,103],[0, 34, 5, 42, 38, 52, 53, 54]]
[[1,5,4,25,21,74],[0, 34, 5, 49, 38, 43, 52, 44]]
[[3,5,21,21,43,101],[0, 34, 5, 49, 38, 43, 44, 53]]
[[1,3,19,23,21,51],[0, 34, 5, 38, 43, 50, 52, 44]]
[[2,4,11,20,37,61],[0, 34, 5, 38, 43, 50, 44, 54]]
[[2,4,11,12,27,85],[0, 34, 5, 38, 43, 44, 51, 53]]
[[3,7,3,11,33,67],[0, 34, 5, 49, 38, 43, 52, 53]]
[[4,10,19,26,24,73],[0, 34, 5, 49, 38, 43, 53, 54]]
[[4,12,7,16,39,75],[0, 34, 5, 38, 43, 52, 51, 53]]
[[3,5,12,25,38,62],[0, 34, 5, 38, 43, 51, 53, 54]]
[[4,8,19,24,29,89],[0, 34, 5, 49, 38, 52, 44, 53]]
[[3,7,18,23,38,82],[0, 34, 5, 49, 38, 44, 53, 54]]
[[3,5,24,9,18,74],[0, 34, 5, 38, 52, 44, 51, 53]]
[[4,6,10,10,29,78],[0, 34, 5, 38, 44, 51, 53, 54]]
[[3,5,21,17,33,95],[0, 34, 5, 49, 38, 50, 51, 53]]
[[0,2,9,18,20,59],[0, 34, 5, 38, 52, 51, 53, 54]]
[[4,6,7,18,24,75],[0, 34, 5, 40, 42, 43, 39, 53]]
[[3,5,21,9,18,89],[0, 34, 5, 40, 42, 39, 44, 53]]
[[3,3,21,11,43,111],[0, 34, 5, 40, 42, 52, 39, 53]]
[[2,2,5,30,37,59],[0, 34, 5, 40, 42, 52, 39, 54]]
[[3,9,18,21,28,72],[0, 34, 5, 40, 49, 43, 39, 53]]
[[3,7,9,27,33,97],[0, 34, 5, 40, 43, 50, 39, 53]]
[[2,10,8,18,32,76],[0, 34, 5, 40, 43, 50, 39, 54]]
[[2,6,20,30,22,102],[0, 34, 5, 40, 43, 52, 39, 51]]
[[2,6,14,30,27,102],[0, 34, 5, 40, 43, 39, 51, 53]]
[[2,4,8,20,27,76],[0, 34, 5, 40, 49, 39, 44, 53]]
[[2,6,14,30,32,78],[0, 34, 5, 40, 50, 52, 39, 44]]
[[2,8,5,24,17,101],[0, 34, 5, 40, 50, 39, 44, 53]]
[[3,3,15,15,38,93],[0, 34, 5, 40, 49, 39, 53, 54]]
[[4,6,22,14,34,90],[0, 34, 5, 40, 50, 52, 39, 53]]
[[3,3,24,11,43,84],[0, 34, 5, 40, 50, 52, 39, 54]]
[[3,5,15,21,43,113],[0, 34, 5, 40, 50, 39, 53, 54]]
[[3,5,12,17,43,74],[0, 34, 5, 40, 52, 39, 51, 53]]
[[2,6,5,22,47,87],[0, 34, 5, 40, 52, 39, 51, 54]]
[[4,8,19,16,34,65],[0, 34, 5, 40, 39, 51, 53, 54]]
[[3,5,15,13,28,89],[0, 34, 5, 42, 43, 39, 44, 53]]
[[3,11,15,23,43,89],[0, 34, 5, 42, 43, 52, 39, 53]]
[[2,8,14,20,12,62],[0, 34, 5, 42, 43, 39, 53, 54]]
[[2,6,17,26,57,57],[0, 34, 5, 42, 52, 39, 44, 53]]
[[3,7,3,35,28,61],[0, 34, 5, 42, 39, 44, 53, 54]]
[[4,6,13,22,44,111],[0, 34, 5, 42, 49, 50, 39, 53]]
[[3,5,12,25,23,98],[0, 34, 5, 42, 49, 52, 39, 51]]
[[3,3,9,15,23,87],[0, 34, 5, 42, 50, 52, 39, 51]]
[[3,9,9,29,33,93],[0, 34, 5, 42, 50, 39, 51, 53]]
[[2,4,23,28,37,97],[0, 34, 5, 42, 50, 39, 51, 54]]
[[1,5,10,25,46,68],[0, 34, 5, 42, 52, 39, 53, 54]]
[[2,4,8,32,32,76],[0, 34, 5, 49, 43, 52, 39, 44]]
[[2,8,17,32,27,77],[0, 34, 5, 49, 43, 39, 44, 53]]
[[2,2,14,18,32,86],[0, 34, 5, 43, 50, 39, 44, 53]]
[[3,9,9,41,38,63],[0, 34, 5, 43, 39, 44, 51, 53]]
[[4,6,16,18,29,54],[0, 34, 5, 49, 43, 52, 39, 53]]
[[3,7,21,15,18,91],[0, 34, 5, 49, 43, 39, 53, 54]]
[[4,8,16,16,24,74],[0, 34, 5, 43, 50, 52, 39, 53]]
[[3,7,15,23,28,139],[0, 34, 5, 43, 50, 39, 53, 54]]
[[3,5,18,21,28,80],[0, 34, 5, 49, 52, 39, 44, 53]]
[[4,10,10,18,64,58],[0, 34, 5, 49, 39, 44, 53, 54]]
[[3,9,15,21,33,99],[0, 34, 5, 50, 52, 39, 44, 53]]
[[4,8,19,20,29,77],[0, 34, 5, 50, 39, 44, 53, 54]]
[[2,6,11,18,47,69],[0, 34, 5, 49, 50, 52, 39, 51]]
[[2,8,11,36,47,77],[0, 34, 5, 49, 50, 39, 51, 53]]
[[1,3,7,35,51,111],[0, 34, 5, 49, 50, 39, 51, 54]]
[[0,4,12,36,25,88],[0, 34, 5, 49, 52, 39, 53, 54]]
[[1,3,10,15,51,48],[0, 34, 5, 52, 39, 51, 53, 54]]
[[1,3,16,19,11,72],[0, 34, 5, 40, 42, 43, 52, 44]]
[[3,7,18,19,33,82],[0, 34, 5, 40, 42, 43, 44, 53]]
[[3,5,18,9,18,80],[0, 34, 5, 40, 42, 43, 52, 53]]
[[4,4,13,36,39,79],[0, 34, 5, 40, 42, 52, 44, 53]]
[[3,7,15,15,33,67],[0, 34, 5, 40, 42, 52, 44, 54]]
[[3,5,21,13,33,107],[0, 34, 5, 40, 42, 44, 53, 54]]
[[2,2,2,30,27,62],[0, 34, 5, 40, 42, 49, 50, 53]]
[[1,7,10,15,26,52],[0, 34, 5, 40, 42, 49, 52, 51]]
[[3,5,24,17,33,86],[0, 34, 5, 40, 42, 49, 51, 53]]
[[1,3,10,23,31,84],[0, 34, 5, 40, 42, 50, 52, 51]]
[[3,5,15,29,33,65],[0, 34, 5, 40, 42, 50, 51, 53]]
[[1,7,10,27,56,88],[0, 34, 5, 40, 42, 52, 53, 54]]
[[2,6,8,26,47,72],[0, 34, 5, 40, 49, 43, 52, 44]]
[[4,6,13,14,39,105],[0, 34, 5, 40, 49, 43, 44, 53]]
[[4,6,10,14,44,84],[0, 34, 5, 40, 43, 50, 44, 53]]
[[2,8,14,28,37,80],[0, 34, 5, 40, 49, 43, 52, 53]]
[[1,5,16,25,21,74],[0, 34, 5, 40, 49, 43, 52, 54]]
[[1,3,4,27,61,60],[0, 34, 5, 40, 43, 50, 52, 54]]
[[3,7,15,15,33,91],[0, 34, 5, 40, 43, 50, 53, 54]]
[[3,7,18,23,33,88],[0, 34, 5, 40, 43, 52, 51, 53]]
[[2,6,8,22,42,54],[0, 34, 5, 40, 49, 52, 44, 54]]
[[2,4,17,20,17,73],[0, 34, 5, 40, 49, 44, 53, 54]]
[[3,5,24,13,18,80],[0, 34, 5, 40, 50, 52, 44, 53]]
[[2,4,5,24,32,67],[0, 34, 5, 40, 50, 44, 53, 54]]
[[2,6,14,14,22,84],[0, 34, 5, 40, 52, 44, 51, 53]]
[[1,7,7,31,51,79],[0, 34, 5, 40, 52, 44, 51, 54]]
[[3,5,15,17,33,65],[0, 34, 5, 40, 44, 51, 53, 54]]
[[2,2,8,18,32,92],[0, 34, 5, 40, 49, 50, 52, 51]]
[[4,8,28,16,24,74],[0, 34, 5, 40, 49, 50, 51, 53]]
[[3,7,6,39,33,76],[0, 34, 5, 40, 49, 50, 51, 54]]
[[2,6,11,14,32,33],[0, 34, 5, 40, 49, 52, 53, 54]]
[[2,6,23,22,32,57],[0, 34, 5, 40, 50, 52, 53, 54]]
[[4,12,7,16,39,75],[0, 34, 5, 42, 43, 52, 44, 53]]
[[3,5,12,25,38,62],[0, 34, 5, 42, 43, 44, 53, 54]]
[[2,8,17,32,17,89],[0, 34, 5, 42, 49, 43, 50, 53]]
[[1,7,16,35,21,76],[0, 34, 5, 42, 49, 43, 50, 54]]
[[1,5,4,25,21,74],[0, 34, 5, 42, 49, 43, 52, 51]]
[[3,5,21,21,43,101],[0, 34, 5, 42, 49, 43, 51, 53]]
[[1,3,19,23,21,51],[0, 34, 5, 42, 43, 50, 52, 51]]
