[[1, 5, 7], [2, 4], [3, 5], [6, 7]]
[[3,5,15,25,28,95],[0, 4, 34, 5, 40, 7, 42, 49, 8, 38, 43, 50, 52, 9, 39, 44, 53]]
[[4,6,13,6,29,81],[0, 4, 34, 5, 40, 7, 42, 49, 8, 38, 43, 50, 9, 39, 44, 53, 54]]
[[3,3,9,15,28,105],[0, 4, 34, 5, 40, 7, 42, 49, 8, 38, 43, 9, 39, 44, 51, 53, 54]]
[[4,4,13,8,24,37],[0, 4, 34, 5, 40, 7, 42, 8, 38, 43, 50, 52, 9, 39, 44, 51, 53]]
[[3,7,15,15,48,85],[0, 4, 34, 5, 40, 7, 42, 8, 38, 43, 50, 9, 39, 44, 51, 53, 54]]
[[0,6,6,30,35,78],[0, 4, 34, 5, 40, 7, 42, 49, 8, 38, 43, 50, 52, 9, 39, 53, 54]]
[[1,5,19,37,16,95],[0, 4, 34, 5, 40, 7, 42, 49, 8, 38, 43, 52, 9, 39, 51, 53, 54]]
[[1,3,1,27,41,69],[0, 4, 34, 5, 40, 7, 42, 49, 8, 38, 50, 52, 9, 39, 44, 53, 54]]
[[0,4,3,20,15,73],[0, 4, 34, 5, 40, 7, 42, 49, 8, 38, 52, 9, 39, 44, 51, 53, 54]]
[[0,6,12,18,30,72],[0, 4, 34, 5, 40, 7, 42, 8, 38, 50, 52, 9, 39, 44, 51, 53, 54]]
[[3,7,15,15,48,85],[0, 4, 34, 5, 40, 7, 49, 8, 38, 43, 50, 52, 9, 39, 44, 51, 53]]
[[2,10,11,22,22,79],[0, 4, 34, 5, 40, 7, 49, 8, 38, 43, 50, 9, 39, 44, 51, 53, 54]]
[[1,5,10,17,11,80],[0, 4, 34, 5, 40, 7, 49, 8, 38, 50, 52, 9, 39, 44, 51, 53, 54]]
[[1,7,4,31,31,94],[0, 4, 34, 5, 7, 42, 49, 8, 38, 43, 50, 52, 9, 39, 44, 53, 54]]
[[0,6,9,14,40,75],[0, 4, 34, 5, 7, 42, 8, 38, 43, 50, 52, 9, 39, 44, 51, 53, 54]]
[[1,5,7,25,21,83],[0, 4, 34, 5, 7, 49, 8, 38, 43, 50, 52, 9, 39, 44, 51, 53, 54]]
[[2,4,20,16,27,76],[0, 4, 34, 5, 40, 7, 42, 49, 8, 38, 43, 52, 9, 44, 51, 53, 54]]
[[1,5,13,17,21,41],[0, 4, 34, 5, 40, 7, 42, 8, 43, 50, 52, 9, 39, 44, 51, 53, 54]]
[[0,6,6,30,35,78],[0, 4, 34, 5, 40, 7, 49, 8, 43, 50, 52, 9, 39, 44, 51, 53, 54]]
[[2,4,20,28,32,106],[0, 4, 5, 35, 40, 7, 37, 42, 49, 8, 38, 43, 52, 9, 39, 44, 53]]
[[3,5,24,13,18,92],[0, 4, 5, 35, 40, 7, 37, 42, 49, 8, 38, 43, 9, 39, 44, 53, 54]]
[[2,6,14,30,22,90],[0, 4, 5, 35, 40, 7, 37, 42, 8, 38, 43, 50, 52, 9, 39, 44, 53]]
[[3,5,12,21,38,50],[0, 4, 5, 35, 40, 7, 37, 42, 8, 38, 43, 52, 9, 39, 44, 51, 53]]
[[2,8,8,36,32,68],[0, 4, 5, 35, 40, 7, 37, 42, 8, 38, 43, 9, 39, 44, 51, 53, 54]]
[[3,7,18,19,28,82],[0, 4, 5, 35, 40, 7, 37, 42, 49, 8, 38, 43, 50, 52, 9, 39, 51]]
[[2,4,20,24,42,88],[0, 4, 5, 35, 40, 7, 37, 42, 49, 8, 38, 43, 50, 9, 39, 51, 54]]
[[1,3,16,27,11,96],[0, 4, 5, 35, 40, 7, 37, 42, 49, 8, 38, 43, 52, 9, 39, 53, 54]]
[[1,3,13,15,21,81],[0, 4, 5, 35, 40, 7, 37, 42, 8, 38, 43, 50, 52, 9, 39, 53, 54]]
[[2,8,17,24,27,89],[0, 4, 5, 35, 40, 7, 37, 42, 8, 38, 43, 52, 9, 39, 51, 53, 54]]
