[[1, 5, 7], [2, 4], [3, 5], [6, 7]]
[[2,4,17,20,22,127],[0, 4, 35, 42, 43, 39, 44, 51, 53]]
[[3,5,15,17,28,137],[0, 4, 35, 42, 49, 43, 52, 39, 53]]
[[4,8,10,16,29,80],[0, 4, 35, 42, 49, 43, 39, 53, 54]]
[[4,8,13,24,24,95],[0, 4, 35, 42, 43, 52, 39, 51, 53]]
[[3,5,27,21,38,77],[0, 4, 35, 42, 43, 39, 51, 53, 54]]
[[4,10,16,18,19,112],[0, 4, 35, 42, 49, 52, 39, 44, 53]]
[[3,9,18,17,38,48],[0, 4, 35, 42, 49, 39, 44, 53, 54]]
[[3,5,3,17,43,59],[0, 4, 35, 42, 52, 39, 44, 51, 53]]
[[4,10,16,26,29,100],[0, 4, 35, 42, 39, 44, 51, 53, 54]]
[[1,3,7,19,31,63],[0, 4, 35, 42, 49, 50, 52, 39, 51]]
[[1,7,7,23,41,91],[0, 4, 35, 42, 49, 52, 39, 53, 54]]
[[1,5,16,25,16,74],[0, 4, 35, 42, 50, 52, 39, 53, 54]]
[[0,2,6,18,35,74],[0, 4, 35, 42, 52, 39, 51, 53, 54]]
[[3,5,12,25,33,38],[0, 4, 35, 49, 43, 50, 39, 44, 54]]
[[3,3,12,19,28,90],[0, 4, 35, 49, 43, 39, 44, 51, 53]]
[[3,7,15,23,43,79],[0, 4, 35, 43, 50, 39, 44, 51, 53]]
[[2,2,11,18,22,101],[0, 4, 35, 43, 50, 39, 44, 51, 54]]
[[1,3,10,31,31,108],[0, 4, 35, 43, 52, 39, 44, 53, 54]]
[[2,6,14,14,27,48],[0, 4, 35, 49, 43, 50, 52, 39, 53]]
[[3,7,12,23,43,106],[0, 4, 35, 49, 43, 50, 39, 53, 54]]
[[2,4,26,28,32,88],[0, 4, 35, 49, 43, 39, 51, 53, 54]]
[[3,7,15,23,38,79],[0, 4, 35, 43, 50, 52, 39, 51, 53]]
[[2,10,8,30,42,76],[0, 4, 35, 43, 50, 39, 51, 53, 54]]
[[3,5,21,13,28,95],[0, 4, 35, 49, 50, 52, 39, 44, 53]]
[[2,6,14,22,22,120],[0, 4, 35, 49, 50, 39, 44, 53, 54]]
[[2,4,17,20,32,61],[0, 4, 35, 49, 52, 39, 44, 51, 53]]
[[2,10,11,22,22,73],[0, 4, 35, 50, 52, 39, 44, 51, 53]]
[[3,9,15,33,18,81],[0, 4, 35, 50, 39, 44, 51, 53, 54]]
[[1,5,7,29,56,77],[0, 4, 35, 50, 52, 39, 51, 53, 54]]
[[3,5,21,17,33,95],[0, 4, 35, 40, 42, 49, 43, 52, 44]]
[[3,5,15,25,43,83],[0, 4, 35, 40, 42, 49, 43, 44, 53]]
[[3,5,12,25,28,104],[0, 4, 35, 40, 42, 43, 50, 52, 44]]
[[2,2,8,14,32,86],[0, 4, 35, 40, 42, 43, 50, 44, 54]]
[[4,6,10,38,9,66],[0, 4, 35, 40, 42, 43, 44, 51, 53]]
[[2,6,20,26,27,84],[0, 4, 35, 40, 42, 49, 43, 52, 54]]
[[2,6,20,22,42,54],[0, 4, 35, 40, 42, 49, 43, 53, 54]]
[[3,7,18,19,13,94],[0, 4, 35, 40, 42, 43, 50, 52, 53]]
[[2,4,20,24,27,94],[0, 4, 35, 40, 42, 43, 50, 53, 54]]
[[2,2,17,14,22,77],[0, 4, 35, 40, 42, 43, 52, 51, 53]]
[[1,3,16,23,21,72],[0, 4, 35, 40, 42, 43, 52, 51, 54]]
[[3,3,15,15,38,63],[0, 4, 35, 40, 42, 43, 51, 53, 54]]
[[2,8,17,32,27,77],[0, 4, 35, 40, 42, 49, 52, 44, 53]]
[[1,5,7,13,11,77],[0, 4, 35, 40, 42, 49, 52, 44, 54]]
[[3,7,15,19,43,103],[0, 4, 35, 40, 42, 49, 44, 53, 54]]
[[2,2,17,6,17,77],[0, 4, 35, 40, 42, 50, 52, 44, 53]]
[[1,5,16,33,31,98],[0, 4, 35, 40, 42, 50, 52, 44, 54]]
[[3,3,24,7,33,66],[0, 4, 35, 40, 42, 50, 44, 53, 54]]
[[3,7,18,27,38,76],[0, 4, 35, 40, 42, 52, 44, 51, 53]]
[[2,2,23,18,37,77],[0, 4, 35, 40, 42, 52, 44, 51, 54]]
[[2,4,23,20,17,79],[0, 4, 35, 40, 42, 44, 51, 53, 54]]
[[3,5,12,25,48,62],[0, 4, 35, 40, 42, 49, 50, 51, 53]]
[[2,2,26,14,22,62],[0, 4, 35, 40, 42, 49, 50, 51, 54]]
[[2,8,14,28,52,62],[0, 4, 35, 40, 42, 52, 51, 53, 54]]
[[2,4,23,20,27,85],[0, 4, 35, 40, 49, 43, 50, 52, 44]]
[[2,4,23,20,12,79],[0, 4, 35, 40, 49, 43, 50, 44, 53]]
[[1,1,16,25,36,100],[0, 4, 35, 40, 49, 43, 50, 44, 54]]
[[2,10,8,34,37,76],[0, 4, 35, 40, 43, 50, 44, 51, 54]]
[[1,5,16,33,31,98],[0, 4, 35, 40, 43, 52, 44, 53, 54]]
[[3,3,18,15,38,66],[0, 4, 35, 40, 49, 43, 50, 52, 54]]
