[[1, 5, 7], [2, 4], [3, 5], [6, 7]]
[[3,5,24,17,33,92],[4, 34, 5, 35, 42, 49, 8, 38, 50, 52, 9, 39, 51, 53, 54]]
[[2,6,14,26,42,84],[4, 34, 5, 35, 49, 8, 38, 43, 50, 52, 9, 39, 44, 53, 54]]
[[1,3,13,15,21,81],[4, 34, 5, 35, 49, 8, 38, 43, 52, 9, 39, 44, 51, 53, 54]]
[[3,7,18,15,13,76],[4, 34, 5, 35, 40, 42, 49, 8, 38, 43, 50, 9, 44, 51, 53]]
[[2,8,20,32,2,92],[4, 34, 5, 35, 40, 42, 49, 8, 38, 43, 50, 9, 44, 51, 54]]
[[1,9,7,33,26,69],[4, 34, 5, 35, 40, 42, 49, 8, 38, 43, 52, 9, 44, 53, 54]]
[[1,7,7,19,26,61],[4, 34, 5, 35, 40, 42, 8, 38, 43, 50, 52, 9, 44, 53, 54]]
[[5,9,8,33,30,78],[4, 34, 5, 35, 40, 42, 49, 8, 38, 43, 50, 52, 9, 51, 53]]
[[4,6,16,18,29,54],[4, 34, 5, 35, 40, 42, 49, 8, 38, 43, 50, 9, 51, 53, 54]]
[[4,8,10,28,19,92],[4, 34, 5, 35, 40, 42, 49, 8, 38, 50, 52, 9, 44, 51, 53]]
[[5,5,14,21,35,80],[4, 34, 5, 35, 40, 42, 49, 8, 38, 50, 9, 44, 51, 53, 54]]
[[3,11,15,27,33,77],[4, 34, 5, 35, 40, 49, 8, 38, 43, 52, 9, 44, 51, 53, 54]]
[[3,7,24,23,13,94],[4, 34, 5, 35, 40, 8, 38, 43, 50, 52, 9, 44, 51, 53, 54]]
[[4,8,13,16,24,77],[4, 34, 5, 35, 42, 49, 8, 38, 43, 50, 52, 9, 44, 51, 53]]
[[3,5,9,25,33,89],[4, 34, 5, 35, 42, 49, 8, 38, 43, 50, 52, 9, 44, 51, 54]]
[[5,5,14,33,35,86],[4, 34, 5, 35, 42, 49, 8, 38, 43, 50, 9, 44, 51, 53, 54]]
[[1,3,10,15,21,78],[4, 34, 5, 35, 42, 49, 8, 38, 43, 50, 52, 9, 51, 53, 54]]
[[2,6,14,30,32,84],[4, 34, 5, 35, 42, 49, 8, 38, 50, 52, 9, 44, 51, 53, 54]]
[[2,8,17,24,27,89],[4, 34, 5, 35, 40, 42, 49, 8, 43, 52, 9, 39, 44, 53, 54]]
[[2,6,17,30,17,111],[4, 34, 5, 35, 40, 42, 8, 43, 50, 52, 9, 39, 44, 53, 54]]
[[1,7,1,23,41,67],[4, 34, 5, 35, 40, 42, 8, 43, 52, 9, 39, 44, 51, 53, 54]]
[[3,9,9,25,38,99],[4, 34, 5, 35, 40, 49, 8, 43, 50, 52, 9, 39, 44, 53, 54]]
[[2,6,11,26,37,93],[4, 34, 5, 35, 40, 49, 8, 43, 52, 9, 39, 44, 51, 53, 54]]
[[4,4,7,24,24,85],[4, 34, 5, 35, 42, 49, 8, 43, 50, 52, 9, 39, 44, 51, 54]]
[[4,4,13,24,24,61],[4, 34, 5, 35, 42, 49, 8, 43, 50, 9, 39, 44, 51, 53, 54]]
[[2,6,14,26,42,84],[4, 34, 5, 35, 42, 49, 8, 43, 50, 52, 9, 39, 51, 53, 54]]
[[4,8,10,16,59,50],[4, 34, 5, 40, 37, 42, 49, 8, 38, 43, 50, 9, 39, 44, 53]]
[[4,8,10,28,24,80],[4, 34, 5, 40, 37, 42, 8, 38, 43, 50, 9, 39, 44, 51, 54]]
[[3,7,27,27,23,85],[4, 34, 5, 40, 37, 42, 8, 38, 43, 52, 9, 39, 44, 53, 54]]
[[3,5,15,25,33,59],[4, 34, 5, 40, 37, 42, 49, 8, 38, 43, 50, 52, 9, 39, 54]]
[[3,7,12,15,13,76],[4, 34, 5, 40, 37, 42, 49, 8, 38, 43, 50, 9, 39, 53, 54]]
[[3,5,15,13,28,89],[4, 34, 5, 40, 37, 42, 49, 8, 38, 43, 52, 9, 39, 51, 53]]
[[2,6,20,26,22,96],[4, 34, 5, 40, 37, 42, 49, 8, 38, 43, 52, 9, 39, 51, 54]]
[[4,12,16,20,14,102],[4, 34, 5, 40, 37, 42, 49, 8, 38, 43, 9, 39, 51, 53, 54]]
[[2,2,8,30,52,38],[4, 34, 5, 40, 37, 42, 8, 38, 43, 50, 52, 9, 39, 51, 54]]
[[3,9,12,25,33,78],[4, 34, 5, 40, 37, 42, 49, 8, 38, 50, 52, 9, 39, 44, 53]]
[[2,4,20,32,37,112],[4, 34, 5, 40, 37, 42, 49, 8, 38, 50, 52, 9, 39, 44, 54]]
[[4,8,19,24,34,83],[4, 34, 5, 40, 37, 42, 49, 8, 38, 52, 9, 39, 44, 51, 53]]
[[3,7,18,19,28,112],[4, 34, 5, 40, 37, 42, 49, 8, 38, 9, 39, 44, 51, 53, 54]]
[[4,4,16,28,34,64],[4, 34, 5, 40, 37, 42, 8, 38, 50, 52, 9, 39, 44, 51, 53]]
[[3,9,9,21,38,69],[4, 34, 5, 40, 37, 42, 8, 38, 50, 9, 39, 44, 51, 53, 54]]
[[4,6,7,22,34,63],[4, 34, 5, 40, 37, 49, 8, 38, 43, 50, 9, 39, 44, 51, 53]]
[[3,5,18,17,23,98],[4, 34, 5, 40, 37, 49, 8, 38, 43, 50, 9, 39, 44, 51, 54]]
[[2,6,8,34,42,72],[4, 34, 5, 40, 37, 8, 38, 43, 50, 52, 9, 39, 44, 53, 54]]
[[1,5,19,25,21,47],[4, 34, 5, 40, 37, 8, 38, 43, 52, 9, 39, 44, 51, 53, 54]]
[[4,8,10,16,29,110],[4, 34, 5, 40, 37, 49, 8, 38, 43, 50, 52, 9, 39, 51, 53]]
[[3,7,12,27,28,58],[4, 34, 5, 40, 37, 49, 8, 38, 43, 50, 52, 9, 39, 51, 54]]
[[5,5,14,29,20,80],[4, 34, 5, 40, 37, 49, 8, 38, 43, 50, 9, 39, 51, 53, 54]]
[[5,5,11,25,35,83],[4, 34, 5, 40, 37, 49, 8, 38, 50, 52, 9, 39, 44, 51, 53]]
[[4,6,7,30,29,99],[4, 34, 5, 40, 37, 49, 8, 38, 50, 52, 9, 39, 44, 51, 54]]
[[2,4,11,12,27,91],[4, 34, 5, 40, 37, 49, 8, 38, 50, 52, 9, 39, 51, 53, 54]]
[[3,5,18,25,43,56],[4, 34, 5, 37, 42, 49, 8, 38, 43, 50, 52, 9, 39, 44, 53]]
[[4,4,4,20,39,106],[4, 34, 5, 37, 42, 49, 8, 38, 43, 50, 9, 39, 44, 53, 54]]
[[4,6,13,22,34,87],[4, 34, 5, 37, 42, 49, 8, 38, 43, 52, 9, 39, 44, 51, 53]]
