[[0, 4, 8], [2, 4], [3, 5], [6, 7]]
[[1,5,10,9,36,56],[10, 34, 14, 37, 38, 43, 18, 39, 44, 51, 54]]
[[1,1,10,17,21,94],[10, 34, 14, 37, 38, 43, 52, 18, 39, 44, 54]]
[[2,6,8,38,52,54],[10, 34, 14, 37, 49, 38, 43, 50, 18, 39, 51]]
[[1,5,7,17,46,65],[10, 34, 14, 37, 49, 38, 43, 18, 39, 51, 53]]
[[1,3,4,7,21,60],[10, 34, 14, 37, 49, 38, 43, 18, 39, 51, 54]]
[[1,3,10,11,46,54],[10, 34, 14, 37, 49, 38, 43, 52, 18, 39, 54]]
[[0,4,3,20,25,79],[10, 34, 14, 37, 49, 38, 43, 18, 39, 53, 54]]
[[3,7,18,27,28,106],[10, 34, 14, 37, 38, 43, 50, 52, 18, 39, 51]]
[[2,2,26,22,42,92],[10, 34, 14, 37, 38, 43, 50, 18, 39, 51, 53]]
[[0,4,6,16,60,88],[10, 34, 14, 37, 38, 43, 50, 18, 39, 51, 54]]
[[2,6,2,10,52,84],[10, 34, 14, 37, 38, 43, 50, 52, 18, 39, 54]]
[[1,1,4,17,56,52],[10, 34, 14, 37, 38, 43, 50, 18, 39, 53, 54]]
[[2,2,8,26,52,56],[10, 34, 14, 37, 38, 43, 52, 18, 39, 51, 53]]
[[0,2,12,18,50,56],[10, 34, 14, 37, 38, 43, 52, 18, 39, 51, 54]]
[[1,7,7,23,36,79],[10, 34, 14, 37, 38, 43, 18, 39, 51, 53, 54]]
[[1,1,7,25,41,97],[10, 34, 14, 37, 38, 43, 52, 18, 39, 53, 54]]
[[1,1,7,9,41,43],[10, 34, 14, 37, 49, 38, 50, 18, 39, 44, 51]]
[[2,2,2,18,27,56],[10, 34, 14, 37, 49, 38, 50, 18, 39, 44, 53]]
[[0,4,6,8,30,64],[10, 34, 14, 37, 49, 38, 50, 18, 39, 44, 54]]
[[1,1,4,17,31,70],[10, 34, 14, 37, 49, 38, 52, 18, 39, 44, 51]]
[[2,2,2,18,27,50],[10, 34, 14, 37, 49, 38, 18, 39, 44, 51, 53]]
[[0,4,3,16,20,67],[10, 34, 14, 37, 49, 38, 52, 18, 39, 44, 54]]
[[2,4,11,40,47,97],[10, 34, 14, 37, 38, 50, 52, 18, 39, 44, 51]]
[[1,1,16,21,21,88],[10, 34, 14, 37, 38, 50, 18, 39, 44, 51, 54]]
[[1,3,4,7,16,66],[10, 34, 14, 37, 38, 50, 52, 18, 39, 44, 53]]
[[2,2,17,22,42,107],[10, 34, 14, 37, 38, 50, 18, 39, 44, 53, 54]]
[[3,5,9,21,28,77],[10, 34, 14, 37, 38, 52, 18, 39, 44, 51, 53]]
[[0,6,15,18,40,63],[10, 34, 14, 37, 38, 18, 39, 44, 51, 53, 54]]
[[2,8,11,16,47,83],[10, 34, 14, 37, 49, 38, 50, 52, 18, 39, 51]]
[[1,5,4,25,46,74],[10, 34, 14, 37, 49, 38, 50, 18, 39, 51, 54]]
[[1,3,10,15,31,72],[10, 34, 14, 37, 49, 38, 50, 52, 18, 39, 54]]
[[1,3,1,15,31,51],[10, 34, 14, 37, 49, 38, 52, 18, 39, 51, 53]]
[[1,1,10,25,46,100],[10, 34, 14, 37, 49, 38, 52, 18, 39, 51, 54]]
[[0,2,9,14,45,59],[10, 34, 14, 37, 49, 38, 52, 18, 39, 53, 54]]
[[0,2,9,22,30,77],[10, 34, 14, 37, 38, 50, 52, 18, 39, 51, 54]]
[[1,3,7,11,41,51],[10, 34, 14, 37, 38, 50, 18, 39, 51, 53, 54]]
[[2,4,17,28,47,85],[10, 34, 14, 40, 37, 42, 49, 38, 43, 18, 44]]
[[2,6,11,14,42,51],[10, 34, 14, 40, 37, 42, 38, 43, 18, 44, 54]]
[[2,4,14,20,22,76],[10, 34, 14, 40, 37, 42, 49, 38, 43, 18, 54]]
[[2,4,8,28,52,52],[10, 34, 14, 40, 37, 42, 38, 43, 50, 18, 51]]
[[1,5,4,25,31,62],[10, 34, 14, 40, 37, 42, 38, 43, 50, 18, 54]]
[[2,2,8,6,32,74],[10, 34, 14, 40, 37, 42, 38, 43, 52, 18, 51]]
[[3,9,6,21,58,102],[10, 34, 14, 40, 37, 42, 38, 43, 18, 51, 53]]
[[1,3,4,7,21,60],[10, 34, 14, 40, 37, 42, 38, 43, 52, 18, 54]]
[[2,6,2,22,32,66],[10, 34, 14, 40, 37, 42, 38, 43, 18, 53, 54]]
[[2,2,8,14,32,62],[10, 34, 14, 40, 37, 42, 49, 38, 50, 18, 44]]
[[4,6,13,22,34,93],[10, 34, 14, 40, 37, 42, 49, 38, 18, 44, 51]]
[[3,5,12,17,43,122],[10, 34, 14, 40, 37, 42, 49, 38, 18, 44, 53]]
[[3,7,21,19,18,109],[10, 34, 14, 40, 37, 42, 49, 38, 18, 44, 54]]
[[3,9,9,13,73,93],[10, 34, 14, 40, 37, 42, 38, 50, 52, 18, 44]]
[[2,4,14,32,32,100],[10, 34, 14, 40, 37, 42, 38, 50, 18, 44, 54]]
[[3,3,9,11,48,93],[10, 34, 14, 40, 37, 42, 38, 52, 18, 44, 51]]
[[2,2,2,22,42,38],[10, 34, 14, 40, 37, 42, 38, 18, 44, 51, 53]]
[[2,4,17,16,27,103],[10, 34, 14, 40, 37, 42, 38, 18, 44, 51, 54]]
[[4,8,16,32,34,56],[10, 34, 14, 40, 37, 42, 38, 52, 18, 44, 53]]
[[1,3,10,23,66,72],[10, 34, 14, 40, 37, 42, 38, 18, 44, 53, 54]]
